Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.014093855324061587e+04,2.692398273025699496e+01
1.014093857208740883e+04,2.692556018703006160e+01
1.014093859093419996e+04,2.692713767834938920e+01
1.014093860978099292e+04,2.692871520451813439e+01
1.014093862862778406e+04,2.693029276523042981e+01
1.014093864747457701e+04,2.693187036078944985e+01
1.014093866632136815e+04,2.693344799088932362e+01
1.014093868516816110e+04,2.693502565583322550e+01
1.014093870401495224e+04,2.693660335531527039e+01
1.014093872286174519e+04,2.693818108963865754e+01
1.014093874170853633e+04,2.693975885849748764e+01
1.014093876055532928e+04,2.694133666219495993e+01
1.014093877940212042e+04,2.694291450042518221e+01
1.014093879824891337e+04,2.694449237349135018e+01
1.014093881709570451e+04,2.694607028108755031e+01
1.014093883594249746e+04,2.694764822351701739e+01
1.014093885478928860e+04,2.694922620047380946e+01
1.014093887363608155e+04,2.695080421226117906e+01
1.014093889248287269e+04,2.695238225857317715e+01
1.014093891132966564e+04,2.695396033971305272e+01
1.014093893017645678e+04,2.695553845537483184e+01
1.014093894902324973e+04,2.695711660586182035e+01
1.014093896787004269e+04,2.695869479102032429e+01
1.014093898671683382e+04,2.696027301069669591e+01
1.014093900556362678e+04,2.696185126519421615e+01
1.014093902441041791e+04,2.696342955420690046e+01
1.014093904325721087e+04,2.696500787803801913e+01
1.014093906210400201e+04,2.696658623638160535e+01
1.014093908095079496e+04,2.696816462954096494e+01
1.014093909979758610e+04,2.696974305721005294e+01
1.014093911864437905e+04,2.697132151969221070e+01
1.014093913749117019e+04,2.697290001668141812e+01
1.014093915633796314e+04,2.697447854848100235e+01
1.014093917518475428e+04,2.697605711478492196e+01
1.014093919403154723e+04,2.697763571589653253e+01
1.014093921287833837e+04,2.697921435150976066e+01
1.014093923172513132e+04,2.698079302192798323e+01
1.014093925057192246e+04,2.698237172684512686e+01
1.014093926941871541e+04,2.698395046656457907e+01
1.014093928826550655e+04,2.698552924078023807e+01
1.014093930711229950e+04,2.698710804979550915e+01
1.014093932595909064e+04,2.698868689330428339e+01
1.014093934480588359e+04,2.699026577160997675e+01
1.014093936365267473e+04,2.699184468440646256e+01
1.014093938249946768e+04,2.699342363199718164e+01
1.014093940134626064e+04,2.699500261422839031e+01
1.014093942019305177e+04,2.699658163094633068e+01
1.014093943903984473e+04,2.699816068245446488e+01
1.014093945788663586e+04,2.699973976844661649e+01
1.014093947673342882e+04,2.700131888922627610e+01
1.014093949558021995e+04,2.700289804448724595e+01
1.014093951442701291e+04,2.700447723453301307e+01
1.014093953327380405e+04,2.700605645905740815e+01
