Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.903683680555783212e+03,6.587411602347614803e+01
9.903683703452748887e+03,6.587213945674602655e+01
9.903683726349714561e+03,6.587016290134756957e+01
9.903683749246680236e+03,6.586818635728192817e+01
9.903683772143645911e+03,6.586620982455006867e+01
9.903683795040611585e+03,6.586423330315324165e+01
9.903683817937577260e+03,6.586225679309241343e+01
9.903683840834542934e+03,6.586028029436877773e+01
9.903683863731508609e+03,6.585830380698340036e+01
9.903683886628474283e+03,6.585632733093738977e+01
9.903683909525439958e+03,6.585435086623181178e+01
9.903683932422405633e+03,6.585237441286777482e+01
9.903683955319371307e+03,6.585039797084647262e+01
9.903683978216336982e+03,6.584842154016884308e+01
9.903684001113302656e+03,6.584644512083615098e+01
9.903684024010268331e+03,6.584446871284933422e+01
9.903684046907234006e+03,6.584249231620964338e+01
9.903684069804199680e+03,6.584051593091804477e+01
9.903684092701163536e+03,6.583853955713271944e+01
9.903684115598129210e+03,6.583656319454080119e+01
9.903684138495094885e+03,6.583458684330024369e+01
9.903684161392060560e+03,6.583261050341234011e+01
9.903684184289026234e+03,6.583063417487798574e+01
9.903684207185991909e+03,6.582865785769844535e+01
9.903684230082957583e+03,6.582668155187474213e+01
9.903684252979923258e+03,6.582470525740798450e+01
9.903684275876888933e+03,6.582272897429928094e+01
9.903684298773854607e+03,6.582075270254973987e+01
9.903684321670820282e+03,6.581877644216042711e+01
9.903684344567785956e+03,6.581680019313243690e+01
9.903684367464751631e+03,6.581482395546697717e+01
9.903684390361717305e+03,6.581284772916497161e+01
9.903684413258682980e+03,6.581087151422765658e+01
9.903684436155648655e+03,6.580889531065608367e+01
9.903684459052614329e+03,6.580691911845136133e+01
9.903684481949580004e+03,6.580494293761458380e+01
9.903684504846545678e+03,6.580296676814684531e+01
9.903684527743511353e+03,6.580099061004925431e+01
9.903684550640477028e+03,6.579901446332286241e+01
9.903684573537442702e+03,6.579703832796889174e+01
9.903684596434408377e+03,6.579506220398829441e+01
9.903684619331374051e+03,6.579308609138230679e+01
9.903684642228339726e+03,6.579110999015188099e+01
9.903684665125305401e+03,6.578913390029826758e+01
9.903684688022271075e+03,6.578715782182241867e+01
9.903684710919236750e+03,6.578518175472555640e+01
9.903684733816202424e+03,6.578320569900871817e+01
9.903684756713168099e+03,6.578122965467301242e+01
9.903684779610133774e+03,6.577925362171956181e+01
9.903684802507099448e+03,6.577727760014943215e+01
9.903684825404065123e+03,6.577530158996373189e+01
9.903684848301030797e+03,6.577332559116355526e+01
9.903684871197996472e+03,6.577134960375005335e+01
9.903684894094960327e+03,6.576937362788122243e+01
9.903684916991926002e+03,6.576739766324425318e+01
9.903684939888891677e+03,6.576542170999722714e+01
9.903684962785857351e+03,6.576344576814119591e+01
9.903684985682823026e+03,6.576146983767735321e+01
9.903685008579788700e+03,6.575949391860666537e+01
9.903685031476754375e+03,6.575751801093035454e+01
9.903685054373720050e+03,6.575554211464945809e+01
9.903685077270685724e+03,6.575356622976509868e+01
9.903685100167651399e+03,6.575159035627835635e+01
9.903685123064617073e+03,6.574961449419035375e+01
9.903685145961582748e+03,6.574763864350215670e+01
9.903685168858548423e+03,6.574566280421484521e+01
9.903685191755514097e+03,6.574368697632964142e+01
9.903685214652479772e+03,6.574171115984746905e+01
9.903685237549445446e+03,6.573973535476960706e+01
9.903685260446411121e+03,6.573775956109699337e+01
9.903685283343376796e+03,6.573578377883085011e+01
9.903685306240342470e+03,6.573380800797215784e+01
9.903685329137308145e+03,6.573183224852213868e+01
9.903685352034273819e+03,6.572985650048181583e+01
9.903685374931239494e+03,6.572788076385232614e+01
9.903685397828205168e+03,6.572590503863473543e+01
9.903685420725170843e+03,6.572392932483015215e+01
9.903685443622136518e+03,6.572195362243969896e+01
9.903685466519102192e+03,6.571997793146441325e+01
9.903685489416067867e+03,6.571800225190551714e+01
9.903685512313033541e+03,6.571602658376394857e+01
9.903685535209999216e+03,6.571405092704092965e+01
9.903685558106964891e+03,6.571207528173751200e+01
9.903685581003930565e+03,6.571009964785481827e+01
9.903685603900896240e+03,6.570812402539391428e+01
9.903685626797861914e+03,6.570614841435592268e+01
9.903685649694827589e+03,6.570417281474193771e+01
9.903685672591793264e+03,6.570219722655301098e+01
9.903685695488757119e+03,6.570022164994730929e+01
9.903685718385722794e+03,6.569824608461192383e+01
9.903685741282688468e+03,6.569627053070489353e+01
9.903685764179654143e+03,6.569429498822745472e+01
9.903685787076619818e+03,6.569231945718054533e+01
9.903685809973585492e+03,6.569034393756538748e+01
9.903685832870551167e+03,6.568836842938296172e+01
9.903685855767516841e+03,6.568639293263450440e+01
9.903685878664482516e+03,6.568441744732096765e+01
9.903685901561448190e+03,6.568244197344360202e+01
9.903685924458413865e+03,6.568046651100334543e+01
9.903685947355379540e+03,6.567849106000142001e+01
9.903685970252345214e+03,6.567651562043889157e+01
9.903685993149310889e+03,6.567454019231685436e+01
9.903686016046276563e+03,6.567256477563638839e+01
9.903686038943242238e+03,6.567058937039863054e+01
9.903686061840207913e+03,6.566861397660464661e+01
9.903686084737173587e+03,6.566663859425553085e+01
9.903686107634139262e+03,6.566466322335243433e+01
9.903686130531104936e+03,6.566268786389638024e+01
9.903686153428070611e+03,6.566071251588853386e+01
9.903686176325036286e+03,6.565873717932996101e+01
9.903686199222001960e+03,6.565676185422177014e+01
9.903686222118967635e+03,6.565478654056506969e+01
9.903686245015933309e+03,6.565281123836093968e+01
9.903686267912898984e+03,6.565083594761048857e+01
9.903686290809864659e+03,6.564886066831476796e+01
9.903686313706830333e+03,6.564688540047501419e+01
9.903686336603796008e+03,6.564491014409213676e+01
9.903686359500761682e+03,6.564293489916741464e+01
9.903686382397727357e+03,6.564095966570178575e+01
9.903686405294693031e+03,6.563898444369650065e+01
9.903686428191658706e+03,6.563700923315251146e+01
9.903686451088624381e+03,6.563503403407104031e+01
9.903686473985590055e+03,6.563305884645312460e+01
9.903686496882553911e+03,6.563108367045677483e+01
9.903686519779519585e+03,6.562910850576928112e+01
9.903686542676485260e+03,6.562713335254865399e+01
9.903686565573450935e+03,6.562515821079598766e+01
9.903686588470416609e+03,6.562318308051237636e+01
9.903686611367382284e+03,6.562120796169892856e+01
9.903686634264347958e+03,6.561923285435673847e+01
9.903686657161313633e+03,6.561725775848687192e+01
9.903686680058279308e+03,6.561528267409052262e+01
9.903686702955244982e+03,6.561330760116867111e+01
9.903686725852210657e+03,6.561133253972249690e+01
9.903686748749176331e+03,6.560935748975308002e+01
9.903686771646142006e+03,6.560738245126151469e+01
9.903686794543107681e+03,6.560540742424888094e+01
9.903686817440073355e+03,6.560343240871631565e+01
9.903686840337039030e+03,6.560145740466489883e+01
9.903686863234004704e+03,6.559948241209566788e+01
9.903686886130970379e+03,6.559750743100987336e+01
9.903686909027936053e+03,6.559553246140843896e+01
9.903686931924901728e+03,6.559355750329261525e+01
9.903686954821867403e+03,6.559158255666336856e+01
9.903686977718833077e+03,6.558960762152193524e+01
9.903687000615798752e+03,6.558763269786925321e+01
9.903687023512764426e+03,6.558565778570658722e+01
9.903687046409730101e+03,6.558368288503488941e+01
9.903687069306695776e+03,6.558170799585535349e+01
9.903687092203661450e+03,6.557973311816904527e+01
9.903687115100627125e+03,6.557775825197707320e+01
9.903687137997592799e+03,6.557578339728053152e+01
9.903687160894558474e+03,6.557380855408048603e+01
9.903687183791524149e+03,6.557183372237813046e+01
9.903687206688489823e+03,6.556985890217443114e+01
9.903687229585455498e+03,6.556788409347063862e+01
9.903687252482421172e+03,6.556590929626767661e+01
9.903687275379386847e+03,6.556393451056678146e+01
9.903687298276350703e+03,6.556195973652590681e+01
9.903687321173316377e+03,6.555998497383230017e+01
9.903687344070282052e+03,6.555801022264407152e+01
9.903687366967247726e+03,6.555603548296222982e+01
9.903687389864213401e+03,6.555406075478792616e+01
9.903687412761179075e+03,6.555208603812222634e+01
9.903687435658144750e+03,6.555011133296622461e+01
9.903687458555110425e+03,6.554813663932105783e+01
9.903687481452076099e+03,6.554616195718774918e+01
9.903687504349041774e+03,6.554418728656750659e+01
9.903687527246007448e+03,6.554221262746131060e+01
9.903687550142973123e+03,6.554023797987038336e+01
9.903687573039938798e+03,6.553826334379570540e+01
9.903687595936904472e+03,6.553628871923848465e+01
9.903687618833870147e+03,6.553431410619970165e+01
9.903687641730835821e+03,6.553233950468053592e+01
9.903687664627801496e+03,6.553036491468206748e+01
9.903687687524767171e+03,6.552839033620540476e+01
9.903687710421732845e+03,6.552641576925162781e+01
9.903687733318698520e+03,6.552444121382184505e+01
9.903687756215664194e+03,6.552246666991715074e+01
9.903687779112629869e+03,6.552049213753861068e+01
9.903687802009595543e+03,6.551851761668743279e+01
9.903687824906561218e+03,6.551654310736455500e+01
9.903687847803526893e+03,6.551456860957121364e+01
9.903687870700492567e+03,6.551259412330844611e+01
9.903687893597458242e+03,6.551061964857736086e+01
9.903687916494423916e+03,6.550864518537906633e+01
9.903687939391389591e+03,6.550667073371462834e+01
9.903687962288355266e+03,6.550469629358516954e+01
9.903687985185320940e+03,6.550272186499175575e+01
9.903688008082286615e+03,6.550074744793559489e+01
9.903688030979252289e+03,6.549877304241762488e+01
9.903688053876217964e+03,6.549679864843909627e+01
9.903688076773183639e+03,6.549482426600096119e+01
9.903688099670147494e+03,6.549284989526127276e+01
9.903688122567113169e+03,6.549087553590744903e+01
9.903688145464078843e+03,6.548890118809730154e+01
9.903688168361044518e+03,6.548692685183210926e+01
9.903688191258010193e+03,6.548495252711278169e+01
9.903688214154975867e+03,6.548297821394059781e+01
9.903688237051941542e+03,6.548100391231649553e+01
9.903688259948907216e+03,6.547902962224168277e+01
9.903688282845872891e+03,6.547705534371722536e+01
9.903688305742838565e+03,6.547508107674421751e+01
9.903688328639804240e+03,6.547310682132375348e+01
9.903688351536769915e+03,6.547113257745694170e+01
9.903688374433735589e+03,6.546915834514487642e+01
9.903688397330701264e+03,6.546718412438862345e+01
9.903688420227666938e+03,6.546520991518939070e+01
9.903688443124632613e+03,6.546323571754811610e+01
9.903688466021598288e+03,6.546126153146602178e+01
9.903688488918563962e+03,6.545928735694415934e+01
9.903688511815529637e+03,6.545731319398363723e+01
9.903688534712495311e+03,6.545533904258554969e+01
9.903688557609460986e+03,6.545336490275099095e+01
9.903688580506426661e+03,6.545139077448106946e+01
9.903688603403392335e+03,6.544941665777682260e+01
9.903688626300358010e+03,6.544744255263950095e+01
9.903688649197323684e+03,6.544546845907002819e+01
9.903688672094289359e+03,6.544349437706964068e+01
9.903688694991255034e+03,6.544152030663930475e+01
9.903688717888220708e+03,6.543954624778025675e+01
9.903688740785186383e+03,6.543757220049346301e+01
9.903688763682152057e+03,6.543559816478011726e+01
9.903688786579117732e+03,6.543362414064128529e+01
9.903688809476083406e+03,6.543165012807806136e+01
9.903688832373049081e+03,6.542967612709155389e+01
9.903688855270014756e+03,6.542770213768285714e+01
9.903688878166980430e+03,6.542572815985306534e+01
9.903688901063944286e+03,6.542375419376008949e+01
9.903688923960909960e+03,6.542178023909140450e+01
9.903688946857875635e+03,6.541980629600493558e+01
9.903688969754841310e+03,6.541783236450170591e+01
9.903688992651806984e+03,6.541585844458296606e+01
9.903689015548772659e+03,6.541388453624963972e+01
9.903689038445738333e+03,6.541191063950297746e+01
9.903689061342704008e+03,6.540993675434394561e+01
9.903689084239669683e+03,6.540796288077372367e+01
9.903689107136635357e+03,6.540598901879340588e+01
9.903689130033601032e+03,6.540401516840407226e+01
9.903689152930566706e+03,6.540204132960681704e+01
9.903689175827532381e+03,6.540006750240272027e+01
9.903689198724498056e+03,6.539809368679296142e+01
9.903689221621463730e+03,6.539611988277850685e+01
9.903689244518429405e+03,6.539414609036060710e+01
9.903689267415395079e+03,6.539217230954021431e+01
9.903689290312360754e+03,6.539019854031856482e+01
9.903689313209326428e+03,6.538822478269661076e+01
9.903689336106292103e+03,6.538625103667560268e+01
9.903689359003257778e+03,6.538427730225649270e+01
9.903689381900223452e+03,6.538230357944047455e+01
9.903689404797189127e+03,6.538032986822861403e+01
9.903689427694154801e+03,6.537835616862201960e+01
9.903689450591120476e+03,6.537638248062179969e+01
9.903689473488086151e+03,6.537440880422902012e+01
9.903689496385051825e+03,6.537243513944478934e+01
9.903689519282017500e+03,6.537046148627018738e+01
9.903689542178983174e+03,6.536848784470642215e+01
9.903689565075948849e+03,6.536651421475440316e+01
9.903689587972914524e+03,6.536454059641538095e+01
9.903689610869880198e+03,6.536256698969040713e+01
9.903689633766845873e+03,6.536059339458057593e+01
9.903689656663811547e+03,6.535861981108696739e+01
9.903689679560777222e+03,6.535664623921071836e+01
9.903689702457741078e+03,6.535467267910966882e+01
9.903689725354706752e+03,6.535269913047139312e+01
9.903689748251672427e+03,6.535072559345373122e+01
9.903689771148638101e+03,6.534875206805780579e+01
9.903689794045603776e+03,6.534677855428466842e+01
9.903689816942569450e+03,6.534480505213554125e+01
9.903689839839535125e+03,6.534283156161136219e+01
9.903689862736500800e+03,6.534085808271336759e+01
9.903689885633466474e+03,6.533888461544252380e+01
9.903689908530432149e+03,6.533691115980008135e+01
9.903689931427397823e+03,6.533493771578696396e+01
9.903689954324363498e+03,6.533296428340439377e+01
9.903689977221329173e+03,6.533099086265345079e+01
9.903690000118294847e+03,6.532901745353521505e+01
9.903690023015260522e+03,6.532704405605078080e+01
9.903690045912226196e+03,6.532507067020125646e+01
9.903690068809191871e+03,6.532309729598772208e+01
9.903690091706157546e+03,6.532112393341125767e+01
9.903690114603123220e+03,6.531915058247307115e+01
9.903690137500088895e+03,6.531717724317408624e+01
9.903690160397054569e+03,6.531520391551555349e+01
9.903690183294020244e+03,6.531323059949849608e+01
9.903690206190985919e+03,6.531125729512403666e+01
9.903690229087951593e+03,6.530928400239325526e+01
9.903690251984917268e+03,6.530731072130727455e+01
9.903690274881882942e+03,6.530533745186716033e+01
9.903690297778848617e+03,6.530336419407400683e+01
9.903690320675814291e+03,6.530139094792899357e+01
9.903690343572779966e+03,6.529941771343307266e+01
9.903690366469745641e+03,6.529744449058750888e+01
9.903690389366711315e+03,6.529547127939324014e+01
9.903690412263676990e+03,6.529349807985151699e+01
9.903690435160642664e+03,6.529152489196329157e+01
9.903690458057608339e+03,6.528955171572978600e+01
9.903690480954574014e+03,6.528757855115198083e+01
9.903690503851537869e+03,6.528560539838781551e+01
9.903690526748503544e+03,6.528363225712489282e+01
9.903690549645469218e+03,6.528165912752096744e+01
9.903690572542434893e+03,6.527968600957721890e+01
9.903690595439400568e+03,6.527771290329472720e+01
9.903690618336366242e+03,6.527573980867457237e+01
9.903690641233331917e+03,6.527376672571787708e+01
9.903690664130297591e+03,6.527179365442570713e+01
9.903690687027263266e+03,6.526982059479918519e+01
9.903690709924228941e+03,6.526784754683937706e+01
9.903690732821194615e+03,6.526587451054746225e+01
9.903690755718160290e+03,6.526390148592442131e+01
9.903690778615125964e+03,6.526192847297144795e+01
9.903690801512091639e+03,6.525995547168959376e+01
9.903690824409057313e+03,6.525798248207996721e+01
9.903690847306022988e+03,6.525600950414366253e+01
9.903690870202988663e+03,6.525403653788178815e+01
9.903690893099954337e+03,6.525206358329542411e+01
9.903690915996920012e+03,6.525009064038565043e+01
9.903690938893885686e+03,6.524811770915366083e+01
9.903690961790851361e+03,6.524614478960040742e+01
9.903690984687817036e+03,6.524417188172714077e+01
9.903691007584782710e+03,6.524219898553479879e+01
9.903691030481748385e+03,6.524022610102463204e+01
9.903691053378714059e+03,6.523825322819760686e+01
9.903691076275679734e+03,6.523628036705491695e+01
9.903691099172645409e+03,6.523430751759762813e+01
9.903691122069611083e+03,6.523233467982682043e+01
9.903691144966576758e+03,6.523036185374360230e+01
9.903691167863542432e+03,6.522838903934909638e+01
9.903691190760508107e+03,6.522641623664435429e+01
9.903691213657473781e+03,6.522444344563048446e+01
9.903691236554439456e+03,6.522247066630865220e+01
9.903691259451405131e+03,6.522049789867982383e+01
9.903691282348370805e+03,6.521852514274522150e+01
9.903691305245334661e+03,6.521655239866262832e+01
