Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.013184277777792886e+04,1.888701952764971992e+01
1.013184279854968190e+04,1.888512120231615654e+01
1.013184281932143494e+04,1.888322296258085231e+01
1.013184284009318799e+04,1.888132480844573990e+01
1.013184286086494103e+04,1.887942673991284437e+01
1.013184288163669407e+04,1.887752875698411259e+01
1.013184290240844712e+04,1.887563085966149146e+01
1.013184292318020016e+04,1.887373304794702022e+01
1.013184294395195320e+04,1.887183532184258894e+01
1.013184296472370625e+04,1.886993768135021909e+01
1.013184298549545929e+04,1.886804012647187179e+01
1.013184300626721233e+04,1.886614265720947969e+01
1.013184302703896537e+04,1.886424527356509273e+01
1.013184304781071842e+04,1.886234797554061515e+01
1.013184306858247146e+04,1.886045076313805779e+01
1.013184308935422450e+04,1.885855363635935689e+01
1.013184311012597936e+04,1.885665659504038416e+01
1.013184313089773241e+04,1.885475963951532563e+01
1.013184315166948545e+04,1.885286276962008145e+01
1.013184317244123849e+04,1.885096598535658075e+01
1.013184319321299154e+04,1.884906928672680237e+01
1.013184321398474458e+04,1.884717267373272165e+01
1.013184323475649762e+04,1.884527614637627835e+01
1.013184325552825067e+04,1.884337970465948686e+01
1.013184327630000371e+04,1.884148334858429408e+01
1.013184329707175675e+04,1.883958707815265754e+01
1.013184331784350979e+04,1.883769089336657743e+01
1.013184333861526284e+04,1.883579479422801128e+01
1.013184335938701588e+04,1.883389878073892731e+01
1.013184338015876892e+04,1.883200285290128306e+01
1.013184340093052197e+04,1.883010701071703252e+01
1.013184342170227501e+04,1.882821125418820429e+01
1.013184344247402805e+04,1.882631558331672039e+01
1.013184346324578109e+04,1.882441999810455968e+01
1.013184348401753414e+04,1.882252449855370102e+01
1.013184350478928718e+04,1.882062908466606999e+01
1.013184352556104022e+04,1.881873375644369872e+01
1.013184354633279327e+04,1.881683851388852347e+01
1.013184356710454631e+04,1.881494335700252662e+01
1.013184358787629935e+04,1.881304828578762312e+01
1.013184360864805240e+04,1.881115330024585930e+01
1.013184362941980544e+04,1.880925840037916075e+01
1.013184365019155848e+04,1.880736358618950277e+01
1.013184367096331152e+04,1.880546885767882515e+01
1.013184369173506457e+04,1.880357421484915648e+01
1.013184371250681761e+04,1.880167965770241523e+01
1.013184373327857065e+04,1.879978518624059802e+01
1.013184375405032551e+04,1.879789080029976489e+01
1.013184377482207856e+04,1.879599650021367196e+01
1.013184379559383160e+04,1.879410228581837217e+01
1.013184381636558464e+04,1.879220815711587633e+01
1.013184383713733769e+04,1.879031411410811714e+01
1.013184385790909073e+04,1.878842015679705924e+01
1.013184387868084377e+04,1.878652628518470991e+01
1.013184389945259682e+04,1.878463249927300538e+01
1.013184392022434986e+04,1.878273879906392096e+01
1.013184394099610290e+04,1.878084518455941065e+01
1.013184396176785594e+04,1.877895165576143555e+01
1.013184398253960899e+04,1.877705821267198871e+01
1.013184400331136203e+04,1.877516485529302770e+01
1.013184402408311507e+04,1.877327158362652071e+01
1.013184404485486812e+04,1.877137839767442529e+01
1.013184406562662116e+04,1.876948529743868477e+01
1.013184408639837420e+04,1.876759228292131354e+01
1.013184410717012724e+04,1.876569935412425849e+01
1.013184412794188029e+04,1.876380651104948782e+01
1.013184414871363333e+04,1.876191375369895553e+01
1.013184416948538637e+04,1.876002108207461205e+01
1.013184419025713942e+04,1.875812849617847533e+01
1.013184421102889246e+04,1.875623599601247449e+01
1.013184423180064550e+04,1.875434358157855286e+01
1.013184425257239855e+04,1.875245125287873549e+01
1.013184427334415159e+04,1.875055900991495506e+01
1.013184429411590463e+04,1.874866685268918332e+01
1.013184431488765767e+04,1.874677478120337426e+01
1.013184433565941072e+04,1.874488279545947123e+01
1.013184435643116376e+04,1.874299089545949570e+01
1.013184437720291680e+04,1.874109908120538392e+01
1.013184439797466985e+04,1.873920735269911120e+01
1.013184441874642471e+04,1.873731570977696492e+01
1.013184443951817775e+04,1.873542415277224649e+01
1.013184446028993079e+04,1.873353268152122553e+01
1.013184448106168384e+04,1.873164129602590933e+01
1.013184450183343688e+04,1.872974999628825188e+01
1.013184452260518992e+04,1.872785878231018231e+01
1.013184454337694297e+04,1.872596765409373987e+01
1.013184456414869601e+04,1.872407661164080039e+01
1.013184458492044905e+04,1.872218565495338538e+01
1.013184460569220209e+04,1.872029478403344527e+01
1.013184462646395514e+04,1.871840399888291628e+01
1.013184464723570818e+04,1.871651329950381637e+01
1.013184466800746122e+04,1.871462268589807110e+01
1.013184468877921427e+04,1.871273215806765222e+01
1.013184470955096731e+04,1.871084171601453505e+01
1.013184473032272035e+04,1.870895135974063450e+01
1.013184475109447339e+04,1.870706108924798272e+01
1.013184477186622644e+04,1.870517090453850884e+01
1.013184479263797948e+04,1.870328080561418460e+01
1.013184481340973252e+04,1.870139079247696046e+01
1.013184483418148557e+04,1.869950086512878329e+01
1.013184485495323861e+04,1.869761102357166394e+01
1.013184487572499165e+04,1.869572126780753507e+01
1.013184489649674470e+04,1.869383159783836845e+01
