Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.014093855324061587e+04,2.595478546050340007e+00
1.014093857208740883e+04,2.595478591702548243e+00
1.014093859093419996e+04,2.595478637348351381e+00
1.014093860978099292e+04,2.595478682987756969e+00
1.014093862862778406e+04,2.595478728620756570e+00
1.014093864747457701e+04,2.595478774247359066e+00
1.014093866632136815e+04,2.595478819867554687e+00
1.014093868516816110e+04,2.595478865481352315e+00
1.014093870401495224e+04,2.595478911088742624e+00
1.014093872286174519e+04,2.595478956689734940e+00
1.014093874170853633e+04,2.595479002284319048e+00
1.014093876055532928e+04,2.595479047872503386e+00
1.014093877940212042e+04,2.595479093454280406e+00
1.014093879824891337e+04,2.595479139029657656e+00
1.014093881709570451e+04,2.595479184598625366e+00
1.014093883594249746e+04,2.595479230161193751e+00
1.014093885478928860e+04,2.595479275717351708e+00
1.014093887363608155e+04,2.595479321267109452e+00
1.014093889248287269e+04,2.595479366810457211e+00
1.014093891132966564e+04,2.595479412347403425e+00
1.014093893017645678e+04,2.595479457877939211e+00
1.014093894902324973e+04,2.595479503402073007e+00
1.014093896787004269e+04,2.595479548919799928e+00
1.014093898671683382e+04,2.595479594431115977e+00
1.014093900556362678e+04,2.595479639936028704e+00
1.014093902441041791e+04,2.595479685434530115e+00
1.014093904325721087e+04,2.595479730926627759e+00
1.014093906210400201e+04,2.595479776412313200e+00
1.014093908095079496e+04,2.595479821891593986e+00
1.014093909979758610e+04,2.595479867364462567e+00
1.014093911864437905e+04,2.595479912830926494e+00
1.014093913749117019e+04,2.595479958290976441e+00
1.014093915633796314e+04,2.595480003744621733e+00
1.014093917518475428e+04,2.595480049191852601e+00
1.014093919403154723e+04,2.595480094632677925e+00
1.014093921287833837e+04,2.595480140067088826e+00
1.014093923172513132e+04,2.595480185495093295e+00
1.014093925057192246e+04,2.595480230916682896e+00
1.014093926941871541e+04,2.595480276331865621e+00
1.014093928826550655e+04,2.595480321740632146e+00
1.014093930711229950e+04,2.595480367142991796e+00
1.014093932595909064e+04,2.595480412538935244e+00
1.014093934480588359e+04,2.595480457928470042e+00
1.014093936365267473e+04,2.595480503311588194e+00
1.014093938249946768e+04,2.595480548688299027e+00
1.014093940134626064e+04,2.595480594058595436e+00
1.014093942019305177e+04,2.595480639422474312e+00
1.014093943903984473e+04,2.595480684779944536e+00
1.014093945788663586e+04,2.595480730130995894e+00
1.014093947673342882e+04,2.595480775475637714e+00
1.014093949558021995e+04,2.595480820813860667e+00
1.014093951442701291e+04,2.595480866145673637e+00
1.014093953327380405e+04,2.595480911471066410e+00
1.014093955212059700e+04,2.595480956790048754e+00
1.014093957096738814e+04,2.595481002102610901e+00
1.014093958981418109e+04,2.595481047408761732e+00
1.014093960866097223e+04,2.595481092708492366e+00
1.014093962750776518e+04,2.595481138001810351e+00
1.014093964635455632e+04,2.595481183288707250e+00
1.014093966520134927e+04,2.595481228569191945e+00
1.014093968404814041e+04,2.595481273843254666e+00
1.014093970289493336e+04,2.595481319110904739e+00
1.014093972174172450e+04,2.595481364372131949e+00
1.014093974058851745e+04,2.595481409626945624e+00
1.014093975943530859e+04,2.595481454875336880e+00
