Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.027292596064833924e+04,4.347377870684564982e+02
1.027292604692779969e+04,4.346823219920673864e+02
1.027292613320726196e+04,4.346268495632618283e+02
1.027292621948672240e+04,4.345713697871584600e+02
1.027292630576618467e+04,4.345158826641980454e+02
1.027292639204564512e+04,4.344603881995003576e+02
1.027292647832510738e+04,4.344048863935062172e+02
1.027292656460456783e+04,4.343493772513368185e+02
1.027292665088403010e+04,4.342938607734331526e+02
1.027292673716349054e+04,4.342383369649178348e+02
1.027292682344295281e+04,4.341828058262316290e+02
1.027292690972241326e+04,4.341272673624986851e+02
1.027292699600187370e+04,4.340717215753314235e+02
1.027292708228133597e+04,4.340161684663413553e+02
1.027292716856079642e+04,4.339606080406549609e+02
1.027292725484025868e+04,4.339050402987131179e+02
1.027292734111971913e+04,4.338494652456433869e+02
1.027292742739918140e+04,4.337938828818873844e+02
1.027292751367864184e+04,4.337382932125732395e+02
1.027292759995810411e+04,4.336826962381429098e+02
1.027292768623756456e+04,4.336270919637264001e+02
1.027292777251702682e+04,4.335714803897651564e+02
1.027292785879648727e+04,4.335158615213908320e+02
1.027292794507594954e+04,4.334602353590448161e+02
1.027292803135540998e+04,4.334046019078601262e+02
1.027292811763487043e+04,4.333489611694517407e+02
1.027292820391433270e+04,4.332933131454342970e+02
1.027292829019379315e+04,4.332376578409426315e+02
1.027292837647325541e+04,4.331819952564185883e+02
1.027292846275271586e+04,4.331263253969985954e+02
1.027292854903217813e+04,4.330706482631246672e+02
1.027292863531163857e+04,4.330149638599339710e+02
1.027292872159110084e+04,4.329592721878690327e+02
1.027292880787056129e+04,4.329035732520687247e+02
1.027292889415002355e+04,4.328478670529751753e+02
1.027292898042948400e+04,4.327921535957288484e+02
1.027292906670894445e+04,4.327364328819467119e+02
1.027292915298840671e+04,4.326807049132460179e+02
1.027292923926786716e+04,4.326249696947688221e+02
1.027292932554732943e+04,4.325692272269576506e+02
1.027292941182678987e+04,4.325134775149563211e+02
1.027292949810625214e+04,4.324577205592074733e+02
1.027292958438571259e+04,4.324019563648557778e+02
1.027292967066517485e+04,4.323461849323443289e+02
1.027292975694463530e+04,4.322904062668189908e+02
1.027292984322409757e+04,4.322346203687231423e+02
1.027292992950355801e+04,4.321788272432040117e+02
1.027293001578302028e+04,4.321230268907048071e+02
1.027293010206248073e+04,4.320672193163744055e+02
1.027293018834194118e+04,4.320114045218326737e+02
1.027293027462140344e+04,4.319555825086996492e+02
1.027293036090086389e+04,4.318997532821258574e+02
1.027293044718032615e+04,4.318439168425547905e+02
1.027293053345978660e+04,4.317880731951388498e+02
1.027293061973924887e+04,4.317322223403213002e+02
1.027293070601870932e+04,4.316763642832557935e+02
1.027293079229817158e+04,4.316204990243857083e+02
1.027293087857763203e+04,4.315646265688660037e+02
1.027293096485709430e+04,4.315087469171405132e+02
1.027293105113655474e+04,4.314528600743652760e+02
1.027293113741601519e+04,4.313969660421627736e+02
1.027293122369547746e+04,4.313410648221547490e+02
1.027293130997493790e+04,4.312851564194996286e+02
1.027293139625440017e+04,4.312292408346414163e+02
1.027293148253386062e+04,4.311733180727394483e+02
1.027293156881332288e+04,4.311173881342380128e+02
1.027293165509278333e+04,4.310614510242978099e+02
1.027293174137224560e+04,4.310055067433631280e+02
1.027293182765170604e+04,4.309495552965961451e+02
1.027293191393116831e+04,4.308935966844409791e+02
1.027293200021062876e+04,4.308376309120612859e+02
1.027293208649008920e+04,4.307816579810817075e+02
1.027293217276955147e+04,4.307256778931264307e+02
1.027293225904901192e+04,4.306696906533611582e+02
1.027293234532847418e+04,4.306136962622301212e+02
1.027293243160793463e+04,4.305576947249005002e+02
1.027293251788739690e+04,4.305016860418167539e+02
1.027293260416685735e+04,4.304456702181469723e+02
1.027293269044631961e+04,4.303896472543362961e+02
1.027293277672578006e+04,4.303336171555538954e+02
1.027293286300524233e+04,4.302775799222446267e+02
1.027293294928470277e+04,4.302215355595794790e+02
1.027293303556416504e+04,4.301654840680032521e+02
1.027293312184362549e+04,4.301094254526882992e+02
1.027293320812308593e+04,4.300533597152615926e+02
1.027293329440254820e+04,4.299972868573503320e+02
1.027293338068200865e+04,4.299412068841286327e+02
1.027293346696147091e+04,4.298851197960416357e+02
1.027293355324093136e+04,4.298290255982648773e+02
1.027293363952039363e+04,4.297729242912437257e+02
1.027293372579985407e+04,4.297168158801545701e+02
1.027293381207931634e+04,4.296607003654435744e+02
1.027293389835877679e+04,4.296045777522881508e+02
1.027293398463823905e+04,4.295484480411341792e+02
1.027293407091769950e+04,4.294923112371610614e+02
1.027293415719715995e+04,4.294361673419981003e+02
1.027293424347662221e+04,4.293800163572748261e+02
1.027293432975608266e+04,4.293238582881722323e+02
1.027293441603554493e+04,4.292676931351364260e+02
1.027293450231500537e+04,4.292115209033501060e+02
1.027293458859446764e+04,4.291553415932591520e+02
1.027293467487392809e+04,4.290991552100472859e+02
1.027293476115339035e+04,4.290429617541610696e+02
1.027293484743285080e+04,4.289867612307852482e+02
1.027293493371231307e+04,4.289305536403664405e+02
1.027293501999177352e+04,4.288743389880908694e+02
1.027293510627123396e+04,4.288181172755905664e+02
