Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.013184277777792886e+04,3.604134518160676759e+00
1.013184279854968190e+04,3.604134518067557469e+00
1.013184281932143494e+04,3.604134517974437735e+00
1.013184284009318799e+04,3.604134517881317112e+00
1.013184286086494103e+04,3.604134517788195158e+00
1.013184288163669407e+04,3.604134517695070983e+00
1.013184290240844712e+04,3.604134517601946364e+00
1.013184292318020016e+04,3.604134517508820856e+00
1.013184294395195320e+04,3.604134517415694017e+00
1.013184296472370625e+04,3.604134517322565401e+00
1.013184298549545929e+04,3.604134517229435897e+00
1.013184300626721233e+04,3.604134517136305504e+00
1.013184302703896537e+04,3.604134517043172892e+00
1.013184304781071842e+04,3.604134516950040279e+00
1.013184306858247146e+04,3.604134516856905890e+00
1.013184308935422450e+04,3.604134516763770169e+00
1.013184311012597936e+04,3.604134516670633559e+00
1.013184313089773241e+04,3.604134516577495173e+00
1.013184315166948545e+04,3.604134516484356343e+00
1.013184317244123849e+04,3.604134516391216625e+00
1.013184319321299154e+04,3.604134516298075130e+00
1.013184321398474458e+04,3.604134516204931860e+00
1.013184323475649762e+04,3.604134516111788145e+00
1.013184325552825067e+04,3.604134516018642653e+00
1.013184327630000371e+04,3.604134515925496274e+00
1.013184329707175675e+04,3.604134515832348562e+00
1.013184331784350979e+04,3.604134515739199962e+00
1.013184333861526284e+04,3.604134515646049586e+00
1.013184335938701588e+04,3.604134515552898321e+00
1.013184338015876892e+04,3.604134515459745725e+00
1.013184340093052197e+04,3.604134515366592240e+00
1.013184342170227501e+04,3.604134515273437422e+00
1.013184344247402805e+04,3.604134515180281717e+00
1.013184346324578109e+04,3.604134515087124235e+00
1.013184348401753414e+04,3.604134514993965865e+00
1.013184350478928718e+04,3.604134514900806163e+00
1.013184352556104022e+04,3.604134514807645129e+00
1.013184354633279327e+04,3.604134514714483206e+00
1.013184356710454631e+04,3.604134514621319951e+00
1.013184358787629935e+04,3.604134514528155364e+00
1.013184360864805240e+04,3.604134514434989889e+00
1.013184362941980544e+04,3.604134514341822637e+00
1.013184365019155848e+04,3.604134514248654941e+00
1.013184367096331152e+04,3.604134514155485469e+00
1.013184369173506457e+04,3.604134514062315109e+00
1.013184371250681761e+04,3.604134513969143416e+00
1.013184373327857065e+04,3.604134513875969947e+00
1.013184375405032551e+04,3.604134513782796478e+00
1.013184377482207856e+04,3.604134513689620345e+00
1.013184379559383160e+04,3.604134513596443767e+00
1.013184381636558464e+04,3.604134513503266302e+00
1.013184383713733769e+04,3.604134513410087504e+00
1.013184385790909073e+04,3.604134513316907373e+00
1.013184387868084377e+04,3.604134513223725911e+00
1.013184389945259682e+04,3.604134513130543116e+00
1.013184392022434986e+04,3.604134513037358989e+00
1.013184394099610290e+04,3.604134512944174418e+00
1.013184396176785594e+04,3.604134512850988070e+00
1.013184398253960899e+04,3.604134512757801279e+00
1.013184400331136203e+04,3.604134512664612267e+00
1.013184402408311507e+04,3.604134512571422366e+00
1.013184404485486812e+04,3.604134512478231134e+00
1.013184406562662116e+04,3.604134512385039457e+00
1.013184408639837420e+04,3.604134512291845560e+00
1.013184410717012724e+04,3.604134512198650775e+00
1.013184412794188029e+04,3.604134512105454657e+00
1.013184414871363333e+04,3.604134512012258096e+00
1.013184416948538637e+04,3.604134511919059758e+00
1.013184419025713942e+04,3.604134511825860088e+00
1.013184421102889246e+04,3.604134511732659529e+00
1.013184423180064550e+04,3.604134511639457195e+00
1.013184425257239855e+04,3.604134511546253972e+00
1.013184427334415159e+04,3.604134511453050305e+00
1.013184429411590463e+04,3.604134511359844861e+00
1.013184431488765767e+04,3.604134511266637642e+00
1.013184433565941072e+04,3.604134511173429534e+00
1.013184435643116376e+04,3.604134511080220982e+00
1.013184437720291680e+04,3.604134510987009765e+00
1.013184439797466985e+04,3.604134510893798993e+00
1.013184441874642471e+04,3.604134510800586000e+00
1.013184443951817775e+04,3.604134510707372119e+00
1.013184446028993079e+04,3.604134510614156905e+00
1.013184448106168384e+04,3.604134510520940360e+00
1.013184450183343688e+04,3.604134510427722482e+00
1.013184452260518992e+04,3.604134510334504604e+00
1.013184454337694297e+04,3.604134510241283618e+00
1.013184456414869601e+04,3.604134510148063075e+00
1.013184458492044905e+04,3.604134510054840757e+00
1.013184460569220209e+04,3.604134509961617105e+00
1.013184462646395514e+04,3.604134509868392122e+00
1.013184464723570818e+04,3.604134509775165807e+00
1.013184466800746122e+04,3.604134509681939047e+00
1.013184468877921427e+04,3.604134509588710067e+00
1.013184470955096731e+04,3.604134509495480643e+00
1.013184473032272035e+04,3.604134509402249442e+00
1.013184475109447339e+04,3.604134509309017798e+00
1.013184477186622644e+04,3.604134509215784377e+00
1.013184479263797948e+04,3.604134509122550067e+00
1.013184481340973252e+04,3.604134509029313982e+00
1.013184483418148557e+04,3.604134508936077452e+00
1.013184485495323861e+04,3.604134508842839146e+00
1.013184487572499165e+04,3.604134508749599952e+00
1.013184489649674470e+04,3.604134508656359426e+00
1.013184491726849774e+04,3.604134508563118011e+00
1.013184493804025078e+04,3.604134508469874820e+00
1.013184495881200382e+04,3.604134508376630297e+00
1.013184497958375687e+04,3.604134508283385330e+00
1.013184500035550991e+04,3.604134508190138142e+00
1.013184502112726295e+04,3.604134508096890510e+00
1.013184504189901600e+04,3.604134508003641546e+00
1.013184506267077086e+04,3.604134507910391250e+00
1.013184508344252390e+04,3.604134507817140509e+00
1.013184510421427694e+04,3.604134507723887548e+00
1.013184512498602999e+04,3.604134507630634143e+00
1.013184514575778303e+04,3.604134507537378962e+00
1.013184516652953607e+04,3.604134507444122448e+00
1.013184518730128912e+04,3.604134507350865047e+00
1.013184520807304216e+04,3.604134507257606757e+00
1.013184522884479520e+04,3.604134507164346690e+00
1.013184524961654824e+04,3.604134507071086180e+00
1.013184527038830129e+04,3.604134506977823893e+00
1.013184529116005433e+04,3.604134506884559830e+00
1.013184531193180737e+04,3.604134506791295323e+00
1.013184533270356042e+04,3.604134506698029483e+00
1.013184535347531346e+04,3.604134506604762755e+00
1.013184537424706650e+04,3.604134506511494696e+00
1.013184539501881954e+04,3.604134506418225303e+00
1.013184541579057259e+04,3.604134506324954135e+00
1.013184543656232563e+04,3.604134506231682078e+00
1.013184545733407867e+04,3.604134506138409577e+00
1.013184547810583172e+04,3.604134506045135300e+00
1.013184549887758476e+04,3.604134505951859246e+00
1.013184551964933780e+04,3.604134505858582749e+00
1.013184554042109085e+04,3.604134505765304919e+00
1.013184556119284389e+04,3.604134505672025313e+00
1.013184558196459693e+04,3.604134505578745262e+00
1.013184560273634997e+04,3.604134505485463880e+00
1.013184562350810302e+04,3.604134505392180721e+00
1.013184564427985606e+04,3.604134505298896674e+00
1.013184566505160910e+04,3.604134505205612182e+00
1.013184568582336215e+04,3.604134505112325915e+00
1.013184570659511701e+04,3.604134505019037871e+00
1.013184572736687005e+04,3.604134504925749383e+00
1.013184574813862309e+04,3.604134504832459118e+00
1.013184576891037614e+04,3.604134504739167966e+00
1.013184578968212918e+04,3.604134504645875925e+00
1.013184581045388222e+04,3.604134504552581664e+00
1.013184583122563527e+04,3.604134504459287403e+00
1.013184585199738831e+04,3.604134504365991365e+00
1.013184587276914135e+04,3.604134504272693995e+00
1.013184589354089439e+04,3.604134504179395737e+00
1.013184591431264744e+04,3.604134504086095703e+00
1.013184593508440048e+04,3.604134503992795224e+00
1.013184595585615352e+04,3.604134503899492525e+00
1.013184597662790657e+04,3.604134503806189382e+00
1.013184599739965961e+04,3.604134503712885795e+00
1.013184601817141265e+04,3.604134503619579544e+00
