Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.903683680555783212e+03,1.394839938436859086e+02
9.903683703452748887e+03,1.394830572144795156e+02
9.903683726349714561e+03,1.394821205004056424e+02
9.903683749246680236e+03,1.394811837014655680e+02
9.903683772143645911e+03,1.394802468176604293e+02
9.903683795040611585e+03,1.394793098489913632e+02
9.903683817937577260e+03,1.394783727954595918e+02
9.903683840834542934e+03,1.394774356570663372e+02
9.903683863731508609e+03,1.394764984338127078e+02
9.903683886628474283e+03,1.394755611256999543e+02
9.903683909525439958e+03,1.394746237327291851e+02
9.903683932422405633e+03,1.394736862549016507e+02
9.903683955319371307e+03,1.394727486922185165e+02
9.903683978216336982e+03,1.394718110446809192e+02
9.903684001113302656e+03,1.394708733122901094e+02
9.903684024010268331e+03,1.394699354950472241e+02
9.903684046907234006e+03,1.394689975929534853e+02
9.903684069804199680e+03,1.394680596060100584e+02
9.903684092701163536e+03,1.394671215342926018e+02
9.903684115598129210e+03,1.394661833776533797e+02
9.903684138495094885e+03,1.394652451361679368e+02
9.903684161392060560e+03,1.394643068098375807e+02
9.903684184289026234e+03,1.394633683986634480e+02
9.903684207185991909e+03,1.394624299026467327e+02
9.903684230082957583e+03,1.394614913217886283e+02
9.903684252979923258e+03,1.394605526560902717e+02
9.903684275876888933e+03,1.394596139055528852e+02
9.903684298773854607e+03,1.394586750701776907e+02
9.903684321670820282e+03,1.394577361499657684e+02
9.903684344567785956e+03,1.394567971449184256e+02
9.903684367464751631e+03,1.394558580550367424e+02
9.903684390361717305e+03,1.394549188803219977e+02
9.903684413258682980e+03,1.394539796207753000e+02
9.903684436155648655e+03,1.394530402763978429e+02
9.903684459052614329e+03,1.394521008471908772e+02
9.903684481949580004e+03,1.394511613331555111e+02
9.903684504846545678e+03,1.394502217342929669e+02
9.903684527743511353e+03,1.394492820506044382e+02
9.903684550640477028e+03,1.394483422820910903e+02
9.903684573537442702e+03,1.394474024287540885e+02
9.903684596434408377e+03,1.394464624905947119e+02
9.903684619331374051e+03,1.394455224676140404e+02
9.903684642228339726e+03,1.394445823598132961e+02
9.903684665125305401e+03,1.394436421671937296e+02
9.903684688022271075e+03,1.394427018897563926e+02
9.903684710919236750e+03,1.394417615275025639e+02
9.903684733816202424e+03,1.394408210804334942e+02
9.903684756713168099e+03,1.394398805485502066e+02
9.903684779610133774e+03,1.394389399318539802e+02
9.903684802507099448e+03,1.394379992303460369e+02
9.903684825404065123e+03,1.394370584440274854e+02
9.903684848301030797e+03,1.394361175728995761e+02
