Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.062594821759266779e+04,1.842520841662434350e+02
1.062594823627046208e+04,1.842512808730373308e+02
1.062594825494825454e+04,1.842504776733048857e+02
1.062594827362604883e+04,1.842496745668904907e+02
1.062594829230384312e+04,1.842488715538729878e+02
1.062594831098163559e+04,1.842480686343313607e+02
1.062594832965942987e+04,1.842472658081098587e+02
1.062594834833722416e+04,1.842464630752873802e+02
1.062594836701501663e+04,1.842456604359429377e+02
1.062594838569281092e+04,1.842448578899206666e+02
1.062594840437060520e+04,1.842440554372996928e+02
1.062594842304839767e+04,1.842432530781587161e+02
1.062594844172619196e+04,1.842424508123421560e+02
1.062594846040398625e+04,1.842416486399290250e+02
1.062594847908178053e+04,1.842408465609198629e+02
1.062594849775957300e+04,1.842400445753934832e+02
1.062594851643736729e+04,1.842392426831945045e+02
1.062594853511516158e+04,1.842384408844016832e+02
1.062594855379295404e+04,1.842376391790938044e+02
1.062594857247074833e+04,1.842368375671153728e+02
1.062594859114854262e+04,1.842360360485453157e+02
1.062594860982633509e+04,1.842352346234622189e+02
1.062594862850412937e+04,1.842344332917107863e+02
1.062594864718192366e+04,1.842336320533697460e+02
1.062594866585971613e+04,1.842328309085178830e+02
1.062594868453751042e+04,1.842320298569998158e+02
1.062594870321530470e+04,1.842312288988943010e+02
1.062594872189309717e+04,1.842304280342799530e+02
1.062594874057089146e+04,1.842296272630016176e+02
1.062594875924868575e+04,1.842288265851379379e+02
1.062594877792647821e+04,1.842280260007675849e+02
1.062594879660427250e+04,1.842272255097353195e+02
1.062594881528206679e+04,1.842264251121198981e+02
1.062594883395985926e+04,1.842256248079999068e+02
1.062594885263765354e+04,1.842248245972201346e+02
1.062594887131544783e+04,1.842240244798592812e+02
1.062594888999324030e+04,1.842232244559959895e+02
1.062594890867103459e+04,1.842224245254750770e+02
1.062594892734882887e+04,1.842216246883751865e+02
1.062594894602662316e+04,1.842208249446970854e+02
1.062594896470441563e+04,1.842200252945193029e+02
1.062594898338220992e+04,1.842192257376867417e+02
1.062594900206000420e+04,1.842184262742781300e+02
1.062594902073779667e+04,1.842176269043718548e+02
1.062594903941559096e+04,1.842168276278131600e+02
1.062594905809338525e+04,1.842160284446802905e+02
1.062594907677117772e+04,1.842152293550520312e+02
1.062594909544897200e+04,1.842144303587732850e+02
1.062594911412676629e+04,1.842136314559227230e+02
1.062594913280455876e+04,1.842128326465787325e+02
1.062594915148235305e+04,1.842120339305864718e+02
1.062594917016014733e+04,1.842112353080244418e+02
1.062594918883793980e+04,1.842104367789711432e+02
1.062594920751573409e+04,1.842096383432716777e+02
1.062594922619352838e+04,1.842088400010046314e+02
1.062594924487132084e+04,1.842080417522483060e+02
1.062594926354911513e+04,1.842072435968480590e+02
1.062594928222690942e+04,1.842064455348822491e+02
1.062594930090470189e+04,1.842056475664293487e+02
1.062594931958249617e+04,1.842048496913346014e+02
1.062594933826029046e+04,1.842040519096765081e+02
1.062594935693808293e+04,1.842032542215333706e+02
1.062594937561587722e+04,1.842024566267505747e+02
1.062594939429367150e+04,1.842016591254063655e+02
1.062594941297146579e+04,1.842008617175016809e+02
