Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.013335255787055939e+04,3.862525634762192794e+00
1.013335257878931770e+04,3.862525703239005459e+00
1.013335259970807601e+04,3.862525771707848499e+00
1.013335262062683432e+04,3.862525840168719249e+00
1.013335264154559445e+04,3.862525908621625259e+00
1.013335266246435276e+04,3.862525977066554539e+00
1.013335268338311107e+04,3.862526045503510641e+00
1.013335270430186938e+04,3.862526113932494454e+00
1.013335272522062769e+04,3.862526182353505533e+00
1.013335274613938600e+04,3.862526250766541658e+00
1.013335276705814431e+04,3.862526319171604161e+00
1.013335278797690262e+04,3.862526387568691710e+00
1.013335280889566275e+04,3.862526455957809635e+00
1.013335282981442106e+04,3.862526524338946388e+00
1.013335285073317937e+04,3.862526592712105522e+00
1.013335287165193768e+04,3.862526661077289258e+00
1.013335289257069599e+04,3.862526729434494488e+00
1.013335291348945429e+04,3.862526797783722099e+00
1.013335293440821260e+04,3.862526866124971203e+00
1.013335295532697091e+04,3.862526934458241357e+00
1.013335297624573104e+04,3.862527002783538776e+00
1.013335299716448935e+04,3.862527071100849252e+00
1.013335301808324766e+04,3.862527139410179888e+00
1.013335303900200597e+04,3.862527207711528909e+00
1.013335305992076428e+04,3.862527276004896759e+00
1.013335308083952259e+04,3.862527344290282549e+00
1.013335310175828090e+04,3.862527412567685392e+00
1.013335312267703921e+04,3.862527480837105287e+00
1.013335314359579934e+04,3.862527549098547563e+00
1.013335316451455765e+04,3.862527617351999787e+00
1.013335318543331596e+04,3.862527685597467286e+00
1.013335320635207427e+04,3.862527753834950062e+00
1.013335322727083258e+04,3.862527822064446337e+00
1.013335324818959089e+04,3.862527890285957444e+00
1.013335326910834920e+04,3.862527958499481162e+00
1.013335329002710751e+04,3.862528026705017936e+00
1.013335331094586763e+04,3.862528094902572207e+00
1.013335333186462594e+04,3.862528163092133315e+00
1.013335335278338425e+04,3.862528231273704815e+00
1.013335337370214256e+04,3.862528299447287150e+00
1.013335339462090087e+04,3.862528367612880320e+00
1.013335341553965918e+04,3.862528435770482993e+00
1.013335343645841749e+04,3.862528503920094280e+00
1.013335345737717762e+04,3.862528572061719956e+00
1.013335347829593593e+04,3.862528640195349361e+00
1.013335349921469424e+04,3.862528708320984716e+00
1.013335352013345255e+04,3.862528776438628242e+00
1.013335354105221086e+04,3.862528844548277274e+00
1.013335356197096917e+04,3.862528912649933144e+00
1.013335358288972748e+04,3.862528980743594076e+00
1.013335360380848579e+04,3.862529048829260958e+00
1.013335362472724591e+04,3.862529116906937787e+00
1.013335364564600422e+04,3.862529184976612129e+00
1.013335366656476253e+04,3.862529253038290200e+00
1.013335368748352084e+04,3.862529321091971557e+00
1.013335370840227915e+04,3.862529389137656199e+00
1.013335372932103746e+04,3.862529457175341907e+00
1.013335375023979577e+04,3.862529525205028680e+00
1.013335377115855408e+04,3.862529593226716962e+00
1.013335379207731421e+04,3.862529661240411638e+00
1.013335381299607252e+04,3.862529729246099830e+00
1.013335383391483083e+04,3.862529797243787755e+00
1.013335385483358914e+04,3.862529865233474080e+00
1.013335387575234745e+04,3.862529933215158362e+00
1.013335389667110576e+04,3.862530001188841489e+00
1.013335391758986407e+04,3.862530069154521684e+00
1.013335393850862238e+04,3.862530137112198059e+00
1.013335395942738251e+04,3.862530205061877275e+00
1.013335398034614082e+04,3.862530273003546455e+00
1.013335400126489913e+04,3.862530340937210482e+00
1.013335402218365743e+04,3.862530408862869358e+00
1.013335404310241574e+04,3.862530476780522193e+00
1.013335406402117405e+04,3.862530544690169432e+00
1.013335408493993236e+04,3.862530612591809298e+00
1.013335410585869067e+04,3.862530680485442680e+00
1.013335412677745080e+04,3.862530748371073130e+00
1.013335414769620911e+04,3.862530816248689103e+00
1.013335416861496742e+04,3.862530884118297259e+00
1.013335418953372573e+04,3.862530951979895821e+00
1.013335421045248404e+04,3.862531019833483903e+00
1.013335423137124235e+04,3.862531087679061947e+00
1.013335425229000066e+04,3.862531155516629511e+00
1.013335427320876079e+04,3.862531223346191034e+00
1.013335429412751910e+04,3.862531291167734970e+00
1.013335431504627741e+04,3.862531358981266649e+00
1.013335433596503572e+04,3.862531426786784738e+00
1.013335435688379403e+04,3.862531494584289682e+00
1.013335437780255234e+04,3.862531562373780147e+00
1.013335439872131064e+04,3.862531630155257023e+00
1.013335441964006895e+04,3.862531697928718533e+00
1.013335444055882908e+04,3.862531765694170449e+00
1.013335446147758739e+04,3.862531833451600338e+00
1.013335448239634570e+04,3.862531901201013529e+00
1.013335450331510401e+04,3.862531968942410021e+00
1.013335452423386232e+04,3.862532036675788039e+00
1.013335454515262063e+04,3.862532104401148469e+00
1.013335456607137894e+04,3.862532172118490426e+00
1.013335458699013725e+04,3.862532239827813019e+00
1.013335460790889738e+04,3.862532307529122910e+00
1.013335462882765569e+04,3.862532375222405889e+00
1.013335464974641400e+04,3.862532442907668617e+00
1.013335467066517231e+04,3.862532510584909762e+00
1.013335469158393062e+04,3.862532578254129323e+00
1.013335471250268893e+04,3.862532645915325968e+00
1.013335473342144724e+04,3.862532713568501030e+00
1.013335475434020555e+04,3.862532781213652289e+00
1.013335477525896567e+04,3.862532848850786404e+00
1.013335479617772398e+04,3.862532916479889611e+00
1.013335481709648229e+04,3.862532984100968569e+00
1.013335483801524060e+04,3.862533051714022392e+00
1.013335485893399891e+04,3.862533119319049746e+00
1.013335487985275722e+04,3.862533186916051076e+00
1.013335490077151553e+04,3.862533254505025493e+00
1.013335492169027384e+04,3.862533322085972998e+00
1.013335494260903397e+04,3.862533389658898475e+00
1.013335496352779228e+04,3.862533457223789490e+00
1.013335498444655059e+04,3.862533524780652705e+00
1.013335500536530890e+04,3.862533592329485010e+00
1.013335502628406721e+04,3.862533659870288183e+00
1.013335504720282552e+04,3.862533727403061334e+00
1.013335506812158383e+04,3.862533794927802688e+00
1.013335508904034396e+04,3.862533862444519794e+00
1.013335510995910226e+04,3.862533929953198442e+00
1.013335513087786057e+04,3.862533997453843959e+00
1.013335515179661888e+04,3.862534064946457679e+00
1.013335517271537719e+04,3.862534132431037381e+00
1.013335519363413550e+04,3.862534199907583510e+00
1.013335521455289381e+04,3.862534267376094732e+00
1.013335523547165212e+04,3.862534334836571048e+00
1.013335525639041225e+04,3.862534402289017788e+00
1.013335527730917056e+04,3.862534469733422515e+00
1.013335529822792887e+04,3.862534537169791449e+00
1.013335531914668718e+04,3.862534604598122812e+00
1.013335534006544549e+04,3.862534672018416604e+00
1.013335536098420380e+04,3.862534739430672825e+00
1.013335538190296211e+04,3.862534806834889700e+00
1.013335540282172042e+04,3.862534874231068116e+00
1.013335542374048055e+04,3.862534941619212514e+00
1.013335544465923886e+04,3.862535008999310904e+00
1.013335546557799717e+04,3.862535076371368614e+00
1.013335548649675547e+04,3.862535143735385645e+00
1.013335550741551378e+04,3.862535211091361553e+00
1.013335552833427209e+04,3.862535278439294562e+00
1.013335554925303040e+04,3.862535345779185114e+00
1.013335557017178871e+04,3.862535413111032323e+00
1.013335559109054884e+04,3.862535480434842849e+00
1.013335561200930715e+04,3.862535547750601594e+00
1.013335563292806546e+04,3.862535615058317440e+00
1.013335565384682377e+04,3.862535682357986833e+00
1.013335567476558208e+04,3.862535749649610661e+00
1.013335569568434039e+04,3.862535816933188926e+00
1.013335571660309870e+04,3.862535884208720738e+00
1.013335573752185701e+04,3.862535951476204765e+00
1.013335575844061714e+04,3.862536018735647225e+00
1.013335577935937545e+04,3.862536085987035239e+00
1.013335580027813376e+04,3.862536153230374580e+00
1.013335582119689207e+04,3.862536220465663916e+00
1.013335584211565038e+04,3.862536287692905024e+00
1.013335586303440869e+04,3.862536354912095238e+00
1.013335588395316699e+04,3.862536422123234114e+00
1.013335590487192530e+04,3.862536489326322098e+00
1.013335592579068543e+04,3.862536556521364517e+00
1.013335594670944374e+04,3.862536623708348493e+00
1.013335596762820205e+04,3.862536690887279356e+00
1.013335598854696036e+04,3.862536758058157549e+00
1.013335600946571867e+04,3.862536825220982184e+00
1.013335603038447698e+04,3.862536892375751041e+00
1.013335605130323529e+04,3.862536959522465896e+00
1.013335607222199542e+04,3.862537026661131634e+00
1.013335609314075373e+04,3.862537093791735821e+00
1.013335611405951204e+04,3.862537160914282897e+00
1.013335613497827035e+04,3.862537228028773306e+00
1.013335615589702866e+04,3.862537295135206161e+00
1.013335617681578697e+04,3.862537362233581906e+00
1.013335619773454528e+04,3.862537429323898319e+00
1.013335621865330359e+04,3.862537496406156290e+00
1.013335623957206371e+04,3.862537563480360703e+00
1.013335626049082202e+04,3.862537630546499567e+00
1.013335628140958033e+04,3.862537697604576881e+00
1.013335630232833864e+04,3.862537764654594863e+00
1.013335632324709695e+04,3.862537831696550850e+00
1.013335634416585526e+04,3.862537898730444397e+00
1.013335636508461357e+04,3.862537965756275948e+00
1.013335638600337188e+04,3.862538032774043728e+00
1.013335640692213201e+04,3.862538099783755285e+00
1.013335642784089032e+04,3.862538166785396410e+00
1.013335644875964863e+04,3.862538233778972430e+00
1.013335646967840694e+04,3.862538300764483790e+00
1.013335649059716525e+04,3.862538367741930490e+00
1.013335651151592356e+04,3.862538434711309865e+00
1.013335653243468187e+04,3.862538501672623692e+00
1.013335655335344018e+04,3.862538568625870639e+00
1.013335657427220031e+04,3.862538635571054702e+00
1.013335659519095861e+04,3.862538702508166111e+00
1.013335661610971692e+04,3.862538769437208419e+00
1.013335663702847523e+04,3.862538836358181626e+00
1.013335665794723354e+04,3.862538903271085733e+00
1.013335667886599185e+04,3.862538970175918962e+00
1.013335669978475016e+04,3.862539037072682646e+00
1.013335672070350847e+04,3.862539103961374565e+00
1.013335674162226860e+04,3.862539170842001379e+00
1.013335676254102691e+04,3.862539237714549323e+00
1.013335678345978522e+04,3.862539304579025057e+00
1.013335680437854353e+04,3.862539371435428137e+00
1.013335682529730184e+04,3.862539438283757232e+00
1.013335684621606015e+04,3.862539505124012340e+00
1.013335686713481846e+04,3.862539571956193019e+00
1.013335688805357859e+04,3.862539638780304152e+00
1.013335690897233690e+04,3.862539705596333750e+00
1.013335692989109521e+04,3.862539772404287142e+00
1.013335695080985352e+04,3.862539839204164771e+00
1.013335697172861182e+04,3.862539905995964418e+00
1.013335699264737013e+04,3.862539972779686526e+00
1.013335701356612844e+04,3.862540039555330651e+00
1.013335703448488675e+04,3.862540106322895905e+00
1.013335705540364688e+04,3.862540173082388062e+00
1.013335707632240519e+04,3.862540239833795130e+00
1.013335709724116350e+04,3.862540306577120663e+00
1.013335711815992181e+04,3.862540373312366437e+00
1.013335713907868012e+04,3.862540440039531120e+00
1.013335715999743843e+04,3.862540506758614267e+00
1.013335718091619674e+04,3.862540573469614991e+00
1.013335720183495505e+04,3.862540640172533291e+00
1.013335722275371518e+04,3.862540706867373164e+00
1.013335724367247349e+04,3.862540773554124396e+00
1.013335726459123180e+04,3.862540840232791428e+00
1.013335728550999011e+04,3.862540906903373372e+00
1.013335730642874842e+04,3.862540973565870672e+00
1.013335732734750673e+04,3.862541040220281552e+00
