Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.903683680555783212e+03,3.604621480242927944e+00
9.903683703452748887e+03,3.604621524603608407e+00
9.903683726349714561e+03,3.604621568965155287e+00
9.903683749246680236e+03,3.604621613327570362e+00
9.903683772143645911e+03,3.604621657690853187e+00
9.903683795040611585e+03,3.604621702055003318e+00
9.903683817937577260e+03,3.604621746420020312e+00
9.903683840834542934e+03,3.604621790785904611e+00
9.903683863731508609e+03,3.604621835152655773e+00
9.903683886628474283e+03,3.604621879520274241e+00
9.903683909525439958e+03,3.604621923888758683e+00
9.903683932422405633e+03,3.604621968258109987e+00
9.903683955319371307e+03,3.604622012628326821e+00
9.903683978216336982e+03,3.604622056999410962e+00
9.903684001113302656e+03,3.604622101371360188e+00
9.903684024010268331e+03,3.604622145744175832e+00
9.903684046907234006e+03,3.604622190117856562e+00
9.903684069804199680e+03,3.604622234492402821e+00
9.903684092701163536e+03,3.604622278867811502e+00
9.903684115598129210e+03,3.604622323244088822e+00
9.903684138495094885e+03,3.604622367621230339e+00
9.903684161392060560e+03,3.604622411999237386e+00
9.903684184289026234e+03,3.604622456378109074e+00
9.903684207185991909e+03,3.604622500757845405e+00
9.903684230082957583e+03,3.604622545138445933e+00
9.903684252979923258e+03,3.604622589519910658e+00
9.903684275876888933e+03,3.604622633902240025e+00
9.903684298773854607e+03,3.604622678285433146e+00
9.903684321670820282e+03,3.604622722669490020e+00
9.903684344567785956e+03,3.604622767054410204e+00
9.903684367464751631e+03,3.604622811440194141e+00
9.903684390361717305e+03,3.604622855826841388e+00
9.903684413258682980e+03,3.604622900214351500e+00
9.903684436155648655e+03,3.604622944602724921e+00
9.903684459052614329e+03,3.604622988991961208e+00
9.903684481949580004e+03,3.604623033382059916e+00
9.903684504846545678e+03,3.604623077773021489e+00
9.903684527743511353e+03,3.604623122164845039e+00
9.903684550640477028e+03,3.604623166557531011e+00
9.903684573537442702e+03,3.604623210951078960e+00
9.903684596434408377e+03,3.604623255345488886e+00
9.903684619331374051e+03,3.604623299740760789e+00
9.903684642228339726e+03,3.604623344136893781e+00
9.903684665125305401e+03,3.604623388533888306e+00
9.903684688022271075e+03,3.604623432931745253e+00
9.903684710919236750e+03,3.604623477330461956e+00
9.903684733816202424e+03,3.604623521730040192e+00
9.903684756713168099e+03,3.604623566130479073e+00
9.903684779610133774e+03,3.604623610531778599e+00
9.903684802507099448e+03,3.604623654933939214e+00
9.903684825404065123e+03,3.604623699336959142e+00
9.903684848301030797e+03,3.604623743740840158e+00
9.903684871197996472e+03,3.604623788145580487e+00
9.903684894094960327e+03,3.604623832551177465e+00
9.903684916991926002e+03,3.604623876957637751e+00
9.903684939888891677e+03,3.604623921364957795e+00
9.903684962785857351e+03,3.604623965773136263e+00
9.903684985682823026e+03,3.604624010182174931e+00
9.903685008579788700e+03,3.604624054592072468e+00
9.903685031476754375e+03,3.604624099002828430e+00
9.903685054373720050e+03,3.604624143414444148e+00
9.903685077270685724e+03,3.604624187826917847e+00
9.903685100167651399e+03,3.604624232240249970e+00
9.903685123064617073e+03,3.604624276654440962e+00
9.903685145961582748e+03,3.604624321069489490e+00
9.903685168858548423e+03,3.604624365485395998e+00
9.903685191755514097e+03,3.604624409902160931e+00
9.903685214652479772e+03,3.604624454319783400e+00
9.903685237549445446e+03,3.604624498738262517e+00
9.903685260446411121e+03,3.604624543157599170e+00
9.903685283343376796e+03,3.604624587577793804e+00
9.903685306240342470e+03,3.604624631998845530e+00
