Time (BJD_TBD - 2450000), F_h/F_star (ppm)
1.061386530092591420e+04,9.089477853208626001e+00
1.061386531688121431e+04,9.089522622267212526e+00
1.061386533283651261e+04,9.089567391301265786e+00
1.061386534879181272e+04,9.089612160320990952e+00
1.061386536474711102e+04,9.089656929316179301e+00
1.061386538070241113e+04,9.089701698297037780e+00
1.061386539665770943e+04,9.089746467253357665e+00
1.061386541261300954e+04,9.089791236195345903e+00
1.061386542856830783e+04,9.089836005112790218e+00
1.061386544452360795e+04,9.089880774015901110e+00
1.061386546047890624e+04,9.089925542894466304e+00
1.061386547643420636e+04,9.089970311758698074e+00
1.061386549238950465e+04,9.090015080598377040e+00
1.061386550834480477e+04,9.090059849423720806e+00
1.061386552430010306e+04,9.090104618224511768e+00
1.061386554025540318e+04,9.090149387010962201e+00
1.061386555621070147e+04,9.090194155772859830e+00
1.061386557216600158e+04,9.090238924520409824e+00
1.061386558812129988e+04,9.090283693243410568e+00
1.061386560407659999e+04,9.090328461952058348e+00
1.061386562003189829e+04,9.090373230636153323e+00
1.061386563598719840e+04,9.090417999305898888e+00
1.061386565194249670e+04,9.090462767951077439e+00
1.061386566789779681e+04,9.090507536581911907e+00
1.061386568385309511e+04,9.090552305188181137e+00
1.061386569980839522e+04,9.090597073780092074e+00
1.061386571576369352e+04,9.090641842347439550e+00
1.061386573171899363e+04,9.090686610900428732e+00
1.061386574767429192e+04,9.090731379428852676e+00
1.061386576362959204e+04,9.090776147942914776e+00
1.061386577958489033e+04,9.090820916432406307e+00
1.061386579554019045e+04,9.090865684907535993e+00
1.061386581149549056e+04,9.090910453363196808e+00
1.061386582745078886e+04,9.090955221794283503e+00
1.061386584340608897e+04,9.090999990211006576e+00
1.061386585936138727e+04,9.091044758603148424e+00
1.061386587531668738e+04,9.091089526980924873e+00
1.061386589127198567e+04,9.091134295334121873e+00
1.061386590722728579e+04,9.091179063672944594e+00
1.061386592318258408e+04,9.091223831987187864e+00
1.061386593913788420e+04,9.091268600287053303e+00
