Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.891595520833507180e+03,3.604145302349099911e+00
9.891595543725843527e+03,3.604145304347500467e+00
9.891595566618178054e+03,3.604145306345924116e+00
9.891595589510514401e+03,3.604145308344372189e+00
9.891595612402848928e+03,3.604145310342842468e+00
9.891595635295185275e+03,3.604145312341336727e+00
9.891595658187519803e+03,3.604145314339854078e+00
9.891595681079856149e+03,3.604145316338394966e+00
9.891595703972190677e+03,3.604145318336959392e+00
9.891595726864527023e+03,3.604145320335546465e+00
9.891595749756863370e+03,3.604145322334157520e+00
9.891595772649197897e+03,3.604145324332792111e+00
9.891595795541534244e+03,3.604145326331449350e+00
9.891595818433868772e+03,3.604145328330130127e+00
9.891595841326205118e+03,3.604145330328833996e+00
9.891595864218539646e+03,3.604145332327562290e+00
9.891595887110875992e+03,3.604145334326312344e+00
9.891595910003210520e+03,3.604145336325086824e+00
9.891595932895546866e+03,3.604145338323884395e+00
9.891595955787881394e+03,3.604145340322705060e+00
9.891595978680217740e+03,3.604145342321550149e+00
9.891596001572554087e+03,3.604145344320417887e+00
9.891596024464888615e+03,3.604145346319308274e+00
9.891596047357224961e+03,3.604145348318222641e+00
9.891596070249559489e+03,3.604145350317160545e+00
9.891596093141895835e+03,3.604145352316121098e+00
9.891596116034230363e+03,3.604145354315105187e+00
9.891596138926566709e+03,3.604145356314113258e+00
9.891596161818901237e+03,3.604145358313144420e+00
9.891596184711237584e+03,3.604145360312199120e+00
9.891596207603573930e+03,3.604145362311276468e+00
9.891596230495908458e+03,3.604145364310377353e+00
9.891596253388244804e+03,3.604145366309501330e+00
9.891596276280579332e+03,3.604145368308648845e+00
9.891596299172915678e+03,3.604145370307819896e+00
9.891596322065250206e+03,3.604145372307014483e+00
9.891596344957586552e+03,3.604145374306232164e+00
9.891596367849921080e+03,3.604145376305473381e+00
9.891596390742257427e+03,3.604145378304737246e+00
9.891596413634591954e+03,3.604145380304024648e+00
9.891596436526928301e+03,3.604145382303336032e+00
9.891596459419264647e+03,3.604145384302670507e+00
9.891596482311599175e+03,3.604145386302028076e+00
9.891596505203935521e+03,3.604145388301409181e+00
9.891596528096270049e+03,3.604145390300813379e+00
9.891596550988606396e+03,3.604145392300240669e+00
9.891596573880940923e+03,3.604145394299691940e+00
9.891596596773277270e+03,3.604145396299165860e+00
9.891596619665611797e+03,3.604145398298663761e+00
9.891596642557948144e+03,3.604145400298184754e+00
9.891596665450284490e+03,3.604145402297728840e+00
9.891596688342619018e+03,3.604145404297296462e+00
9.891596711234955364e+03,3.604145406296887622e+00
9.891596734127289892e+03,3.604145408296501429e+00
9.891596757019626239e+03,3.604145410296139662e+00
9.891596779911960766e+03,3.604145412295799655e+00
9.891596802804297113e+03,3.604145414295484073e+00
9.891596825696631640e+03,3.604145416295191584e+00
9.891596848588967987e+03,3.604145418294923076e+00
9.891596871481304333e+03,3.604145420294676772e+00
9.891596894373638861e+03,3.604145422294454892e+00
9.891596917265975208e+03,3.604145424294254774e+00
9.891596940158309735e+03,3.604145426294079080e+00
9.891596963050646082e+03,3.604145428293926923e+00
