Time (BJD_TBD - 2450000), F_c/F_star (ppm)
9.880038437500130385e+03,5.528966103937488015e+02
9.880038456059855889e+03,5.529020456855937482e+02
9.880038474619583212e+03,5.529074803637005289e+02
9.880038493179308716e+03,5.529129144269912786e+02
9.880038511739036039e+03,5.529183478765186237e+02
9.880038530298761543e+03,5.529237807112050405e+02
9.880038548858488866e+03,5.529292129321024731e+02
9.880038567418214370e+03,5.529346445381338526e+02
9.880038585977941693e+03,5.529400755303511232e+02
9.880038604537667197e+03,5.529455059076772159e+02
9.880038623097394520e+03,5.529509356711638475e+02
9.880038641657120024e+03,5.529563648197342900e+02
9.880038660216847347e+03,5.529617933544401467e+02
9.880038678776572851e+03,5.529672212742045758e+02
9.880038697336298355e+03,5.529726485795471262e+02
9.880038715896025678e+03,5.529780752709871194e+02
9.880038734455751182e+03,5.529835013474482821e+02
9.880038753015478505e+03,5.529889268099814217e+02
9.880038771575204009e+03,5.529943516575106059e+02
9.880038790134931332e+03,5.529997758910867560e+02
9.880038808694656836e+03,5.530051995096339397e+02
9.880038827254384159e+03,5.530106225142025096e+02
9.880038845814109663e+03,5.530160449037172157e+02
9.880038864373836986e+03,5.530214666792281832e+02
9.880038882933562491e+03,5.530268878396601622e+02
9.880038901493289814e+03,5.530323083860630504e+02
9.880038920053015318e+03,5.530377283173620526e+02
9.880038938612740822e+03,5.530431476340756944e+02
9.880038957172468145e+03,5.530485663367223879e+02
9.880038975732193649e+03,5.530539844242275649e+02
9.880038994291920972e+03,5.530594018976406687e+02
9.880039012851646476e+03,5.530648187558872451e+02
9.880039031411373799e+03,5.530702350000163960e+02
9.880039049971099303e+03,5.530756506289540084e+02
9.880039068530826626e+03,5.530810656437491843e+02
9.880039087090552130e+03,5.530864800433276969e+02
9.880039105650279453e+03,5.530918938287383071e+02
9.880039124210004957e+03,5.530973069989075839e+02
9.880039142769732280e+03,5.531027195548837199e+02
9.880039161329457784e+03,5.531081314955932839e+02
9.880039179889183288e+03,5.531135428215544607e+02
9.880039198448910611e+03,5.531189535332846390e+02
9.880039217008636115e+03,5.531243636297109560e+02
9.880039235568363438e+03,5.531297731118810361e+02
9.880039254128088942e+03,5.531351819787222439e+02
9.880039272687816265e+03,5.531405902312823173e+02
9.880039291247541769e+03,5.531459978684883936e+02
9.880039309807269092e+03,5.531514048913879833e+02
9.880039328366994596e+03,5.531568112989086785e+02
9.880039346926721919e+03,5.531622170920978760e+02
9.880039365486447423e+03,5.531676222698831680e+02
9.880039384046174746e+03,5.531730268333116101e+02
9.880039402605900250e+03,5.531784307813113628e+02
9.880039421165625754e+03,5.531838341143993603e+02
9.880039439725353077e+03,5.531892368330928775e+02
9.880039458285078581e+03,5.531946389363203025e+02
9.880039476844805904e+03,5.532000404251278951e+02
9.880039495404531408e+03,5.532054412984444980e+02
9.880039513964258731e+03,5.532108415573159164e+02
9.880039532523984235e+03,5.532162412006715613e+02
9.880039551083711558e+03,5.532216402295570106e+02
9.880039569643437062e+03,5.532270386429014479e+02
9.880039588203164385e+03,5.532324364417507923e+02
9.880039606762889889e+03,5.532378336250342272e+02
9.880039625322617212e+03,5.532432301937971033e+02
9.880039643882342716e+03,5.532486261469694000e+02
9.880039662442068220e+03,5.532540214850672555e+02
9.880039681001795543e+03,5.532594162086070355e+02
9.880039699561521047e+03,5.532648103165188331e+02
9.880039718121248370e+03,5.532702038098473167e+02
9.880039736680973874e+03,5.532755966875226932e+02
9.880039755240701197e+03,5.532809889505898582e+02
9.880039773800426701e+03,5.532863805979790186e+02
9.880039792360154024e+03,5.532917716307346154e+02
9.880039810919879528e+03,5.532971620477875376e+02
9.880039829479606851e+03,5.533025518501818851e+02
9.880039848039332355e+03,5.533079410368485469e+02
9.880039866599059678e+03,5.533133296088313955e+02
9.880039885158785182e+03,5.533187175650618883e+02
9.880039903718510686e+03,5.533241049060554815e+02
9.880039922278238009e+03,5.533294916323276311e+02
9.880039940837963513e+03,5.533348777428100220e+02
9.880039959397690836e+03,5.533402632385458446e+02
9.880039977957416340e+03,5.533456481184671247e+02
9.880039996517143663e+03,5.533510323836167117e+02
9.880040015076869167e+03,5.533564160329268589e+02
9.880040033636596490e+03,5.533617990674404155e+02
9.880040052196321994e+03,5.533671814860895211e+02
9.880040070756049317e+03,5.533725632899167977e+02
9.880040089315774821e+03,5.533779444778549532e+02
9.880040107875502144e+03,5.533833250509463824e+02
9.880040126435227648e+03,5.533887050081236794e+02
9.880040144994953152e+03,5.533940843499018456e+02
9.880040163554680475e+03,5.533994630767956551e+02
9.880040182114405980e+03,5.534048411877382705e+02
9.880040200674133303e+03,5.534102186837711770e+02
9.880040219233858807e+03,5.534155955638282194e+02
9.880040237793586130e+03,5.534209718289505417e+02
9.880040256353311634e+03,5.534263474780721026e+02
9.880040274913038957e+03,5.534317225122340460e+02
9.880040293472764461e+03,5.534370969303702168e+02
9.880040312032491784e+03,5.534424707335218727e+02
9.880040330592217288e+03,5.534478439206229723e+02
9.880040349151944611e+03,5.534532164927144322e+02
9.880040367711670115e+03,5.534585884487305520e+02
9.880040386271395619e+03,5.534639597891855374e+02
