Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.905193796296138316e+03,2.739564729380359331e+00
9.905193817625817246e+03,2.739564727401674116e+00
9.905193838955496176e+03,2.739564725422960034e+00
9.905193860285176925e+03,2.739564723444215755e+00
9.905193881614855854e+03,2.739564721465443053e+00
9.905193902944534784e+03,2.739564719486641486e+00
9.905193924274213714e+03,2.739564717507810165e+00
9.905193945603892644e+03,2.739564715528950423e+00
9.905193966933571573e+03,2.739564713550061370e+00
9.905193988263252322e+03,2.739564711571142563e+00
9.905194009592931252e+03,2.739564709592196223e+00
9.905194030922610182e+03,2.739564707613219241e+00
9.905194052252289111e+03,2.739564705634214281e+00
9.905194073581968041e+03,2.739564703655180011e+00
9.905194094911648790e+03,2.739564701676116432e+00
9.905194116241327720e+03,2.739564699697023542e+00
9.905194137571006650e+03,2.739564697717901787e+00
9.905194158900685579e+03,2.739564695738751166e+00
9.905194180230364509e+03,2.739564693759571679e+00
9.905194201560043439e+03,2.739564691780362438e+00
9.905194222889724188e+03,2.739564689801124331e+00
9.905194244219403117e+03,2.739564687821857802e+00
9.905194265549082047e+03,2.739564685842561964e+00
9.905194286878760977e+03,2.739564683863236372e+00
9.905194308208439907e+03,2.739564681883882802e+00
9.905194329538120655e+03,2.739564679904499034e+00
9.905194350867799585e+03,2.739564677925086400e+00
9.905194372197478515e+03,2.739564675945645345e+00
9.905194393527157445e+03,2.739564673966174979e+00
9.905194414856836374e+03,2.739564671986675304e+00
9.905194436186517123e+03,2.739564670007146763e+00
9.905194457516196053e+03,2.739564668027588912e+00
9.905194478845874983e+03,2.739564666048002195e+00
9.905194500175553912e+03,2.739564664068386612e+00
9.905194521505232842e+03,2.739564662088741276e+00
9.905194542834911772e+03,2.739564660109067962e+00
9.905194564164592521e+03,2.739564658129364449e+00
9.905194585494271450e+03,2.739564656149632516e+00
9.905194606823950380e+03,2.739564654169871716e+00
9.905194628153629310e+03,2.739564652190081606e+00
9.905194649483308240e+03,2.739564650210262631e+00
9.905194670812988988e+03,2.739564648230413901e+00
9.905194692142667918e+03,2.739564646250536306e+00
9.905194713472346848e+03,2.739564644270630289e+00
9.905194734802025778e+03,2.739564642290694962e+00
9.905194756131704708e+03,2.739564640310730326e+00
9.905194777461383637e+03,2.739564638330736823e+00
9.905194798791064386e+03,2.739564636350714011e+00
9.905194820120743316e+03,2.739564634370662333e+00
9.905194841450422246e+03,2.739564632390581789e+00
9.905194862780101175e+03,2.739564630410471935e+00
9.905194884109780105e+03,2.739564628430333215e+00
9.905194905439460854e+03,2.739564626450165186e+00
9.905194926769139784e+03,2.739564624469967846e+00
9.905194948098818713e+03,2.739564622489742085e+00
9.905194969428497643e+03,2.739564620509487014e+00
9.905194990758176573e+03,2.739564618529203077e+00
9.905195012087855503e+03,2.739564616548889830e+00
9.905195033417536251e+03,2.739564614568547274e+00
9.905195054747215181e+03,2.739564612588175851e+00
9.905195076076894111e+03,2.739564610607776007e+00
9.905195097406573041e+03,2.739564608627346409e+00
9.905195118736251970e+03,2.739564606646888389e+00
9.905195140065932719e+03,2.739564604666400172e+00
9.905195161395611649e+03,2.739564602685883976e+00
9.905195182725290579e+03,2.739564600705338471e+00
9.905195204054969508e+03,2.739564598724764100e+00
9.905195225384648438e+03,2.739564596744159974e+00
9.905195246714329187e+03,2.739564594763526983e+00
9.905195268044008117e+03,2.739564592782865571e+00
9.905195289373687046e+03,2.739564590802174404e+00
9.905195310703365976e+03,2.739564588821454816e+00
9.905195332033044906e+03,2.739564586840705918e+00
9.905195353362723836e+03,2.739564584859927709e+00
9.905195374692404584e+03,2.739564582879121080e+00
9.905195396022083514e+03,2.739564580898284252e+00
9.905195417351762444e+03,2.739564578917419890e+00
9.905195438681441374e+03,2.739564576936525331e+00
9.905195460011120304e+03,2.739564574955601906e+00
9.905195481340801052e+03,2.739564572974650059e+00
