Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.014846018518507481e+04,9.477160416492816921e+02
1.014846020605984813e+04,9.477472557024830166e+02
1.014846022693461964e+04,9.477784675797831824e+02
1.014846024780939297e+04,9.478096772864412287e+02
1.014846026868416629e+04,9.478408848195571181e+02
1.014846028955893780e+04,9.478720901762322910e+02
1.014846031043371113e+04,9.479032933617238541e+02
1.014846033130848264e+04,9.479344943704149955e+02
1.014846035218325596e+04,9.479656932075627083e+02
1.014846037305802929e+04,9.479968898702674096e+02
1.014846039393280080e+04,9.480280843556319041e+02
1.014846041480757413e+04,9.480592766689120481e+02
1.014846043568234745e+04,9.480904668072096229e+02
1.014846045655711896e+04,9.481216547676270920e+02
1.014846047743189229e+04,9.481528405554199708e+02
1.014846049830666561e+04,9.481840241676901542e+02
1.014846051918143712e+04,9.482152056015411290e+02
1.014846054005621045e+04,9.482463848622264777e+02
1.014846056093098196e+04,9.482775619441332537e+02
1.014846058180575528e+04,9.483087368525146985e+02
1.014846060268052861e+04,9.483399095844739577e+02
1.014846062355530012e+04,9.483710801371155412e+02
1.014846064443007344e+04,9.484022485156909852e+02
1.014846066530484677e+04,9.484334147173054816e+02
1.014846068617961828e+04,9.484645787390627447e+02
1.014846070705439161e+04,9.484957405862145379e+02
1.014846072792916493e+04,9.485269002558652573e+02
1.014846074880393644e+04,9.485580577451203226e+02
1.014846076967870977e+04,9.485892130592300191e+02
1.014846079055348127e+04,9.486203661925851520e+02
1.014846081142825460e+04,9.486515171504348700e+02
1.014846083230302793e+04,9.486826659298849336e+02
1.014846085317779944e+04,9.487138125280420127e+02
1.014846087405257276e+04,9.487449569501538917e+02
1.014846089492734609e+04,9.487760991933274681e+02
1.014846091580211760e+04,9.488072392546690708e+02
1.014846093667689092e+04,9.488383771394265978e+02
1.014846095755166243e+04,9.488695128419936964e+02
1.014846097842643576e+04,9.489006463676167868e+02
1.014846099930120909e+04,9.489317777134032212e+02
1.014846102017598059e+04,9.489629068764612612e+02
1.014846104105075392e+04,9.489940338620364173e+02
1.014846106192552725e+04,9.490251586672360418e+02
1.014846108280029875e+04,9.490562812891691920e+02
1.014846110367507208e+04,9.490874017330803554e+02
1.014846112454984541e+04,9.491185199960777936e+02
1.014846114542461692e+04,9.491496360752711325e+02
1.014846116629939024e+04,9.491807499759031543e+02
1.014846118717416175e+04,9.492118616923722811e+02
1.014846120804893508e+04,9.492429712299216362e+02
1.014846122892370840e+04,9.492740785856599359e+02
1.014846124979847991e+04,9.493051837566981703e+02
1.014846127067325324e+04,9.493362867482774163e+02
1.014846129154802657e+04,9.493673875575077545e+02
1.014846131242279807e+04,9.493984861815005161e+02
1.014846133329757140e+04,9.494295826254957547e+02
1.014846135417234473e+04,9.494606768866045741e+02
1.014846137504711623e+04,9.494917689619383054e+02
1.014846139592188956e+04,9.495228588567362067e+02
1.014846141679666107e+04,9.495539465654012474e+02
1.014846143767143440e+04,9.495850320931718898e+02
1.014846145854620772e+04,9.496161154371591238e+02
1.014846147942097923e+04,9.496471965944767817e+02
1.014846150029575256e+04,9.496782755703617340e+02
1.014846152117052588e+04,9.497093523619263351e+02
1.014846154204529739e+04,9.497404269662840761e+02
1.014846156292007072e+04,9.497714993886713728e+02
1.014846158379484405e+04,9.498025696262008069e+02
1.014846160466961555e+04,9.498336376759867790e+02
1.014846162554438888e+04,9.498647035432644543e+02
1.014846164641916039e+04,9.498957672224405542e+02
1.014846166729393371e+04,9.499268287187495616e+02
1.014846168816870704e+04,9.499578880293062184e+02
1.014846170904347855e+04,9.499889451512248115e+02
1.014846172991825188e+04,9.500200000897392556e+02
1.014846175079302520e+04,9.500510528419640650e+02
1.014846177166779671e+04,9.500821034050143226e+02
1.014846179254257004e+04,9.501131517841233745e+02
1.014846181341734336e+04,9.501441979764055077e+02
1.014846183429211487e+04,9.501752419789773967e+02
1.014846185516688820e+04,9.502062837970704550e+02
1.014846187604165971e+04,9.502373234250957239e+02
1.014846189691643303e+04,9.502683608682840486e+02
1.014846191779120636e+04,9.502993961237516487e+02
1.014846193866597787e+04,9.503304291886153123e+02
1.014846195954075120e+04,9.503614600681054299e+02
1.014846198041552452e+04,9.503924887593384483e+02
1.014846200129029603e+04,9.504235152594316105e+02
1.014846202216506936e+04,9.504545395736143973e+02
1.014846204303984086e+04,9.504855616963004650e+02
1.014846206391461419e+04,9.505165816327180437e+02
1.014846208478938752e+04,9.505475993799846037e+02
1.014846210566415903e+04,9.505786149352194343e+02
1.014846212653893235e+04,9.506096283036490604e+02
1.014846214741370568e+04,9.506406394823919754e+02
1.014846216828847719e+04,9.506716484685676960e+02
1.014846218916325051e+04,9.507026552674016102e+02
1.014846221003802384e+04,9.507336598760128936e+02
1.014846223091279535e+04,9.507646622915221997e+02
1.014846225178756868e+04,9.507956625191530975e+02
1.014846227266234018e+04,9.508266605533250413e+02
1.014846229353711351e+04,9.508576563992616002e+02
1.014846231441188684e+04,9.508886500540826319e+02
1.014846233528665834e+04,9.509196415149096993e+02
1.014846235616143167e+04,9.509506307869655757e+02
1.014846237703620500e+04,9.509816178673705735e+02
1.014846239791097651e+04,9.510126027532468242e+02
1.014846241878574983e+04,9.510435854498156232e+02
1.014846243966052316e+04,9.510745659541987607e+02
1.014846246053529467e+04,9.511055442635182544e+02
1.014846248141006799e+04,9.511365203829947177e+02
1.014846250228483950e+04,9.511674943070513564e+02
1.014846252315961283e+04,9.511984660409077605e+02
1.014846254403438616e+04,9.512294355816866300e+02
1.014846256490915766e+04,9.512604029265113468e+02
1.014846258578393099e+04,9.512913680806000229e+02
1.014846260665870432e+04,9.513223310410768363e+02
1.014846262753347582e+04,9.513532918050646003e+02
1.014846264840824915e+04,9.513842503777819957e+02
1.014846266928302248e+04,9.514152067563518358e+02
1.014846269015779399e+04,9.514461609378990943e+02
1.014846271103256731e+04,9.514771129276405190e+02
1.014846273190733882e+04,9.515080627200031813e+02
1.014846275278211215e+04,9.515390103202032606e+02
1.014846277365688547e+04,9.515699557253652756e+02
1.014846279453165698e+04,9.516008989326148821e+02
1.014846281540643031e+04,9.516318399471665543e+02
1.014846283628120364e+04,9.516627787661461753e+02
1.014846285715597514e+04,9.516937153866800827e+02
1.014846287803074847e+04,9.517246498139810456e+02
1.014846289890552180e+04,9.517555820451756290e+02
1.014846291978029330e+04,9.517865120773907393e+02
1.014846294065506663e+04,9.518174399158385768e+02
1.014846296152983814e+04,9.518483655549513287e+02
1.014846298240461147e+04,9.518792889999408544e+02
1.014846300327938479e+04,9.519102102479340601e+02
1.014846302415415630e+04,9.519411292960585342e+02
1.014846304502892963e+04,9.519720461495253403e+02
1.014846306590370295e+04,9.520029608054620667e+02
1.014846308677847446e+04,9.520338732609973249e+02
1.014846310765324779e+04,9.520647835213407006e+02
1.014846312852802112e+04,9.520956915836200096e+02
1.014846314940279262e+04,9.521265974449651139e+02
1.014846317027756595e+04,9.521575011105841213e+02
