Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.062594821759266779e+04,3.604085967221182241e+00
1.062594823627046208e+04,3.604085967123199286e+00
1.062594825494825454e+04,3.604085967025217663e+00
1.062594827362604883e+04,3.604085966927236928e+00
1.062594829230384312e+04,3.604085966829257082e+00
1.062594831098163559e+04,3.604085966731279012e+00
1.062594832965942987e+04,3.604085966633300497e+00
1.062594834833722416e+04,3.604085966535323760e+00
1.062594836701501663e+04,3.604085966437347022e+00
1.062594838569281092e+04,3.604085966339372060e+00
1.062594840437060520e+04,3.604085966241397987e+00
1.062594842304839767e+04,3.604085966143424358e+00
1.062594844172619196e+04,3.604085966045452505e+00
1.062594846040398625e+04,3.604085965947480652e+00
1.062594847908178053e+04,3.604085965849510576e+00
1.062594849775957300e+04,3.604085965751540943e+00
1.062594851643736729e+04,3.604085965653572199e+00
1.062594853511516158e+04,3.604085965555604343e+00
1.062594855379295404e+04,3.604085965457637375e+00
1.062594857247074833e+04,3.604085965359671295e+00
1.062594859114854262e+04,3.604085965261706548e+00
1.062594860982633509e+04,3.604085965163742689e+00
1.062594862850412937e+04,3.604085965065779718e+00
1.062594864718192366e+04,3.604085964967817191e+00
1.062594866585971613e+04,3.604085964869855996e+00
1.062594868453751042e+04,3.604085964771895245e+00
1.062594870321530470e+04,3.604085964673936271e+00
1.062594872189309717e+04,3.604085964575977297e+00
1.062594874057089146e+04,3.604085964478019655e+00
1.062594875924868575e+04,3.604085964380062901e+00
1.062594877792647821e+04,3.604085964282107035e+00
1.062594879660427250e+04,3.604085964184152058e+00
1.062594881528206679e+04,3.604085964086198413e+00
1.062594883395985926e+04,3.604085963988245211e+00
1.062594885263765354e+04,3.604085963890293343e+00
1.062594887131544783e+04,3.604085963792342362e+00
1.062594888999324030e+04,3.604085963694391825e+00
1.062594890867103459e+04,3.604085963596442621e+00
1.062594892734882887e+04,3.604085963498493861e+00
1.062594894602662316e+04,3.604085963400546877e+00
1.062594896470441563e+04,3.604085963302599893e+00
1.062594898338220992e+04,3.604085963204654242e+00
1.062594900206000420e+04,3.604085963106709478e+00
1.062594902073779667e+04,3.604085963008765603e+00
1.062594903941559096e+04,3.604085962910822616e+00
1.062594905809338525e+04,3.604085962812881405e+00
1.062594907677117772e+04,3.604085962714939750e+00
1.062594909544897200e+04,3.604085962616999872e+00
1.062594911412676629e+04,3.604085962519060882e+00
1.062594913280455876e+04,3.604085962421122780e+00
1.062594915148235305e+04,3.604085962323185122e+00
1.062594917016014733e+04,3.604085962225248796e+00
1.062594918883793980e+04,3.604085962127313358e+00
1.062594920751573409e+04,3.604085962029378365e+00
1.062594922619352838e+04,3.604085961931445148e+00
1.062594924487132084e+04,3.604085961833512375e+00
1.062594926354911513e+04,3.604085961735580490e+00
1.062594928222690942e+04,3.604085961637649493e+00
1.062594930090470189e+04,3.604085961539719829e+00
1.062594931958249617e+04,3.604085961441790609e+00
1.062594933826029046e+04,3.604085961343862721e+00
1.062594935693808293e+04,3.604085961245935721e+00
1.062594937561587722e+04,3.604085961148009609e+00
1.062594939429367150e+04,3.604085961050083942e+00
1.062594941297146579e+04,3.604085960952159162e+00
1.062594943164925826e+04,3.604085960854236159e+00
1.062594945032705255e+04,3.604085960756313156e+00
1.062594946900484683e+04,3.604085960658391929e+00
1.062594948768263930e+04,3.604085960560471147e+00
1.062594950636043359e+04,3.604085960462551252e+00
1.062594952503822788e+04,3.604085960364632246e+00
1.062594954371602034e+04,3.604085960266715016e+00
1.062594956239381463e+04,3.604085960168797342e+00
1.062594958107160892e+04,3.604085960070881445e+00
1.062594959974940139e+04,3.604085959972966435e+00
1.062594961842719567e+04,3.604085959875052314e+00
1.062594963710498996e+04,3.604085959777138637e+00
1.062594965578278243e+04,3.604085959679226292e+00
1.062594967446057672e+04,3.604085959581314391e+00
1.062594969313837100e+04,3.604085959483404267e+00
1.062594971181616347e+04,3.604085959385494586e+00
1.062594973049395776e+04,3.604085959287586238e+00
1.062594974917175205e+04,3.604085959189678334e+00
1.062594976784954451e+04,3.604085959091771318e+00
1.062594978652733880e+04,3.604085958993864747e+00
1.062594980520513309e+04,3.604085958895960395e+00
1.062594982388292556e+04,3.604085958798055600e+00
1.062594984256071984e+04,3.604085958700152581e+00
1.062594986123851413e+04,3.604085958602250450e+00
1.062594987991630842e+04,3.604085958504348763e+00
1.062594989859410089e+04,3.604085958406448853e+00
1.062594991727189517e+04,3.604085958308549387e+00
1.062594993594968946e+04,3.604085958210650809e+00
1.062594995462748193e+04,3.604085958112752675e+00
1.062594997330527622e+04,3.604085958014856317e+00
1.062594999198307050e+04,3.604085957916960403e+00
1.062595001066086297e+04,3.604085957819066266e+00
1.062595002933865726e+04,3.604085957721171685e+00
1.062595004801645155e+04,3.604085957623278436e+00
1.062595006669424401e+04,3.604085957525386519e+00
1.062595008537203830e+04,3.604085957427495490e+00
1.062595010404983259e+04,3.604085957329605350e+00
1.062595012272762506e+04,3.604085957231715653e+00
1.062595014140541934e+04,3.604085957133827289e+00
1.062595016008321363e+04,3.604085957035940257e+00
1.062595017876100610e+04,3.604085956938053226e+00
1.062595019743880039e+04,3.604085956840167526e+00
1.062595021611659467e+04,3.604085956742283159e+00
1.062595023479438714e+04,3.604085956644399236e+00
1.062595025347218143e+04,3.604085956546516201e+00
1.062595027214997572e+04,3.604085956448634054e+00
1.062595029082776819e+04,3.604085956350753239e+00
1.062595030950556247e+04,3.604085956252873313e+00
1.062595032818335676e+04,3.604085956154993831e+00
1.062595034686115105e+04,3.604085956057115236e+00
1.062595036553894352e+04,3.604085955959237975e+00
1.062595038421673780e+04,3.604085955861362045e+00
1.062595040289453209e+04,3.604085955763486560e+00
1.062595042157232456e+04,3.604085955665611962e+00
1.062595044025011885e+04,3.604085955567737809e+00
1.062595045892791313e+04,3.604085955469865432e+00
1.062595047760570560e+04,3.604085955371993499e+00
1.062595049628349989e+04,3.604085955274123343e+00
1.062595051496129418e+04,3.604085955176253186e+00
1.062595053363908664e+04,3.604085955078383474e+00
1.062595055231688093e+04,3.604085954980515538e+00
1.062595057099467522e+04,3.604085954882648490e+00
1.062595058967246769e+04,3.604085954784782331e+00
1.062595060835026197e+04,3.604085954686917059e+00
1.062595062702805626e+04,3.604085954589052232e+00
1.062595064570584873e+04,3.604085954491189181e+00
1.062595066438364302e+04,3.604085954393326574e+00
