Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.027292596064833924e+04,2.632097374595852557e+02
1.027292604692779969e+04,2.632047772086656323e+02
1.027292613320726196e+04,2.631998165731429253e+02
1.027292621948672240e+04,2.631948555533626291e+02
1.027292630576618467e+04,2.631898941492518702e+02
1.027292639204564512e+04,2.631849323611561431e+02
1.027292647832510738e+04,2.631799701890025176e+02
1.027292656460456783e+04,2.631750076331366017e+02
1.027292665088403010e+04,2.631700446934854654e+02
1.027292673716349054e+04,2.631650813703947165e+02
1.027292682344295281e+04,2.631601176637912545e+02
1.027292690972241326e+04,2.631551535740209147e+02
1.027292699600187370e+04,2.631501891011151884e+02
1.027292708228133597e+04,2.631452242451059078e+02
1.027292716856079642e+04,2.631402590063385674e+02
1.027292725484025868e+04,2.631352933847404074e+02
1.027292734111971913e+04,2.631303273806570360e+02
1.027292742739918140e+04,2.631253609940152955e+02
1.027292751367864184e+04,2.631203942251610215e+02
1.027292759995810411e+04,2.631154270740212837e+02
1.027292768623756456e+04,2.631104595409416902e+02
1.027292777251702682e+04,2.631054916258493108e+02
1.027292785879648727e+04,2.631005233290898673e+02
1.027292794507594954e+04,2.630955546505903158e+02
1.027292803135540998e+04,2.630905855906964348e+02
1.027292811763487043e+04,2.630856161494399998e+02
1.027292820391433270e+04,2.630806463268526159e+02
1.027292829019379315e+04,2.630756761232800613e+02
1.027292837647325541e+04,2.630707055386492925e+02
1.027292846275271586e+04,2.630657345733062016e+02
1.027292854903217813e+04,2.630607632271776879e+02
1.027292863531163857e+04,2.630557915006097005e+02
1.027292872159110084e+04,2.630508193935290251e+02
1.027292880787056129e+04,2.630458469062817244e+02
1.027292889415002355e+04,2.630408740387944704e+02
1.027292898042948400e+04,2.630359007914136669e+02
1.027292906670894445e+04,2.630309271641704072e+02
1.027292915298840671e+04,2.630259531570967511e+02
1.027292923926786716e+04,2.630209787705384770e+02
1.027292932554732943e+04,2.630160040044223138e+02
1.027292941182678987e+04,2.630110288590946652e+02
1.027292949810625214e+04,2.630060533344820897e+02
1.027292958438571259e+04,2.630010774309307635e+02
1.027292967066517485e+04,2.629961011483673587e+02
1.027292975694463530e+04,2.629911244871381086e+02
1.027292984322409757e+04,2.629861474471697420e+02
1.027292992950355801e+04,2.629811700288084353e+02
1.027293001578302028e+04,2.629761922319808036e+02
1.027293010206248073e+04,2.629712140570332508e+02
1.027293018834194118e+04,2.629662355039972681e+02
1.027293027462140344e+04,2.629612565729043467e+02
1.027293036090086389e+04,2.629562772641010611e+02
1.027293044718032615e+04,2.629512975775136283e+02
1.027293053345978660e+04,2.629463175134886797e+02
1.027293061973924887e+04,2.629413370719526597e+02
1.027293070601870932e+04,2.629363562532521428e+02
1.027293079229817158e+04,2.629313750573135735e+02
1.027293087857763203e+04,2.629263934844832420e+02
1.027293096485709430e+04,2.629214115346879339e+02
1.027293105113655474e+04,2.629164292082740531e+02
1.027293113741601519e+04,2.629114465052730907e+02
1.027293122369547746e+04,2.629064634257164812e+02
1.027293130997493790e+04,2.629014799699508558e+02
1.027293139625440017e+04,2.628964961379027159e+02
1.027293148253386062e+04,2.628915119299185221e+02
1.027293156881332288e+04,2.628865273459247760e+02
1.027293165509278333e+04,2.628815423862681087e+02
1.027293174137224560e+04,2.628765570508748510e+02
