Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.880038437500130385e+03,3.950202444297536886e+01
9.880038456059855889e+03,3.950234155102814526e+01
9.880038474619583212e+03,3.950265865862481718e+01
9.880038493179308716e+03,3.950297576570317659e+01
9.880038511739036039e+03,3.950329287232535336e+01
9.880038530298761543e+03,3.950360997842918920e+01
9.880038548858488866e+03,3.950392708407679265e+01
9.880038567418214370e+03,3.950424418920598413e+01
9.880038585977941693e+03,3.950456129387888637e+01
9.880038604537667197e+03,3.950487839803331980e+01
9.880038623097394520e+03,3.950519550173142136e+01
9.880038641657120024e+03,3.950551260491098304e+01
9.880038660216847347e+03,3.950582970763414892e+01
9.880038678776572851e+03,3.950614680983873228e+01
9.880038697336298355e+03,3.950646391155578385e+01
9.880038715896025678e+03,3.950678101281636145e+01
9.880038734455751182e+03,3.950709811355827128e+01
9.880038753015478505e+03,3.950741521384362898e+01
9.880038771575204009e+03,3.950773231361026916e+01
9.880038790134931332e+03,3.950804941292032169e+01
9.880038808694656836e+03,3.950836651171158564e+01
9.880038827254384159e+03,3.950868361004619089e+01
9.880038845814109663e+03,3.950900070786197205e+01
9.880038864373836986e+03,3.950931780522102343e+01
9.880038882933562491e+03,3.950963490206120099e+01
9.880038901493289814e+03,3.950995199844461325e+01
9.880038920053015318e+03,3.951026909430907352e+01
9.880038938612740822e+03,3.951058618968562541e+01
9.880038957172468145e+03,3.951090328460531964e+01
9.880038975732193649e+03,3.951122037900599793e+01
9.880038994291920972e+03,3.951153747294976171e+01
9.880039012851646476e+03,3.951185456637444560e+01
9.880039031411373799e+03,3.951217165934215103e+01
9.880039049971099303e+03,3.951248875179070552e+01
9.880039068530826626e+03,3.951280584378226024e+01
9.880039087090552130e+03,3.951312293525460717e+01
9.880039105650279453e+03,3.951344002626986196e+01
9.880039124210004957e+03,3.951375711676585922e+01
9.880039142769732280e+03,3.951407420680473592e+01
9.880039161329457784e+03,3.951439129632429115e+01
9.880039179889183288e+03,3.951470838535557561e+01
9.880039198448910611e+03,3.951502547392964004e+01
9.880039217008636115e+03,3.951534256198430484e+01
9.880039235568363438e+03,3.951565964958169985e+01
