Time (BJD_TBD - 2450000), F_star + F_c (mJy)
9.913946643518749624e+03,3.861775554789452336e+00
9.913946661622412648e+03,3.861775569990285817e+00
9.913946679726073853e+03,3.861775585189404669e+00
9.913946697829736877e+03,3.861775600386811558e+00
9.913946715933398082e+03,3.861775615582504262e+00
9.913946734037061105e+03,3.861775630776485446e+00
9.913946752140722310e+03,3.861775645968751114e+00
9.913946770244385334e+03,3.861775661159305262e+00
9.913946788348046539e+03,3.861775676348144337e+00
9.913946806451709563e+03,3.861775691535272781e+00
9.913946824555372586e+03,3.861775706720686596e+00
9.913946842659033791e+03,3.861775721904385783e+00
9.913946860762696815e+03,3.861775737086373006e+00
9.913946878866358020e+03,3.861775752266645156e+00
9.913946896970021044e+03,3.861775767445205343e+00
9.913946915073682248e+03,3.861775782622050901e+00
9.913946933177345272e+03,3.861775797797183607e+00
9.913946951281006477e+03,3.861775812970602129e+00
9.913946969384669501e+03,3.861775828142308242e+00
9.913946987488332525e+03,3.861775843312299727e+00
9.913947005591993729e+03,3.861775858480576584e+00
9.913947023695656753e+03,3.861775873647141477e+00
9.913947041799317958e+03,3.861775888811990409e+00
9.913947059902980982e+03,3.861775903975127378e+00
9.913947078006642187e+03,3.861775919136549717e+00
9.913947096110305210e+03,3.861775934296258317e+00
9.913947114213966415e+03,3.861775949454252288e+00
9.913947132317629439e+03,3.861775964610534295e+00
9.913947150421292463e+03,3.861775979765100786e+00
9.913947168524953668e+03,3.861775994917952648e+00
9.913947186628616691e+03,3.861776010069092990e+00
9.913947204732277896e+03,3.861776025218516040e+00
9.913947222835940920e+03,3.861776040366226681e+00
9.913947240939602125e+03,3.861776055512222250e+00
9.913947259043265149e+03,3.861776070656505411e+00
9.913947277146926353e+03,3.861776085799072611e+00
9.913947295250589377e+03,3.861776100939926071e+00
9.913947313354252401e+03,3.861776116079066679e+00
9.913947331457913606e+03,3.861776131216490882e+00
9.913947349561576630e+03,3.861776146352201788e+00
9.913947367665237834e+03,3.861776161486197623e+00
9.913947385768900858e+03,3.861776176618480161e+00
9.913947403872562063e+03,3.861776191749046294e+00
9.913947421976225087e+03,3.861776206877899575e+00
9.913947440079888111e+03,3.861776222005038228e+00
9.913947458183549315e+03,3.861776237130460920e+00
9.913947476287212339e+03,3.861776252254171204e+00
9.913947494390873544e+03,3.861776267376164640e+00
9.913947512494536568e+03,3.861776282496445667e+00
9.913947530598197773e+03,3.861776297615009845e+00
9.913947548701860796e+03,3.861776312731860727e+00
9.913947566805522001e+03,3.861776327846995205e+00
9.913947584909185025e+03,3.861776342960417274e+00
9.913947603012848049e+03,3.861776358072123827e+00
9.913947621116509254e+03,3.861776373182113975e+00
9.913947639220172277e+03,3.861776388290390827e+00
9.913947657323833482e+03,3.861776403396951718e+00
9.913947675427496506e+03,3.861776418501799313e+00
9.913947693531157711e+03,3.861776433604929171e+00
9.913947711634820735e+03,3.861776448706346176e+00
9.913947729738481939e+03,3.861776463806046777e+00
9.913947747842144963e+03,3.861776478904033638e+00
9.913947765945807987e+03,3.861776494000305870e+00
9.913947784049469192e+03,3.861776509094860810e+00
9.913947802153132216e+03,3.861776524187701565e+00
9.913947820256793420e+03,3.861776539278826359e+00
9.913947838360456444e+03,3.861776554368236969e+00
9.913947856464117649e+03,3.861776569455931618e+00
9.913947874567780673e+03,3.861776584541912083e+00
9.913947892671441878e+03,3.861776599626175699e+00
9.913947910775104901e+03,3.861776614708725130e+00
9.913947928878767925e+03,3.861776629789559490e+00
9.913947946982429130e+03,3.861776644868675668e+00
9.913947965086092154e+03,3.861776659946078993e+00
9.913947983189753359e+03,3.861776675021765470e+00
9.913948001293416382e+03,3.861776690095737319e+00
9.913948019397077587e+03,3.861776705167992763e+00
9.913948037500740611e+03,3.861776720238533578e+00
9.913948055604401816e+03,3.861776735307356656e+00
9.913948073708064840e+03,3.861776750374466882e+00
9.913948091811727863e+03,3.861776765439859815e+00
9.913948109915389068e+03,3.861776780503536788e+00
9.913948128019052092e+03,3.861776795565498688e+00
9.913948146122713297e+03,3.861776810625744183e+00
9.913948164226376321e+03,3.861776825684274161e+00
9.913948182330037525e+03,3.861776840741087291e+00
9.913948200433700549e+03,3.861776855796186236e+00
9.913948218537361754e+03,3.861776870849567445e+00
9.913948236641024778e+03,3.861776885901233580e+00
9.913948254744687802e+03,3.861776900951184643e+00
9.913948272848349006e+03,3.861776915999417970e+00
9.913948290952012030e+03,3.861776931045936667e+00
9.913948309055673235e+03,3.861776946090738072e+00
9.913948327159336259e+03,3.861776961133823516e+00
9.913948345262997464e+03,3.861776976175192111e+00
9.913948363366660487e+03,3.861776991214846522e+00
9.913948381470321692e+03,3.861777006252782307e+00
9.913948399573984716e+03,3.861777021289003908e+00
9.913948417677647740e+03,3.861777036323508661e+00
9.913948435781308945e+03,3.861777051356295676e+00
9.913948453884971968e+03,3.861777066387367618e+00
9.913948471988633173e+03,3.861777081416721824e+00
9.913948490092296197e+03,3.861777096444361845e+00
9.913948508195957402e+03,3.861777111470282797e+00
9.913948526299620426e+03,3.861777126494489121e+00
9.913948544403281630e+03,3.861777141516977707e+00
9.913948562506944654e+03,3.861777156537751221e+00
9.913948580610607678e+03,3.861777171556807442e+00
9.913948598714268883e+03,3.861777186574146370e+00
9.913948616817931907e+03,3.861777201589769337e+00
9.913948634921593111e+03,3.861777216603674123e+00
9.913948653025256135e+03,3.861777231615864281e+00
9.913948671128917340e+03,3.861777246626335369e+00
9.913948689232580364e+03,3.861777261635091829e+00
9.913948707336243388e+03,3.861777276642130996e+00
9.913948725439904592e+03,3.861777291647451538e+00
9.913948743543567616e+03,3.861777306651057451e+00
9.913948761647228821e+03,3.861777321652944295e+00
9.913948779750891845e+03,3.861777336653116066e+00
9.913948797854553050e+03,3.861777351651569212e+00
9.913948815958216073e+03,3.861777366648306398e+00
9.913948834061877278e+03,3.861777381643324958e+00
9.913948852165540302e+03,3.861777396636628445e+00
9.913948870269203326e+03,3.861777411628214640e+00
9.913948888372864531e+03,3.861777426618081765e+00
9.913948906476527554e+03,3.861777441606233818e+00
9.913948924580188759e+03,3.861777456592666802e+00
9.913948942683851783e+03,3.861777471577383380e+00
9.913948960787512988e+03,3.861777486560382666e+00
9.913948978891176012e+03,3.861777501541665103e+00
9.913948996994837216e+03,3.861777516521228915e+00
9.913949015098500240e+03,3.861777531499075877e+00
9.913949033202163264e+03,3.861777546475206879e+00
9.913949051305824469e+03,3.861777561449617480e+00
9.913949069409487493e+03,3.861777576422313007e+00
9.913949087513148697e+03,3.861777591393289466e+00
