Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.061386530092591420e+04,2.597918377607975060e+00
1.061386531688121431e+04,2.597918419444358307e+00
1.061386533283651261e+04,2.597918461274762336e+00
1.061386534879181272e+04,2.597918503099194254e+00
1.061386536474711102e+04,2.597918544917639849e+00
1.061386538070241113e+04,2.597918586730116886e+00
1.061386539665770943e+04,2.597918628536611152e+00
1.061386541261300954e+04,2.597918670337129754e+00
1.061386542856830783e+04,2.597918712131669139e+00
1.061386544452360795e+04,2.597918753920232859e+00
1.061386546047890624e+04,2.597918795702813810e+00
1.061386547643420636e+04,2.597918837479422649e+00
1.061386549238950465e+04,2.597918879250045165e+00
1.061386550834480477e+04,2.597918921014695570e+00
1.061386552430010306e+04,2.597918962773366758e+00
1.061386554025540318e+04,2.597919004526055176e+00
1.061386555621070147e+04,2.597919046272767929e+00
1.061386557216600158e+04,2.597919088013501465e+00
1.061386558812129988e+04,2.597919129748248679e+00
1.061386560407659999e+04,2.597919171477027334e+00
1.061386562003189829e+04,2.597919213199816113e+00
1.061386563598719840e+04,2.597919254916632781e+00
1.061386565194249670e+04,2.597919296627466679e+00
1.061386566789779681e+04,2.597919338332321360e+00
1.061386568385309511e+04,2.597919380031189718e+00
1.061386569980839522e+04,2.597919421724085964e+00
1.061386571576369352e+04,2.597919463410992336e+00
1.061386573171899363e+04,2.597919505091930148e+00
1.061386574767429192e+04,2.597919546766878085e+00
1.061386576362959204e+04,2.597919588435846805e+00
1.061386577958489033e+04,2.597919630098829202e+00
1.061386579554019045e+04,2.597919671755839488e+00
1.061386581149549056e+04,2.597919713406867004e+00
1.061386582745078886e+04,2.597919755051908197e+00
1.061386584340608897e+04,2.597919796690970173e+00
1.061386585936138727e+04,2.597919838324049380e+00
1.061386587531668738e+04,2.597919879951145816e+00
1.061386589127198567e+04,2.597919921572255930e+00
1.061386590722728579e+04,2.597919963187390380e+00
1.061386592318258408e+04,2.597920004796538507e+00
1.061386593913788420e+04,2.597920046399707417e+00
1.061386595509318249e+04,2.597920087996886451e+00
1.061386597104848261e+04,2.597920129588089821e+00
1.061386598700378090e+04,2.597920171173303316e+00
1.061386600295908102e+04,2.597920212752541147e+00
1.061386601891437931e+04,2.597920254325785550e+00
1.061386603486967942e+04,2.597920295893050735e+00
1.061386605082497772e+04,2.597920337454333151e+00
1.061386606678027783e+04,2.597920379009632796e+00
1.061386608273557613e+04,2.597920420558942567e+00
1.061386609869087624e+04,2.597920462102273120e+00
1.061386611464617454e+04,2.597920503639613798e+00
1.061386613060147465e+04,2.597920545170978812e+00
1.061386614655677295e+04,2.597920586696350398e+00
1.061386616251207306e+04,2.597920628215742767e+00
1.061386617846737136e+04,2.597920669729141707e+00
1.061386619442267147e+04,2.597920711236568536e+00
1.061386621037796976e+04,2.597920752737994832e+00
1.061386622633326988e+04,2.597920794233445463e+00
1.061386624228856817e+04,2.597920835722906219e+00
1.061386625824386829e+04,2.597920877206387757e+00
1.061386627419916658e+04,2.597920918683872316e+00
1.061386629015446670e+04,2.597920960155377657e+00
1.061386630610976681e+04,2.597921001620900228e+00
1.061386632206506511e+04,2.597921043080429371e+00
1.061386633802036522e+04,2.597921084533975744e+00
1.061386635397566351e+04,2.597921125981528689e+00
1.061386636993096363e+04,2.597921167423102418e+00
1.061386638588626192e+04,2.597921208858682718e+00
1.061386640184156204e+04,2.597921250288276696e+00
1.061386641779686033e+04,2.597921291711884351e+00
1.061386643375216045e+04,2.597921333129509236e+00
1.061386644970745874e+04,2.597921374541140693e+00
1.061386646566275886e+04,2.597921415946785828e+00
1.061386648161805715e+04,2.597921457346441088e+00
1.061386649757335726e+04,2.597921498740113577e+00
1.061386651352865556e+04,2.597921540127789086e+00
1.061386652948395567e+04,2.597921581509485378e+00
1.061386654543925397e+04,2.597921622885184689e+00
1.061386656139455408e+04,2.597921664254897678e+00
1.061386657734985238e+04,2.597921705618620791e+00
1.061386659330515249e+04,2.597921746976357582e+00
1.061386660926045079e+04,2.597921788328100945e+00
1.061386662521575090e+04,2.597921829673861538e+00
1.061386664117104920e+04,2.597921871013628703e+00
1.061386665712634931e+04,2.597921912347405993e+00
1.061386667308164760e+04,2.597921953675189854e+00
1.061386668903694772e+04,2.597921994996990946e+00
1.061386670499224601e+04,2.597922036312795058e+00
1.061386672094754613e+04,2.597922077622612846e+00
1.061386673690284442e+04,2.597922118926437207e+00
1.061386675285814454e+04,2.597922160224275245e+00
1.061386676881344283e+04,2.597922201516116303e+00
1.061386678476874295e+04,2.597922242801971038e+00
1.061386680072404306e+04,2.597922284081835897e+00
1.061386681667934135e+04,2.597922325355703776e+00
1.061386683263464147e+04,2.597922366623585333e+00
1.061386684858993976e+04,2.597922407885469909e+00
1.061386686454523988e+04,2.597922449141368162e+00
1.061386688050053817e+04,2.597922490391269434e+00
1.061386689645583829e+04,2.597922531635180832e+00
1.061386691241113658e+04,2.597922572873102354e+00
1.061386692836643670e+04,2.597922614105026895e+00
1.061386694432173499e+04,2.597922655330961561e+00
1.061386696027703510e+04,2.597922696550906352e+00
1.061386697623233340e+04,2.597922737764847056e+00
1.061386699218763351e+04,2.597922778972808544e+00
1.061386700814293181e+04,2.597922820174765945e+00
1.061386702409823192e+04,2.597922861370737024e+00
1.061386704005353022e+04,2.597922902560711123e+00
1.061386705600883033e+04,2.597922943744698898e+00
1.061386707196412863e+04,2.597922984922682588e+00
1.061386708791942874e+04,2.597923026094676402e+00
1.061386710387472704e+04,2.597923067260676788e+00
1.061386711983002715e+04,2.597923108420683747e+00
1.061386713578532544e+04,2.597923149574693724e+00
1.061386715174062556e+04,2.597923190722710274e+00
1.061386716769592385e+04,2.597923231864733395e+00
1.061386718365122397e+04,2.597923273000759536e+00
1.061386719960652226e+04,2.597923314130788697e+00
1.061386721556182238e+04,2.597923355254827982e+00
1.061386723151712067e+04,2.597923396372870286e+00
1.061386724747242079e+04,2.597923437484915610e+00
1.061386726342771908e+04,2.597923478590963953e+00
1.061386727938301919e+04,2.597923519691022420e+00
1.061386729533831931e+04,2.597923560785080355e+00
1.061386731129361760e+04,2.597923601873137756e+00
1.061386732724891772e+04,2.597923642955208834e+00
1.061386734320421601e+04,2.597923684031275826e+00
1.061386735915951613e+04,2.597923725101352943e+00
1.061386737511481442e+04,2.597923766165425974e+00
1.061386739107011454e+04,2.597923807223509129e+00
1.061386740702541283e+04,2.597923848275588199e+00
1.061386742298071294e+04,2.597923889321673840e+00
1.061386743893601124e+04,2.597923930361762501e+00
1.061386745489131135e+04,2.597923971395850629e+00
1.061386747084660965e+04,2.597924012423941775e+00
1.061386748680190976e+04,2.597924053446039494e+00
1.061386750275720806e+04,2.597924094462133127e+00
1.061386751871250817e+04,2.597924135472236884e+00
1.061386753466780647e+04,2.597924176476333002e+00
1.061386755062310658e+04,2.597924217474439246e+00
1.061386756657840488e+04,2.597924258466541403e+00
1.061386758253370499e+04,2.597924299452643027e+00
1.061386759848900329e+04,2.597924340432747670e+00
1.061386761444430340e+04,2.597924381406862437e+00
1.061386763039960169e+04,2.597924422374966014e+00
1.061386764635490181e+04,2.597924463337076162e+00
1.061386766231020010e+04,2.597924504293182224e+00
1.061386767826550022e+04,2.597924545243294858e+00
1.061386769422079851e+04,2.597924586187403406e+00
1.061386771017609863e+04,2.597924627125514974e+00
1.061386772613139692e+04,2.597924668057622455e+00
1.061386774208669704e+04,2.597924708983729403e+00
1.061386775804199533e+04,2.597924749903839370e+00
1.061386777399729544e+04,2.597924790817948804e+00
1.061386778995259556e+04,2.597924831726057704e+00
1.061386780590789385e+04,2.597924872628162518e+00
1.061386782186319397e+04,2.597924913524270352e+00
1.061386783781849226e+04,2.597924954414374099e+00
1.061386785377379238e+04,2.597924995298477313e+00
1.061386786972909067e+04,2.597925036176576441e+00
1.061386788568439079e+04,2.597925077048682141e+00
1.061386790163968908e+04,2.597925117914773097e+00
1.061386791759498919e+04,2.597925158774877730e+00
1.061386793355028749e+04,2.597925199628967619e+00
1.061386794950558760e+04,2.597925240477064079e+00
1.061386796546088590e+04,2.597925281319149349e+00
1.061386798141618601e+04,2.597925322155237637e+00
1.061386799737148431e+04,2.597925362985321840e+00
1.061386801332678442e+04,2.597925403809405509e+00
1.061386802928208272e+04,2.597925444627481539e+00
1.061386804523738283e+04,2.597925485439560589e+00
1.061386806119268113e+04,2.597925526245628447e+00
1.061386807714798124e+04,2.597925567045699324e+00
1.061386809310327953e+04,2.597925607839766116e+00
1.061386810905857965e+04,2.597925648627828821e+00
1.061386812501387794e+04,2.597925689409883887e+00
1.061386814096917806e+04,2.597925730185938420e+00
1.061386815692447635e+04,2.597925770955985314e+00
1.061386817287977647e+04,2.597925811720031675e+00
1.061386818883507476e+04,2.597925852478070397e+00
1.061386820479037488e+04,2.597925893230112138e+00
1.061386822074567317e+04,2.597925933976139135e+00
1.061386823670097328e+04,2.597925974716165598e+00
1.061386825265627158e+04,2.597926015450184423e+00
1.061386826861157169e+04,2.597926056178202714e+00
1.061386828456687181e+04,2.597926096900216919e+00
