Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.903683680555783212e+03,4.432201148843931549e+01
9.903683703452748887e+03,4.432068159714653177e+01
9.903683726349714561e+03,4.431935171347799951e+01
9.903683749246680236e+03,4.431802183743452161e+01
9.903683772143645911e+03,4.431669196901674468e+01
9.903683795040611585e+03,4.431536210822550714e+01
9.903683817937577260e+03,4.431403225506145560e+01
9.903683840834542934e+03,4.431270240952539297e+01
9.903683863731508609e+03,4.431137257161803689e+01
9.903683886628474283e+03,4.431004274134013343e+01
9.903683909525439958e+03,4.430871291869241446e+01
9.903683932422405633e+03,4.430738310367559762e+01
9.903683955319371307e+03,4.430605329629050715e+01
9.903683978216336982e+03,4.430472349653776121e+01
9.903684001113302656e+03,4.430339370441822666e+01
9.903684024010268331e+03,4.430206391993252169e+01
9.903684046907234006e+03,4.430073414308149182e+01
9.903684069804199680e+03,4.429940437386579077e+01
9.903684092701163536e+03,4.429807461239183652e+01
9.903684115598129210e+03,4.429674485844913079e+01
9.903684138495094885e+03,4.429541511214395655e+01
9.903684161392060560e+03,4.429408537347716646e+01
9.903684184289026234e+03,4.429275564244937868e+01
9.903684207185991909e+03,4.429142591906143167e+01
9.903684230082957583e+03,4.429009620331402886e+01
9.903684252979923258e+03,4.428876649520790920e+01
9.903684275876888933e+03,4.428743679474381167e+01
9.903684298773854607e+03,4.428610710192248945e+01
9.903684321670820282e+03,4.428477741674466017e+01
9.903684344567785956e+03,4.428344773921104860e+01
9.903684367464751631e+03,4.428211806932247896e+01
9.903684390361717305e+03,4.428078840707956942e+01
9.903684413258682980e+03,4.427945875248315843e+01
9.903684436155648655e+03,4.427812910553394943e+01
9.903684459052614329e+03,4.427679946623268137e+01
9.903684481949580004e+03,4.427546983458009322e+01
9.903684504846545678e+03,4.427414021057693105e+01
9.903684527743511353e+03,4.427281059422392673e+01
9.903684550640477028e+03,4.427148098552179789e+01
9.903684573537442702e+03,4.427015138447136167e+01
9.903684596434408377e+03,4.426882179107325754e+01
9.903684619331374051e+03,4.426749220532831686e+01
9.903684642228339726e+03,4.426616262723719331e+01
9.903684665125305401e+03,4.426483305680071112e+01
9.903684688022271075e+03,4.426350349401952400e+01
9.903684710919236750e+03,4.426217393889444196e+01
9.903684733816202424e+03,4.426084439142616844e+01
9.903684756713168099e+03,4.425951485161546373e+01
9.903684779610133774e+03,4.425818531946305256e+01
9.903684802507099448e+03,4.425685579496968103e+01
9.903684825404065123e+03,4.425552627813608098e+01
9.903684848301030797e+03,4.425419676896298427e+01
9.903684871197996472e+03,4.425286726745117960e+01
9.903684894094960327e+03,4.425153777370696417e+01
9.903684916991926002e+03,4.425020828751986102e+01
9.903684939888891677e+03,4.424887880899624548e+01
9.903684962785857351e+03,4.424754933813682101e+01
9.903684985682823026e+03,4.424621987494239761e+01
9.903685008579788700e+03,4.424489041941361478e+01
9.903685031476754375e+03,4.424356097155128964e+01
9.903685054373720050e+03,4.424223153135613984e+01
9.903685077270685724e+03,4.424090209882890434e+01
9.903685100167651399e+03,4.423957267397031501e+01
9.903685123064617073e+03,4.423824325678112501e+01
9.903685145961582748e+03,4.423691384726205911e+01
9.903685168858548423e+03,4.423558444541384205e+01
9.903685191755514097e+03,4.423425505123728385e+01
9.903685214652479772e+03,4.423292566473302401e+01
9.903685237549445446e+03,4.423159628590190806e+01
9.903685260446411121e+03,4.423026691474457550e+01
9.903685283343376796e+03,4.422893755126185056e+01
9.903685306240342470e+03,4.422760819545438693e+01
9.903685329137308145e+03,4.422627884732300174e+01
9.903685352034273819e+03,4.422494950686839843e+01
9.903685374931239494e+03,4.422362017409132307e+01
9.903685397828205168e+03,4.422229084899251461e+01
9.903685420725170843e+03,4.422096153157271203e+01
9.903685443622136518e+03,4.421963222183265430e+01
9.903685466519102192e+03,4.421830291977305905e+01
9.903685489416067867e+03,4.421697362539472920e+01
9.903685512313033541e+03,4.421564433869832556e+01
9.903685535209999216e+03,4.421431505968463682e+01
9.903685558106964891e+03,4.421298578835439486e+01
9.903685581003930565e+03,4.421165652470834573e+01
9.903685603900896240e+03,4.421032726874720709e+01
9.903685626797861914e+03,4.420899802047173921e+01
9.903685649694827589e+03,4.420766877988265975e+01
9.903685672591793264e+03,4.420633954698070056e+01
9.903685695488757119e+03,4.420501032187226542e+01
9.903685718385722794e+03,4.420368110434682762e+01
9.903685741282688468e+03,4.420235189451071989e+01
9.903685764179654143e+03,4.420102269236477355e+01
9.903685787076619818e+03,4.419969349790960678e+01
9.903685809973585492e+03,4.419836431114605801e+01
9.903685832870551167e+03,4.419703513207478807e+01
9.903685855767516841e+03,4.419570596069662827e+01
9.903685878664482516e+03,4.419437679701220389e+01
9.903685901561448190e+03,4.419304764102236760e+01
9.903685924458413865e+03,4.419171849272775177e+01
9.903685947355379540e+03,4.419038935212917352e+01
9.903685970252345214e+03,4.418906021922735761e+01
9.903685993149310889e+03,4.418773109402302168e+01
9.903686016046276563e+03,4.418640197651692603e+01
9.903686038943242238e+03,4.418507286670980250e+01
9.903686061840207913e+03,4.418374376460238295e+01
9.903686084737173587e+03,4.418241467019539925e+01
9.903686107634139262e+03,4.418108558348964010e+01
9.903686130531104936e+03,4.417975650448576630e+01
9.903686153428070611e+03,4.417842743318458787e+01
9.903686176325036286e+03,4.417709836958680825e+01
9.903686199222001960e+03,4.417576931369318061e+01
9.903686222118967635e+03,4.417444026550444391e+01
9.903686245015933309e+03,4.417311122502133003e+01
9.903686267912898984e+03,4.417178219224458502e+01
9.903686290809864659e+03,4.417045316717491232e+01
9.903686313706830333e+03,4.416912414981313617e+01
9.903686336603796008e+03,4.416779514015988894e+01
9.903686359500761682e+03,4.416646613821601619e+01
9.903686382397727357e+03,4.416513714398215740e+01
9.903686405294693031e+03,4.416380815745915100e+01
9.903686428191658706e+03,4.416247917864762940e+01
9.903686451088624381e+03,4.416115020754842391e+01
9.903686473985590055e+03,4.415982124416223087e+01
9.903686496882553911e+03,4.415849228859535458e+01
9.903686519779519585e+03,4.415716334063741755e+01
9.903686542676485260e+03,4.415583440039471697e+01
9.903686565573450935e+03,4.415450546786798469e+01
9.903686588470416609e+03,4.415317654305797390e+01
9.903686611367382284e+03,4.415184762596541646e+01
9.903686634264347958e+03,4.415051871659105842e+01
9.903686657161313633e+03,4.414918981493560324e+01
9.903686680058279308e+03,4.414786092099986803e+01
9.903686702955244982e+03,4.414653203478449939e+01
9.903686725852210657e+03,4.414520315629031444e+01
9.903686748749176331e+03,4.414387428551800241e+01
9.903686771646142006e+03,4.414254542246833068e+01
9.903686794543107681e+03,4.414121656714202402e+01
9.903686817440073355e+03,4.413988771953983559e+01
9.903686840337039030e+03,4.413855887966249014e+01
9.903686863234004704e+03,4.413723004751069823e+01
9.903686886130970379e+03,4.413590122308529118e+01
9.903686909027936053e+03,4.413457240638689427e+01
9.903686931924901728e+03,4.413324359741635305e+01
9.903686954821867403e+03,4.413191479617430701e+01
9.903686977718833077e+03,4.413058600266159459e+01
9.903687000615798752e+03,4.412925721687885527e+01
9.903687023512764426e+03,4.412792843882692040e+01
9.903687046409730101e+03,4.412659966850644366e+01
9.903687069306695776e+03,4.412527090591822798e+01
9.903687092203661450e+03,4.412394215106299100e+01
9.903687115100627125e+03,4.412261340394147169e+01
9.903687137997592799e+03,4.412128466455441611e+01
9.903687160894558474e+03,4.411995593290252771e+01
9.903687183791524149e+03,4.411862720898662360e+01
9.903687206688489823e+03,4.411729849280734328e+01
9.903687229585455498e+03,4.411596978436553229e+01
9.903687252482421172e+03,4.411464108366182302e+01
9.903687275379386847e+03,4.411331239069703258e+01
9.903687298276350703e+03,4.411198370557743687e+01
9.903687321173316377e+03,4.411065502809261574e+01
9.903687344070282052e+03,4.410932635834894455e+01
9.903687366967247726e+03,4.410799769634710543e+01
9.903687389864213401e+03,4.410666904208786576e+01
9.903687412761179075e+03,4.410534039557195030e+01
9.903687435658144750e+03,4.410401175680009800e+01
9.903687458555110425e+03,4.410268312577305494e+01
9.903687481452076099e+03,4.410135450249153166e+01
9.903687504349041774e+03,4.410002588695634529e+01
9.903687527246007448e+03,4.409869727916812110e+01
9.903687550142973123e+03,4.409736867912771885e+01
9.903687573039938798e+03,4.409604008683577092e+01
9.903687595936904472e+03,4.409471150229310865e+01
9.903687618833870147e+03,4.409338292550037863e+01
9.903687641730835821e+03,4.409205435645838378e+01
9.903687664627801496e+03,4.409072579516784884e+01
9.903687687524767171e+03,4.408939724162951279e+01
9.903687710421732845e+03,4.408806869584412169e+01
9.903687733318698520e+03,4.408674015781238609e+01
9.903687756215664194e+03,4.408541162753508047e+01
9.903687779112629869e+03,4.408408310501290117e+01
9.903687802009595543e+03,4.408275459024666532e+01
9.903687824906561218e+03,4.408142608323700529e+01
9.903687847803526893e+03,4.408009758398474531e+01
9.903687870700492567e+03,4.407876909249058883e+01
9.903687893597458242e+03,4.407744060875528191e+01
9.903687916494423916e+03,4.407611213277957063e+01
9.903687939391389591e+03,4.407478366456417973e+01
9.903687962288355266e+03,4.407345520410984818e+01
9.903687985185320940e+03,4.407212675141730074e+01
9.903688008082286615e+03,4.407079830648735452e+01
9.903688030979252289e+03,4.406946986932063481e+01
9.903688053876217964e+03,4.406814143991798716e+01
9.903688076773183639e+03,4.406681301828005104e+01
9.903688099670147494e+03,4.406548460451316629e+01
9.903688122567113169e+03,4.406415619840701936e+01
9.903688145464078843e+03,4.406282780006779376e+01
9.903688168361044518e+03,4.406149940949634214e+01
9.903688191258010193e+03,4.406017102669329688e+01
9.903688214154975867e+03,4.405884265165948932e+01
9.903688237051941542e+03,4.405751428439557316e+01
9.903688259948907216e+03,4.405618592490235130e+01
9.903688282845872891e+03,4.405485757318054851e+01
9.903688305742838565e+03,4.405352922923088244e+01
9.903688328639804240e+03,4.405220089305411335e+01
9.903688351536769915e+03,4.405087256465097312e+01
9.903688374433735589e+03,4.404954424402220070e+01
9.903688397330701264e+03,4.404821593116851375e+01
9.903688420227666938e+03,4.404688762609071517e+01
9.903688443124632613e+03,4.404555932878945868e+01
9.903688466021598288e+03,4.404423103926554006e+01
9.903688488918563962e+03,4.404290275751969119e+01
9.903688511815529637e+03,4.404157448355264393e+01
9.903688534712495311e+03,4.404024621736513723e+01
9.903688557609460986e+03,4.403891795895791006e+01
9.903688580506426661e+03,4.403758970833169428e+01
9.903688603403392335e+03,4.403626146548721465e+01
9.903688626300358010e+03,4.403493323042528829e+01
9.903688649197323684e+03,4.403360500314653336e+01
9.903688672094289359e+03,4.403227678365180964e+01
