Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014846018518507481e+04,2.596416012220036151e+00
1.014846020605984813e+04,2.596416116096111892e+00
1.014846022693461964e+04,2.596416219965114180e+00
1.014846024780939297e+04,2.596416323827053674e+00
1.014846026868416629e+04,2.596416427681916161e+00
1.014846028955893780e+04,2.596416531529698091e+00
1.014846031043371113e+04,2.596416635370417225e+00
1.014846033130848264e+04,2.596416739204048696e+00
1.014846035218325596e+04,2.596416843030617372e+00
1.014846037305802929e+04,2.596416946850109042e+00
1.014846039393280080e+04,2.596417050662516601e+00
1.014846041480757413e+04,2.596417154467854260e+00
1.014846043568234745e+04,2.596417258266114914e+00
1.014846045655711896e+04,2.596417362057291456e+00
1.014846047743189229e+04,2.596417465841394545e+00
1.014846049830666561e+04,2.596417569618424181e+00
1.014846051918143712e+04,2.596417673388359049e+00
1.014846054005621045e+04,2.596417777151224016e+00
1.014846056093098196e+04,2.596417880907001319e+00
1.014846058180575528e+04,2.596417984655705169e+00
1.014846060268052861e+04,2.596418088397321355e+00
1.014846062355530012e+04,2.596418192131853431e+00
1.014846064443007344e+04,2.596418295859308500e+00
1.014846066530484677e+04,2.596418399579683012e+00
1.014846068617961828e+04,2.596418503292955648e+00
1.014846070705439161e+04,2.596418606999158385e+00
1.014846072792916493e+04,2.596418710698273458e+00
1.014846074880393644e+04,2.596418814390293761e+00
1.014846076967870977e+04,2.596418918075237059e+00
1.014846079055348127e+04,2.596419021753085588e+00
1.014846081142825460e+04,2.596419125423850005e+00
1.014846083230302793e+04,2.596419229087530312e+00
1.014846085317779944e+04,2.596419332744108743e+00
1.014846087405257276e+04,2.596419436393606617e+00
1.014846089492734609e+04,2.596419540036013274e+00
1.014846091580211760e+04,2.596419643671325161e+00
1.014846093667689092e+04,2.596419747299545833e+00
1.014846095755166243e+04,2.596419850920675287e+00
1.014846097842643576e+04,2.596419954534717078e+00
1.014846099930120909e+04,2.596420058141660547e+00
1.014846102017598059e+04,2.596420161741505694e+00
1.014846104105075392e+04,2.596420265334263178e+00
1.014846106192552725e+04,2.596420368919929444e+00
1.014846108280029875e+04,2.596420472498486731e+00
1.014846110367507208e+04,2.596420576069956354e+00
1.014846112454984541e+04,2.596420679634331208e+00
1.014846114542461692e+04,2.596420783191597081e+00
1.014846116629939024e+04,2.596420886741778844e+00
1.014846118717416175e+04,2.596420990284848074e+00
1.014846120804893508e+04,2.596421093820829640e+00
1.014846122892370840e+04,2.596421197349709331e+00
1.014846124979847991e+04,2.596421300871480042e+00
1.014846127067325324e+04,2.596421404386159537e+00
1.014846129154802657e+04,2.596421507893737157e+00
1.014846131242279807e+04,2.596421611394202245e+00
1.014846133329757140e+04,2.596421714887572563e+00
1.014846135417234473e+04,2.596421818373841006e+00
1.014846137504711623e+04,2.596421921852996917e+00
1.014846139592188956e+04,2.596422025325050953e+00
