Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.896128576389048249e+03,3.861472415047625617e+00
9.896128599245501391e+03,3.861472402036099538e+00
9.896128622101952715e+03,3.861472389024296348e+00
9.896128644958405857e+03,3.861472376012219598e+00
9.896128667814857181e+03,3.861472362999876395e+00
9.896128690671310324e+03,3.861472349987259634e+00
9.896128713527761647e+03,3.861472336974365760e+00
9.896128736384214790e+03,3.861472323961208986e+00
9.896128759240666113e+03,3.861472310947775100e+00
9.896128782097119256e+03,3.861472297934067655e+00
9.896128804953570580e+03,3.861472284920093756e+00
9.896128827810023722e+03,3.861472271905842746e+00
9.896128850666476865e+03,3.861472258891321729e+00
9.896128873522928188e+03,3.861472245876530707e+00
9.896128896379381331e+03,3.861472232861466125e+00
9.896128919235832655e+03,3.861472219846131537e+00
9.896128942092285797e+03,3.861472206830523390e+00
9.896128964948737121e+03,3.861472193814641685e+00
9.896128987805190263e+03,3.861472180798493525e+00
9.896129010661641587e+03,3.861472167782071807e+00
9.896129033518094730e+03,3.861472154765376530e+00
9.896129056374546053e+03,3.861472141748411246e+00
9.896129079230999196e+03,3.861472128731172404e+00
9.896129102087450519e+03,3.861472115713663555e+00
9.896129124943903662e+03,3.861472102695881148e+00
9.896129147800356805e+03,3.861472089677832287e+00
9.896129170656808128e+03,3.861472076659506314e+00
9.896129193513261271e+03,3.861472063640910335e+00
9.896129216369712594e+03,3.861472050622044350e+00
9.896129239226165737e+03,3.861472037602904805e+00
9.896129262082617061e+03,3.861472024583491702e+00
9.896129284939070203e+03,3.861472011563812146e+00
9.896129307795521527e+03,3.861471998543859030e+00
9.896129330651974669e+03,3.861471985523635908e+00
9.896129353508425993e+03,3.861471972503139227e+00
9.896129376364879136e+03,3.861471959482368987e+00
9.896129399221332278e+03,3.861471946461328741e+00
9.896129422077783602e+03,3.861471933440018489e+00
9.896129444934236744e+03,3.861471920418434678e+00
9.896129467790688068e+03,3.861471907396580860e+00
9.896129490647141211e+03,3.861471894374457037e+00
9.896129513503592534e+03,3.861471881352059654e+00
9.896129536360045677e+03,3.861471868329392265e+00
9.896129559216497000e+03,3.861471855306451317e+00
9.896129582072950143e+03,3.861471842283243916e+00
9.896129604929401467e+03,3.861471829259759403e+00
9.896129627785854609e+03,3.861471816236004884e+00
9.896129650642307752e+03,3.861471803211976805e+00
9.896129673498759075e+03,3.861471790187682274e+00
9.896129696355212218e+03,3.861471777163117736e+00
9.896129719211663542e+03,3.861471764138279639e+00
9.896129742068116684e+03,3.861471751113164430e+00
9.896129764924568008e+03,3.861471738087786321e+00
9.896129787781021150e+03,3.861471725062131100e+00
9.896129810637472474e+03,3.861471712036209425e+00
9.896129833493925616e+03,3.861471699010010639e+00
9.896129856350376940e+03,3.861471685983545399e+00
9.896129879206830083e+03,3.861471672956806600e+00
9.896129902063283225e+03,3.861471659929797795e+00
9.896129924919734549e+03,3.861471646902518984e+00
9.896129947776187691e+03,3.861471633874966614e+00
9.896129970632639015e+03,3.861471620847144237e+00
9.896129993489092158e+03,3.861471607819048302e+00
9.896130016345543481e+03,3.861471594790685913e+00
9.896130039201996624e+03,3.861471581762046412e+00
9.896130062058447947e+03,3.861471568733144011e+00
9.896130084914901090e+03,3.861471555703964498e+00
9.896130107771352414e+03,3.861471542674514978e+00
