Time (BJD_TBD - 2450000), F_g/F_star (ppm)
1.027127336805546656e+04,2.024176931091835385e+00
1.027127353332662278e+04,2.023205122367490283e+00
1.027127369859778082e+04,2.022233539825278648e+00
1.027127386386893704e+04,2.021262183493452991e+00
1.027127402914009326e+04,2.020291053368181711e+00
1.027127419441124948e+04,2.019320149456330871e+00
1.027127435968240752e+04,2.018349471754068869e+00
1.027127452495356374e+04,2.017379020289633118e+00
1.027127469022471996e+04,2.016408795059184911e+00
1.027127485549587800e+04,2.015438796058915294e+00
1.027127502076703422e+04,2.014469023317020380e+00
1.027127518603819044e+04,2.013499476829683665e+00
1.027127535130934666e+04,2.012530156603752118e+00
1.027127551658050470e+04,2.011561062635409236e+00
1.027127568185166092e+04,2.010592194952836032e+00
1.027127584712281714e+04,2.009623553552208897e+00
1.027127601239397518e+04,2.008655138429722431e+00
1.027127617766513140e+04,2.007686949613527894e+00
1.027127634293628762e+04,2.006718987099807894e+00
1.027127650820744384e+04,2.005751250895406734e+00
1.027127667347860188e+04,2.004783740996511021e+00
1.027127683874975810e+04,2.003816457431256470e+00
1.027127700402091432e+04,2.002849400195827023e+00
1.027127716929207236e+04,2.001882569286413283e+00
1.027127733456322858e+04,2.000915964731132757e+00
1.027127749983438480e+04,1.999949586526176271e+00
1.027127766510554284e+04,1.998983434667731096e+00
1.027127783037669906e+04,1.998017509183898976e+00
1.027127799564785528e+04,1.997051810070863409e+00
1.027127816091901150e+04,1.996086337335456262e+00
1.027127832619016954e+04,1.995121090973865030e+00
1.027127849146132576e+04,1.994156071014172360e+00
1.027127865673248198e+04,1.993191277452561971e+00
1.027127882200364002e+04,1.992226710285236013e+00
1.027127898727479624e+04,1.991262369540247379e+00
1.027127915254595246e+04,1.990298255213787115e+00
1.027127931781710868e+04,1.989334367312675766e+00
1.027127948308826672e+04,1.988370705833111707e+00
1.027127964835942294e+04,1.987407270803117632e+00
1.027127981363057916e+04,1.986444062218895912e+00
1.027127997890173719e+04,1.985481080076656690e+00
1.027128014417289342e+04,1.984518324404399348e+00
1.027128030944404964e+04,1.983555795198322702e+00
1.027128047471520586e+04,1.982593492465235974e+00
1.027128063998636389e+04,1.981631416201341533e+00
1.027128080525752011e+04,1.980669566434623885e+00
1.027128097052867633e+04,1.979707943161285622e+00
1.027128113579983437e+04,1.978746546377544435e+00
1.027128130107099059e+04,1.977785376111350635e+00
1.027128146634214681e+04,1.976824432358918138e+00
1.027128163161330303e+04,1.975863715127029518e+00
1.027128179688446107e+04,1.974903224411914016e+00
1.027128196215561729e+04,1.973942960241491518e+00
1.027128212742677351e+04,1.972982922611979939e+00
1.027128229269793155e+04,1.972023111519596750e+00
1.027128245796908777e+04,1.971063526992258508e+00
1.027128262324024399e+04,1.970104169026171359e+00
1.027128278851140021e+04,1.969145037628118100e+00
1.027128295378255825e+04,1.968186132794323973e+00
1.027128311905371447e+04,1.967227454552674892e+00
1.027128328432487069e+04,1.966269002899385221e+00
1.027128344959602873e+04,1.965310777830683309e+00
1.027128361486718495e+04,1.964352779374433311e+00
1.027128378013834117e+04,1.963395007526852476e+00
1.027128394540949739e+04,1.962437462294719825e+00
1.027128411068065543e+04,1.961480143674253052e+00
1.027128427595181165e+04,1.960523051693296548e+00
1.027128444122296787e+04,1.959566186348072003e+00
1.027128460649412591e+04,1.958609547634815984e+00
1.027128477176528213e+04,1.957653135581346460e+00
1.027128493703643835e+04,1.956696950183884898e+00
1.027128510230759457e+04,1.955740991449195221e+00
1.027128526757875261e+04,1.954785259373509998e+00
1.027128543284990883e+04,1.953829753984624773e+00
1.027128559812106505e+04,1.952874475278765010e+00
1.027128576339222309e+04,1.951919423252170604e+00
1.027128592866337931e+04,1.950964597932618672e+00
1.027128609393453553e+04,1.950009999316337783e+00
1.027128625920569357e+04,1.949055627399575830e+00
1.027128642447684979e+04,1.948101482210075730e+00
1.027128658974800601e+04,1.947147563744085152e+00
1.027128675501916223e+04,1.946193872008333825e+00
1.027128692029032027e+04,1.945240406999077409e+00
1.027128708556147649e+04,1.944287168744035510e+00
1.027128725083263271e+04,1.943334157239444915e+00
1.027128741610379075e+04,1.942381372481560842e+00
1.027128758137494697e+04,1.941428814498088462e+00
1.027128774664610319e+04,1.940476483285264120e+00
1.027128791191725941e+04,1.939524378849824870e+00
1.027128807718841745e+04,1.938572501188015273e+00
1.027128824245957367e+04,1.937620850327520960e+00
1.027128840773072989e+04,1.936669426264586047e+00
1.027128857300188793e+04,1.935718228995469969e+00
1.027128873827304415e+04,1.934767258547816837e+00
1.027128890354420037e+04,1.933816514917897411e+00
1.027128906881535659e+04,1.932865998112410999e+00
1.027128923408651463e+04,1.931915708127624587e+00
1.027128939935767085e+04,1.930965644991170960e+00
1.027128956462882707e+04,1.930015808699302005e+00
1.027128972989998510e+04,1.929066199248280489e+00
