Time (BJD_TBD - 2450000), L_total/L_star (ppm)
9.882460428240709007e+03,1.380809837952918770e+03
9.882460446256400246e+03,1.380844245900002306e+03
9.882460464272089666e+03,1.380878652117958154e+03
9.882460482287780906e+03,1.380913056613577055e+03
9.882460500303470326e+03,1.380947459379754264e+03
9.882460518319161565e+03,1.380981860423279159e+03
9.882460536334850985e+03,1.381016259737048131e+03
9.882460554350542225e+03,1.381050657327851013e+03
9.882460572366233464e+03,1.381085053192055966e+03
9.882460590381922884e+03,1.381119447326035015e+03
9.882460608397614124e+03,1.381153839736574810e+03
9.882460626413303544e+03,1.381188230416573788e+03
9.882460644428994783e+03,1.381222619372819281e+03
9.882460662444684203e+03,1.381257006598210410e+03
9.882460680460375443e+03,1.381291392099532914e+03
9.882460698476066682e+03,1.381325775873158818e+03
9.882460716491756102e+03,1.381360157915459240e+03
9.882460734507447341e+03,1.381394538233220146e+03
9.882460752523136762e+03,1.381428916819341111e+03
9.882460770538828001e+03,1.381463293680607421e+03
9.882460788554517421e+03,1.381497668809921151e+03
9.882460806570208661e+03,1.381532042214065996e+03
9.882460824585899900e+03,1.381566413889413752e+03
9.882460842601589320e+03,1.381600783832337811e+03
9.882460860617280559e+03,1.381635152049621183e+03
9.882460878632969980e+03,1.381669518534167537e+03
9.882460896648661219e+03,1.381703883292758292e+03
9.882460914664350639e+03,1.381738246318298252e+03
9.882460932680041878e+03,1.381772607617568156e+03
9.882460950695733118e+03,1.381806967186942529e+03
9.882460968711422538e+03,1.381841325022794990e+03
9.882460986727113777e+03,1.381875681131906731e+03
9.882461004742803198e+03,1.381910035507183466e+03
9.882461022758494437e+03,1.381944388155404340e+03
9.882461040774183857e+03,1.381978739069476433e+03
9.882461058789875096e+03,1.382013088256178662e+03
9.882461076805566336e+03,1.382047435711886919e+03
9.882461094821255756e+03,1.382081781432975276e+03
9.882461112836946995e+03,1.382116125426222652e+03
9.882461130852636416e+03,1.382150467684537716e+03
9.882461148868327655e+03,1.382184808214697796e+03
9.882461166884017075e+03,1.382219147009611106e+03
9.882461184899708314e+03,1.382253484076055202e+03
9.882461202915399554e+03,1.382287819410406655e+03
9.882461220931088974e+03,1.382322153009041131e+03
9.882461238946780213e+03,1.382356484878735728e+03
9.882461256962469633e+03,1.382390815012399571e+03
9.882461274978160873e+03,1.382425143416809533e+03
9.882461292993850293e+03,1.382459470084876330e+03
9.882461311009541532e+03,1.382493795023374105e+03
9.882461329025232772e+03,1.382528118228681478e+03
9.882461347040922192e+03,1.382562439697175250e+03
9.882461365056613431e+03,1.382596759435629565e+03
9.882461383072302851e+03,1.382631077436956957e+03
9.882461401087994091e+03,1.382665393707931344e+03
9.882461419103683511e+03,1.382699708241465487e+03
9.882461437119374750e+03,1.382734021044332394e+03
9.882461455135065989e+03,1.382768332112910457e+03
9.882461473150755410e+03,1.382802641443578977e+03
9.882461491166446649e+03,1.382836949043109371e+03
9.882461509182136069e+03,1.382871254904416674e+03
9.882461527197827309e+03,1.382905559034272073e+03
9.882461545213516729e+03,1.382939861425591289e+03
9.882461563229207968e+03,1.382974162085144599e+03
9.882461581244899207e+03,1.383008461009311532e+03
9.882461599260588628e+03,1.383042758194473436e+03
9.882461617276279867e+03,1.383077053647398543e+03
9.882461635291969287e+03,1.383111347361004846e+03
9.882461653307660526e+03,1.383145639342061031e+03
9.882461671323349947e+03,1.383179929583485318e+03
9.882461689339041186e+03,1.383214218092045257e+03
9.882461707354732425e+03,1.383248504864122424e+03
9.882461725370421846e+03,1.383282789896098393e+03
9.882461743386113085e+03,1.383317073194740260e+03
9.882461761401802505e+03,1.383351354752967382e+03
9.882461779417493744e+03,1.383385634577546398e+03
9.882461797433183165e+03,1.383419912661398030e+03
9.882461815448874404e+03,1.383454189011288690e+03
9.882461833464563824e+03,1.383488463620138418e+03
9.882461851480255064e+03,1.383522736494713399e+03
9.882461869495946303e+03,1.383557007631395209e+03
9.882461887511635723e+03,1.383591277026568378e+03
9.882461905527326962e+03,1.383625544686995454e+03
9.882461923543016383e+03,1.383659810605600796e+03
9.882461941558707622e+03,1.383694074789146498e+03
9.882461959574397042e+03,1.383728337230558054e+03
9.882461977590088281e+03,1.383762597936596649e+03
9.882461995605779521e+03,1.383796856903646585e+03
9.882462013621468941e+03,1.383831114128092622e+03
9.882462031637160180e+03,1.383865369616695716e+03
9.882462049652849601e+03,1.383899623362382499e+03
9.882462067668540840e+03,1.383933875371913018e+03
9.882462085684230260e+03,1.383968125638214360e+03
9.882462103699921499e+03,1.384002374168046117e+03
9.882462121715612739e+03,1.384036620957793275e+03
9.882462139731302159e+03,1.384070866003842639e+03
9.882462157746993398e+03,1.384105109312953118e+03
9.882462175762682818e+03,1.384139350878051800e+03
9.882462193778374058e+03,1.384173590705898050e+03
9.882462211794063478e+03,1.384207828789421228e+03
9.882462229809754717e+03,1.384242065135378652e+03
9.882462247825445957e+03,1.384276299740156446e+03
9.882462265841135377e+03,1.384310532600141869e+03
9.882462283856826616e+03,1.384344763722092011e+03
9.882462301872516036e+03,1.384378993098937372e+03
9.882462319888207276e+03,1.384413220737433903e+03
9.882462337903896696e+03,1.384447446630513468e+03
9.882462355919587935e+03,1.384481670784931111e+03
9.882462373935279174e+03,1.384515893197074320e+03
9.882462391950968595e+03,1.384550113863332172e+03
9.882462409966659834e+03,1.384584332790458120e+03
9.882462427982349254e+03,1.384618549971386528e+03
9.882462445998040494e+03,1.384652765412870167e+03
9.882462464013729914e+03,1.384686979107843172e+03
9.882462482029421153e+03,1.384721191063058313e+03
9.882462500045112392e+03,1.384755401274905580e+03
9.882462518060801813e+03,1.384789609739774050e+03
