Time (BJD_TBD - 2450000), F_star + F_f (mJy)
9.891595520833507180e+03,3.860226285431942905e+00
9.891595543725843527e+03,3.860226287570323489e+00
9.891595566618178054e+03,3.860226289708728942e+00
9.891595589510514401e+03,3.860226291847159263e+00
9.891595612402848928e+03,3.860226293985615342e+00
9.891595635295185275e+03,3.860226296124095402e+00
9.891595658187519803e+03,3.860226298262601219e+00
9.891595681079856149e+03,3.860226300401131905e+00
9.891595703972190677e+03,3.860226302539687460e+00
9.891595726864527023e+03,3.860226304678267883e+00
9.891595749756863370e+03,3.860226306816873176e+00
9.891595772649197897e+03,3.860226308955503782e+00
9.891595795541534244e+03,3.860226311094158813e+00
9.891595818433868772e+03,3.860226313232839601e+00
9.891595841326205118e+03,3.860226315371545258e+00
9.891595864218539646e+03,3.860226317510275340e+00
9.891595887110875992e+03,3.860226319649030735e+00
9.891595910003210520e+03,3.860226321787810555e+00
9.891595932895546866e+03,3.860226323926616576e+00
9.891595955787881394e+03,3.860226326065446134e+00
9.891595978680217740e+03,3.860226328204301893e+00
9.891596001572554087e+03,3.860226330343182077e+00
9.891596024464888615e+03,3.860226332482087130e+00
9.891596047357224961e+03,3.860226334621017497e+00
9.891596070249559489e+03,3.860226336759972288e+00
9.891596093141895835e+03,3.860226338898952836e+00
9.891596116034230363e+03,3.860226341037957809e+00
9.891596138926566709e+03,3.860226343176988095e+00
9.891596161818901237e+03,3.860226345316043250e+00
9.891596184711237584e+03,3.860226347455123275e+00
9.891596207603573930e+03,3.860226349594228168e+00
9.891596230495908458e+03,3.860226351733357930e+00
9.891596253388244804e+03,3.860226353872512561e+00
9.891596276280579332e+03,3.860226356011692950e+00
9.891596299172915678e+03,3.860226358150897319e+00
9.891596322065250206e+03,3.860226360290127445e+00
9.891596344957586552e+03,3.860226362429382441e+00
9.891596367849921080e+03,3.860226364568661861e+00
9.891596390742257427e+03,3.860226366707966594e+00
9.891596413634591954e+03,3.860226368847296197e+00
9.891596436526928301e+03,3.860226370986651556e+00
9.891596459419264647e+03,3.860226373126030452e+00
9.891596482311599175e+03,3.860226375265435550e+00
9.891596505203935521e+03,3.860226377404864184e+00
9.891596528096270049e+03,3.860226379544319020e+00
9.891596550988606396e+03,3.860226381683798724e+00
9.891596573880940923e+03,3.860226383823302854e+00
9.891596596773277270e+03,3.860226385962832740e+00
9.891596619665611797e+03,3.860226388102387052e+00
9.891596642557948144e+03,3.860226390241965788e+00
9.891596665450284490e+03,3.860226392381570726e+00
9.891596688342619018e+03,3.860226394521200088e+00
9.891596711234955364e+03,3.860226396660853432e+00
9.891596734127289892e+03,3.860226398800532532e+00
9.891596757019626239e+03,3.860226400940236946e+00
9.891596779911960766e+03,3.860226403079966673e+00
9.891596802804297113e+03,3.860226405219720380e+00
9.891596825696631640e+03,3.860226407359498957e+00
9.891596848588967987e+03,3.860226409499303291e+00
9.891596871481304333e+03,3.860226411639132493e+00
9.891596894373638861e+03,3.860226413778985677e+00
9.891596917265975208e+03,3.860226415918864618e+00
9.891596940158309735e+03,3.860226418058768427e+00
9.891596963050646082e+03,3.860226420198697106e+00
9.891596985942980609e+03,3.860226422338650210e+00
9.891597008835316956e+03,3.860226424478629514e+00
9.891597031727651483e+03,3.860226426618632800e+00
9.891597054619987830e+03,3.860226428758661843e+00
9.891597077512322358e+03,3.860226430898714423e+00
9.891597100404658704e+03,3.860226433038793203e+00
9.891597123296995051e+03,3.860226435178896853e+00
9.891597146189329578e+03,3.860226437319024928e+00
9.891597169081665925e+03,3.860226439459178316e+00
9.891597191974000452e+03,3.860226441599356129e+00
9.891597214866336799e+03,3.860226443739559254e+00
9.891597237758671326e+03,3.860226445879787693e+00
9.891597260651007673e+03,3.860226448020040557e+00
9.891597283543342201e+03,3.860226450160318734e+00
9.891597306435678547e+03,3.860226452300621780e+00
9.891597329328014894e+03,3.860226454440949251e+00
9.891597352220349421e+03,3.860226456581302035e+00
9.891597375112685768e+03,3.860226458721679688e+00
9.891597398005020295e+03,3.860226460862082210e+00
9.891597420897356642e+03,3.860226463002510489e+00
9.891597443789691170e+03,3.860226465142963193e+00
9.891597466682027516e+03,3.860226467283440321e+00
9.891597489574362044e+03,3.860226469423943207e+00
9.891597512466698390e+03,3.860226471564470074e+00
9.891597535359032918e+03,3.860226473705022698e+00
