Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.889738090277649462e+03,2.557653877248389662e+00
9.889738107156652404e+03,2.557653881055985678e+00
9.889738124035655346e+03,2.557653884863732685e+00
9.889738140914658288e+03,2.557653888671639564e+00
9.889738157793661230e+03,2.557653892479702762e+00
9.889738174672662353e+03,2.557653896287920503e+00
9.889738191551665295e+03,2.557653900096296340e+00
9.889738208430668237e+03,2.557653903904824944e+00
9.889738225309671179e+03,2.557653907713509867e+00
9.889738242188674121e+03,2.557653911522352885e+00
9.889738259067677063e+03,2.557653915331354000e+00
9.889738275946680005e+03,2.557653919140507881e+00
9.889738292825682947e+03,2.557653922949818082e+00
9.889738309704684070e+03,2.557653926759284602e+00
9.889738326583687012e+03,2.557653930568907441e+00
9.889738343462689954e+03,2.557653934378684824e+00
9.889738360341692896e+03,2.557653938188620302e+00
9.889738377220695838e+03,2.557653941998710323e+00
9.889738394099698780e+03,2.557653945808958440e+00
9.889738410978701722e+03,2.557653949619361100e+00
9.889738427857704664e+03,2.557653953429920080e+00
9.889738444736705787e+03,2.557653957240635378e+00
9.889738461615708729e+03,2.557653961051506997e+00
9.889738478494711671e+03,2.557653964862534934e+00
9.889738495373714613e+03,2.557653968673715639e+00
9.889738512252717555e+03,2.557653972485056215e+00
9.889738529131720497e+03,2.557653976296551335e+00
9.889738546010723439e+03,2.557653980108200997e+00
9.889738562889726381e+03,2.557653983920008756e+00
9.889738579768727504e+03,2.557653987731972833e+00
9.889738596647730446e+03,2.557653991544091454e+00
9.889738613526733388e+03,2.557653995356368171e+00
9.889738630405736330e+03,2.557653999168799430e+00
9.889738647284739272e+03,2.557654002981387009e+00
9.889738664163742214e+03,2.557654006794127355e+00
9.889738681042745156e+03,2.557654010607029349e+00
9.889738697921748098e+03,2.557654014420084110e+00
9.889738714800749221e+03,2.557654018233295190e+00
9.889738731679752163e+03,2.557654022046662590e+00
9.889738748558755105e+03,2.557654025860184532e+00
9.889738765437758047e+03,2.557654029673862794e+00
9.889738782316760989e+03,2.557654033487700929e+00
9.889738799195763931e+03,2.557654037301691829e+00
9.889738816074766873e+03,2.557654041115837273e+00
9.889738832953769816e+03,2.557654044930140813e+00
9.889738849832770939e+03,2.557654048744600672e+00
9.889738866711773881e+03,2.557654052559215074e+00
9.889738883590776823e+03,2.557654056373984020e+00
9.889738900469779765e+03,2.557654060188914613e+00
9.889738917348782707e+03,2.557654064003994421e+00
9.889738934227785649e+03,2.557654067819235877e+00
9.889738951106788591e+03,2.557654071634630100e+00
9.889738967985791533e+03,2.557654075450182418e+00
9.889738984864792656e+03,2.557654079265887503e+00
9.889739001743795598e+03,2.557654083081748908e+00
9.889739018622798540e+03,2.557654086897768408e+00
9.889739035501801482e+03,2.557654090713942452e+00
9.889739052380804424e+03,2.557654094530272815e+00
9.889739069259807366e+03,2.557654098346759497e+00
9.889739086138810308e+03,2.557654102163404275e+00
9.889739103017813250e+03,2.557654105980201820e+00
9.889739119896814373e+03,2.557654109797155684e+00
9.889739136775817315e+03,2.557654113614265867e+00
9.889739153654820257e+03,2.557654117431532370e+00
9.889739170533823199e+03,2.557654121248951640e+00
9.889739187412826141e+03,2.557654125066530781e+00
9.889739204291829083e+03,2.557654128884262690e+00
9.889739221170832025e+03,2.557654132702154470e+00
9.889739238049834967e+03,2.557654136520199017e+00
9.889739254928836090e+03,2.557654140338399884e+00
9.889739271807839032e+03,2.557654144156758846e+00
9.889739288686841974e+03,2.557654147975272352e+00
9.889739305565844916e+03,2.557654151793940400e+00
9.889739322444847858e+03,2.557654155612766544e+00
9.889739339323850800e+03,2.557654159431745455e+00
9.889739356202853742e+03,2.557654163250884238e+00
9.889739373081856684e+03,2.557654167070174012e+00
9.889739389960857807e+03,2.557654170889623657e+00
9.889739406839860749e+03,2.557654174709227846e+00
9.889739423718863691e+03,2.557654178528988353e+00
9.889739440597866633e+03,2.557654182348905181e+00
9.889739457476869575e+03,2.557654186168978327e+00
9.889739474355872517e+03,2.557654189989206017e+00
9.889739491234875459e+03,2.557654193809590026e+00
9.889739508113878401e+03,2.557654197630128579e+00
9.889739524992879524e+03,2.557654201450823450e+00
9.889739541871882466e+03,2.557654205271674641e+00
9.889739558750885408e+03,2.557654209092682152e+00
9.889739575629888350e+03,2.557654212913847758e+00
9.889739592508891292e+03,2.557654216735162578e+00
9.889739609387894234e+03,2.557654220556639046e+00
9.889739626266897176e+03,2.557654224378271834e+00
9.889739643145900118e+03,2.557654228200057389e+00
9.889739660024901241e+03,2.557654232021999263e+00
9.889739676903904183e+03,2.557654235844095680e+00
9.889739693782907125e+03,2.557654239666350193e+00
9.889739710661910067e+03,2.557654243488759249e+00
9.889739727540913009e+03,2.557654247311326401e+00
9.889739744419915951e+03,2.557654251134046319e+00
9.889739761298918893e+03,2.557654254956924333e+00
9.889739778177921835e+03,2.557654258779958667e+00
9.889739795056922958e+03,2.557654262603143991e+00
9.889739811935925900e+03,2.557654266426489187e+00
9.889739828814928842e+03,2.557654270249990702e+00
9.889739845693931784e+03,2.557654274073648537e+00
9.889739862572934726e+03,2.557654277897459139e+00
9.889739879451937668e+03,2.557654281721424283e+00
9.889739896330940610e+03,2.557654285545549300e+00
9.889739913209943552e+03,2.557654289369830636e+00
9.889739930088944675e+03,2.557654293194262962e+00
9.889739946967947617e+03,2.557654297018855161e+00
9.889739963846950559e+03,2.557654300843601902e+00
9.889739980725953501e+03,2.557654304668503187e+00
9.889739997604956443e+03,2.557654308493562567e+00
9.889740014483959385e+03,2.557654312318776491e+00
9.889740031362962327e+03,2.557654316144146733e+00
9.889740048241965269e+03,2.557654319969673296e+00
9.889740065120966392e+03,2.557654323795352624e+00
9.889740081999969334e+03,2.557654327621190049e+00
9.889740098878972276e+03,2.557654331447182017e+00
9.889740115757975218e+03,2.557654335273332080e+00
9.889740132636978160e+03,2.557654339099634910e+00
9.889740149515981102e+03,2.557654342926095836e+00
9.889740166394984044e+03,2.557654346752713082e+00
9.889740183273986986e+03,2.557654350579484870e+00
9.889740200152988109e+03,2.557654354406411201e+00
9.889740217031991051e+03,2.557654358233493852e+00
9.889740233910993993e+03,2.557654362060732822e+00
9.889740250789996935e+03,2.557654365888126335e+00
9.889740267668999877e+03,2.557654369715674392e+00
9.889740284548002819e+03,2.557654373543384096e+00
9.889740301427005761e+03,2.557654377371246568e+00
9.889740318306008703e+03,2.557654381199261806e+00
9.889740335185009826e+03,2.557654385027435140e+00
9.889740352064012768e+03,2.557654388855764793e+00
9.889740368943015710e+03,2.557654392684248990e+00
9.889740385822018652e+03,2.557654396512889505e+00
9.889740402701021594e+03,2.557654400341686340e+00
9.889740419580024536e+03,2.557654404170637719e+00
9.889740436459027478e+03,2.557654407999745416e+00
9.889740453338030420e+03,2.557654411829005880e+00
9.889740470217031543e+03,2.557654415658427993e+00
9.889740487096034485e+03,2.557654419488001096e+00
9.889740503975037427e+03,2.557654423317732295e+00
9.889740520854040369e+03,2.557654427147618037e+00
9.889740537733043311e+03,2.557654430977660098e+00
9.889740554612046253e+03,2.557654434807854926e+00
9.889740571491049195e+03,2.557654438638209626e+00
9.889740588370052137e+03,2.557654442468717093e+00
9.889740605249053260e+03,2.557654446299380879e+00
9.889740622128056202e+03,2.557654450130200985e+00
9.889740639007059144e+03,2.557654453961179186e+00
9.889740655886062086e+03,2.557654457792306602e+00
9.889740672765065028e+03,2.557654461623595665e+00
9.889740689644067970e+03,2.557654465455039272e+00
9.889740706523070912e+03,2.557654469286637422e+00
9.889740723402073854e+03,2.557654473118390115e+00
9.889740740281074977e+03,2.557654476950299127e+00
9.889740757160077919e+03,2.557654480782364459e+00
9.889740774039080861e+03,2.557654484614584334e+00
9.889740790918083803e+03,2.557654488446960528e+00
9.889740807797086745e+03,2.557654492279493041e+00
9.889740824676089687e+03,2.557654496112181874e+00
9.889740841555092629e+03,2.557654499945025250e+00
9.889740858434095571e+03,2.557654503778024946e+00
9.889740875313096694e+03,2.557654507611177408e+00
9.889740892192099636e+03,2.557654511444487966e+00
9.889740909071102578e+03,2.557654515277953067e+00
9.889740925950105520e+03,2.557654519111576263e+00
9.889740942829108462e+03,2.557654522945352227e+00
9.889740959708111404e+03,2.557654526779286286e+00
9.889740976587114346e+03,2.557654530613376664e+00
9.889740993466117288e+03,2.557654534447618033e+00
9.889741010345118411e+03,2.557654538282019274e+00
9.889741027224121353e+03,2.557654542116573282e+00
9.889741044103124295e+03,2.557654545951283609e+00
9.889741060982127237e+03,2.557654549786150255e+00
9.889741077861130179e+03,2.557654553621171445e+00
9.889741094740133121e+03,2.557654557456350730e+00
9.889741111619136063e+03,2.557654561291682782e+00
9.889741128498139005e+03,2.557654565127172930e+00
9.889741145377140128e+03,2.557654568962814068e+00
9.889741162256143070e+03,2.557654572798616854e+00
9.889741179135146012e+03,2.557654576634568855e+00
9.889741196014148954e+03,2.557654580470682504e+00
9.889741212893151896e+03,2.557654584306948919e+00
9.889741229772154838e+03,2.557654588143371654e+00
9.889741246651157780e+03,2.557654591979948933e+00
9.889741263530160722e+03,2.557654595816682530e+00
9.889741280409161845e+03,2.557654599653568894e+00
9.889741297288164787e+03,2.557654603490615131e+00
9.889741314167167729e+03,2.557654607327814134e+00
9.889741331046170671e+03,2.557654611165169456e+00
9.889741347925173613e+03,2.557654615002679321e+00
9.889741364804176555e+03,2.557654618840349059e+00
9.889741381683179497e+03,2.557654622678169787e+00
9.889741398562182439e+03,2.557654626516148610e+00
9.889741415441183563e+03,2.557654630354281977e+00
9.889741432320186505e+03,2.557654634192569887e+00
9.889741449199189447e+03,2.557654638031012340e+00
9.889741466078192389e+03,2.557654641869614665e+00
9.889741482957195331e+03,2.557654645708369756e+00
9.889741499836198273e+03,2.557654649547281167e+00
9.889741516715201215e+03,2.557654653386345345e+00
9.889741533594204157e+03,2.557654657225567618e+00
9.889741550473205280e+03,2.557654661064944435e+00
9.889741567352208222e+03,2.557654664904477571e+00
9.889741584231211164e+03,2.557654668744168802e+00
9.889741601110214106e+03,2.557654672584011024e+00
9.889741617989217048e+03,2.557654676424009565e+00
9.889741634868219990e+03,2.557654680264164426e+00
9.889741651747222932e+03,2.557654684104475606e+00
9.889741668626225874e+03,2.557654687944941330e+00
9.889741685505226997e+03,2.557654691785563372e+00
9.889741702384229939e+03,2.557654695626339958e+00
9.889741719263232881e+03,2.557654699467272863e+00
9.889741736142235823e+03,2.557654703308358535e+00
9.889741753021238765e+03,2.557654707149605855e+00
9.889741769900241707e+03,2.557654710991002389e+00
9.889741786779244649e+03,2.557654714832555243e+00
9.889741803658247591e+03,2.557654718674266192e+00
9.889741820537248714e+03,2.557654722516129908e+00
9.889741837416251656e+03,2.557654726358151720e+00
9.889741854295254598e+03,2.557654730200328075e+00
9.889741871174257540e+03,2.557654734042658973e+00
9.889741888053260482e+03,2.557654737885146190e+00
9.889741904932263424e+03,2.557654741727789727e+00
9.889741921811266366e+03,2.557654745570589583e+00
9.889741938690269308e+03,2.557654749413540429e+00
9.889741955569270431e+03,2.557654753256647595e+00
9.889741972448273373e+03,2.557654757099912857e+00
9.889741989327276315e+03,2.557654760943332661e+00
9.889742006206279257e+03,2.557654764786908785e+00
9.889742023085282199e+03,2.557654768630639452e+00
9.889742039964285141e+03,2.557654772474526439e+00
9.889742056843288083e+03,2.557654776318566192e+00
9.889742073722291025e+03,2.557654780162764041e+00
9.889742090601292148e+03,2.557654784007116433e+00
9.889742107480295090e+03,2.557654787851621592e+00
9.889742124359298032e+03,2.557654791696286622e+00
9.889742141238300974e+03,2.557654795541104420e+00
9.889742158117303916e+03,2.557654799386078537e+00
9.889742174996306858e+03,2.557654803231208973e+00
9.889742191875309800e+03,2.557654807076493952e+00
9.889742208754312742e+03,2.557654810921935251e+00
