Time (BJD_TBD - 2450000), F_d/F_star (ppm)
9.882460428240709007e+03,1.024651800810109705e+02
9.882460446256400246e+03,1.024670137476200438e+02
9.882460464272089666e+03,1.024688473904237327e+02
9.882460482287780906e+03,1.024706810097908232e+02
9.882460500303470326e+03,1.024725146053496871e+02
9.882460518319161565e+03,1.024743481774690679e+02
9.882460536334850985e+03,1.024761817257773231e+02
9.882460554350542225e+03,1.024780152506432387e+02
9.882460572366233464e+03,1.024798487518803540e+02
9.882460590381922884e+03,1.024816822293019527e+02
9.882460608397614124e+03,1.024835156832769769e+02
9.882460626413303544e+03,1.024853491134337276e+02
9.882460644428994783e+03,1.024871825201409905e+02
9.882460662444684203e+03,1.024890159030270951e+02
9.882460680460375443e+03,1.024908492624608698e+02
9.882460698476066682e+03,1.024926825982557261e+02
9.882460716491756102e+03,1.024945159102251324e+02
9.882460734507447341e+03,1.024963491987378887e+02
9.882460752523136762e+03,1.024981824634223671e+02
9.882460770538828001e+03,1.025000157046472964e+02
9.882460788554517421e+03,1.025018489220410771e+02
9.882460806570208661e+03,1.025036821159724525e+02
9.882460824585899900e+03,1.025055152862549050e+02
9.882460842601589320e+03,1.025073484327019031e+02
9.882460860617280559e+03,1.025091815556822468e+02
9.882460878632969980e+03,1.025110146548242369e+02
9.882460896648661219e+03,1.025128477304966736e+02
9.882460914664350639e+03,1.025146807823279431e+02
9.882460932680041878e+03,1.025165138106867602e+02
9.882460950695733118e+03,1.025183468153866642e+02
9.882460968711422538e+03,1.025201797962410808e+02
9.882460986727113777e+03,1.025220127536187817e+02
9.882461004742803198e+03,1.025238456871481674e+02
9.882461022758494437e+03,1.025256785971979241e+02
9.882461040774183857e+03,1.025275114833965091e+02
9.882461058789875096e+03,1.025293443461126088e+02
9.882461076805566336e+03,1.025311771851597342e+02
9.882461094821255756e+03,1.025330100003514104e+02
9.882461112836946995e+03,1.025348427920563239e+02
9.882461130852636416e+03,1.025366755599028892e+02
9.882461148868327655e+03,1.025385083042598069e+02
9.882461166884017075e+03,1.025403410247555342e+02
9.882461184899708314e+03,1.025421737217587577e+02
9.882461202915399554e+03,1.025440063950829597e+02
9.882461220931088974e+03,1.025458390445417507e+02
9.882461238946780213e+03,1.025476716705036893e+02
9.882461256962469633e+03,1.025495042725972752e+02
9.882461274978160873e+03,1.025513368511912091e+02
9.882461292993850293e+03,1.025531694059139483e+02
9.882461311009541532e+03,1.025550019371341222e+02
9.882461329025232772e+03,1.025568344446652560e+02
9.882461347040922192e+03,1.025586669283209318e+02
9.882461365056613431e+03,1.025604993884697933e+02
9.882461383072302851e+03,1.025623318247402693e+02
9.882461401087994091e+03,1.025641642375010321e+02
9.882461419103683511e+03,1.025659966263805813e+02
9.882461437119374750e+03,1.025678289917475468e+02
9.882461455135065989e+03,1.025696613334154819e+02
9.882461473150755410e+03,1.025714936511979687e+02
9.882461491166446649e+03,1.025733259454635231e+02
9.882461509182136069e+03,1.025751582158407302e+02
9.882461527197827309e+03,1.025769904626982054e+02
9.882461545213516729e+03,1.025788226856644485e+02
9.882461563229207968e+03,1.025806548851080748e+02
9.882461581244899207e+03,1.025824870608426380e+02
9.882461599260588628e+03,1.025843192126817058e+02
9.882461617276279867e+03,1.025861513409938794e+02
9.882461635291969287e+03,1.025879834454076587e+02
9.882461653307660526e+03,1.025898155262916873e+02
9.882461671323349947e+03,1.025916475832744936e+02
9.882461689339041186e+03,1.025934796167246219e+02
9.882461707354732425e+03,1.025953116264556684e+02
9.882461725370421846e+03,1.025971436122812577e+02
9.882461743386113085e+03,1.025989755745698773e+02
9.882461761401802505e+03,1.026008075129501265e+02
9.882461779417493744e+03,1.026026394277905354e+02
9.882461797433183165e+03,1.026044713187197885e+02
9.882461815448874404e+03,1.026063031861062882e+02
9.882461833464563824e+03,1.026081350295787473e+02
9.882461851480255064e+03,1.026099668495056392e+02
9.882461869495946303e+03,1.026117986457005884e+02
9.882461887511635723e+03,1.026136304179771201e+02
9.882461905527326962e+03,1.026154621667038498e+02
9.882461923543016383e+03,1.026172938915093624e+02
9.882461941558707622e+03,1.026191255927621313e+02
9.882461959574397042e+03,1.026209572700908694e+02
9.882461977590088281e+03,1.026227889238639648e+02
9.882461995605779521e+03,1.026246205538950846e+02
9.882462013621468941e+03,1.026264521599978536e+02
9.882462031637160180e+03,1.026282837425407166e+02
9.882462049652849601e+03,1.026301153011524150e+02
9.882462067668540840e+03,1.026319468362013083e+02
9.882462085684230260e+03,1.026337783473161522e+02
9.882462103699921499e+03,1.026356098348653489e+02
9.882462121715612739e+03,1.026374412986625799e+02
9.882462139731302159e+03,1.026392727385213846e+02
9.882462157746993398e+03,1.026411041548103071e+02
9.882462175762682818e+03,1.026429355471580465e+02
9.882462193778374058e+03,1.026447669159329479e+02
9.882462211794063478e+03,1.026465982607638097e+02
9.882462229809754717e+03,1.026484295820190198e+02
9.882462247825445957e+03,1.026502608795121887e+02
9.882462265841135377e+03,1.026520921530569979e+02
9.882462283856826616e+03,1.026539234030218495e+02
9.882462301872516036e+03,1.026557546290355418e+02
9.882462319888207276e+03,1.026575858314663492e+02
9.882462337903896696e+03,1.026594170099431125e+02
9.882462355919587935e+03,1.026612481648341770e+02
9.882462373935279174e+03,1.026630792959532243e+02
9.882462391950968595e+03,1.026649104031138791e+02
9.882462409966659834e+03,1.026667414866845860e+02
9.882462427982349254e+03,1.026685725462940866e+02
9.882462445998040494e+03,1.026704035823107120e+02
9.882462464013729914e+03,1.026722345943632746e+02
9.882462482029421153e+03,1.026740655828201056e+02
9.882462500045112392e+03,1.026758965474949150e+02
9.882462518060801813e+03,1.026777274882013842e+02
9.882462536076493052e+03,1.026795584053078016e+02
9.882462554092182472e+03,1.026813892984430652e+02
9.882462572107873712e+03,1.026832201679753922e+02
9.882462590123563132e+03,1.026850510135336378e+02
9.882462608139254371e+03,1.026868818354861759e+02
9.882462626154945610e+03,1.026887126336466309e+02
9.882462644170635031e+03,1.026905434078287556e+02
9.882462662186326270e+03,1.026923741584008241e+02
9.882462680202015690e+03,1.026942048849917342e+02
9.882462698217706929e+03,1.026960355879696891e+02
9.882462716233396350e+03,1.026978662669635867e+02
9.882462734249087589e+03,1.026996969223416869e+02
9.882462752264778828e+03,1.027015275539177424e+02
9.882462770280468249e+03,1.027033581615054914e+02
9.882462788296159488e+03,1.027051887454731087e+02
9.882462806311848908e+03,1.027070193054495775e+02
9.882462824327540147e+03,1.027088498418030582e+02
9.882462842343229568e+03,1.027106803541624771e+02
9.882462860358920807e+03,1.027125108428961227e+02
9.882462878374612046e+03,1.027143413078176621e+02
9.882462896390301466e+03,1.027161717487409049e+02
9.882462914405992706e+03,1.027180021660339975e+02
9.882462932421682126e+03,1.027198325593259653e+02
9.882462950437373365e+03,1.027216629289848981e+02
9.882462968453062786e+03,1.027234932746398073e+02
9.882462986468754025e+03,1.027253235966588676e+02
9.882463004484445264e+03,1.027271538948558458e+02
9.882463022500134684e+03,1.027289841690445371e+02
9.882463040515825924e+03,1.027308144195930453e+02
9.882463058531515344e+03,1.027326446461303959e+02
9.882463076547206583e+03,1.027344748490247497e+02
9.882463094562896003e+03,1.027363050279050327e+02
9.882463112578587243e+03,1.027381351831395051e+02
9.882463130594278482e+03,1.027399653145418341e+02
9.882463148609967902e+03,1.027417954219258718e+02
9.882463166625659142e+03,1.027436255056597219e+02
9.882463184641348562e+03,1.027454555653724242e+02
9.882463202657039801e+03,1.027472856014320968e+02
9.882463220672729221e+03,1.027491156134677510e+02
9.882463238688420461e+03,1.027509456018474907e+02
9.882463256704111700e+03,1.027527755663851252e+02
9.882463274719801120e+03,1.027546055068944781e+02
9.882463292735492359e+03,1.027564354237436248e+02
9.882463310751181780e+03,1.027582653165616193e+02
9.882463328766873019e+03,1.027600951857165512e+02
9.882463346782562439e+03,1.027619250308375030e+02
9.882463364798253679e+03,1.027637548522924931e+02
9.882463382813944918e+03,1.027655846498953593e+02
9.882463400829634338e+03,1.027674144234599680e+02
9.882463418845325577e+03,1.027692441733543376e+02
9.882463436861014998e+03,1.027710738992075648e+02
9.882463454876706237e+03,1.027729036013877391e+02
9.882463472892395657e+03,1.027747332795238719e+02
9.882463490908086897e+03,1.027765629339840956e+02
9.882463508923778136e+03,1.027783925645821625e+02
9.882463526939467556e+03,1.027802221711319959e+02
9.882463544955158795e+03,1.027820517540015572e+02
9.882463562970848216e+03,1.027838813128199718e+02
9.882463580986539455e+03,1.027857108479552863e+02
9.882463599002228875e+03,1.027875403590366403e+02
9.882463617017920114e+03,1.027893698464319954e+02
9.882463635033611354e+03,1.027911993099552319e+02
9.882463653049300774e+03,1.027930287494202020e+02
9.882463671064992013e+03,1.027948581651949098e+02
9.882463689080681434e+03,1.027966875569084948e+02
9.882463707096372673e+03,1.027985169249289470e+02
9.882463725112062093e+03,1.028003462688854484e+02
9.882463743127753332e+03,1.028021755891459179e+02
9.882463761143444572e+03,1.028040048855242787e+02
9.882463779159133992e+03,1.028058341578344113e+02
9.882463797174825231e+03,1.028076634064442345e+02
9.882463815190514651e+03,1.028094926309829305e+02
9.882463833206205891e+03,1.028113218318184892e+02
9.882463851221895311e+03,1.028131510085801068e+02
9.882463869237586550e+03,1.028149801616356882e+02
9.882463887253277790e+03,1.028168092907991280e+02
9.882463905268967210e+03,1.028186383958843351e+02
9.882463923284658449e+03,1.028204674772592284e+02
9.882463941300347869e+03,1.028222965345530326e+02
9.882463959316039109e+03,1.028241255681336526e+02
9.882463977331728529e+03,1.028259545776303696e+02
9.882463995347419768e+03,1.028277835634110176e+02
9.882464013363111007e+03,1.028296125252895195e+02
9.882464031378800428e+03,1.028314414630798126e+02
9.882464049394491667e+03,1.028332703771498018e+02
9.882464067410181087e+03,1.028350992671286690e+02
9.882464085425872327e+03,1.028369281333843617e+02
9.882464103441561747e+03,1.028387569755461470e+02
9.882464121457252986e+03,1.028405857939818588e+02
9.882464139472944225e+03,1.028424145885054202e+02
9.882464157488633646e+03,1.028442433589307825e+02
9.882464175504324885e+03,1.028460721056257654e+02
9.882464193520014305e+03,1.028479008282197213e+02
9.882464211535705545e+03,1.028497295270804557e+02
9.882464229551394965e+03,1.028515582018372925e+02
9.882464247567086204e+03,1.028533868528580371e+02
9.882464265582777443e+03,1.028552154799566409e+02
9.882464283598466864e+03,1.028570440829470556e+02
9.882464301614158103e+03,1.028588726621971290e+02
9.882464319629847523e+03,1.028607012173361284e+02
9.882464337645538762e+03,1.028625297487319017e+02
9.882464355661228183e+03,1.028643582560138015e+02
9.882464373676919422e+03,1.028661867395495904e+02
9.882464391692610661e+03,1.028680151991532341e+02
9.882464409708300082e+03,1.028698436346386700e+02
9.882464427723991321e+03,1.028716720463737744e+02
9.882464445739680741e+03,1.028735004339878429e+02
9.882464463755371980e+03,1.028753287978486526e+02
9.882464481771061401e+03,1.028771571375856126e+02
9.882464499786752640e+03,1.028789854535664148e+02
9.882464517802442060e+03,1.028808137454205109e+02
9.882464535818133299e+03,1.028826420135156354e+02
9.882464553833824539e+03,1.028844702576657681e+02
9.882464571849513959e+03,1.028862984776848890e+02
9.882464589865205198e+03,1.028881266739407607e+02
9.882464607880894619e+03,1.028899548460627500e+02
9.882464625896585858e+03,1.028917829944186622e+02
9.882464643912275278e+03,1.028936111186377929e+02
