Time (BJD_TBD - 2450000), L_e/L_star (ppm)
1.027127336805546656e+04,3.487044908849130653e+00
1.027127353332662278e+04,3.490595438535236017e+00
1.027127369859778082e+04,3.494147724314718317e+00
1.027127386386893704e+04,3.497701766006432234e+00
1.027127402914009326e+04,3.501257563546456009e+00
1.027127419441124948e+04,3.504815116831723198e+00
1.027127435968240752e+04,3.508374425798312490e+00
1.027127452495356374e+04,3.511935490264714854e+00
1.027127469022471996e+04,3.515498310166869977e+00
1.027127485549587800e+04,3.519062885440762845e+00
1.027127502076703422e+04,3.522629215904616196e+00
1.027127518603819044e+04,3.526197301494289338e+00
1.027127535130934666e+04,3.529767142106357891e+00
1.027127551658050470e+04,3.533338737676665620e+00
1.027127568185166092e+04,3.536912088023093759e+00
1.027127584712281714e+04,3.540487193081359507e+00
1.027127601239397518e+04,3.544064052787221808e+00
1.027127617766513140e+04,3.547642666958283453e+00
1.027127634293628762e+04,3.551223035530162164e+00
1.027127650820744384e+04,3.554805158399105824e+00
1.027127667347860188e+04,3.558389035500731268e+00
1.027127683874975810e+04,3.561974666652279353e+00
1.027127700402091432e+04,3.565562051789260334e+00
1.027127716929207236e+04,3.569151190847205779e+00
1.027127733456322858e+04,3.572742083643086097e+00
1.027127749983438480e+04,3.576334730112319171e+00
1.027127766510554284e+04,3.579929130190343312e+00
1.027127783037669906e+04,3.583525283693858920e+00
1.027127799564785528e+04,3.587123190558183961e+00
1.027127816091901150e+04,3.590722850679040956e+00
1.027127832619016954e+04,3.594324263991739876e+00
1.027127849146132576e+04,3.597927430312632957e+00
1.027127865673248198e+04,3.601532349576903602e+00
1.027127882200364002e+04,3.605139021719776515e+00
1.027127898727479624e+04,3.608747446557325933e+00
1.027127915254595246e+04,3.612357624024649105e+00
1.027127931781710868e+04,3.615969554017112841e+00
1.027127948308826672e+04,3.619583236469807286e+00
1.027127964835942294e+04,3.623198671198457621e+00
1.027127981363057916e+04,3.626815858138026982e+00
1.027127997890173719e+04,3.630434797223519805e+00
1.027128014417289342e+04,3.634055488270390821e+00
1.027128030944404964e+04,3.637677931213503690e+00
1.027128047471520586e+04,3.641302125947890378e+00
1.027128063998636389e+04,3.644928072408391451e+00
1.027128080525752011e+04,3.648555770410128130e+00
1.027128097052867633e+04,3.652185219887841505e+00
1.027128113579983437e+04,3.655816420776303310e+00
1.027128130107099059e+04,3.659449372890356322e+00
1.027128146634214681e+04,3.663084076164641267e+00
1.027128163161330303e+04,3.666720530493814856e+00
1.027128179688446107e+04,3.670358735812540907e+00
1.027128196215561729e+04,3.673998691935270067e+00
1.027128212742677351e+04,3.677640398796544474e+00
1.027128229269793155e+04,3.681283856330923143e+00
1.027128245796908777e+04,3.684929064352600925e+00
1.027128262324024399e+04,3.688576022796012932e+00
1.027128278851140021e+04,3.692224731555473483e+00
1.027128295378255825e+04,3.695875190565390156e+00
1.027128311905371447e+04,3.699527399639617187e+00
1.027128328432487069e+04,3.703181358712475557e+00
1.027128344959602873e+04,3.706837067718289802e+00
1.027128361486718495e+04,3.710494526470641929e+00
1.027128378013834117e+04,3.714153734903747672e+00
1.027128394540949739e+04,3.717814692911544316e+00
1.027128411068065543e+04,3.721477400428253368e+00
1.027128427595181165e+04,3.725141857267082468e+00
1.027128444122296787e+04,3.728808063362131886e+00
1.027128460649412591e+04,3.732476018647520100e+00
1.027128477176528213e+04,3.736145722936188296e+00
1.027128493703643835e+04,3.739817176162139489e+00
1.027128510230759457e+04,3.743490378218961467e+00
1.027128526757875261e+04,3.747165329040643034e+00
1.027128543284990883e+04,3.750842028439783871e+00
1.027128559812106505e+04,3.754520476350252878e+00
1.027128576339222309e+04,3.758200672705937606e+00
1.027128592866337931e+04,3.761882617319177058e+00
1.027128609393453553e+04,3.765566310123745541e+00
1.027128625920569357e+04,3.769251751053454225e+00
1.027128642447684979e+04,3.772938939920342349e+00
1.027128658974800601e+04,3.776627876658105176e+00
1.027128675501916223e+04,3.780318561159826452e+00
1.027128692029032027e+04,3.784010993359174346e+00
1.027128708556147649e+04,3.787705173067859477e+00
1.027128725083263271e+04,3.791401100219430997e+00
1.027128741610379075e+04,3.795098774747478032e+00
1.027128758137494697e+04,3.798798196463435417e+00
1.027128774664610319e+04,3.802499365300764378e+00
1.027128791191725941e+04,3.806202281152191613e+00
1.027128807718841745e+04,3.809906943951180125e+00
1.027128824245957367e+04,3.813613353508793047e+00
1.027128840773072989e+04,3.817321509758387243e+00
1.027128857300188793e+04,3.821031412633309809e+00
1.027128873827304415e+04,3.824743061944382738e+00
1.027128890354420037e+04,3.828456457624849207e+00
1.027128906881535659e+04,3.832171599567071762e+00
1.027128923408651463e+04,3.835888487704298910e+00
1.027128939935767085e+04,3.839607121846977389e+00
1.027128956462882707e+04,3.843327501928226919e+00
1.027128972989998510e+04,3.847049627881195644e+00
1.027128989517114132e+04,3.850773499516059850e+00
1.027129006044229754e+04,3.854499116765862432e+00
1.027129022571345376e+04,3.858226479522603114e+00
1.027129039098461180e+04,3.861955587719309246e+00
1.027129055625576802e+04,3.865686441165810283e+00
1.027129072152692424e+04,3.869419039795003901e+00
1.027129088679808228e+04,3.873153383539811312e+00
1.027129105206923850e+04,3.876889472209811949e+00
1.027129121734039472e+04,3.880627305737789356e+00
1.027129138261155094e+04,3.884366884015412857e+00
1.027129154788270898e+04,3.888108206975488645e+00
1.027129171315386520e+04,3.891851274427224894e+00
1.027129187842502142e+04,3.895596086303292793e+00
1.027129204369617946e+04,3.899342642536401726e+00
1.027129220896733568e+04,3.903090942935487195e+00
1.027129237423849190e+04,3.906840987433145784e+00
1.027129253950964812e+04,3.910592775920672448e+00
1.027129270478080616e+04,3.914346308330661106e+00
1.027129287005196238e+04,3.918101584471687548e+00
1.027129303532311860e+04,3.921858604276216465e+00
1.027129320059427664e+04,3.925617367676729419e+00
1.027129336586543286e+04,3.929377874481544186e+00
1.027129353113658908e+04,3.933140124623026423e+00
1.027129369640774712e+04,3.936904118033579092e+00
1.027129386167890334e+04,3.940669854521243298e+00
1.027129402695005956e+04,3.944437334018283892e+00
1.027129419222121578e+04,3.948206556415517543e+00
1.027129435749237382e+04,3.951977521645207769e+00
1.027129452276353004e+04,3.955750229515048844e+00
1.027129468803468626e+04,3.959524679957185711e+00
1.027129485330584430e+04,3.963300872903793071e+00
1.027129501857700052e+04,3.967078808162292081e+00
1.027129518384815674e+04,3.970858485664751747e+00
1.027129534911931296e+04,3.974639905301606824e+00
1.027129551439047100e+04,3.978423067004911662e+00
1.027129567966162722e+04,3.982207970581740142e+00
1.027129584493278344e+04,3.985994615964023602e+00
1.027129601020394148e+04,3.989783003083700930e+00
1.027129617547509770e+04,3.993573131747591543e+00
1.027129634074625392e+04,3.997365001887526859e+00
1.027129650601741014e+04,4.001158613393609009e+00
1.027129667128856818e+04,4.004953966197650317e+00
1.027129683655972440e+04,4.008751060106117592e+00
1.027129700183088062e+04,4.012549895050709914e+00
1.027129716710203866e+04,4.016350470963166330e+00
1.027129733237319488e+04,4.020152787649672987e+00
1.027129749764435110e+04,4.023956845041833930e+00
1.027129766291550732e+04,4.027762643029409340e+00
1.027129782818666536e+04,4.031570181543997933e+00
1.027129799345782158e+04,4.035379460391435025e+00
1.027129815872897780e+04,4.039190479503203868e+00
1.027129832400013584e+04,4.043003238810825017e+00
1.027129848927129206e+04,4.046817738119858454e+00
1.027129865454244828e+04,4.050633977361706606e+00
1.027129881981360450e+04,4.054451956425747738e+00
1.027129898508476253e+04,4.058271675243374510e+00
1.027129915035591875e+04,4.062093133619808505e+00
1.027129931562707498e+04,4.065916331486314483e+00
1.027129948089823301e+04,4.069741268774183851e+00
1.027129964616938923e+04,4.073567945288365522e+00
1.027129981144054545e+04,4.077396360960027444e+00
1.027129997671170167e+04,4.081226515678212152e+00
1.027130014198285971e+04,4.085058409374092925e+00
1.027130030725401593e+04,4.088892041852258075e+00
1.027130047252517215e+04,4.092727413043752982e+00
1.027130063779633019e+04,4.096564522879660331e+00
1.027130080306748641e+04,4.100403371164302868e+00
1.027130096833864263e+04,4.104243957828638045e+00
1.027130113360980067e+04,4.108086282803644629e+00
1.027130129888095689e+04,4.111930345893378913e+00
1.027130146415211311e+04,4.115776147028723742e+00
