Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.880038437500130385e+03,7.214066691934390541e+00
9.880038456059855889e+03,7.214148231491967600e+00
9.880038474619583212e+03,7.214229771379077505e+00
9.880038493179308716e+03,7.214311311579738373e+00
9.880038511739036039e+03,7.214392852109925869e+00
9.880038530298761543e+03,7.214474392953651005e+00
9.880038548858488866e+03,7.214555934126898329e+00
9.880038567418214370e+03,7.214637475613683293e+00
9.880038585977941693e+03,7.214719017429979786e+00
9.880038604537667197e+03,7.214800559559807702e+00
9.880038623097394520e+03,7.214882102019146259e+00
9.880038641657120024e+03,7.214963644792001141e+00
9.880038660216847347e+03,7.215045187894363998e+00
9.880038678776572851e+03,7.215126731310238739e+00
9.880038697336298355e+03,7.215208275047619857e+00
9.880038715896025678e+03,7.215289819114492964e+00
9.880038734455751182e+03,7.215371363494873513e+00
9.880038753015478505e+03,7.215452908204743387e+00
9.880038771575204009e+03,7.215534453228107381e+00
9.880038790134931332e+03,7.215615998580955370e+00
9.880038808694656836e+03,7.215697544247297479e+00
9.880038827254384159e+03,7.215779090243112037e+00
9.880038845814109663e+03,7.215860636552418050e+00
9.880038864373836986e+03,7.215942183191188519e+00
9.880038882933562491e+03,7.216023730143438009e+00
9.880038901493289814e+03,7.216105277425155506e+00
9.880038920053015318e+03,7.216186825020342255e+00
9.880038938612740822e+03,7.216268372936995412e+00
9.880038957172468145e+03,7.216349921183097926e+00
9.880038975732193649e+03,7.216431469742668803e+00
9.880038994291920972e+03,7.216513018631687260e+00
9.880039012851646476e+03,7.216594567834159868e+00
9.880039031411373799e+03,7.216676117366073839e+00
9.880039049971099303e+03,7.216757667211441962e+00
9.880039068530826626e+03,7.216839217386242566e+00
9.880039087090552130e+03,7.216920767874491105e+00
9.880039105650279453e+03,7.217002318692165908e+00
9.880039124210004957e+03,7.217083869823278874e+00
9.880039142769732280e+03,7.217165421283813664e+00
9.880039161329457784e+03,7.217246973057783066e+00
9.880039179889183288e+03,7.217328525153175356e+00
9.880039198448910611e+03,7.217410077577981475e+00
9.880039217008636115e+03,7.217491630316207107e+00
9.880039235568363438e+03,7.217573183383837687e+00
9.880039254128088942e+03,7.217654736764889556e+00
9.880039272687816265e+03,7.217736290475338379e+00
9.880039291247541769e+03,7.217817844499201385e+00
9.880039309807269092e+03,7.217899398852453352e+00
9.880039328366994596e+03,7.217980953519113285e+00
9.880039346926721919e+03,7.218062508515161291e+00
9.880039365486447423e+03,7.218144063824603940e+00
9.880039384046174746e+03,7.218225619463428444e+00
9.880039402605900250e+03,7.218307175415645816e+00
9.880039421165625754e+03,7.218388731689244331e+00
9.880039439725353077e+03,7.218470288292217596e+00
9.880039458285078581e+03,7.218551845208566853e+00
9.880039476844805904e+03,7.218633402454285530e+00
9.880039495404531408e+03,7.218714960013380200e+00
9.880039513964258731e+03,7.218796517901830967e+00
9.880039532523984235e+03,7.218878076103654173e+00
9.880039551083711558e+03,7.218959634634831701e+00
9.880039569643437062e+03,7.219041193479368346e+00
9.880039588203164385e+03,7.219122752653254871e+00
9.880039606762889889e+03,7.219204312140495183e+00
9.880039625322617212e+03,7.219285871957077383e+00
9.880039643882342716e+03,7.219367432087009817e+00
9.880039662442068220e+03,7.219448992538281651e+00
9.880039681001795543e+03,7.219530553318888266e+00
9.880039699561521047e+03,7.219612114412835346e+00
9.880039718121248370e+03,7.219693675836103886e+00
9.880039736680973874e+03,7.219775237572710225e+00
9.880039755240701197e+03,7.219856799638632694e+00
9.880039773800426701e+03,7.219938362017885858e+00
9.880039792360154024e+03,7.220019924726451599e+00
9.880039810919879528e+03,7.220101487748335600e+00
9.880039829479606851e+03,7.220183051099526850e+00
9.880039848039332355e+03,7.220264614764035471e+00
9.880039866599059678e+03,7.220346178757841571e+00
9.880039885158785182e+03,7.220427743064958825e+00
9.880039903718510686e+03,7.220509307693376400e+00
9.880039922278238009e+03,7.220590872651081682e+00
9.880039940837963513e+03,7.220672437922089237e+00
9.880039959397690836e+03,7.220754003522379172e+00
9.880039977957416340e+03,7.220835569435965162e+00
9.880039996517143663e+03,7.220917135678826426e+00
9.880040015076869167e+03,7.220998702234975752e+00
9.880040033636596490e+03,7.221080269120398576e+00
9.880040052196321994e+03,7.221161836319097027e+00
9.880040070756049317e+03,7.221243403847063647e+00
9.880040089315774821e+03,7.221324971688305006e+00
9.880040107875502144e+03,7.221406539858804763e+00
9.880040126435227648e+03,7.221488108342574819e+00
9.880040144994953152e+03,7.221569677147602562e+00
9.880040163554680475e+03,7.221651246281878045e+00
9.880040182114405980e+03,7.221732815729414057e+00
9.880040200674133303e+03,7.221814385506191591e+00
9.880040219233858807e+03,7.221895955596223438e+00
9.880040237793586130e+03,7.221977526015491478e+00
9.880040256353311634e+03,7.222059096748006723e+00
9.880040274913038957e+03,7.222140667809750170e+00
9.880040293472764461e+03,7.222222239184736381e+00
9.880040312032491784e+03,7.222303810888943687e+00
9.880040330592217288e+03,7.222385382906386653e+00
9.880040349151944611e+03,7.222466955253047161e+00
9.880040367711670115e+03,7.222548527912934446e+00
9.880040386271395619e+03,7.222630100894042116e+00
9.880040404831122942e+03,7.222711674204354892e+00
9.880040423390848446e+03,7.222793247827888230e+00
9.880040441950575769e+03,7.222874821780623122e+00
9.880040460510301273e+03,7.222956396046567917e+00
9.880040479070028596e+03,7.223037970641709826e+00
9.880040497629754100e+03,7.223119545550056309e+00
9.880040516189481423e+03,7.223201120787592799e+00
9.880040534749206927e+03,7.223282696338330311e+00
9.880040553308934250e+03,7.223364272218248949e+00
9.880040571868659754e+03,7.223445848411360615e+00
9.880040590428387077e+03,7.223527424933648966e+00
9.880040608988112581e+03,7.223609001769124127e+00
9.880040627547838085e+03,7.223690578925777039e+00
9.880040646107565408e+03,7.223772156411596868e+00
9.880040664667290912e+03,7.223853734210592847e+00
9.880040683227018235e+03,7.223935312338750414e+00
9.880040701786743739e+03,7.224016890780078803e+00
9.880040720346471062e+03,7.224098469550562562e+00
9.880040738906196566e+03,7.224180048634210927e+00
9.880040757465923889e+03,7.224261628047006667e+00
9.880040776025649393e+03,7.224343207772961684e+00
9.880040794585376716e+03,7.224424787828056971e+00
9.880040813145102220e+03,7.224506368196307093e+00
9.880040831704829543e+03,7.224587948893690381e+00
9.880040850264555047e+03,7.224669529904221399e+00
9.880040868824280551e+03,7.224751111235886647e+00
9.880040887384007874e+03,7.224832692896679731e+00
9.880040905943733378e+03,7.224914274870608999e+00
9.880040924503460701e+03,7.224995857173656333e+00
9.880040943063186205e+03,7.225077439789832745e+00
9.880040961622913528e+03,7.225159022735128111e+00
9.880040980182639032e+03,7.225240605993543674e+00
9.880040998742366355e+03,7.225322189581067533e+00
9.880041017302091859e+03,7.225403773481708924e+00
9.880041035861819182e+03,7.225485357711451506e+00
9.880041054421544686e+03,7.225566942254304514e+00
9.880041072981270190e+03,7.225648527118254449e+00
9.880041091540997513e+03,7.225730112311304687e+00
9.880041110100723017e+03,7.225811697817452917e+00
9.880041128660450340e+03,7.225893283652686350e+00
9.880041147220175844e+03,7.225974869801014222e+00
9.880041165779903167e+03,7.226056456278421969e+00
9.880041184339628671e+03,7.226138043068915273e+00
9.880041202899355994e+03,7.226219630188488452e+00
9.880041221459081498e+03,7.226301217621140083e+00
9.880041240018808821e+03,7.226382805382858265e+00
9.880041258578534325e+03,7.226464393457653124e+00
9.880041277138261648e+03,7.226545981861509205e+00
9.880041295697987152e+03,7.226627570578433080e+00
9.880041314257712656e+03,7.226709159616419242e+00
9.880041332817439979e+03,7.226790748983456858e+00
9.880041351377165483e+03,7.226872338663552497e+00
9.880041369936892806e+03,7.226953928672695149e+00
9.880041388496618310e+03,7.227035518994887831e+00
9.880041407056345633e+03,7.227117109646124860e+00
9.880041425616071137e+03,7.227198700610403037e+00
9.880041444175798460e+03,7.227280291903721121e+00
9.880041462735523965e+03,7.227361883510075913e+00
9.880041481295251288e+03,7.227443475445457288e+00
9.880041499854976792e+03,7.227525067693873595e+00
9.880041518414704115e+03,7.227606660271310268e+00
9.880041536974429619e+03,7.227688253161771215e+00
9.880041555534155123e+03,7.227769846373258034e+00
9.880041574093882446e+03,7.227851439913753673e+00
9.880041592653607950e+03,7.227933033767268256e+00
9.880041611213335273e+03,7.228014627949785442e+00
9.880041629773060777e+03,7.228096222445313579e+00
9.880041648332788100e+03,7.228177817269844319e+00
