Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.013335255787055939e+04,6.233045873156446426e+00
1.013335257878931770e+04,6.236280408050048685e+00
1.013335259970807601e+04,6.239515772793047255e+00
1.013335262062683432e+04,6.242751967375850697e+00
1.013335264154559445e+04,6.245988992070503620e+00
1.013335266246435276e+04,6.249226846304494210e+00
1.013335268338311107e+04,6.252465530349708978e+00
1.013335270430186938e+04,6.255705044196617770e+00
1.013335272522062769e+04,6.258945387835694874e+00
1.013335274613938600e+04,6.262186561257411910e+00
1.013335276705814431e+04,6.265428564452178328e+00
1.013335278797690262e+04,6.268671397410433777e+00
1.013335280889566275e+04,6.271915060404766429e+00
1.013335282981442106e+04,6.275159552861483192e+00
1.013335285073317937e+04,6.278404875053074541e+00
1.013335287165193768e+04,6.281651026969949925e+00
1.013335289257069599e+04,6.284898008602549879e+00
1.013335291348945429e+04,6.288145819941346915e+00
1.013335293440821260e+04,6.291394460976716729e+00
1.013335295532697091e+04,6.294643931699133610e+00
1.013335297624573104e+04,6.297894232381694657e+00
1.013335299716448935e+04,6.301145362449524612e+00
1.013335301808324766e+04,6.304397322175691265e+00
1.013335303900200597e+04,6.307650111550601402e+00
1.013335305992076428e+04,6.310903730564633385e+00
1.013335308083952259e+04,6.314158179208258836e+00
1.013335310175828090e+04,6.317413457471854343e+00
1.013335312267703921e+04,6.320669565345860441e+00
1.013335314359579934e+04,6.323926503103920460e+00
1.013335316451455765e+04,6.327184270169974312e+00
1.013335318543331596e+04,6.330442866817697301e+00
1.013335320635207427e+04,6.333702293037433151e+00
1.013335322727083258e+04,6.336962548819559338e+00
1.013335324818959089e+04,6.340223634154515508e+00
1.013335326910834920e+04,6.343485549032679138e+00
1.013335329002710751e+04,6.346748293444458788e+00
1.013335331094586763e+04,6.350011867664039578e+00
1.013335333186462594e+04,6.353276271114244089e+00
1.013335335278338425e+04,6.356541504069226356e+00
1.013335337370214256e+04,6.359807566519330990e+00
1.013335339462090087e+04,6.363074458454966553e+00
1.013335341553965918e+04,6.366342179866509632e+00
1.013335343645841749e+04,6.369610730744336813e+00
1.013335345737717762e+04,6.372880111363145694e+00
1.013335347829593593e+04,6.376150321144703703e+00
1.013335349921469424e+04,6.379421360363642712e+00
1.013335352013345255e+04,6.382693229010373059e+00
1.013335354105221086e+04,6.385965927075174520e+00
1.013335356197096917e+04,6.389239454548488517e+00
1.013335358288972748e+04,6.392513811420594827e+00
1.013335360380848579e+04,6.395788997681934873e+00
1.013335362472724591e+04,6.399065013607684982e+00
1.013335364564600422e+04,6.402341858618492587e+00
1.013335366656476253e+04,6.405619532989568654e+00
1.013335368748352084e+04,6.408898036711224044e+00
1.013335370840227915e+04,6.412177369773804259e+00
1.013335372932103746e+04,6.415457532167653909e+00
1.013335375023979577e+04,6.418738523883116720e+00
1.013335377115855408e+04,6.422020344910507106e+00
1.013335379207731421e+04,6.425302995525671967e+00
1.013335381299607252e+04,6.428586475148045487e+00
1.013335383391483083e+04,6.431870784053347556e+00
1.013335385483358914e+04,6.435155922231890813e+00
1.013335387575234745e+04,6.438441889674051843e+00
1.013335389667110576e+04,6.441728686370112200e+00
1.013335391758986407e+04,6.445016312310415607e+00
1.013335393850862238e+04,6.448304767485242728e+00
1.013335395942738251e+04,6.451594052170986693e+00
1.013335398034614082e+04,6.454884165785927941e+00
1.013335400126489913e+04,6.458175108606331705e+00
1.013335402218365743e+04,6.461466880622510622e+00
1.013335404310241574e+04,6.464759481824808418e+00
1.013335406402117405e+04,6.468052912203475557e+00
1.013335408493993236e+04,6.471347171748822902e+00
1.013335410585869067e+04,6.474642260451163978e+00
1.013335412677745080e+04,6.477938178587433704e+00
1.013335414769620911e+04,6.481234925574700156e+00
1.013335416861496742e+04,6.484532501689835193e+00
1.013335418953372573e+04,6.487830906923117702e+00
1.013335421045248404e+04,6.491130141264861209e+00
1.013335423137124235e+04,6.494430204705283316e+00
1.013335425229000066e+04,6.497731097234695774e+00
1.013335427320876079e+04,6.501032819130545981e+00
1.013335429412751910e+04,6.504335369808877942e+00
1.013335431504627741e+04,6.507638749547011159e+00
1.013335433596503572e+04,6.510942958335225406e+00
1.013335435688379403e+04,6.514247996163834209e+00
1.013335437780255234e+04,6.517553863023054284e+00
1.013335439872131064e+04,6.520860558903133430e+00
