Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.917309675925876945e+03,2.653080032603034599e+00
9.917309697571559809e+03,2.653080034216451999e+00
9.917309719217242673e+03,2.653080035829864514e+00
9.917309740862925537e+03,2.653080037443272143e+00
9.917309762508608401e+03,2.653080039056674444e+00
9.917309784154293084e+03,2.653080040670072304e+00
9.917309805799975948e+03,2.653080042283465279e+00
9.917309827445658811e+03,2.653080043896852924e+00
9.917309849091341675e+03,2.653080045510235685e+00
9.917309870737024539e+03,2.653080047123614005e+00
9.917309892382707403e+03,2.653080048736987440e+00
9.917309914028390267e+03,2.653080050350355545e+00
9.917309935674073131e+03,2.653080051963718766e+00
9.917309957319757814e+03,2.653080053577077102e+00
9.917309978965440678e+03,2.653080055190430553e+00
9.917310000611123542e+03,2.653080056803779119e+00
9.917310022256806405e+03,2.653080058417122356e+00
9.917310043902489269e+03,2.653080060030461151e+00
9.917310065548172133e+03,2.653080061643795062e+00
9.917310087193854997e+03,2.653080063257123644e+00
9.917310108839537861e+03,2.653080064870447785e+00
9.917310130485222544e+03,2.653080066483767041e+00
9.917310152130905408e+03,2.653080068097080968e+00
9.917310173776588272e+03,2.653080069710390010e+00
9.917310195422271136e+03,2.653080071323694611e+00
9.917310217067954000e+03,2.653080072936993883e+00
9.917310238713636863e+03,2.653080074550288270e+00
9.917310260359319727e+03,2.653080076163577328e+00
9.917310282005002591e+03,2.653080077776861945e+00
9.917310303650687274e+03,2.653080079390141677e+00
9.917310325296370138e+03,2.653080081003416968e+00
9.917310346942053002e+03,2.653080082616686486e+00
9.917310368587735866e+03,2.653080084229951119e+00
9.917310390233418730e+03,2.653080085843211311e+00
9.917310411879101594e+03,2.653080087456466174e+00
9.917310433524784457e+03,2.653080089069716152e+00
9.917310455170467321e+03,2.653080090682961245e+00
9.917310476816152004e+03,2.653080092296201453e+00
9.917310498461834868e+03,2.653080093909436776e+00
9.917310520107517732e+03,2.653080095522667214e+00
9.917310541753200596e+03,2.653080097135892768e+00
9.917310563398883460e+03,2.653080098749112992e+00
9.917310585044566324e+03,2.653080100362328775e+00
9.917310606690249188e+03,2.653080101975539673e+00
9.917310628335932051e+03,2.653080103588745242e+00
9.917310649981616734e+03,2.653080105201945926e+00
9.917310671627299598e+03,2.653080106815142170e+00
9.917310693272982462e+03,2.653080108428332640e+00
9.917310714918665326e+03,2.653080110041519113e+00
9.917310736564348190e+03,2.653080111654700257e+00
9.917310758210031054e+03,2.653080113267876516e+00
9.917310779855713918e+03,2.653080114881047891e+00
9.917310801501396782e+03,2.653080116494213936e+00
9.917310823147079645e+03,2.653080118107375096e+00
9.917310844792764328e+03,2.653080119720531815e+00
9.917310866438447192e+03,2.653080121333683206e+00
9.917310888084130056e+03,2.653080122946830155e+00
9.917310909729812920e+03,2.653080124559971775e+00
9.917310931375495784e+03,2.653080126173108511e+00
9.917310953021178648e+03,2.653080127786240361e+00
9.917310974666861512e+03,2.653080129399366882e+00
9.917310996312544376e+03,2.653080131012488962e+00
9.917311017958229058e+03,2.653080132625606158e+00
9.917311039603911922e+03,2.653080134238718468e+00
9.917311061249594786e+03,2.653080135851825894e+00
9.917311082895277650e+03,2.653080137464927546e+00
9.917311104540960514e+03,2.653080139078024757e+00
9.917311126186643378e+03,2.653080140691117084e+00
9.917311147832326242e+03,2.653080142304204969e+00
9.917311169478009106e+03,2.653080143917287526e+00
9.917311191123693789e+03,2.653080145530365197e+00
9.917311212769376652e+03,2.653080147143437539e+00
9.917311234415059516e+03,2.653080148756505441e+00
9.917311256060742380e+03,2.653080150369568457e+00
9.917311277706425244e+03,2.653080151982626145e+00
9.917311299352108108e+03,2.653080153595678947e+00
9.917311320997790972e+03,2.653080155208727309e+00
9.917311342643473836e+03,2.653080156821770341e+00
9.917311364289158519e+03,2.653080158434808489e+00
9.917311385934841383e+03,2.653080160047841307e+00
9.917311407580524246e+03,2.653080161660869685e+00
9.917311429226207110e+03,2.653080163273893177e+00
9.917311450871889974e+03,2.653080164886911341e+00
9.917311472517572838e+03,2.653080166499925063e+00
9.917311494163255702e+03,2.653080168112933901e+00
9.917311515808938566e+03,2.653080169725937409e+00
9.917311537454623249e+03,2.653080171338936033e+00
9.917311559100306113e+03,2.653080172951929327e+00
9.917311580745988977e+03,2.653080174564918181e+00
9.917311602391671840e+03,2.653080176177902150e+00
9.917311624037354704e+03,2.653080177790881233e+00
9.917311645683037568e+03,2.653080179403854988e+00
9.917311667328720432e+03,2.653080181016824302e+00
9.917311688974403296e+03,2.653080182629788286e+00
9.917311710620087979e+03,2.653080184242747830e+00
9.917311732265770843e+03,2.653080185855701600e+00
9.917311753911453707e+03,2.653080187468650930e+00
9.917311775557136571e+03,2.653080189081595819e+00
9.917311797202819434e+03,2.653080190694534934e+00
9.917311818848502298e+03,2.653080192307469609e+00
9.917311840494185162e+03,2.653080193920398955e+00
9.917311862139868026e+03,2.653080195533323415e+00
9.917311883785550890e+03,2.653080197146243435e+00
9.917311905431235573e+03,2.653080198759158570e+00
9.917311927076918437e+03,2.653080200372068376e+00
9.917311948722601301e+03,2.653080201984972852e+00
9.917311970368284165e+03,2.653080203597872444e+00
9.917311992013967028e+03,2.653080205210767595e+00
9.917312013659649892e+03,2.653080206823657416e+00
9.917312035305332756e+03,2.653080208436542797e+00
9.917312056951015620e+03,2.653080210049422849e+00
9.917312078596700303e+03,2.653080211662298904e+00
9.917312100242383167e+03,2.653080213275168298e+00
9.917312121888066031e+03,2.653080214888034138e+00
9.917312143533748895e+03,2.653080216500894650e+00
9.917312165179431759e+03,2.653080218113750277e+00
9.917312186825114622e+03,2.653080219726600575e+00
9.917312208470797486e+03,2.653080221339445988e+00
9.917312230116480350e+03,2.653080222952286515e+00
9.917312251762165033e+03,2.653080224565122602e+00
9.917312273407847897e+03,2.653080226177953804e+00
9.917312295053530761e+03,2.653080227790779233e+00
9.917312316699213625e+03,2.653080229403600221e+00
9.917312338344896489e+03,2.653080231016416324e+00
9.917312359990579353e+03,2.653080232629227098e+00
9.917312381636262216e+03,2.653080234242033431e+00
9.917312403281945080e+03,2.653080235854833990e+00
9.917312424927629763e+03,2.653080237467630109e+00
9.917312446573312627e+03,2.653080239080421787e+00
9.917312468218995491e+03,2.653080240693207692e+00
9.917312489864678355e+03,2.653080242305989156e+00
9.917312511510361219e+03,2.653080243918765291e+00
9.917312533156044083e+03,2.653080245531537429e+00
9.917312554801726947e+03,2.653080247144303350e+00
9.917312576447409810e+03,2.653080248757065718e+00
9.917312598093094493e+03,2.653080250369822313e+00
9.917312619738777357e+03,2.653080251982573579e+00
9.917312641384460221e+03,2.653080253595320404e+00
9.917312663030143085e+03,2.653080255208062344e+00
9.917312684675825949e+03,2.653080256820798954e+00
9.917312706321508813e+03,2.653080258433530680e+00
9.917312727967191677e+03,2.653080260046257965e+00
9.917312749612874541e+03,2.653080261658979921e+00
9.917312771258559223e+03,2.653080263271696992e+00
9.917312792904242087e+03,2.653080264884409178e+00
9.917312814549924951e+03,2.653080266497116479e+00
9.917312836195607815e+03,2.653080268109818896e+00
9.917312857841290679e+03,2.653080269722515983e+00
9.917312879486973543e+03,2.653080271335208629e+00
9.917312901132656407e+03,2.653080272947895502e+00
9.917312922778339271e+03,2.653080274560577934e+00
9.917312944424022135e+03,2.653080276173255925e+00
9.917312966069706818e+03,2.653080277785928143e+00
9.917312987715389681e+03,2.653080279398595920e+00
9.917313009361072545e+03,2.653080281011258368e+00
9.917313031006755409e+03,2.653080282623916375e+00
9.917313052652438273e+03,2.653080284236569053e+00
9.917313074298121137e+03,2.653080285849216846e+00
9.917313095943804001e+03,2.653080287461859310e+00
9.917313117589486865e+03,2.653080289074497777e+00
9.917313139235171548e+03,2.653080290687130471e+00
9.917313160880854412e+03,2.653080292299758725e+00
9.917313182526537275e+03,2.653080293912381649e+00
9.917313204172220139e+03,2.653080295525000132e+00
9.917313225817903003e+03,2.653080297137612842e+00
9.917313247463585867e+03,2.653080298750221111e+00
9.917313269109268731e+03,2.653080300362824051e+00
9.917313290754951595e+03,2.653080301975422550e+00
9.917313312400636278e+03,2.653080303588016164e+00
9.917313334046319142e+03,2.653080305200604894e+00
9.917313355692002006e+03,2.653080306813188294e+00
9.917313377337684869e+03,2.653080308425766365e+00
9.917313398983367733e+03,2.653080310038339995e+00
9.917313420629050597e+03,2.653080311650908740e+00
9.917313442274733461e+03,2.653080313263472156e+00
9.917313463920416325e+03,2.653080314876031132e+00
9.917313485566101008e+03,2.653080316488585222e+00
9.917313507211783872e+03,2.653080318101133983e+00
9.917313528857466736e+03,2.653080319713677859e+00
9.917313550503149600e+03,2.653080321326216406e+00
9.917313572148832463e+03,2.653080322938750513e+00
9.917313593794515327e+03,2.653080324551279290e+00
9.917313615440198191e+03,2.653080326163803182e+00
9.917313637085881055e+03,2.653080327776322633e+00
9.917313658731565738e+03,2.653080329388836756e+00
9.917313680377248602e+03,2.653080331001345993e+00
9.917313702022931466e+03,2.653080332613850345e+00
9.917313723668614330e+03,2.653080334226349812e+00
9.917313745314297194e+03,2.653080335838843506e+00
9.917313766959980057e+03,2.653080337451332760e+00
9.917313788605662921e+03,2.653080339063817572e+00
9.917313810251345785e+03,2.653080340676297055e+00
9.917313831897030468e+03,2.653080342288771654e+00
9.917313853542713332e+03,2.653080343901240923e+00
9.917313875188396196e+03,2.653080345513705307e+00
9.917313896834079060e+03,2.653080347126165250e+00
9.917313918479761924e+03,2.653080348738619865e+00
9.917313940125444788e+03,2.653080350351069594e+00
9.917313961771127651e+03,2.653080351963514882e+00
9.917313983416810515e+03,2.653080353575954398e+00
9.917314005062495198e+03,2.653080355188389472e+00
9.917314026708178062e+03,2.653080356800819217e+00
9.917314048353860926e+03,2.653080358413244078e+00
9.917314069999543790e+03,2.653080360025664053e+00
9.917314091645226654e+03,2.653080361638079143e+00
9.917314113290909518e+03,2.653080363250488904e+00
9.917314134936592382e+03,2.653080364862894225e+00
9.917314156582275245e+03,2.653080366475294216e+00
9.917314178227958109e+03,2.653080368087689767e+00
9.917314199873642792e+03,2.653080369700079988e+00
9.917314221519325656e+03,2.653080371312464880e+00
9.917314243165008520e+03,2.653080372924845332e+00
9.917314264810691384e+03,2.653080374537220898e+00
9.917314286456374248e+03,2.653080376149591135e+00
9.917314308102057112e+03,2.653080377761956488e+00
9.917314329747739976e+03,2.653080379374316955e+00
9.917314351393422839e+03,2.653080380986672537e+00
9.917314373039107522e+03,2.653080382599023235e+00
9.917314394684790386e+03,2.653080384211368603e+00
9.917314416330473250e+03,2.653080385823709531e+00
9.917314437976156114e+03,2.653080387436045129e+00
9.917314459621838978e+03,2.653080389048375842e+00
9.917314481267521842e+03,2.653080390660701227e+00
9.917314502913204706e+03,2.653080392273022170e+00
9.917314524558887570e+03,2.653080393885338228e+00
9.917314546204572252e+03,2.653080395497648958e+00
9.917314567850255116e+03,2.653080397109955246e+00
9.917314589495937980e+03,2.653080398722255762e+00
9.917314611141620844e+03,2.653080400334551836e+00
9.917314632787303708e+03,2.653080401946843025e+00
9.917314654432986572e+03,2.653080403559129330e+00
9.917314676078669436e+03,2.653080405171409861e+00
9.917314697724352300e+03,2.653080406783685952e+00
9.917314719370036983e+03,2.653080408395957157e+00
9.917314741015719846e+03,2.653080410008223922e+00
9.917314762661402710e+03,2.653080411620484913e+00
9.917314784307085574e+03,2.653080413232741019e+00
9.917314805952768438e+03,2.653080414844992241e+00
9.917314827598451302e+03,2.653080416457239021e+00
9.917314849244134166e+03,2.653080418069480029e+00
9.917314870889817030e+03,2.653080419681716595e+00
9.917314892535501713e+03,2.653080421293947833e+00
9.917314914181184577e+03,2.653080422906174629e+00
9.917314935826867440e+03,2.653080424518396097e+00
9.917314957472550304e+03,2.653080426130612679e+00
9.917314979118233168e+03,2.653080427742823932e+00
9.917315000763916032e+03,2.653080429355031189e+00
9.917315022409598896e+03,2.653080430967232228e+00
9.917315044055281760e+03,2.653080432579429271e+00
9.917315065700966443e+03,2.653080434191620984e+00
9.917315087346649307e+03,2.653080435803807813e+00
9.917315108992332171e+03,2.653080437415989312e+00
9.917315130638015034e+03,2.653080439028166371e+00
9.917315152283697898e+03,2.653080440640338100e+00
9.917315173929380762e+03,2.653080442252505389e+00
9.917315195575063626e+03,2.653080443864666904e+00
9.917315217220746490e+03,2.653080445476823979e+00
9.917315238866429354e+03,2.653080447088975724e+00
9.917315260512114037e+03,2.653080448701123473e+00
9.917315282157796901e+03,2.653080450313265004e+00
9.917315303803479765e+03,2.653080451925402095e+00
9.917315325449162629e+03,2.653080453537534300e+00
9.917315347094845492e+03,2.653080455149661177e+00
9.917315368740528356e+03,2.653080456761783612e+00
9.917315390386211220e+03,2.653080458373901163e+00
9.917315412031894084e+03,2.653080459986012940e+00
9.917315433677578767e+03,2.653080461598120277e+00
9.917315455323261631e+03,2.653080463210222728e+00
9.917315476968944495e+03,2.653080464822320295e+00
9.917315498614627359e+03,2.653080466434412088e+00
9.917315520260310223e+03,2.653080468046499885e+00
9.917315541905993086e+03,2.653080469658581908e+00
9.917315563551675950e+03,2.653080471270659491e+00
9.917315585197358814e+03,2.653080472882732188e+00
9.917315606843043497e+03,2.653080474494800001e+00
9.917315628488726361e+03,2.653080476106862040e+00
9.917315650134409225e+03,2.653080477718920083e+00
9.917315671780092089e+03,2.653080479330972352e+00
9.917315693425774953e+03,2.653080480943020181e+00
9.917315715071457817e+03,2.653080482555062236e+00
9.917315736717140680e+03,2.653080484167100295e+00
9.917315758362823544e+03,2.653080485779133024e+00
9.917315780008508227e+03,2.653080487391160425e+00
9.917315801654191091e+03,2.653080489003183384e+00
9.917315823299873955e+03,2.653080490615201459e+00
9.917315844945556819e+03,2.653080492227214204e+00
9.917315866591239683e+03,2.653080493839222065e+00
9.917315888236922547e+03,2.653080495451224596e+00
9.917315909882605411e+03,2.653080497063222687e+00
