Time (BJD_TBD - 2450000), F_star + F_g (mJy)
9.913946643518749624e+03,3.604082279641915854e+00
9.913946661622412648e+03,3.604082279788803245e+00
9.913946679726073853e+03,3.604082279935699962e+00
9.913946697829736877e+03,3.604082280082607337e+00
9.913946715933398082e+03,3.604082280229525814e+00
9.913946734037061105e+03,3.604082280376454062e+00
9.913946752140722310e+03,3.604082280523392967e+00
9.913946770244385334e+03,3.604082280670341643e+00
9.913946788348046539e+03,3.604082280817300976e+00
9.913946806451709563e+03,3.604082280964270080e+00
9.913946824555372586e+03,3.604082281111250285e+00
9.913946842659033791e+03,3.604082281258240261e+00
9.913946860762696815e+03,3.604082281405241339e+00
9.913946878866358020e+03,3.604082281552251743e+00
9.913946896970021044e+03,3.604082281699272805e+00
9.913946915073682248e+03,3.604082281846304081e+00
9.913946933177345272e+03,3.604082281993346015e+00
9.913946951281006477e+03,3.604082282140398164e+00
9.913946969384669501e+03,3.604082282287460082e+00
9.913946987488332525e+03,3.604082282434533102e+00
9.913947005591993729e+03,3.604082282581615893e+00
9.913947023695656753e+03,3.604082282728709785e+00
9.913947041799317958e+03,3.604082282875813004e+00
9.913947059902980982e+03,3.604082283022926880e+00
9.913947078006642187e+03,3.604082283170050971e+00
9.913947096110305210e+03,3.604082283317185720e+00
9.913947114213966415e+03,3.604082283464330683e+00
9.913947132317629439e+03,3.604082283611485416e+00
9.913947150421292463e+03,3.604082283758651251e+00
9.913947168524953668e+03,3.604082283905826856e+00
9.913947186628616691e+03,3.604082284053012675e+00
9.913947204732277896e+03,3.604082284200209596e+00
9.913947222835940920e+03,3.604082284347416287e+00
9.913947240939602125e+03,3.604082284494632749e+00
9.913947259043265149e+03,3.604082284641860312e+00
9.913947277146926353e+03,3.604082284789098090e+00
9.913947295250589377e+03,3.604082284936346525e+00
9.913947313354252401e+03,3.604082285083604287e+00
9.913947331457913606e+03,3.604082285230872706e+00
9.913947349561576630e+03,3.604082285378152228e+00
9.913947367665237834e+03,3.604082285525441076e+00
9.913947385768900858e+03,3.604082285672740582e+00
9.913947403872562063e+03,3.604082285820050746e+00
9.913947421976225087e+03,3.604082285967370236e+00
9.913947440079888111e+03,3.604082286114700828e+00
9.913947458183549315e+03,3.604082286262042079e+00
9.913947476287212339e+03,3.604082286409392655e+00
9.913947494390873544e+03,3.604082286556753889e+00
9.913947512494536568e+03,3.604082286704126226e+00
9.913947530598197773e+03,3.604082286851507888e+00
9.913947548701860796e+03,3.604082286998900209e+00
9.913947566805522001e+03,3.604082287146303187e+00
9.913947584909185025e+03,3.604082287293715492e+00
9.913947603012848049e+03,3.604082287441138899e+00
9.913947621116509254e+03,3.604082287588572076e+00
9.913947639220172277e+03,3.604082287736016355e+00
9.913947657323833482e+03,3.604082287883470404e+00
9.913947675427496506e+03,3.604082288030934667e+00
9.913947693531157711e+03,3.604082288178409588e+00
9.913947711634820735e+03,3.604082288325894723e+00
9.913947729738481939e+03,3.604082288473390516e+00
9.913947747842144963e+03,3.604082288620896524e+00
9.913947765945807987e+03,3.604082288768411857e+00
9.913947784049469192e+03,3.604082288915938737e+00
9.913947802153132216e+03,3.604082289063474942e+00
9.913947820256793420e+03,3.604082289211021806e+00
9.913947838360456444e+03,3.604082289358578883e+00
9.913947856464117649e+03,3.604082289506146619e+00
9.913947874567780673e+03,3.604082289653724569e+00
9.913947892671441878e+03,3.604082289801313177e+00
9.913947910775104901e+03,3.604082289948911999e+00
9.913947928878767925e+03,3.604082290096520147e+00
9.913947946982429130e+03,3.604082290244139841e+00
9.913947965086092154e+03,3.604082290391769305e+00
9.913947983189753359e+03,3.604082290539408540e+00
9.913948001293416382e+03,3.604082290687058876e+00
9.913948019397077587e+03,3.604082290834718982e+00
9.913948037500740611e+03,3.604082290982390191e+00
9.913948055604401816e+03,3.604082291130071170e+00
9.913948073708064840e+03,3.604082291277761918e+00
9.913948091811727863e+03,3.604082291425464213e+00
9.913948109915389068e+03,3.604082291573175834e+00
9.913948128019052092e+03,3.604082291720898557e+00
9.913948146122713297e+03,3.604082291868631049e+00
9.913948164226376321e+03,3.604082292016373756e+00
9.913948182330037525e+03,3.604082292164127121e+00
9.913948200433700549e+03,3.604082292311890257e+00
9.913948218537361754e+03,3.604082292459664050e+00
9.913948236641024778e+03,3.604082292607448501e+00
9.913948254744687802e+03,3.604082292755242722e+00
9.913948272848349006e+03,3.604082292903047158e+00
9.913948290952012030e+03,3.604082293050862695e+00
