Time (BJD_TBD - 2450000), F_star + F_g (mJy)
1.014093855324061587e+04,3.860392441705975841e+00
1.014093857208740883e+04,3.860392442480351516e+00
1.014093859093419996e+04,3.860392443254717865e+00
1.014093860978099292e+04,3.860392444029073999e+00
1.014093862862778406e+04,3.860392444803421697e+00
1.014093864747457701e+04,3.860392445577758735e+00
1.014093866632136815e+04,3.860392446352086893e+00
1.014093868516816110e+04,3.860392447126405280e+00
1.014093870401495224e+04,3.860392447900714341e+00
1.014093872286174519e+04,3.860392448675013632e+00
1.014093874170853633e+04,3.860392449449304042e+00
1.014093876055532928e+04,3.860392450223584682e+00
1.014093877940212042e+04,3.860392450997855995e+00
1.014093879824891337e+04,3.860392451772117095e+00
1.014093881709570451e+04,3.860392452546369313e+00
1.014093883594249746e+04,3.860392453320611317e+00
1.014093885478928860e+04,3.860392454094844883e+00
1.014093887363608155e+04,3.860392454869068235e+00
1.014093889248287269e+04,3.860392455643282261e+00
1.014093891132966564e+04,3.860392456417486517e+00
1.014093893017645678e+04,3.860392457191681448e+00
1.014093894902324973e+04,3.860392457965867052e+00
1.014093896787004269e+04,3.860392458740043331e+00
1.014093898671683382e+04,3.860392459514209396e+00
1.014093900556362678e+04,3.860392460288366578e+00
1.014093902441041791e+04,3.860392461062513547e+00
1.014093904325721087e+04,3.860392461836652078e+00
1.014093906210400201e+04,3.860392462610779951e+00
1.014093908095079496e+04,3.860392463384898942e+00
1.014093909979758610e+04,3.860392464159008163e+00
1.014093911864437905e+04,3.860392464933108947e+00
1.014093913749117019e+04,3.860392465707198184e+00
1.014093915633796314e+04,3.860392466481279428e+00
1.014093917518475428e+04,3.860392467255350901e+00
1.014093919403154723e+04,3.860392468029413049e+00
1.014093921287833837e+04,3.860392468803464983e+00
1.014093923172513132e+04,3.860392469577508034e+00
1.014093925057192246e+04,3.860392470351541316e+00
1.014093926941871541e+04,3.860392471125564828e+00
1.014093928826550655e+04,3.860392471899579903e+00
1.014093930711229950e+04,3.860392472673584319e+00
1.014093932595909064e+04,3.860392473447579853e+00
