Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.062594821759266779e+04,2.652919250390067596e+00
1.062594823627046208e+04,2.652919246844264833e+00
1.062594825494825454e+04,2.652919243298645924e+00
1.062594827362604883e+04,2.652919239753211755e+00
1.062594829230384312e+04,2.652919236207960552e+00
1.062594831098163559e+04,2.652919232662894089e+00
1.062594832965942987e+04,2.652919229118011035e+00
1.062594834833722416e+04,2.652919225573312278e+00
1.062594836701501663e+04,2.652919222028797375e+00
1.062594838569281092e+04,2.652919218484466324e+00
1.062594840437060520e+04,2.652919214940319570e+00
1.062594842304839767e+04,2.652919211396356669e+00
1.062594844172619196e+04,2.652919207852578065e+00
1.062594846040398625e+04,2.652919204308982426e+00
1.062594847908178053e+04,2.652919200765571528e+00
1.062594849775957300e+04,2.652919197222344927e+00
1.062594851643736729e+04,2.652919193679302179e+00
1.062594853511516158e+04,2.652919190136442840e+00
1.062594855379295404e+04,2.652919186593768242e+00
1.062594857247074833e+04,2.652919183051277496e+00
1.062594859114854262e+04,2.652919179508971048e+00
1.062594860982633509e+04,2.652919175966848009e+00
1.062594862850412937e+04,2.652919172424909267e+00
1.062594864718192366e+04,2.652919168883154821e+00
1.062594866585971613e+04,2.652919165341583785e+00
1.062594868453751042e+04,2.652919161800197489e+00
1.062594870321530470e+04,2.652919158258994159e+00
1.062594872189309717e+04,2.652919154717976014e+00
1.062594874057089146e+04,2.652919151177141277e+00
1.062594875924868575e+04,2.652919147636490838e+00
1.062594877792647821e+04,2.652919144096024251e+00
1.062594879660427250e+04,2.652919140555741961e+00
1.062594881528206679e+04,2.652919137015643969e+00
1.062594883395985926e+04,2.652919133475729385e+00
1.062594885263765354e+04,2.652919129935999543e+00
1.062594887131544783e+04,2.652919126396453109e+00
1.062594888999324030e+04,2.652919122857091416e+00
1.062594890867103459e+04,2.652919119317912688e+00
1.062594892734882887e+04,2.652919115778919146e+00
1.062594894602662316e+04,2.652919112240109012e+00
1.062594896470441563e+04,2.652919108701483175e+00
1.062594898338220992e+04,2.652919105163041635e+00
1.062594900206000420e+04,2.652919101624783949e+00
1.062594902073779667e+04,2.652919098086710559e+00
1.062594903941559096e+04,2.652919094548820578e+00
1.062594905809338525e+04,2.652919091011115338e+00
1.062594907677117772e+04,2.652919087473594395e+00
1.062594909544897200e+04,2.652919083936257305e+00
1.062594911412676629e+04,2.652919080399104068e+00
1.062594913280455876e+04,2.652919076862136016e+00
1.062594915148235305e+04,2.652919073325350485e+00
1.062594917016014733e+04,2.652919069788749695e+00
1.062594918883793980e+04,2.652919066252333646e+00
1.062594920751573409e+04,2.652919062716101006e+00
1.062594922619352838e+04,2.652919059180052663e+00
1.062594924487132084e+04,2.652919055644188617e+00
1.062594926354911513e+04,2.652919052108508424e+00
1.062594928222690942e+04,2.652919048573012084e+00
1.062594930090470189e+04,2.652919045037700485e+00
1.062594931958249617e+04,2.652919041502572739e+00
1.062594933826029046e+04,2.652919037967628846e+00
1.062594935693808293e+04,2.652919034432870138e+00
1.062594937561587722e+04,2.652919030898294395e+00
1.062594939429367150e+04,2.652919027363902948e+00
1.062594941297146579e+04,2.652919023829695799e+00
1.062594943164925826e+04,2.652919020295673391e+00
1.062594945032705255e+04,2.652919016761834836e+00
1.062594946900484683e+04,2.652919013228180134e+00
1.062594948768263930e+04,2.652919009694710173e+00
1.062594950636043359e+04,2.652919006161424065e+00
1.062594952503822788e+04,2.652919002628321810e+00
1.062594954371602034e+04,2.652918999095404295e+00
1.062594956239381463e+04,2.652918995562670190e+00
1.062594958107160892e+04,2.652918992030120826e+00
1.062594959974940139e+04,2.652918988497755759e+00
1.062594961842719567e+04,2.652918984965574545e+00
1.062594963710498996e+04,2.652918981433577628e+00
1.062594965578278243e+04,2.652918977901764563e+00
1.062594967446057672e+04,2.652918974370136240e+00
1.062594969313837100e+04,2.652918970838691770e+00
1.062594971181616347e+04,2.652918967307432041e+00
1.062594973049395776e+04,2.652918963776355721e+00
1.062594974917175205e+04,2.652918960245464142e+00
1.062594976784954451e+04,2.652918956714756860e+00
1.062594978652733880e+04,2.652918953184232986e+00
1.062594980520513309e+04,2.652918949653893854e+00
1.062594982388292556e+04,2.652918946123739907e+00
1.062594984256071984e+04,2.652918942593768481e+00
1.062594986123851413e+04,2.652918939063981796e+00
1.062594987991630842e+04,2.652918935534379852e+00
1.062594989859410089e+04,2.652918932004962205e+00
1.062594991727189517e+04,2.652918928475728411e+00
1.062594993594968946e+04,2.652918924946678469e+00
1.062594995462748193e+04,2.652918921417813714e+00
1.062594997330527622e+04,2.652918917889132810e+00
1.062594999198307050e+04,2.652918914360635316e+00
1.062595001066086297e+04,2.652918910832323451e+00
1.062595002933865726e+04,2.652918907304194551e+00
1.062595004801645155e+04,2.652918903776250836e+00
1.062595006669424401e+04,2.652918900248490974e+00
1.062595008537203830e+04,2.652918896720915853e+00
1.062595010404983259e+04,2.652918893193524141e+00
1.062595012272762506e+04,2.652918889666317614e+00
1.062595014140541934e+04,2.652918886139294052e+00
1.062595016008321363e+04,2.652918882612455675e+00
1.062595017876100610e+04,2.652918879085801596e+00
1.062595019743880039e+04,2.652918875559331813e+00
