Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.014846018518507481e+04,3.604081344900634587e+00
1.014846020605984813e+04,3.604081345134345860e+00
1.014846022693461964e+04,3.604081345368312039e+00
1.014846024780939297e+04,3.604081345602533126e+00
1.014846026868416629e+04,3.604081345837010009e+00
1.014846028955893780e+04,3.604081346071741798e+00
1.014846031043371113e+04,3.604081346306728051e+00
1.014846033130848264e+04,3.604081346541969655e+00
1.014846035218325596e+04,3.604081346777466610e+00
1.014846037305802929e+04,3.604081347013218917e+00
1.014846039393280080e+04,3.604081347249225686e+00
1.014846041480757413e+04,3.604081347485488251e+00
1.014846043568234745e+04,3.604081347722005724e+00
1.014846045655711896e+04,3.604081347958777215e+00
1.014846047743189229e+04,3.604081348195804946e+00
1.014846049830666561e+04,3.604081348433087584e+00
1.014846051918143712e+04,3.604081348670625129e+00
1.014846054005621045e+04,3.604081348908418025e+00
1.014846056093098196e+04,3.604081349146465385e+00
1.014846058180575528e+04,3.604081349384768540e+00
1.014846060268052861e+04,3.604081349623326602e+00
1.014846062355530012e+04,3.604081349862139128e+00
1.014846064443007344e+04,3.604081350101207448e+00
1.014846066530484677e+04,3.604081350340530676e+00
1.014846068617961828e+04,3.604081350580108811e+00
1.014846070705439161e+04,3.604081350819942298e+00
1.014846072792916493e+04,3.604081351060031135e+00
1.014846074880393644e+04,3.604081351300374436e+00
1.014846076967870977e+04,3.604081351540973088e+00
1.014846079055348127e+04,3.604081351781827092e+00
1.014846081142825460e+04,3.604081352022935558e+00
1.014846083230302793e+04,3.604081352264299820e+00
1.014846085317779944e+04,3.604081352505918989e+00
1.014846087405257276e+04,3.604081352747793066e+00
1.014846089492734609e+04,3.604081352989921605e+00
1.014846091580211760e+04,3.604081353232305940e+00
1.014846093667689092e+04,3.604081353474945182e+00
1.014846095755166243e+04,3.604081353717839775e+00
1.014846097842643576e+04,3.604081353960989276e+00
1.014846099930120909e+04,3.604081354204393683e+00
1.014846102017598059e+04,3.604081354448053442e+00
1.014846104105075392e+04,3.604081354691968553e+00
1.014846106192552725e+04,3.604081354936138570e+00
1.014846108280029875e+04,3.604081355180563051e+00
1.014846110367507208e+04,3.604081355425243327e+00
1.014846112454984541e+04,3.604081355670178510e+00
1.014846114542461692e+04,3.604081355915368157e+00
1.014846116629939024e+04,3.604081356160814043e+00
1.014846118717416175e+04,3.604081356406514391e+00
1.014846120804893508e+04,3.604081356652469204e+00
1.014846122892370840e+04,3.604081356898680255e+00
1.014846124979847991e+04,3.604081357145145326e+00
1.014846127067325324e+04,3.604081357391866192e+00
1.014846129154802657e+04,3.604081357638841965e+00
1.014846131242279807e+04,3.604081357886072645e+00
1.014846133329757140e+04,3.604081358133559121e+00
1.014846135417234473e+04,3.604081358381300060e+00
1.014846137504711623e+04,3.604081358629295462e+00
1.014846139592188956e+04,3.604081358877547103e+00
1.014846141679666107e+04,3.604081359126053208e+00
1.014846143767143440e+04,3.604081359374814220e+00
1.014846145854620772e+04,3.604081359623831027e+00
1.014846147942097923e+04,3.604081359873102297e+00
1.014846150029575256e+04,3.604081360122628475e+00
1.014846152117052588e+04,3.604081360372410003e+00
1.014846154204529739e+04,3.604081360622446883e+00
1.014846156292007072e+04,3.604081360872738671e+00
1.014846158379484405e+04,3.604081361123286253e+00
1.014846160466961555e+04,3.604081361374087411e+00
1.014846162554438888e+04,3.604081361625144364e+00
1.014846164641916039e+04,3.604081361876456224e+00
1.014846166729393371e+04,3.604081362128024324e+00
1.014846168816870704e+04,3.604081362379845999e+00
1.014846170904347855e+04,3.604081362631923469e+00
1.014846172991825188e+04,3.604081362884255402e+00
1.014846175079302520e+04,3.604081363136843130e+00
1.014846177166779671e+04,3.604081363389685766e+00
1.014846179254257004e+04,3.604081363642783753e+00
1.014846181341734336e+04,3.604081363896136203e+00
1.014846183429211487e+04,3.604081364149744005e+00
1.014846185516688820e+04,3.604081364403606713e+00
1.014846187604165971e+04,3.604081364657724329e+00
1.014846189691643303e+04,3.604081364912097296e+00
1.014846191779120636e+04,3.604081365166725170e+00
1.014846193866597787e+04,3.604081365421608840e+00
1.014846195954075120e+04,3.604081365676746529e+00
1.014846198041552452e+04,3.604081365932140457e+00
1.014846200129029603e+04,3.604081366187787960e+00
1.014846202216506936e+04,3.604081366443691703e+00
1.014846204303984086e+04,3.604081366699849909e+00
1.014846206391461419e+04,3.604081366956263466e+00
1.014846208478938752e+04,3.604081367212932374e+00
1.014846210566415903e+04,3.604081367469856190e+00
1.014846212653893235e+04,3.604081367727034912e+00
1.014846214741370568e+04,3.604081367984468542e+00
1.014846216828847719e+04,3.604081368242157968e+00
1.014846218916325051e+04,3.604081368500101412e+00
1.014846221003802384e+04,3.604081368758300208e+00
1.014846223091279535e+04,3.604081369016754355e+00
1.014846225178756868e+04,3.604081369275463853e+00
1.014846227266234018e+04,3.604081369534427814e+00
1.014846229353711351e+04,3.604081369793648015e+00
1.014846231441188684e+04,3.604081370053121347e+00
1.014846233528665834e+04,3.604081370312851362e+00
1.014846235616143167e+04,3.604081370572835397e+00
1.014846237703620500e+04,3.604081370833075226e+00
1.014846239791097651e+04,3.604081371093569963e+00
1.014846241878574983e+04,3.604081371354319163e+00
1.014846243966052316e+04,3.604081371615324603e+00
1.014846246053529467e+04,3.604081371876584505e+00
1.014846248141006799e+04,3.604081372138098871e+00
1.014846250228483950e+04,3.604081372399869476e+00
1.014846252315961283e+04,3.604081372661894545e+00
1.014846254403438616e+04,3.604081372924174520e+00
1.014846256490915766e+04,3.604081373186709403e+00
1.014846258578393099e+04,3.604081373449499193e+00
1.014846260665870432e+04,3.604081373712544778e+00
1.014846262753347582e+04,3.604081373975845271e+00
1.014846264840824915e+04,3.604081374239401114e+00
1.014846266928302248e+04,3.604081374503211421e+00
1.014846269015779399e+04,3.604081374767277079e+00
1.014846271103256731e+04,3.604081375031597201e+00
1.014846273190733882e+04,3.604081375296173562e+00
1.014846275278211215e+04,3.604081375561003941e+00
1.014846277365688547e+04,3.604081375826089229e+00
1.014846279453165698e+04,3.604081376091430755e+00
1.014846281540643031e+04,3.604081376357026301e+00
1.014846283628120364e+04,3.604081376622877197e+00
1.014846285715597514e+04,3.604081376888983446e+00
1.014846287803074847e+04,3.604081377155344601e+00
1.014846289890552180e+04,3.604081377421960664e+00
1.014846291978029330e+04,3.604081377688832077e+00
1.014846294065506663e+04,3.604081377955957954e+00
1.014846296152983814e+04,3.604081378223339627e+00
1.014846298240461147e+04,3.604081378490976206e+00
1.014846300327938479e+04,3.604081378758867249e+00
1.014846302415415630e+04,3.604081379027014087e+00
1.014846304502892963e+04,3.604081379295415388e+00
1.014846306590370295e+04,3.604081379564072485e+00
1.014846308677847446e+04,3.604081379832983600e+00
1.014846310765324779e+04,3.604081380102150955e+00
1.014846312852802112e+04,3.604081380371571885e+00
1.014846314940279262e+04,3.604081380641249055e+00
1.014846317027756595e+04,3.604081380911181576e+00
1.014846319115233746e+04,3.604081381181368116e+00
1.014846321202711079e+04,3.604081381451810451e+00
1.014846323290188411e+04,3.604081381722507249e+00
1.014846325377665562e+04,3.604081381993458955e+00
1.014846327465142895e+04,3.604081382264666011e+00
1.014846329552620227e+04,3.604081382536128864e+00
1.014846331640097378e+04,3.604081382807845735e+00
1.014846333727574711e+04,3.604081383079817957e+00
1.014846335815051862e+04,3.604081383352045531e+00
1.014846337902529194e+04,3.604081383624528456e+00
1.014846339990006527e+04,3.604081383897265844e+00
1.014846342077483678e+04,3.604081384170258140e+00
1.014846344164961010e+04,3.604081384443506231e+00
1.014846346252438343e+04,3.604081384717008785e+00
1.014846348339915494e+04,3.604081384990766246e+00
1.014846350427392827e+04,3.604081385264779058e+00
1.014846352514870159e+04,3.604081385539046778e+00
1.014846354602347310e+04,3.604081385813569405e+00
1.014846356689824643e+04,3.604081386088347383e+00
1.014846358777301793e+04,3.604081386363380712e+00
1.014846360864779126e+04,3.604081386638668505e+00
1.014846362952256459e+04,3.604081386914211649e+00
1.014846365039733610e+04,3.604081387190009700e+00
1.014846367127210942e+04,3.604081387466062658e+00
1.014846369214688275e+04,3.604081387742371412e+00
1.014846371302165426e+04,3.604081388018934184e+00
1.014846373389642758e+04,3.604081388295752753e+00
1.014846375477120091e+04,3.604081388572826228e+00
1.014846377564597242e+04,3.604081388850154610e+00
1.014846379652074575e+04,3.604081389127738344e+00
1.014846381739551725e+04,3.604081389405576541e+00
1.014846383827029058e+04,3.604081389683670089e+00
1.014846385914506391e+04,3.604081389962018989e+00
1.014846388001983541e+04,3.604081390240621907e+00
1.014846390089460874e+04,3.604081390519481509e+00
1.014846392176938207e+04,3.604081390798595130e+00
1.014846394264415358e+04,3.604081391077963659e+00
1.014846396351892690e+04,3.604081391357587094e+00
1.014846398439370023e+04,3.604081391637466325e+00
1.014846400526847174e+04,3.604081391917600463e+00
1.014846402614324506e+04,3.604081392197989064e+00
1.014846404701801657e+04,3.604081392478633017e+00
1.014846406789278990e+04,3.604081392759532321e+00
1.014846408876756323e+04,3.604081393040686976e+00
1.014846410964233473e+04,3.604081393322095650e+00
1.014846413051710806e+04,3.604081393603760120e+00
1.014846415139188139e+04,3.604081393885679052e+00
1.014846417226665289e+04,3.604081394167852892e+00
1.014846419314142622e+04,3.604081394450282083e+00
1.014846421401619955e+04,3.604081394732967070e+00
1.014846423489097106e+04,3.604081395015906075e+00
1.014846425576574438e+04,3.604081395299100432e+00
1.014846427664051589e+04,3.604081395582550140e+00
1.014846429751528922e+04,3.604081395866255200e+00
1.014846431839006254e+04,3.604081396150214722e+00
1.014846433926483405e+04,3.604081396434429152e+00
1.014846436013960738e+04,3.604081396718898489e+00
1.014846438101438071e+04,3.604081397003623177e+00
1.014846440188915221e+04,3.604081397288602773e+00
1.014846442276392554e+04,3.604081397573838164e+00
1.014846444363869705e+04,3.604081397859327573e+00
1.014846446451347038e+04,3.604081398145072335e+00
1.014846448538824370e+04,3.604081398431072447e+00
1.014846450626301521e+04,3.604081398717327467e+00
1.014846452713778854e+04,3.604081399003836950e+00
1.014846454801256186e+04,3.604081399290602228e+00
1.014846456888733337e+04,3.604081399577621969e+00
1.014846458976210670e+04,3.604081399864897062e+00
1.014846461063688002e+04,3.604081400152427062e+00
1.014846463151165153e+04,3.604081400440212857e+00
1.014846465238642486e+04,3.604081400728252671e+00
1.014846467326119637e+04,3.604081401016548281e+00
1.014846469413596969e+04,3.604081401305097909e+00
1.014846471501074302e+04,3.604081401593902889e+00
1.014846473588551453e+04,3.604081401882963220e+00
1.014846475676028786e+04,3.604081402172278903e+00
1.014846477763506118e+04,3.604081402461849049e+00
1.014846479850983269e+04,3.604081402751674545e+00
1.014846481938460602e+04,3.604081403041755394e+00
1.014846484025937934e+04,3.604081403332090705e+00
1.014846486113415085e+04,3.604081403622680924e+00
1.014846488200892418e+04,3.604081403913526938e+00
1.014846490288369569e+04,3.604081404204626971e+00
1.014846492375846901e+04,3.604081404495982355e+00
1.014846494463324234e+04,3.604081404787593534e+00
1.014846496550801385e+04,3.604081405079459621e+00
1.014846498638278717e+04,3.604081405371580171e+00
1.014846500725756050e+04,3.604081405663956073e+00
1.014846502813233201e+04,3.604081405956586437e+00
1.014846504900710534e+04,3.604081406249471708e+00
1.014846506988187866e+04,3.604081406542612775e+00
1.014846509075665017e+04,3.604081406836009194e+00
1.014846511163142350e+04,3.604081407129659631e+00
1.014846513250619500e+04,3.604081407423565864e+00
1.014846515338096833e+04,3.604081407717726115e+00
1.014846517425574166e+04,3.604081408012142607e+00
1.014846519513051317e+04,3.604081408306813117e+00
1.014846521600528649e+04,3.604081408601739422e+00
1.014846523688005982e+04,3.604081408896920191e+00
1.014846525775483133e+04,3.604081409192356311e+00
1.014846527862960465e+04,3.604081409488047782e+00
1.014846529950437798e+04,3.604081409783993273e+00
1.014846532037914949e+04,3.604081410080194559e+00
1.014846534125392282e+04,3.604081410376651196e+00
1.014846536212869432e+04,3.604081410673361852e+00
1.014846538300346765e+04,3.604081410970328303e+00
1.014846540387824098e+04,3.604081411267549662e+00
1.014846542475301248e+04,3.604081411565025483e+00
1.014846544562778581e+04,3.604081411862757101e+00
1.014846546650255914e+04,3.604081412160743625e+00
1.014846548737733065e+04,3.604081412458984612e+00
1.014846550825210397e+04,3.604081412757481395e+00
1.014846552912687548e+04,3.604081413056232197e+00
1.014846555000164881e+04,3.604081413355239238e+00
1.014846557087642213e+04,3.604081413654500743e+00
1.014846559175119364e+04,3.604081413954016266e+00
1.014846561262596697e+04,3.604081414253788473e+00
1.014846563350074030e+04,3.604081414553814700e+00
1.014846565437551180e+04,3.604081414854096721e+00
1.014846567525028513e+04,3.604081415154632761e+00
1.014846569612505846e+04,3.604081415455424153e+00
1.014846571699982997e+04,3.604081415756470896e+00
1.014846573787460329e+04,3.604081416057772103e+00
1.014846575874937480e+04,3.604081416359329548e+00
1.014846577962414813e+04,3.604081416661140569e+00
1.014846580049892145e+04,3.604081416963207829e+00
1.014846582137369296e+04,3.604081417265529108e+00
1.014846584224846629e+04,3.604081417568106183e+00
1.014846586312323961e+04,3.604081417870937720e+00
1.014846588399801112e+04,3.604081418174024165e+00
1.014846590487278445e+04,3.604081418477365961e+00
1.014846592574755778e+04,3.604081418780962665e+00
1.014846594662232928e+04,3.604081419084814275e+00
1.014846596749710261e+04,3.604081419388921237e+00
1.014846598837187412e+04,3.604081419693282662e+00
1.014846600924664745e+04,3.604081419997900326e+00
1.014846603012142077e+04,3.604081420302771566e+00
1.014846605099619228e+04,3.604081420607898600e+00
1.014846607187096561e+04,3.604081420913280542e+00
1.014846609274573893e+04,3.604081421218917836e+00
1.014846611362051044e+04,3.604081421524809148e+00
1.014846613449528377e+04,3.604081421830956256e+00
1.014846615537005709e+04,3.604081422137358270e+00
1.014846617624482860e+04,3.604081422444014748e+00
1.014846619711960193e+04,3.604081422750927022e+00
1.014846621799437344e+04,3.604081423058094202e+00
1.014846623886914676e+04,3.604081423365515846e+00
1.014846625974392009e+04,3.604081423673192841e+00
1.014846628061869160e+04,3.604081423981124743e+00
1.014846630149346493e+04,3.604081424289311553e+00
1.014846632236823825e+04,3.604081424597753713e+00
1.014846634324300976e+04,3.604081424906451225e+00
1.014846636411778309e+04,3.604081425215402756e+00
1.014846638499255641e+04,3.604081425524610083e+00
1.014846640586732792e+04,3.604081425834071428e+00
1.014846642674210125e+04,3.604081426143789013e+00
1.014846644761687276e+04,3.604081426453761061e+00
1.014846646849164608e+04,3.604081426763988016e+00
