Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.891595520833507180e+03,4.067756847616607985e+01
9.891595543725843527e+03,4.067619417020546990e+01
9.891595566618178054e+03,4.067481987626055684e+01
9.891595589510514401e+03,4.067344559411380800e+01
9.891595612402848928e+03,4.067207132398429081e+01
9.891595635295185275e+03,4.067069706565445841e+01
9.891595658187519803e+03,4.066932281934339244e+01
9.891595681079856149e+03,4.066794858483352471e+01
9.891595703972190677e+03,4.066657436234395817e+01
9.891595726864527023e+03,4.066520015165713886e+01
9.891595749756863370e+03,4.066382595288291668e+01
9.891595772649197897e+03,4.066245176613139023e+01
9.891595795541534244e+03,4.066107759118480658e+01
9.891595818433868772e+03,4.065970342826236816e+01
9.891595841326205118e+03,4.065832927714647127e+01
9.891595864218539646e+03,4.065695513805628281e+01
9.891595887110875992e+03,4.065558101077409248e+01
9.891595910003210520e+03,4.065420689551913114e+01
9.891595932895546866e+03,4.065283279207375244e+01
9.891595955787881394e+03,4.065145870065710909e+01
9.891595978680217740e+03,4.065008462105156894e+01
9.891596001572554087e+03,4.064871055336711692e+01
9.891596024464888615e+03,4.064733649771365265e+01
9.891596047357224961e+03,4.064596245387363638e+01
9.891596070249559489e+03,4.064458842206611422e+01
9.891596093141895835e+03,4.064321440207359615e+01
9.891596116034230363e+03,4.064184039411508564e+01
9.891596138926566709e+03,4.064046639797309979e+01
9.891596161818901237e+03,4.063909241386665627e+01
9.891596184711237584e+03,4.063771844157825797e+01
9.891596207603573930e+03,4.063634448121779030e+01
9.891596230495908458e+03,4.063497053289518135e+01
9.891596253388244804e+03,4.063359659639289134e+01
9.891596276280579332e+03,4.063222267193004456e+01
9.891596299172915678e+03,4.063084875928895912e+01
9.891596322065250206e+03,4.062947485868885877e+01
9.891596344957586552e+03,4.062810096991208297e+01
9.891596367849921080e+03,4.062672709317779862e+01
9.891596390742257427e+03,4.062535322826838069e+01
9.891596413634591954e+03,4.062397937540294635e+01
9.891596436526928301e+03,4.062260553436396293e+01
9.891596459419264647e+03,4.062123170526132299e+01
9.891596482311599175e+03,4.061985788820492616e+01
9.891596505203935521e+03,4.061848408297728241e+01
9.891596528096270049e+03,4.061711028979740234e+01
9.891596550988606396e+03,4.061573650844781014e+01
9.891596573880940923e+03,4.061436273914749506e+01
9.891596596773277270e+03,4.061298898167896709e+01
9.891596619665611797e+03,4.061161523626131498e+01
9.891596642557948144e+03,4.061024150267693500e+01
9.891596665450284490e+03,4.060886778103579076e+01
9.891596688342619018e+03,4.060749407144783873e+01
9.891596711234955364e+03,4.060612037369540417e+01
9.891596734127289892e+03,4.060474668799768239e+01
9.891596757019626239e+03,4.060337301413706967e+01
9.891596779911960766e+03,4.060199935233267610e+01
9.891596802804297113e+03,4.060062570236691926e+01
9.891596825696631640e+03,4.059925206445885948e+01
9.891596848588967987e+03,4.059787843839104227e+01
9.891596871481304333e+03,4.059650482427331042e+01
9.891596894373638861e+03,4.059513122221556358e+01
9.891596917265975208e+03,4.059375763200032594e+01
9.891596940158309735e+03,4.059238405384657966e+01
9.891596963050646082e+03,4.059101048753689156e+01
9.891596985942980609e+03,4.058963693329022249e+01
9.891597008835316956e+03,4.058826339088910373e+01
9.891597031727651483e+03,4.058688986055258852e+01
9.891597054619987830e+03,4.058551634206312286e+01
9.891597077512322358e+03,4.058414283563978842e+01
9.891597100404658704e+03,4.058276934106503830e+01
9.891597123296995051e+03,4.058139585844878638e+01
9.891597146189329578e+03,4.058002238790095362e+01
9.891597169081665925e+03,4.057864892920400024e+01
9.891597191974000452e+03,4.057727548257697947e+01
9.891597214866336799e+03,4.057590204780237286e+01
9.891597237758671326e+03,4.057452862509920521e+01
9.891597260651007673e+03,4.057315521425002203e+01
9.891597283543342201e+03,4.057178181547380547e+01
9.891597306435678547e+03,4.057040842855305840e+01
9.891597329328014894e+03,4.056903505359771600e+01
9.891597352220349421e+03,4.056766169071759265e+01
9.891597375112685768e+03,4.056628833969529069e+01
9.891597398005020295e+03,4.056491500074974255e+01
9.891597420897356642e+03,4.056354167366350794e+01
9.891597443789691170e+03,4.056216835865560455e+01
9.891597466682027516e+03,4.056079505550851394e+01
9.891597489574362044e+03,4.055942176444128222e+01
9.891597512466698390e+03,4.055804848523640516e+01
9.891597535359032918e+03,4.055667521811290754e+01
9.891597558251369264e+03,4.055530196285328515e+01
9.891597581143705611e+03,4.055392871956743761e+01
9.891597604036040138e+03,4.055255548836523616e+01
9.891597626928376485e+03,4.055118226902926182e+01
9.891597649820711013e+03,4.054980906177842570e+01
9.891597672713047359e+03,4.054843586639534436e+01
9.891597695605381887e+03,4.054706268309895023e+01
9.891597718497718233e+03,4.054568951167178881e+01
9.891597741390052761e+03,4.054431635233284936e+01
9.891597764282389107e+03,4.054294320486472714e+01
9.891597787174725454e+03,4.054157006937722230e+01
9.891597810067059982e+03,4.054019694598024870e+01
9.891597832959396328e+03,4.053882383445633053e+01
9.891597855851730856e+03,4.053745073502447838e+01
9.891597878744067202e+03,4.053607764746718800e+01
9.891597901636401730e+03,4.053470457200350552e+01
9.891597924528738076e+03,4.053333150841591248e+01
9.891597947421072604e+03,4.053195845692344079e+01
9.891597970313408950e+03,4.053058541730861464e+01
9.891597993205745297e+03,4.052921238968128392e+01
9.891598016098079825e+03,4.052783937415135540e+01
9.891598038990416171e+03,4.052646637050138878e+01
9.891598061882750699e+03,4.052509337895030228e+01
9.891598084775087045e+03,4.052372039928072667e+01
9.891598107667421573e+03,4.052234743171157305e+01
9.891598130559757919e+03,4.052097447602540825e+01
9.891598153452092447e+03,4.051960153244120022e+01
9.891598176344428794e+03,4.051822860074155130e+01
9.891598199236763321e+03,4.051685568114535130e+01
9.891598222129099668e+03,4.051548277343525228e+01
9.891598245021436014e+03,4.051410987772104733e+01
9.891598267913770542e+03,4.051273699411262896e+01
9.891598290806106888e+03,4.051136412239254270e+01
9.891598313698441416e+03,4.050999126277977780e+01
9.891598336590777762e+03,4.050861841505687977e+01
9.891598359483112290e+03,4.050724557944281656e+01
9.891598382375448637e+03,4.050587275572014789e+01
9.891598405267783164e+03,4.050449994410784882e+01
9.891598428160119511e+03,4.050312714438843642e+01
9.891598451052455857e+03,4.050175435667187429e+01
9.891598473944790385e+03,4.050038158106794128e+01
9.891598496837126731e+03,4.049900881735921843e+01
9.891598519729461259e+03,4.049763606576463815e+01
9.891598542621797606e+03,4.049626332606686674e+01
9.891598565514132133e+03,4.049489059848474426e+01
9.891598588406468480e+03,4.049351788280094411e+01
9.891598611298803007e+03,4.049214517923432055e+01
9.891598634191139354e+03,4.049077248756754699e+01
9.891598657083473881e+03,4.048939980801947058e+01
9.891598679975810228e+03,4.048802714037278605e+01
9.891598702868146574e+03,4.048665448473725803e+01
9.891598725760481102e+03,4.048528184122276485e+01
9.891598748652817449e+03,4.048390920961189465e+01
9.891598771545151976e+03,4.048253659012359407e+01
9.891598794437488323e+03,4.048116398254043702e+01
9.891598817329822850e+03,4.047979138708137015e+01
9.891598840222159197e+03,4.047841880352896027e+01
9.891598863114493724e+03,4.047704623210221087e+01
9.891598886006830071e+03,4.047567367258365323e+01
9.891598908899166418e+03,4.047430112508314437e+01
9.891598931791500945e+03,4.047292858971051288e+01
9.891598954683837292e+03,4.047155606624843216e+01
9.891598977576171819e+03,4.047018355491571384e+01
9.891599000468508166e+03,4.046881105549509527e+01
9.891599023360842693e+03,4.046743856820535967e+01
9.891599046253179040e+03,4.046606609282923017e+01
9.891599069145513567e+03,4.046469362958553262e+01
9.891599092037849914e+03,4.046332117825697594e+01
9.891599114930186261e+03,4.046194873895331057e+01
9.891599137822520788e+03,4.046057631178440062e+01
9.891599160714857135e+03,4.045920389653288396e+01
9.891599183607191662e+03,4.045783149341763618e+01
9.891599206499528009e+03,4.045645910222128094e+01
9.891599229391862536e+03,4.045508672316277909e+01
9.891599252284198883e+03,4.045371435602466192e+01
9.891599275176533411e+03,4.045234200102591160e+01
9.891599298068869757e+03,4.045096965794914468e+01
9.891599320961204285e+03,4.044959732701318700e+01
9.891599343853540631e+03,4.044822500800074039e+01
9.891599366745876978e+03,4.044685270102163344e+01
9.891599389638211505e+03,4.044548040618563078e+01
9.891599412530547852e+03,4.044410812327546267e+01
9.891599435422882379e+03,4.044273585250990521e+01
9.891599458315218726e+03,4.044136359367171707e+01
9.891599481207553254e+03,4.043999134697966724e+01
9.891599504099889600e+03,4.043861911221650729e+01
9.891599526992224128e+03,4.043724688960101332e+01
9.891599549884560474e+03,4.043587467891594400e+01
9.891599572776896821e+03,4.043450248027103555e+01
9.891599595669231348e+03,4.043313029377612366e+01
9.891599618561567695e+03,4.043175811921385332e+01
9.891599641453902223e+03,4.043038595680315694e+01
9.891599664346238569e+03,4.042901380632660135e+01
9.891599687238573097e+03,4.042764166800311898e+01
9.891599710130909443e+03,4.042626954161536190e+01
9.891599733023243971e+03,4.042489742738217018e+01
9.891599755915580317e+03,4.042352532508622431e+01
9.891599778807914845e+03,4.042215323494640700e+01
9.891599801700251192e+03,4.042078115674530636e+01
9.891599824592587538e+03,4.041940909059284337e+01
9.891599847484922066e+03,4.041803703659870450e+01
9.891599870377258412e+03,4.041666499454569106e+01
9.891599893269592940e+03,4.041529296465253651e+01
9.891599916161929286e+03,4.041392094670201374e+01
9.891599939054263814e+03,4.041254894091288463e+01
9.891599961946600160e+03,4.041117694706792207e+01
9.891599984838934688e+03,4.040980496538586664e+01
9.891600007731271035e+03,4.040843299564951963e+01
9.891600030623607381e+03,4.040706103796855331e+01
9.891600053515941909e+03,4.040568909245289575e+01
9.891600076408278255e+03,4.040431715888511377e+01
9.891600099300612783e+03,4.040294523748413269e+01
9.891600122192949129e+03,4.040157332803261170e+01
9.891600145085283657e+03,4.040020143074938375e+01
9.891600167977620004e+03,4.039882954541715776e+01
9.891600190869954531e+03,4.039745767225474538e+01
9.891600213762290878e+03,4.039608581104484841e+01
9.891600236654627224e+03,4.039471396189730257e+01
9.891600259546961752e+03,4.039334212492179432e+01
9.891600282439298098e+03,4.039197029990115340e+01
9.891600305331632626e+03,4.039059848705408484e+01
9.891600328223968972e+03,4.038922668616341838e+01
9.891600351116303500e+03,4.038785489744784485e+01
