Time (BJD_TBD - 2450000), F_star + F_b (mJy)
1.014093855324061587e+04,3.606382485222472845e+00
1.014093857208740883e+04,3.606382532212347503e+00
1.014093859093419996e+04,3.606382579195628324e+00
1.014093860978099292e+04,3.606382626172325523e+00
1.014093862862778406e+04,3.606382673142428441e+00
1.014093864747457701e+04,3.606382720105946849e+00
1.014093866632136815e+04,3.606382767062870531e+00
1.014093868516816110e+04,3.606382814013208371e+00
1.014093870401495224e+04,3.606382860956952374e+00
1.014093872286174519e+04,3.606382907894109646e+00
1.014093874170853633e+04,3.606382954824671749e+00
1.014093876055532928e+04,3.606383001748646233e+00
1.014093877940212042e+04,3.606383048666025548e+00
1.014093879824891337e+04,3.606383095576817244e+00
1.014093881709570451e+04,3.606383142481012882e+00
1.014093883594249746e+04,3.606383189378620457e+00
1.014093885478928860e+04,3.606383236269630643e+00
1.014093887363608155e+04,3.606383283154052322e+00
1.014093889248287269e+04,3.606383330031876611e+00
1.014093891132966564e+04,3.606383376903111504e+00
1.014093893017645678e+04,3.606383423767749008e+00
1.014093894902324973e+04,3.606383470625796228e+00
1.014093896787004269e+04,3.606383517477248279e+00
1.014093898671683382e+04,3.606383564322102497e+00
1.014093900556362678e+04,3.606383611160365543e+00
1.014093902441041791e+04,3.606383657992028535e+00
1.014093904325721087e+04,3.606383704817101687e+00
1.014093906210400201e+04,3.606383751635573454e+00
1.014093908095079496e+04,3.606383798447454048e+00
1.014093909979758610e+04,3.606383845252733256e+00
1.014093911864437905e+04,3.606383892051420403e+00
1.014093913749117019e+04,3.606383938843506609e+00
1.014093915633796314e+04,3.606383985629000311e+00
1.014093917518475428e+04,3.606384032407891294e+00
1.014093919403154723e+04,3.606384079180189328e+00
1.014093921287833837e+04,3.606384125945884200e+00
1.014093923172513132e+04,3.606384172704985680e+00
1.014093925057192246e+04,3.606384219457483997e+00
1.014093926941871541e+04,3.606384266203387590e+00
1.014093928826550655e+04,3.606384312942687131e+00
1.014093930711229950e+04,3.606384359675391504e+00
1.014093932595909064e+04,3.606384406401492715e+00
1.014093934480588359e+04,3.606384453120996980e+00
1.014093936365267473e+04,3.606384499833897195e+00
1.014093938249946768e+04,3.606384546540200908e+00
1.014093940134626064e+04,3.606384593239903680e+00
1.014093942019305177e+04,3.606384639933000624e+00
1.014093943903984473e+04,3.606384686619500179e+00
1.014093945788663586e+04,3.606384733299393464e+00
1.014093947673342882e+04,3.606384779972689802e+00
1.014093949558021995e+04,3.606384826639378538e+00
1.014093951442701291e+04,3.606384873299469440e+00
1.014093953327380405e+04,3.606384919952952739e+00
1.014093955212059700e+04,3.606384966599836428e+00
1.014093957096738814e+04,3.606385013240113846e+00
1.014093958981418109e+04,3.606385059873789878e+00
1.014093960866097223e+04,3.606385106500858750e+00
1.014093962750776518e+04,3.606385153121327569e+00
1.014093964635455632e+04,3.606385199735186120e+00
1.014093966520134927e+04,3.606385246342445061e+00
1.014093968404814041e+04,3.606385292943094178e+00
1.014093970289493336e+04,3.606385339537142354e+00
1.014093972174172450e+04,3.606385386124579373e+00
1.014093974058851745e+04,3.606385432705415006e+00
1.014093975943530859e+04,3.606385479279640371e+00
1.014093977828210154e+04,3.606385525847263018e+00
1.014093979712889450e+04,3.606385572408278950e+00
1.014093981597568563e+04,3.606385618962682837e+00
1.014093983482247859e+04,3.606385665510483118e+00
1.014093985366926972e+04,3.606385712051672243e+00
1.014093987251606268e+04,3.606385758586256873e+00
1.014093989136285381e+04,3.606385805114228571e+00
1.014093991020964677e+04,3.606385851635596662e+00
1.014093992905643790e+04,3.606385898150350933e+00
1.014093994790323086e+04,3.606385944658499820e+00
1.014093996675002199e+04,3.606385991160035331e+00
1.014093998559681495e+04,3.606386037654964571e+00
1.014094000444360609e+04,3.606386084143280879e+00
1.014094002329039904e+04,3.606386130624989583e+00
1.014094004213719018e+04,3.606386177100083579e+00
1.014094006098398313e+04,3.606386223568571303e+00
1.014094007983077427e+04,3.606386270030443431e+00
1.014094009867756722e+04,3.606386316485708399e+00
1.014094011752435836e+04,3.606386362934356882e+00
1.014094013637115131e+04,3.606386409376397317e+00
1.014094015521794245e+04,3.606386455811821268e+00
1.014094017406473540e+04,3.606386502240636727e+00
1.014094019291152654e+04,3.606386548662834368e+00
1.014094021175831949e+04,3.606386595078423962e+00
1.014094023060511245e+04,3.606386641487399736e+00
1.014094024945190358e+04,3.606386687889756804e+00
1.014094026829869654e+04,3.606386734285504936e+00
1.014094028714548767e+04,3.606386780674633474e+00
1.014094030599228063e+04,3.606386827057151745e+00
1.014094032483907176e+04,3.606386873433050866e+00
1.014094034368586472e+04,3.606386919802339275e+00
1.014094036253265585e+04,3.606386966165007646e+00
1.014094038137944881e+04,3.606387012521064417e+00
1.014094040022623994e+04,3.606387058870500706e+00
1.014094041907303290e+04,3.606387105213324951e+00
1.014094043791982403e+04,3.606387151549527825e+00
1.014094045676661699e+04,3.606387197879118656e+00
1.014094047561340813e+04,3.606387244202087672e+00
1.014094049446020108e+04,3.606387290518442867e+00
1.014094051330699222e+04,3.606387336828176249e+00
1.014094053215378517e+04,3.606387383131296254e+00
1.014094055100057631e+04,3.606387429427793112e+00
1.014094056984736926e+04,3.606387475717675706e+00
1.014094058869416040e+04,3.606387522000935153e+00
1.014094060754095335e+04,3.606387568277579891e+00
1.014094062638774631e+04,3.606387614547604592e+00
1.014094064523453744e+04,3.606387660811004814e+00
1.014094066408133040e+04,3.606387707067789883e+00
1.014094068292812153e+04,3.606387753317949585e+00
1.014094070177491449e+04,3.606387799561493690e+00
1.014094072062170562e+04,3.606387845798411984e+00
1.014094073946849858e+04,3.606387892028713349e+00
1.014094075831528971e+04,3.606387938252388903e+00
1.014094077716208267e+04,3.606387984469447527e+00
1.014094079600887380e+04,3.606388030679878565e+00
1.014094081485566676e+04,3.606388076883692673e+00
1.014094083370245789e+04,3.606388123080878749e+00
1.014094085254925085e+04,3.606388169271446564e+00
1.014094087139604198e+04,3.606388215455387680e+00
1.014094089024283494e+04,3.606388261632708758e+00
1.014094090908962608e+04,3.606388307803401805e+00
1.014094092793641903e+04,3.606388353967475258e+00
1.014094094678321017e+04,3.606388400124919347e+00
1.014094096563000312e+04,3.606388446275743842e+00
1.014094098447679426e+04,3.606388492419938530e+00
1.014094100332358721e+04,3.606388538557512735e+00
1.014094102217037835e+04,3.606388584688456689e+00
1.014094104101717130e+04,3.606388630812780161e+00
1.014094105986396426e+04,3.606388676930476933e+00
1.014094107871075539e+04,3.606388723041543010e+00
1.014094109755754835e+04,3.606388769145986828e+00
1.014094111640433948e+04,3.606388815243799062e+00
1.014094113525113244e+04,3.606388861334988150e+00
1.014094115409792357e+04,3.606388907419546541e+00
1.014094117294471653e+04,3.606388953497480898e+00
1.014094119179150766e+04,3.606388999568782339e+00
1.014094121063830062e+04,3.606389045633460633e+00
1.014094122948509175e+04,3.606389091691505122e+00
1.014094124833188471e+04,3.606389137742925577e+00
1.014094126717867584e+04,3.606389183787712227e+00
1.014094128602546880e+04,3.606389229825873954e+00
1.014094130487225993e+04,3.606389275857401877e+00
1.014094132371905289e+04,3.606389321882303101e+00
1.014094134256584402e+04,3.606389367900570520e+00
1.014094136141263698e+04,3.606389413912211683e+00
1.014094138025942812e+04,3.606389459917217710e+00
1.014094139910622107e+04,3.606389505915595706e+00
1.014094141795301221e+04,3.606389551907339008e+00
1.014094143679980516e+04,3.606389597892455168e+00
1.014094145564659811e+04,3.606389643870938855e+00
1.014094147449338925e+04,3.606389689842786073e+00
1.014094149334018221e+04,3.606389735808004371e+00
1.014094151218697334e+04,3.606389781766586200e+00
1.014094153103376630e+04,3.606389827718539109e+00
1.014094154988055743e+04,3.606389873663854218e+00
1.014094156872735039e+04,3.606389919602539518e+00
1.014094158757414152e+04,3.606389965534587017e+00
1.014094160642093448e+04,3.606390011460004263e+00
1.014094162526772561e+04,3.606390057378782377e+00
1.014094164411451857e+04,3.606390103290930238e+00
1.014094166296130970e+04,3.606390149196438966e+00
1.014094168180810266e+04,3.606390195095316109e+00
1.014094170065489379e+04,3.606390240987553231e+00
1.014094171950168675e+04,3.606390286873159656e+00
1.014094173834847788e+04,3.606390332752124284e+00
1.014094175719527084e+04,3.606390378624457327e+00
1.014094177604206197e+04,3.606390424490149016e+00
1.014094179488885493e+04,3.606390470349208677e+00
1.014094181373564606e+04,3.606390516201625651e+00
1.014094183258243902e+04,3.606390562047409709e+00
1.014094185142923016e+04,3.606390607886551525e+00
1.014094187027602311e+04,3.606390653719059536e+00
1.014094188912281606e+04,3.606390699544928857e+00
1.014094190796960720e+04,3.606390745364154604e+00
1.014094192681640016e+04,3.606390791176746102e+00
1.014094194566319129e+04,3.606390836982694026e+00
1.014094196450998425e+04,3.606390882782006369e+00
1.014094198335677538e+04,3.606390928574674692e+00
1.014094200220356834e+04,3.606390974360707435e+00
1.014094202105035947e+04,3.606391020140094383e+00
1.014094203989715243e+04,3.606391065912846194e+00
1.014094205874394356e+04,3.606391111678951766e+00
1.014094207759073652e+04,3.606391157438420869e+00
1.014094209643752765e+04,3.606391203191243733e+00
1.014094211528432061e+04,3.606391248937428795e+00
1.014094213413111174e+04,3.606391294676967174e+00
1.014094215297790470e+04,3.606391340409868196e+00
1.014094217182469583e+04,3.606391386136122090e+00
1.014094219067148879e+04,3.606391431855736851e+00
1.014094220951827992e+04,3.606391477568704040e+00
1.014094222836507288e+04,3.606391523275032096e+00
1.014094224721186401e+04,3.606391568974712580e+00
1.014094226605865697e+04,3.606391614667752155e+00
1.014094228490544992e+04,3.606391660354147710e+00
1.014094230375224106e+04,3.606391706033895250e+00
1.014094232259903401e+04,3.606391751707000992e+00
1.014094234144582515e+04,3.606391797373457386e+00
1.014094236029261810e+04,3.606391843033272870e+00
1.014094237913940924e+04,3.606391888686437674e+00
1.014094239798620220e+04,3.606391934332961124e+00
1.014094241683299333e+04,3.606391979972834338e+00
1.014094243567978629e+04,3.606392025606064422e+00
1.014094245452657742e+04,3.606392071232643382e+00
1.014094247337337038e+04,3.606392116852579655e+00
1.014094249222016151e+04,3.606392162465863915e+00
1.014094251106695447e+04,3.606392208072505046e+00
1.014094252991374560e+04,3.606392253672493720e+00
1.014094254876053856e+04,3.606392299265838375e+00
1.014094256760732969e+04,3.606392344852529686e+00
1.014094258645412265e+04,3.606392390432576533e+00
