Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.917309675925876945e+03,3.295147691905208731e+00
9.917309697571559809e+03,3.295196065621096349e+00
9.917309719217242673e+03,3.295244439605525155e+00
9.917309740862925537e+03,3.295292813858489378e+00
9.917309762508608401e+03,3.295341188379990349e+00
9.917309784154293084e+03,3.295389563174086156e+00
9.917309805799975948e+03,3.295437938232647745e+00
9.917309827445658811e+03,3.295486313559737201e+00
9.917309849091341675e+03,3.295534689155351415e+00
9.917309870737024539e+03,3.295583065019487279e+00
9.917309892382707403e+03,3.295631441152142127e+00
9.917309914028390267e+03,3.295679817553315960e+00
9.917309935674073131e+03,3.295728194223001228e+00
9.917309957319757814e+03,3.295776571165266677e+00
9.917309978965440678e+03,3.295824948371974816e+00
9.917310000611123542e+03,3.295873325847189506e+00
9.917310022256806405e+03,3.295921703590908525e+00
9.917310043902489269e+03,3.295970081603130541e+00
9.917310065548172133e+03,3.296018459883851115e+00
9.917310087193854997e+03,3.296066838433069357e+00
9.917310108839537861e+03,3.296115217250779050e+00
9.917310130485222544e+03,3.296163596341047164e+00
9.917310152130905408e+03,3.296211975695739760e+00
9.917310173776588272e+03,3.296260355318917590e+00
9.917310195422271136e+03,3.296308735210580654e+00
9.917310217067954000e+03,3.296357115370724955e+00
9.917310238713636863e+03,3.296405495799348273e+00
9.917310260359319727e+03,3.296453876496447055e+00
9.917310282005002591e+03,3.296502257462019081e+00
9.917310303650687274e+03,3.296550638700129543e+00
9.917310325296370138e+03,3.296599020202643171e+00
9.917310346942053002e+03,3.296647401973622493e+00
9.917310368587735866e+03,3.296695784013065733e+00
9.917310390233418730e+03,3.296744166320969782e+00
9.917310411879101594e+03,3.296792548897332420e+00
9.917310433524784457e+03,3.296840931742150538e+00
9.917310455170467321e+03,3.296889314855422803e+00
9.917310476816152004e+03,3.296937698241212633e+00
9.917310498461834868e+03,3.296986081891383868e+00
9.917310520107517732e+03,3.297034465810002146e+00
9.917310541753200596e+03,3.297082849997063025e+00
9.917310563398883460e+03,3.297131234452565174e+00
9.917310585044566324e+03,3.297179619176505039e+00
9.917310606690249188e+03,3.297228004168879512e+00
9.917310628335932051e+03,3.297276389429688592e+00
9.917310649981616734e+03,3.297324774962993921e+00
9.917310671627299598e+03,3.297373160760662447e+00
9.917310693272982462e+03,3.297421546826755367e+00
9.917310714918665326e+03,3.297469933161272237e+00
9.917310736564348190e+03,3.297518319764207728e+00
9.917310758210031054e+03,3.297566706635563616e+00
9.917310779855713918e+03,3.297615093775331907e+00
9.917310801501396782e+03,3.297663481183514378e+00
9.917310823147079645e+03,3.297711868860108364e+00
9.917310844792764328e+03,3.297760256809175061e+00
9.917310866438447192e+03,3.297808645022581420e+00
9.917310888084130056e+03,3.297857033504390856e+00
9.917310909729812920e+03,3.297905422254599372e+00
9.917310931375495784e+03,3.297953811273206970e+00
9.917310953021178648e+03,3.298002200560206987e+00
9.917310974666861512e+03,3.298050590115601199e+00
9.917310996312544376e+03,3.298098979939385167e+00
9.917311017958229058e+03,3.298147370035623194e+00
9.917311039603911922e+03,3.298195760396180010e+00
9.917311061249594786e+03,3.298244151025118587e+00
9.917311082895277650e+03,3.298292541922437149e+00
9.917311104540960514e+03,3.298340933088132587e+00
9.917311126186643378e+03,3.298389324522202237e+00
9.917311147832326242e+03,3.298437716224646099e+00
9.917311169478009106e+03,3.298486108195457955e+00
9.917311191123693789e+03,3.298534500438704775e+00
9.917311212769376652e+03,3.298582892946247735e+00
9.917311234415059516e+03,3.298631285722154249e+00
9.917311256060742380e+03,3.298679678766419876e+00
9.917311277706425244e+03,3.298728072079041063e+00
9.917311299352108108e+03,3.298776465660018697e+00
9.917311320997790972e+03,3.298824859509347451e+00
9.917311342643473836e+03,3.298873253627025992e+00
9.917311364289158519e+03,3.298921648017117292e+00
9.917311385934841383e+03,3.298970042671486524e+00
9.917311407580524246e+03,3.299018437594198438e+00
