Time (BJD_TBD - 2450000), L_f/L_star (ppm)
9.905193796296138316e+03,6.331583721161612743e+01
9.905193817625817246e+03,6.331545798977860073e+01
9.905193838955496176e+03,6.331507876236849341e+01
9.905193860285176925e+03,6.331469952935353263e+01
9.905193881614855854e+03,6.331432029079847723e+01
9.905193902944534784e+03,6.331394104667109701e+01
9.905193924274213714e+03,6.331356179697142039e+01
9.905193945603892644e+03,6.331318254169956816e+01
9.905193966933571573e+03,6.331280328085560427e+01
9.905193988263252322e+03,6.331242401440726297e+01
9.905194009592931252e+03,6.331204474241930313e+01
9.905194030922610182e+03,6.331166546485949453e+01
9.905194052252289111e+03,6.331128618172790823e+01
9.905194073581968041e+03,6.331090689302458685e+01
9.905194094911648790e+03,6.331052759871732150e+01
9.905194116241327720e+03,6.331014829887083550e+01
9.905194137571006650e+03,6.330976899345289866e+01
9.905194158900685579e+03,6.330938968246356779e+01
9.905194180230364509e+03,6.330901036590294950e+01
9.905194201560043439e+03,6.330863104377107931e+01
9.905194222889724188e+03,6.330825171603571988e+01
9.905194244219403117e+03,6.330787238276165851e+01
9.905194265549082047e+03,6.330749304391661525e+01
9.905194286878760977e+03,6.330711369950065404e+01
9.905194308208439907e+03,6.330673434951387435e+01
9.905194329538120655e+03,6.330635499392399623e+01
9.905194350867799585e+03,6.330597563279581408e+01
9.905194372197478515e+03,6.330559626609704793e+01
9.905194393527157445e+03,6.330521689382778305e+01
9.905194414856836374e+03,6.330483751598809761e+01
9.905194436186517123e+03,6.330445813254572585e+01
9.905194457516196053e+03,6.330407874356544795e+01
9.905194478845874983e+03,6.330369934901496265e+01
9.905194500175553912e+03,6.330331994889439073e+01
9.905194521505232842e+03,6.330294054320379615e+01
9.905194542834911772e+03,6.330256113194329259e+01
9.905194564164592521e+03,6.330218171508053615e+01
9.905194585494271450e+03,6.330180229268039227e+01
9.905194606823950380e+03,6.330142286471053126e+01
9.905194628153629310e+03,6.330104343117105259e+01
9.905194649483308240e+03,6.330066399206203442e+01
9.905194670812988988e+03,6.330028454735121102e+01
9.905194692142667918e+03,6.329990509710337676e+01
9.905194713472346848e+03,6.329952564128621617e+01
9.905194734802025778e+03,6.329914617989987136e+01
9.905194756131704708e+03,6.329876671294438495e+01
9.905194777461383637e+03,6.329838724041984221e+01
9.905194798791064386e+03,6.329800776229395609e+01
9.905194820120743316e+03,6.329762827863154229e+01
9.905194841450422246e+03,6.329724878940033506e+01
9.905194862780101175e+03,6.329686929460035572e+01
9.905194884109780105e+03,6.329648979423175348e+01
9.905194905439460854e+03,6.329611028826221997e+01
9.905194926769139784e+03,6.329573077675654247e+01
9.905194948098818713e+03,6.329535125968245524e+01
9.905194969428497643e+03,6.329497173704004354e+01
9.905194990758176573e+03,6.329459220882938553e+01
9.905195012087855503e+03,6.329421267505055226e+01
9.905195033417536251e+03,6.329383313567127090e+01
9.905195054747215181e+03,6.329345359075633581e+01
9.905195076076894111e+03,6.329307404027346706e+01
9.905195097406573041e+03,6.329269448422277833e+01
9.905195118736251970e+03,6.329231492260428382e+01
9.905195140065932719e+03,6.329193535538576754e+01
9.905195161395611649e+03,6.329155578263200965e+01
9.905195182725290579e+03,6.329117620431069469e+01
9.905195204054969508e+03,6.329079662042195764e+01
9.905195225384648438e+03,6.329041703096585536e+01
9.905195246714329187e+03,6.329003743591009368e+01
9.905195268044008117e+03,6.328965783531949540e+01
9.905195289373687046e+03,6.328927822916178059e+01
9.905195310703365976e+03,6.328889861743702028e+01
9.905195332033044906e+03,6.328851900014529264e+01
9.905195353362723836e+03,6.328813937728666872e+01
9.905195374692404584e+03,6.328775974882888988e+01
9.905195396022083514e+03,6.328738011483677184e+01
9.905195417351762444e+03,6.328700047527798489e+01
9.905195438681441374e+03,6.328662083015265694e+01
9.905195460011120304e+03,6.328624117946083061e+01
9.905195481340801052e+03,6.328586152317024016e+01
9.905195502670479982e+03,6.328548186134570841e+01
9.905195524000158912e+03,6.328510219395493408e+01
9.905195545329837842e+03,6.328472252099800244e+01
