Time (BJD_TBD - 2450000), F_planets/F_star (ppm)
1.063802708333311602e+04,1.644261366583477013e+02
1.063802710516863226e+04,1.644263478726818732e+02
1.063802712700415032e+04,1.644265591669422406e+02
1.063802714883966655e+04,1.644267705410944984e+02
1.063802717067518279e+04,1.644269819951570355e+02
1.063802719251070084e+04,1.644271935291484397e+02
1.063802721434621708e+04,1.644274051430342638e+02
1.063802723618173331e+04,1.644276168368330673e+02
1.063802725801725137e+04,1.644278286105632674e+02
1.063802727985276761e+04,1.644280404641905875e+02
1.063802730168828566e+04,1.644282523977511516e+02
1.063802732352380190e+04,1.644284644112104559e+02
1.063802734535931813e+04,1.644286765045871732e+02
1.063802736719483619e+04,1.644288886778996641e+02
1.063802738903035242e+04,1.644291009311136236e+02
1.063802741086586866e+04,1.644293132642474973e+02
1.063802743270138672e+04,1.644295256773199014e+02
1.063802745453690295e+04,1.644297381702963321e+02
1.063802747637241919e+04,1.644299507431953487e+02
1.063802749820793724e+04,1.644301633960355105e+02
1.063802752004345348e+04,1.644303761287822852e+02
1.063802754187896971e+04,1.644305889414542321e+02
1.063802756371448777e+04,1.644308018340700244e+02
1.063802758555000401e+04,1.644310148065949875e+02
1.063802760738552206e+04,1.644312278590655012e+02
1.063802762922103830e+04,1.644314409914470048e+02
1.063802765105655453e+04,1.644316542037580859e+02
1.063802767289207259e+04,1.644318674960173325e+02
1.063802769472758882e+04,1.644320808681902122e+02
1.063802771656310506e+04,1.644322943202951706e+02
1.063802773839862311e+04,1.644325078523510513e+02
1.063802776023413935e+04,1.644327214643230661e+02
1.063802778206965559e+04,1.644329351562298882e+02
1.063802780390517364e+04,1.644331489280901906e+02
1.063802782574068988e+04,1.644333627798691850e+02
1.063802784757620611e+04,1.644335767115857152e+02
1.063802786941172417e+04,1.644337907232583120e+02
1.063802789124724040e+04,1.644340048148522442e+02
1.063802791308275846e+04,1.644342189864041188e+02
1.063802793491827470e+04,1.644344332378790341e+02
1.063802795675379093e+04,1.644346475692957199e+02
1.063802797858930899e+04,1.644348619806729914e+02
1.063802800042482522e+04,1.644350764719758899e+02
1.063802802226034146e+04,1.644352910432232306e+02
1.063802804409585951e+04,1.644355056944337150e+02
1.063802806593137575e+04,1.644357204255724980e+02
1.063802808776689199e+04,1.644359352366582812e+02
1.063802810960241004e+04,1.644361501277098796e+02
1.063802813143792628e+04,1.644363650986923346e+02
1.063802815327344251e+04,1.644365801496244615e+02
1.063802817510896057e+04,1.644367952805249615e+02
1.063802819694447680e+04,1.644370104913589614e+02
1.063802821877999486e+04,1.644372257821631251e+02
1.063802824061551109e+04,1.644374411529025508e+02
1.063802826245102733e+04,1.644376566035959115e+02
1.063802828428654539e+04,1.644378721342621077e+02
1.063802830612206162e+04,1.644380877448661522e+02
1.063802832795757786e+04,1.644383034354267465e+02
1.063802834979309591e+04,1.644385192059628196e+02
1.063802837162861215e+04,1.644387350564392989e+02
1.063802839346412838e+04,1.644389509868749997e+02
1.063802841529964644e+04,1.644391669972887371e+02
1.063802843713516268e+04,1.644393830876455240e+02
1.063802845897067891e+04,1.644395992579640904e+02
1.063802848080619697e+04,1.644398155082633934e+02
1.063802850264171320e+04,1.644400318385082755e+02
1.063802852447723126e+04,1.644402482487356565e+02
1.063802854631274749e+04,1.644404647389102934e+02
1.063802856814826373e+04,1.644406813090511719e+02
1.063802858998378179e+04,1.644408979591771356e+02
1.063802861181929802e+04,1.644411146892529416e+02
1.063802863365481426e+04,1.644413314992975756e+02
1.063802865549033231e+04,1.644415483893299665e+02
1.063802867732584855e+04,1.644417653593148430e+02
1.063802869916136478e+04,1.644419824092710769e+02
1.063802872099688284e+04,1.644421995392177678e+02
1.063802874283239908e+04,1.644424167491194169e+02
1.063802876466791531e+04,1.644426340389951520e+02
1.063802878650343337e+04,1.644428514088638735e+02
1.063802880833894960e+04,1.644430688586901965e+02
1.063802883017446766e+04,1.644432863885113818e+02
1.063802885200998389e+04,1.644435039982918454e+02
1.063802887384550013e+04,1.644437216880507151e+02
1.063802889568101818e+04,1.644439394578069482e+02
1.063802891751653442e+04,1.644441573075251313e+02
1.063802893935205066e+04,1.644443752372243353e+02
1.063802896118756871e+04,1.644445932469234890e+02
1.063802898302308495e+04,1.644448113365871791e+02
1.063802900485860118e+04,1.644450295062345049e+02
1.063802902669411924e+04,1.644452477558844805e+02
1.063802904852963547e+04,1.644454660855015220e+02
1.063802907036515171e+04,1.644456844951047856e+02
1.063802909220066977e+04,1.644459029847132854e+02
1.063802911403618600e+04,1.644461215542915227e+02
1.063802913587170406e+04,1.644463402038767299e+02
1.063802915770722029e+04,1.644465589334334368e+02
1.063802917954273653e+04,1.644467777429806006e+02
1.063802920137825458e+04,1.644469966325374344e+02
1.063802922321377082e+04,1.644472156020682974e+02
1.063802924504928706e+04,1.644474346515922889e+02
1.063802926688480511e+04,1.644476537811284800e+02
1.063802928872032135e+04,1.644478729906413719e+02
1.063802931055583758e+04,1.644480922801498650e+02
1.063802933239135564e+04,1.644483116496733146e+02
1.063802935422687187e+04,1.644485310991759377e+02
1.063802937606238811e+04,1.644487506286769190e+02
1.063802939789790616e+04,1.644489702381953293e+02
1.063802941973342240e+04,1.644491899276956133e+02
1.063802944156894046e+04,1.644494096972150317e+02
1.063802946340445669e+04,1.644496295467180005e+02
1.063802948523997293e+04,1.644498494762235907e+02
1.063802950707549098e+04,1.644500694857511007e+02
1.063802952891100722e+04,1.644502895752646623e+02
1.063802955074652346e+04,1.644505097447834885e+02
1.063802957258204151e+04,1.644507299943267640e+02
1.063802959441755775e+04,1.644509503238587058e+02
1.063802961625307398e+04,1.644511707333985271e+02
1.063802963808859204e+04,1.644513912229654409e+02
1.063802965992410827e+04,1.644516117925235790e+02
1.063802968175962451e+04,1.644518324420922113e+02
1.063802970359514256e+04,1.644520531716904941e+02
1.063802972543065880e+04,1.644522739812826444e+02
1.063802974726617686e+04,1.644524948709062073e+02
1.063802976910169309e+04,1.644527158405253147e+02
1.063802979093720933e+04,1.644529368901592363e+02
1.063802981277272738e+04,1.644531580198272138e+02
1.063802983460824362e+04,1.644533792294932937e+02
1.063802985644375985e+04,1.644536005191767742e+02
1.063802987827927791e+04,1.644538218888969254e+02
1.063802990011479415e+04,1.644540433386177938e+02
1.063802992195031038e+04,1.644542648683585924e+02
1.063802994378582844e+04,1.644544864781387332e+02
1.063802996562134467e+04,1.644547081679220923e+02
1.063802998745686091e+04,1.644549299377280533e+02
1.063803000929237896e+04,1.644551517875759146e+02
1.063803003112789520e+04,1.644553737174296657e+02
1.063803005296341325e+04,1.644555957273269939e+02
1.063803007479892949e+04,1.644558178172319174e+02
1.063803009663444573e+04,1.644560399871637060e+02
1.063803011846996378e+04,1.644562622371418001e+02
1.063803014030548002e+04,1.644564845671300475e+02
1.063803016214099625e+04,1.644567069771476895e+02
1.063803018397651431e+04,1.644569294672142519e+02
1.063803020581203054e+04,1.644571520372935538e+02
1.063803022764754678e+04,1.644573746874049220e+02
1.063803024948306484e+04,1.644575974175677686e+02
1.063803027131858107e+04,1.644578202277458274e+02
1.063803029315409731e+04,1.644580431179585958e+02
1.063803031498961536e+04,1.644582660882255425e+02
1.063803033682513160e+04,1.644584891385102594e+02
