Time (BJD_TBD - 2450000), L_h/L_star (ppm)
1.027127336805546656e+04,1.811403566077592064e-02
1.027127353332662278e+04,1.815389245709699007e-02
1.027127369859778082e+04,1.819379302684885971e-02
1.027127386386893704e+04,1.823373736903025066e-02
1.027127402914009326e+04,1.827372548395744464e-02
1.027127419441124948e+04,1.831375737150963898e-02
1.027127435968240752e+04,1.835383303200470786e-02
1.027127452495356374e+04,1.839395246443660883e-02
1.027127469022471996e+04,1.843411566912638022e-02
1.027127485549587800e+04,1.847432264639188929e-02
1.027127502076703422e+04,1.851457339522390166e-02
1.027127518603819044e+04,1.855486791594347651e-02
1.027127535130934666e+04,1.859520620842664007e-02
1.027127551658050470e+04,1.863558827299443416e-02
1.027127568185166092e+04,1.867601410863286085e-02
1.027127584712281714e+04,1.871648371566615385e-02
1.027127601239397518e+04,1.875699709441217000e-02
1.027127617766513140e+04,1.879755424385851428e-02
1.027127634293628762e+04,1.883815516432463255e-02
1.027127650820744384e+04,1.887879985568815047e-02
1.027127667347860188e+04,1.891948831827010985e-02
1.027127683874975810e+04,1.896022055105174922e-02
1.027127700402091432e+04,1.900099655435570981e-02
1.027127716929207236e+04,1.904181632850620448e-02
1.027127733456322858e+04,1.908267987248129377e-02
1.027127749983438480e+04,1.912358718660361542e-02
1.027127766510554284e+04,1.916453827119898520e-02
1.027127783037669906e+04,1.920553312524068620e-02
1.027127799564785528e+04,1.924657174905453766e-02
1.027127816091901150e+04,1.928765414251338434e-02
1.027127832619016954e+04,1.932878030594464142e-02
1.027127849146132576e+04,1.936995023831840704e-02
1.027127865673248198e+04,1.941116393995891837e-02
1.027127882200364002e+04,1.945242141119674084e-02
1.027127898727479624e+04,1.949372265099563739e-02
1.027127915254595246e+04,1.953506765968301279e-02
1.027127931781710868e+04,1.957645643713330774e-02
1.027127948308826672e+04,1.961788898367551603e-02
1.027127964835942294e+04,1.965936529827179424e-02
1.027127981363057916e+04,1.970088538124795813e-02
1.027127997890173719e+04,1.974244923293777890e-02
1.027128014417289342e+04,1.978405685229864264e-02
1.027128030944404964e+04,1.982570823965794371e-02
1.027128047471520586e+04,1.986740339489173265e-02
1.027128063998636389e+04,1.990914231832899284e-02
1.027128080525752011e+04,1.995092500892393581e-02
1.027128097052867633e+04,1.999275146700874028e-02
1.027128113579983437e+04,2.003462169291557807e-02
1.027128130107099059e+04,2.007653568559548268e-02
1.027128146634214681e+04,2.011849344537903345e-02
1.027128163161330303e+04,2.016049497213908900e-02
1.027128179688446107e+04,2.020254026620941362e-02
1.027128196215561729e+04,2.024462932653626687e-02
1.027128212742677351e+04,2.028676215345341996e-02
1.027128229269793155e+04,2.032893874729620881e-02
1.027128245796908777e+04,2.037115910700774274e-02
1.027128262324024399e+04,2.041342323292017619e-02
1.027128278851140021e+04,2.045573112490637474e-02
1.027128295378255825e+04,2.049808278330326680e-02
1.027128311905371447e+04,2.054047820704918426e-02
1.027128328432487069e+04,2.058291739647788096e-02
1.027128344959602873e+04,2.062540035192789167e-02
1.027128361486718495e+04,2.066792707233594886e-02
1.027128378013834117e+04,2.071049755803898787e-02
1.027128394540949739e+04,2.075311180890350785e-02
1.027128411068065543e+04,2.079576982527280363e-02
1.027128427595181165e+04,2.083847160607566265e-02
1.027128444122296787e+04,2.088121715164902720e-02
1.027128460649412591e+04,2.092400646233618863e-02
1.027128477176528213e+04,2.096683953706117431e-02
1.027128493703643835e+04,2.100971637616567966e-02
1.027128510230759457e+04,2.105263697951779631e-02
1.027128526757875261e+04,2.109560134745924048e-02
1.027128543284990883e+04,2.113860947891242278e-02
1.027128559812106505e+04,2.118166137421906292e-02
1.027128576339222309e+04,2.122475703372086672e-02
1.027128592866337931e+04,2.126789645633867312e-02
1.027128609393453553e+04,2.131107964241260241e-02
1.027128625920569357e+04,2.135430659228912398e-02
1.027128642447684979e+04,2.139757730488113865e-02
1.027128658974800601e+04,2.144089178053352682e-02
1.027128675501916223e+04,2.148425001911438009e-02
1.027128692029032027e+04,2.152765202096698638e-02
1.027128708556147649e+04,2.157109778500424305e-02
1.027128725083263271e+04,2.161458731157104435e-02
1.027128741610379075e+04,2.165812060101226372e-02
1.027128758137494697e+04,2.170169765223762051e-02
1.027128774664610319e+04,2.174531846559200551e-02
1.027128791191725941e+04,2.178898304094032193e-02
1.027128807718841745e+04,2.183269137863380616e-02
1.027128824245957367e+04,2.187644347757265045e-02
1.027128840773072989e+04,2.192023933810649874e-02
1.027128857300188793e+04,2.196407896058341983e-02
1.027128873827304415e+04,2.200796234390359207e-02
1.027128890354420037e+04,2.205188948841507388e-02
1.027128906881535659e+04,2.209586039398277885e-02
1.027128923408651463e+04,2.213987506095795726e-02
1.027128939935767085e+04,2.218393348823600661e-02
1.027128956462882707e+04,2.222803567616658121e-02
1.027128972989998510e+04,2.227218162510252383e-02
1.027128989517114132e+04,2.231637133393288286e-02
1.027129006044229754e+04,2.236060480301207617e-02
1.027129022571345376e+04,2.240488203220183938e-02
1.027129039098461180e+04,2.244920302185659036e-02
1.027129055625576802e+04,2.249356777086379197e-02
1.027129072152692424e+04,2.253797627957627656e-02
1.027129088679808228e+04,2.258242854834688340e-02
1.027129105206923850e+04,2.262692457605988694e-02
1.027129121734039472e+04,2.267146436307131141e-02
1.027129138261155094e+04,2.271604790924128606e-02
1.027129154788270898e+04,2.276067521492582124e-02
1.027129171315386520e+04,2.280534627900603073e-02
1.027129187842502142e+04,2.285006110183792488e-02
1.027129204369617946e+04,2.289481968377433257e-02
1.027129220896733568e+04,2.293962202369636411e-02
1.027129237423849190e+04,2.298446812195525588e-02
1.027129253950964812e+04,2.302935797841751744e-02
1.027129270478080616e+04,2.307429159343755976e-02
1.027129287005196238e+04,2.311926896589013014e-02
1.027129303532311860e+04,2.316429009613283491e-02
1.027129320059427664e+04,2.320935498452168441e-02
1.027129336586543286e+04,2.325446362992824798e-02
1.027129353113658908e+04,2.329961603271012843e-02
1.027129369640774712e+04,2.334481219322652110e-02
1.027129386167890334e+04,2.339005211034263232e-02
1.027129402695005956e+04,2.343533578442082155e-02
1.027129419222121578e+04,2.348066321531966025e-02
1.027129435749237382e+04,2.352603440339991192e-02
1.027129452276353004e+04,2.357144934752520432e-02
1.027129468803468626e+04,2.361690804805472929e-02
1.027129485330584430e+04,2.366241050535085322e-02
1.027129501857700052e+04,2.370795671827243337e-02
1.027129518384815674e+04,2.375354668718183959e-02
1.027129534911931296e+04,2.379918041193603007e-02
1.027129551439047100e+04,2.384485789290214167e-02
1.027129567966162722e+04,2.389057912893267216e-02
1.027129584493278344e+04,2.393634412039158041e-02
1.027129601020394148e+04,2.398215286764123627e-02
1.027129617547509770e+04,2.402800536953413751e-02
1.027129634074625392e+04,2.407390162643423953e-02
1.027129650601741014e+04,2.411984163820009991e-02
1.027129667128856818e+04,2.416582540519884859e-02
1.027129683655972440e+04,2.421185292627662730e-02
1.027129700183088062e+04,2.425792420179739145e-02
1.027129716710203866e+04,2.430403923212828485e-02
1.027129733237319488e+04,2.435019801611544230e-02
1.027129749764435110e+04,2.439640055412123712e-02
1.027129766291550732e+04,2.444264684600580897e-02
1.027129782818666536e+04,2.448893689213788374e-02
1.027129799345782158e+04,2.453527069135723326e-02
1.027129815872897780e+04,2.458164824402941928e-02
1.027129832400013584e+04,2.462806955052475322e-02
1.027129848927129206e+04,2.467453460967825030e-02
1.027129865454244828e+04,2.472104342186022541e-02
1.027129881981360450e+04,2.476759598692604772e-02
1.027129898508476253e+04,2.481419230524763153e-02
1.027129915035591875e+04,2.486083237565679671e-02
1.027129931562707498e+04,2.490751619852227955e-02
1.027129948089823301e+04,2.495424377421757989e-02
1.027129964616938923e+04,2.500101510156816850e-02
1.027129981144054545e+04,2.504783018094754177e-02
1.027129997671170167e+04,2.509468901221107578e-02
1.027130014198285971e+04,2.514159159573225305e-02
1.027130030725401593e+04,2.518853793033497615e-02
1.027130047252517215e+04,2.523552801639113857e-02
1.027130063779633019e+04,2.528256185427424710e-02
1.027130080306748641e+04,2.532963944280659449e-02
1.027130096833864263e+04,2.537676078236008465e-02
1.027130113360980067e+04,2.542392587331139542e-02
1.027130129888095689e+04,2.547113471447647048e-02
1.027130146415211311e+04,2.551838730622879928e-02
1.027130162942326933e+04,2.556568364842534344e-02
1.027130179469442737e+04,2.561302374144278082e-02
1.027130195996558359e+04,2.566040758409387015e-02
1.027130212523673981e+04,2.570783517675369334e-02
1.027130229050789785e+04,2.575530651979893171e-02
1.027130245577905407e+04,2.580282161204075497e-02
1.027130262105021029e+04,2.585038045385583752e-02
1.027130278632136651e+04,2.589798304509795951e-02
1.027130295159252455e+04,2.594562938614697681e-02
1.027130311686368077e+04,2.599331947580611063e-02
1.027130328213483699e+04,2.604105331445680932e-02
1.027130344740599503e+04,2.608883090247574033e-02
1.027130361267715125e+04,2.613665223866772427e-02
1.027130377794830747e+04,2.618451732340943555e-02
1.027130394321946369e+04,2.623242615655465779e-02
1.027130410849062173e+04,2.628037873848799999e-02
1.027130427376177795e+04,2.632837506800316668e-02
1.027130443903293417e+04,2.637641514548158886e-02
1.027130460430409221e+04,2.642449897130789288e-02
1.027130476957524843e+04,2.647262654427418732e-02
1.027130493484640465e+04,2.652079786476189971e-02
1.027130510011756087e+04,2.656901293262481714e-02
1.027130526538871891e+04,2.661727174824756251e-02
1.027130543065987513e+04,2.666557431041747042e-02
1.027130559593103135e+04,2.671392061951915337e-02
1.027130576120218939e+04,2.676231067593724464e-02
1.027130592647334561e+04,2.681074447845906150e-02
1.027130609174450183e+04,2.685922202746606618e-02
1.027130625701565805e+04,2.690774332281361050e-02
1.027130642228681609e+04,2.695630836488473181e-02
1.027130658755797231e+04,2.700491715246359364e-02
1.027130675282912853e+04,2.705356968593480502e-02
1.027130691810028657e+04,2.710226596568616683e-02
1.027130708337144279e+04,2.715100599049707561e-02
1.027130724864259901e+04,2.719978976075214036e-02
1.027130741391375523e+04,2.724861727630355918e-02
1.027130757918491327e+04,2.729748853753913296e-02
1.027130774445606949e+04,2.734640354323505940e-02
1.027130790972722571e+04,2.739536229377597526e-02
1.027130807499838374e+04,2.744436478955602360e-02
1.027130824026953997e+04,2.749341102934187847e-02
1.027130840554069619e+04,2.754250101352611821e-02
1.027130857081185241e+04,2.759163474195774207e-02
1.027130873608301044e+04,2.764081221502613997e-02
1.027130890135416666e+04,2.769003343149958538e-02
1.027130906662532288e+04,2.773929839176746126e-02
1.027130923189648092e+04,2.778860709622232514e-02
1.027130939716763714e+04,2.783795954362927247e-02
