Time (BJD_TBD - 2450000), F_star + F_h (mJy)
1.013335255787055939e+04,2.652946759701844570e+00
1.013335257878931770e+04,2.652946759475273808e+00
1.013335259970807601e+04,2.652946759248703046e+00
1.013335262062683432e+04,2.652946759022130063e+00
1.013335264154559445e+04,2.652946758795556637e+00
1.013335266246435276e+04,2.652946758568982766e+00
1.013335268338311107e+04,2.652946758342406675e+00
1.013335270430186938e+04,2.652946758115830583e+00
1.013335272522062769e+04,2.652946757889253160e+00
1.013335274613938600e+04,2.652946757662674848e+00
1.013335276705814431e+04,2.652946757436095648e+00
1.013335278797690262e+04,2.652946757209514228e+00
1.013335280889566275e+04,2.652946756982933252e+00
1.013335282981442106e+04,2.652946756756350499e+00
1.013335285073317937e+04,2.652946756529766859e+00
1.013335287165193768e+04,2.652946756303182330e+00
1.013335289257069599e+04,2.652946756076596468e+00
1.013335291348945429e+04,2.652946755850009719e+00
1.013335293440821260e+04,2.652946755623422082e+00
1.013335295532697091e+04,2.652946755396833556e+00
1.013335297624573104e+04,2.652946755170244142e+00
1.013335299716448935e+04,2.652946754943652952e+00
1.013335301808324766e+04,2.652946754717061317e+00
1.013335303900200597e+04,2.652946754490468351e+00
1.013335305992076428e+04,2.652946754263874496e+00
1.013335308083952259e+04,2.652946754037279753e+00
1.013335310175828090e+04,2.652946753810683678e+00
1.013335312267703921e+04,2.652946753584086714e+00
1.013335314359579934e+04,2.652946753357488863e+00
1.013335316451455765e+04,2.652946753130890123e+00
1.013335318543331596e+04,2.652946752904290051e+00
1.013335320635207427e+04,2.652946752677689091e+00
1.013335322727083258e+04,2.652946752451086798e+00
1.013335324818959089e+04,2.652946752224483618e+00
1.013335326910834920e+04,2.652946751997879549e+00
1.013335329002710751e+04,2.652946751771274592e+00
1.013335331094586763e+04,2.652946751544668746e+00
1.013335333186462594e+04,2.652946751318061569e+00
1.013335335278338425e+04,2.652946751091453503e+00
1.013335337370214256e+04,2.652946750864844105e+00
1.013335339462090087e+04,2.652946750638233375e+00
1.013335341553965918e+04,2.652946750411622645e+00
1.013335343645841749e+04,2.652946750185010139e+00
1.013335345737717762e+04,2.652946749958397188e+00
1.013335347829593593e+04,2.652946749731782461e+00
1.013335349921469424e+04,2.652946749505167290e+00
1.013335352013345255e+04,2.652946749278550786e+00
1.013335354105221086e+04,2.652946749051933839e+00
1.013335356197096917e+04,2.652946748825315115e+00
1.013335358288972748e+04,2.652946748598695947e+00
1.013335360380848579e+04,2.652946748372075003e+00
1.013335362472724591e+04,2.652946748145454059e+00
1.013335364564600422e+04,2.652946747918831338e+00
1.013335366656476253e+04,2.652946747692207730e+00
1.013335368748352084e+04,2.652946747465583677e+00
1.013335370840227915e+04,2.652946747238957848e+00
1.013335372932103746e+04,2.652946747012331130e+00
1.013335375023979577e+04,2.652946746785703525e+00
1.013335377115855408e+04,2.652946746559075031e+00
1.013335379207731421e+04,2.652946746332445649e+00
1.013335381299607252e+04,2.652946746105814935e+00
1.013335383391483083e+04,2.652946745879183332e+00
1.013335385483358914e+04,2.652946745652550398e+00
1.013335387575234745e+04,2.652946745425916575e+00
1.013335389667110576e+04,2.652946745199281420e+00
1.013335391758986407e+04,2.652946744972646265e+00
1.013335393850862238e+04,2.652946744746009333e+00
1.013335395942738251e+04,2.652946744519371514e+00
1.013335398034614082e+04,2.652946744292732806e+00
1.013335400126489913e+04,2.652946744066092766e+00
1.013335402218365743e+04,2.652946743839451393e+00
1.013335404310241574e+04,2.652946743612809577e+00
1.013335406402117405e+04,2.652946743386166872e+00
1.013335408493993236e+04,2.652946743159522835e+00
1.013335410585869067e+04,2.652946742932877910e+00
1.013335412677745080e+04,2.652946742706231653e+00
1.013335414769620911e+04,2.652946742479584508e+00
1.013335416861496742e+04,2.652946742252936918e+00
1.013335418953372573e+04,2.652946742026287552e+00
1.013335421045248404e+04,2.652946741799637298e+00
1.013335423137124235e+04,2.652946741572986156e+00
1.013335425229000066e+04,2.652946741346333681e+00
1.013335427320876079e+04,2.652946741119680762e+00
1.013335429412751910e+04,2.652946740893026956e+00
1.013335431504627741e+04,2.652946740666371372e+00
1.013335433596503572e+04,2.652946740439714901e+00
1.013335435688379403e+04,2.652946740213057986e+00
1.013335437780255234e+04,2.652946739986399738e+00
1.013335439872131064e+04,2.652946739759740158e+00
1.013335441964006895e+04,2.652946739533080134e+00
1.013335444055882908e+04,2.652946739306418333e+00
1.013335446147758739e+04,2.652946739079756089e+00
1.013335448239634570e+04,2.652946738853092956e+00
1.013335450331510401e+04,2.652946738626428491e+00
1.013335452423386232e+04,2.652946738399763138e+00
1.013335454515262063e+04,2.652946738173096453e+00
1.013335456607137894e+04,2.652946737946428879e+00
1.013335458699013725e+04,2.652946737719760861e+00
1.013335460790889738e+04,2.652946737493091067e+00
1.013335462882765569e+04,2.652946737266420385e+00
1.013335464974641400e+04,2.652946737039748815e+00
1.013335467066517231e+04,2.652946736813076356e+00
1.013335469158393062e+04,2.652946736586403009e+00
1.013335471250268893e+04,2.652946736359727886e+00
1.013335473342144724e+04,2.652946736133052319e+00
1.013335475434020555e+04,2.652946735906375864e+00
1.013335477525896567e+04,2.652946735679698076e+00
1.013335479617772398e+04,2.652946735453018956e+00
1.013335481709648229e+04,2.652946735226339836e+00
1.013335483801524060e+04,2.652946734999658496e+00
1.013335485893399891e+04,2.652946734772976711e+00
1.013335487985275722e+04,2.652946734546294039e+00
1.013335490077151553e+04,2.652946734319610034e+00
1.013335492169027384e+04,2.652946734092925141e+00
1.013335494260903397e+04,2.652946733866239359e+00
1.013335496352779228e+04,2.652946733639552246e+00
1.013335498444655059e+04,2.652946733412864688e+00
1.013335500536530890e+04,2.652946733186175798e+00
1.013335502628406721e+04,2.652946732959485576e+00
1.013335504720282552e+04,2.652946732732794466e+00
1.013335506812158383e+04,2.652946732506102467e+00
1.013335508904034396e+04,2.652946732279409581e+00
1.013335510995910226e+04,2.652946732052715362e+00
1.013335513087786057e+04,2.652946731826019811e+00
1.013335515179661888e+04,2.652946731599323815e+00
1.013335517271537719e+04,2.652946731372626932e+00
1.013335519363413550e+04,2.652946731145928716e+00
1.013335521455289381e+04,2.652946730919229612e+00
1.013335523547165212e+04,2.652946730692529620e+00
1.013335525639041225e+04,2.652946730465828296e+00
1.013335527730917056e+04,2.652946730239126083e+00
1.013335529822792887e+04,2.652946730012422982e+00
1.013335531914668718e+04,2.652946729785718105e+00
1.013335534006544549e+04,2.652946729559012784e+00
1.013335536098420380e+04,2.652946729332307019e+00
1.013335538190296211e+04,2.652946729105599033e+00
1.013335540282172042e+04,2.652946728878890603e+00
1.013335542374048055e+04,2.652946728652181285e+00
1.013335544465923886e+04,2.652946728425471079e+00
1.013335546557799717e+04,2.652946728198759985e+00
1.013335548649675547e+04,2.652946727972047558e+00
1.013335550741551378e+04,2.652946727745333799e+00
1.013335552833427209e+04,2.652946727518619152e+00
1.013335554925303040e+04,2.652946727291903617e+00
1.013335557017178871e+04,2.652946727065187194e+00
1.013335559109054884e+04,2.652946726838469438e+00
1.013335561200930715e+04,2.652946726611750794e+00
1.013335563292806546e+04,2.652946726385031706e+00
1.013335565384682377e+04,2.652946726158310842e+00
1.013335567476558208e+04,2.652946725931589089e+00
1.013335569568434039e+04,2.652946725704866449e+00
1.013335571660309870e+04,2.652946725478142032e+00
1.013335573752185701e+04,2.652946725251418059e+00
1.013335575844061714e+04,2.652946725024691865e+00
1.013335577935937545e+04,2.652946724797965228e+00
1.013335580027813376e+04,2.652946724571237702e+00
1.013335582119689207e+04,2.652946724344508844e+00
1.013335584211565038e+04,2.652946724117778654e+00
1.013335586303440869e+04,2.652946723891048020e+00
1.013335588395316699e+04,2.652946723664316053e+00
1.013335590487192530e+04,2.652946723437583199e+00
1.013335592579068543e+04,2.652946723210849456e+00
1.013335594670944374e+04,2.652946722984113936e+00
1.013335596762820205e+04,2.652946722757377973e+00
1.013335598854696036e+04,2.652946722530641122e+00
1.013335600946571867e+04,2.652946722303902938e+00
1.013335603038447698e+04,2.652946722077163866e+00
1.013335605130323529e+04,2.652946721850423906e+00
1.013335607222199542e+04,2.652946721623683057e+00
1.013335609314075373e+04,2.652946721396940877e+00
1.013335611405951204e+04,2.652946721170197808e+00
1.013335613497827035e+04,2.652946720943453407e+00
1.013335615589702866e+04,2.652946720716708562e+00
1.013335617681578697e+04,2.652946720489962384e+00
1.013335619773454528e+04,2.652946720263215319e+00
1.013335621865330359e+04,2.652946720036466921e+00
1.013335623957206371e+04,2.652946719809717191e+00
1.013335626049082202e+04,2.652946719582967017e+00
1.013335628140958033e+04,2.652946719356215954e+00
