Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.062594821759266779e+04,3.658036078100476374e+00
1.062594823627046208e+04,3.658036074614237965e+00
1.062594825494825454e+04,3.658036071128181188e+00
1.062594827362604883e+04,3.658036067642305156e+00
1.062594829230384312e+04,3.658036064156609424e+00
1.062594831098163559e+04,3.658036060671094880e+00
1.062594832965942987e+04,3.658036057185761525e+00
1.062594834833722416e+04,3.658036053700608470e+00
1.062594836701501663e+04,3.658036050215636603e+00
1.062594838569281092e+04,3.658036046730845925e+00
1.062594840437060520e+04,3.658036043246235547e+00
1.062594842304839767e+04,3.658036039761807245e+00
1.062594844172619196e+04,3.658036036277558800e+00
1.062594846040398625e+04,3.658036032793491099e+00
1.062594847908178053e+04,3.658036029309605031e+00
1.062594849775957300e+04,3.658036025825899262e+00
1.062594851643736729e+04,3.658036022342375126e+00
1.062594853511516158e+04,3.658036018859030847e+00
1.062594855379295404e+04,3.658036015375868644e+00
1.062594857247074833e+04,3.658036011892886741e+00
1.062594859114854262e+04,3.658036008410086026e+00
1.062594860982633509e+04,3.658036004927466056e+00
1.062594862850412937e+04,3.658036001445026830e+00
1.062594864718192366e+04,3.658035997962768793e+00
1.062594866585971613e+04,3.658035994480691500e+00
1.062594868453751042e+04,3.658035990998795839e+00
1.062594870321530470e+04,3.658035987517080034e+00
1.062594872189309717e+04,3.658035984035546306e+00
1.062594874057089146e+04,3.658035980554192879e+00
1.062594875924868575e+04,3.658035977073019751e+00
1.062594877792647821e+04,3.658035973592028700e+00
1.062594879660427250e+04,3.658035970111217949e+00
1.062594881528206679e+04,3.658035966630589275e+00
1.062594883395985926e+04,3.658035963150140457e+00
1.062594885263765354e+04,3.658035959669873272e+00
1.062594887131544783e+04,3.658035956189785942e+00
1.062594888999324030e+04,3.658035952709881133e+00
1.062594890867103459e+04,3.658035949230156181e+00
1.062594892734882887e+04,3.658035945750612417e+00
1.062594894602662316e+04,3.658035942271249841e+00
1.062594896470441563e+04,3.658035938792068453e+00
1.062594898338220992e+04,3.658035935313067366e+00
1.062594900206000420e+04,3.658035931834247467e+00
1.062594902073779667e+04,3.658035928355609201e+00
1.062594903941559096e+04,3.658035924877151679e+00
1.062594905809338525e+04,3.658035921398874013e+00
1.062594907677117772e+04,3.658035917920778424e+00
1.062594909544897200e+04,3.658035914442864467e+00
1.062594911412676629e+04,3.658035910965130366e+00
1.062594913280455876e+04,3.658035907487578342e+00
1.062594915148235305e+04,3.658035904010206618e+00
1.062594917016014733e+04,3.658035900533015639e+00
1.062594918883793980e+04,3.658035897056006291e+00
1.062594920751573409e+04,3.658035893579177689e+00
1.062594922619352838e+04,3.658035890102529830e+00
1.062594924487132084e+04,3.658035886626063604e+00
1.062594926354911513e+04,3.658035883149777678e+00
1.062594928222690942e+04,3.658035879673673385e+00
1.062594930090470189e+04,3.658035876197750280e+00
1.062594931958249617e+04,3.658035872722007920e+00
1.062594933826029046e+04,3.658035869246446747e+00
1.062594935693808293e+04,3.658035865771066764e+00
