Time (BJD_TBD - 2450000), F_star + F_d (mJy)
9.905193796296138316e+03,2.652909720650262759e+00
9.905193817625817246e+03,2.652909717226188402e+00
9.905193838955496176e+03,2.652909713802364955e+00
9.905193860285176925e+03,2.652909710378791530e+00
9.905193881614855854e+03,2.652909706955468572e+00
9.905193902944534784e+03,2.652909703532395636e+00
9.905193924274213714e+03,2.652909700109573610e+00
9.905193945603892644e+03,2.652909696687001606e+00
9.905193966933571573e+03,2.652909693264680069e+00
9.905193988263252322e+03,2.652909689842608554e+00
9.905194009592931252e+03,2.652909686420787505e+00
9.905194030922610182e+03,2.652909682999216923e+00
9.905194052252289111e+03,2.652909679577897251e+00
9.905194073581968041e+03,2.652909676156827601e+00
9.905194094911648790e+03,2.652909672736007973e+00
9.905194116241327720e+03,2.652909669315439256e+00
9.905194137571006650e+03,2.652909665895120561e+00
9.905194158900685579e+03,2.652909662475052777e+00
9.905194180230364509e+03,2.652909659055235014e+00
9.905194201560043439e+03,2.652909655635668162e+00
9.905194222889724188e+03,2.652909652216351333e+00
9.905194244219403117e+03,2.652909648797284525e+00
9.905194265549082047e+03,2.652909645378468628e+00
9.905194286878760977e+03,2.652909641959903198e+00
9.905194308208439907e+03,2.652909638541587789e+00
9.905194329538120655e+03,2.652909635123523291e+00
9.905194350867799585e+03,2.652909631705709259e+00
9.905194372197478515e+03,2.652909628288145694e+00
9.905194393527157445e+03,2.652909624870832150e+00
9.905194414856836374e+03,2.652909621453769073e+00
9.905194436186517123e+03,2.652909618036956019e+00
9.905194457516196053e+03,2.652909614620394319e+00
9.905194478845874983e+03,2.652909611204083085e+00
9.905194500175553912e+03,2.652909607788021873e+00
9.905194521505232842e+03,2.652909604372211572e+00
9.905194542834911772e+03,2.652909600956651293e+00
9.905194564164592521e+03,2.652909597541341924e+00
9.905194585494271450e+03,2.652909594126282578e+00
9.905194606823950380e+03,2.652909590711474142e+00
9.905194628153629310e+03,2.652909587296916172e+00
9.905194649483308240e+03,2.652909583882608224e+00
9.905194670812988988e+03,2.652909580468550743e+00
9.905194692142667918e+03,2.652909577054744172e+00
9.905194713472346848e+03,2.652909573641188512e+00
9.905194734802025778e+03,2.652909570227882430e+00
9.905194756131704708e+03,2.652909566814827258e+00
9.905194777461383637e+03,2.652909563402022997e+00
9.905194798791064386e+03,2.652909559989468313e+00
9.905194820120743316e+03,2.652909556577164985e+00
9.905194841450422246e+03,2.652909553165111678e+00
9.905194862780101175e+03,2.652909549753309726e+00
9.905194884109780105e+03,2.652909546341757796e+00
9.905194905439460854e+03,2.652909542930455888e+00
9.905194926769139784e+03,2.652909539519405335e+00
9.905194948098818713e+03,2.652909536108604804e+00
9.905194969428497643e+03,2.652909532698055184e+00
9.905194990758176573e+03,2.652909529287755586e+00
9.905195012087855503e+03,2.652909525877706898e+00
9.905195033417536251e+03,2.652909522467908676e+00
9.905195054747215181e+03,2.652909519058360921e+00
9.905195076076894111e+03,2.652909515649064076e+00
9.905195097406573041e+03,2.652909512240018142e+00
9.905195118736251970e+03,2.652909508831221785e+00
9.905195140065932719e+03,2.652909505422676339e+00
9.905195161395611649e+03,2.652909502014382248e+00
9.905195182725290579e+03,2.652909498606338179e+00
9.905195204054969508e+03,2.652909495198544576e+00
9.905195225384648438e+03,2.652909491791001884e+00
9.905195246714329187e+03,2.652909488383708769e+00
9.905195268044008117e+03,2.652909484976667454e+00
9.905195289373687046e+03,2.652909481569876160e+00
9.905195310703365976e+03,2.652909478163335333e+00
9.905195332033044906e+03,2.652909474757045860e+00
9.905195353362723836e+03,2.652909471351006410e+00
9.905195374692404584e+03,2.652909467945217870e+00
9.905195396022083514e+03,2.652909464539679796e+00
9.905195417351762444e+03,2.652909461134392632e+00
9.905195438681441374e+03,2.652909457729355491e+00
9.905195460011120304e+03,2.652909454324569705e+00
9.905195481340801052e+03,2.652909450920033496e+00
9.905195502670479982e+03,2.652909447515748642e+00
9.905195524000158912e+03,2.652909444111714699e+00
9.905195545329837842e+03,2.652909440707931221e+00
9.905195566659516771e+03,2.652909437304398210e+00
9.905195587989195701e+03,2.652909433901116110e+00
9.905195609318876450e+03,2.652909430498084475e+00
9.905195630648555380e+03,2.652909427095303752e+00
9.905195651978234309e+03,2.652909423692773494e+00
9.905195673307913239e+03,2.652909420290493703e+00
9.905195694637592169e+03,2.652909416888464822e+00
9.905195715967272918e+03,2.652909413486686407e+00
9.905195737296951847e+03,2.652909410085158903e+00
9.905195758626630777e+03,2.652909406683882310e+00
9.905195779956309707e+03,2.652909403282855738e+00
9.905195801285988637e+03,2.652909399882080965e+00
9.905195822615667566e+03,2.652909396481556215e+00
9.905195843945348315e+03,2.652909393081281930e+00
9.905195865275027245e+03,2.652909389681258556e+00
9.905195886604706175e+03,2.652909386281485649e+00
9.905195907934385104e+03,2.652909382881964095e+00
9.905195929264064034e+03,2.652909379482693009e+00
9.905195950593744783e+03,2.652909376083671944e+00
9.905195971923423713e+03,2.652909372684902234e+00
9.905195993253102642e+03,2.652909369286383434e+00
9.905196014582781572e+03,2.652909365888114657e+00
9.905196035912460502e+03,2.652909362490097678e+00
9.905196057242139432e+03,2.652909359092330277e+00
9.905196078571820181e+03,2.652909355694814231e+00
9.905196099901499110e+03,2.652909352297549095e+00
9.905196121231178040e+03,2.652909348900534869e+00
9.905196142560856970e+03,2.652909345503770666e+00
9.905196163890535900e+03,2.652909342107257373e+00
9.905196185220216648e+03,2.652909338710995435e+00
9.905196206549895578e+03,2.652909335314983519e+00
9.905196227879574508e+03,2.652909331919222957e+00
9.905196249209253438e+03,2.652909328523712862e+00
9.905196270538932367e+03,2.652909325128454121e+00
9.905196291868613116e+03,2.652909321733445402e+00
9.905196313198292046e+03,2.652909318338687594e+00
9.905196334527970976e+03,2.652909314944180696e+00
9.905196355857649905e+03,2.652909311549924709e+00
9.905196377187328835e+03,2.652909308155919188e+00
9.905196398517007765e+03,2.652909304762164577e+00
9.905196419846688514e+03,2.652909301368660877e+00
9.905196441176367443e+03,2.652909297975408087e+00
9.905196462506046373e+03,2.652909294582405764e+00
9.905196483835725303e+03,2.652909291189654795e+00
9.905196505165404233e+03,2.652909287797154292e+00
9.905196526495084981e+03,2.652909284404905144e+00
9.905196547824763911e+03,2.652909281012905574e+00
