Time (BJD_TBD - 2450000), F_e/F_star (ppm)
9.908226643518544734e+03,1.228653423062567214e+02
9.908226666740774817e+03,1.228650388393980393e+02
9.908226689963004901e+03,1.228647353377607061e+02
9.908226713185233166e+03,1.228644318013686814e+02
9.908226736407463250e+03,1.228641282301745576e+02
9.908226759629693333e+03,1.228638246242022944e+02
9.908226782851923417e+03,1.228635209834520907e+02
9.908226806074151682e+03,1.228632173079478491e+02
9.908226829296381766e+03,1.228629135976422333e+02
9.908226852518611850e+03,1.228626098525591601e+02
9.908226875740841933e+03,1.228623060726988285e+02
9.908226898963070198e+03,1.228620022580851980e+02
9.908226922185300282e+03,1.228616984086708754e+02
9.908226945407530366e+03,1.228613945244797634e+02
9.908226968629760449e+03,1.228610906055121035e+02
9.908226991851988714e+03,1.228607866517918410e+02
9.908227015074218798e+03,1.228604826632715543e+02
9.908227038296448882e+03,1.228601786399752029e+02
9.908227061518678966e+03,1.228598745819030000e+02
9.908227084740907230e+03,1.228595704890788767e+02
9.908227107963137314e+03,1.228592663614554397e+02
9.908227131185367398e+03,1.228589621990566201e+02
9.908227154407597482e+03,1.228586580018826453e+02
9.908227177629825746e+03,1.228583537699574890e+02
9.908227200852055830e+03,1.228580495032336586e+02
9.908227224074285914e+03,1.228577452017351845e+02
9.908227247296515998e+03,1.228574408654622090e+02
9.908227270518744263e+03,1.228571364944387767e+02
9.908227293740974346e+03,1.228568320886173666e+02
9.908227316963204430e+03,1.228565276480219950e+02
9.908227340185434514e+03,1.228562231726528466e+02
9.908227363407662779e+03,1.228559186625338953e+02
9.908227386629892862e+03,1.228556141176176908e+02
9.908227409852122946e+03,1.228553095379282070e+02
9.908227433074353030e+03,1.228550049234656427e+02
9.908227456296581295e+03,1.228547002742540002e+02
9.908227479518811379e+03,1.228543955902457867e+02
9.908227502741041462e+03,1.228540908714649902e+02
9.908227525963271546e+03,1.228537861179117954e+02
9.908227549185499811e+03,1.228534813296102755e+02
9.908227572407729895e+03,1.228531765065128241e+02
9.908227595629959978e+03,1.228528716486435144e+02
9.908227618852190062e+03,1.228525667560025028e+02
9.908227642074418327e+03,1.228522618286138339e+02
9.908227665296648411e+03,1.228519568664299442e+02
9.908227688518878495e+03,1.228516518694748925e+02
9.908227711741108578e+03,1.228513468377488351e+02
9.908227734963336843e+03,1.228510417712758453e+02
9.908227758185566927e+03,1.228507366700083168e+02
9.908227781407797011e+03,1.228504315339703226e+02
9.908227804630027094e+03,1.228501263631620191e+02
9.908227827852255359e+03,1.228498211576075079e+02
9.908227851074485443e+03,1.228495159172591400e+02
9.908227874296715527e+03,1.228492106421409886e+02
9.908227897518945610e+03,1.228489053322532527e+02
9.908227920741173875e+03,1.228485999876199912e+02
9.908227943963403959e+03,1.228482946081935694e+02
9.908227967185634043e+03,1.228479891939980604e+02
9.908227990407864127e+03,1.228476837450336632e+02
9.908228013630092391e+03,1.228473782613244509e+02
9.908228036852322475e+03,1.228470727428227889e+02
9.908228060074552559e+03,1.228467671895527076e+02
9.908228083296782643e+03,1.228464616015144486e+02
9.908228106519010908e+03,1.228461559787320994e+02
9.908228129741240991e+03,1.228458503211579540e+02
9.908228152963471075e+03,1.228455446288161426e+02
9.908228176185701159e+03,1.228452389017068072e+02
9.908228199407929424e+03,1.228449331398541347e+02
9.908228222630159507e+03,1.228446273432103197e+02
9.908228245852389591e+03,1.228443215117995351e+02
9.908228269074619675e+03,1.228440156456219654e+02
9.908228292296847940e+03,1.228437097447016981e+02
9.908228315519078023e+03,1.228434038089910416e+02
9.908228338741308107e+03,1.228430978385140975e+02
9.908228361963538191e+03,1.228427918332710505e+02
9.908228385185766456e+03,1.228424857932860448e+02
9.908228408407996540e+03,1.228421797185113320e+02
9.908228431630226623e+03,1.228418736089710279e+02
9.908228454852456707e+03,1.228415674646653173e+02
9.908228478074684972e+03,1.228412612856183728e+02
9.908228501296915056e+03,1.228409550717824033e+02
9.908228524519145139e+03,1.228406488231815388e+02
9.908228547741375223e+03,1.228403425398159783e+02
9.908228570963603488e+03,1.228400362217098802e+02
9.908228594185833572e+03,1.228397298688154393e+02
9.908228617408063656e+03,1.228394234811568424e+02
