Time (BJD_TBD - 2450000), L_f/L_star (ppm)
1.061386530092591420e+04,6.715126887663696209e+01
1.061386531688121431e+04,6.715103477196775827e+01
1.061386533283651261e+04,6.715080066375229251e+01
1.061386534879181272e+04,6.715056655193721724e+01
1.061386536474711102e+04,6.715033243657595108e+01
1.061386538070241113e+04,6.715009831761513226e+01
1.061386539665770943e+04,6.714986419510820781e+01
1.061386541261300954e+04,6.714963006900174491e+01
1.061386542856830783e+04,6.714939593934921902e+01
1.061386544452360795e+04,6.714916180609726837e+01
1.061386546047890624e+04,6.714892766929926893e+01
1.061386547643420636e+04,6.714869352890190157e+01
1.061386549238950465e+04,6.714845938495854227e+01
1.061386550834480477e+04,6.714822523741585769e+01
1.061386552430010306e+04,6.714799108632725222e+01
1.061386554025540318e+04,6.714775693163937831e+01
1.061386555621070147e+04,6.714752277340566877e+01
1.061386557216600158e+04,6.714728861157271922e+01
1.061386558812129988e+04,6.714705444619399088e+01
1.061386560407659999e+04,6.714682027721605095e+01
1.061386562003189829e+04,6.714658610469240330e+01
1.061386563598719840e+04,6.714635192856964352e+01
1.061386565194249670e+04,6.714611774890119023e+01
1.061386566789779681e+04,6.714588356563366744e+01
1.061386568385309511e+04,6.714564937882049378e+01
1.061386569980839522e+04,6.714541518840836432e+01
1.061386571576369352e+04,6.714518099445065502e+01
1.061386573171899363e+04,6.714494679689400414e+01
1.061386574767429192e+04,6.714471259579180185e+01
1.061386576362959204e+04,6.714447839109070060e+01
1.061386577958489033e+04,6.714424418284416163e+01
1.061386579554019045e+04,6.714400997099879476e+01
1.061386581149549056e+04,6.714377575558128797e+01
1.061386582745078886e+04,6.714354153661842872e+01
1.061386584340608897e+04,6.714330731405678421e+01
1.061386585936138727e+04,6.714307308794985829e+01
1.061386587531668738e+04,6.714283885824418974e+01
1.061386589127198567e+04,6.714260462499329662e+01
1.061386590722728579e+04,6.714237038814373193e+01
1.061386592318258408e+04,6.714213614774894268e+01
1.061386593913788420e+04,6.714190190375559553e+01
1.061386595509318249e+04,6.714166765621709487e+01
1.061386597104848261e+04,6.714143340508005053e+01
1.061386598700378090e+04,6.714119915039788111e+01
1.061386600295908102e+04,6.714096489211726748e+01
1.061386601891437931e+04,6.714073063029158561e+01
1.061386603486967942e+04,6.714049636486750217e+01
1.061386605082497772e+04,6.714026209589840732e+01
1.061386606678027783e+04,6.714002782333095354e+01
1.061386608273557613e+04,6.713979354721858783e+01
1.061386609869087624e+04,6.713955926750787739e+01
1.061386611464617454e+04,6.713932498425232609e+01
1.061386613060147465e+04,6.713909069739850111e+01
1.061386614655677295e+04,6.713885640699983526e+01
1.061386616251207306e+04,6.713862211300298100e+01
1.061386617846737136e+04,6.713838781546138534e+01
1.061386619442267147e+04,6.713815351432161549e+01
1.061386621037796976e+04,6.713791920963714688e+01
1.061386622633326988e+04,6.713768490135457512e+01
1.061386624228856817e+04,6.713745058952736144e+01
1.061386625824386829e+04,6.713721627410211568e+01
1.061386627419916658e+04,6.713698195513228484e+01
1.061386629015446670e+04,6.713674763256443612e+01
1.061386630610976681e+04,6.713651330642534276e+01
1.061386632206506511e+04,6.713627897674174960e+01
1.061386633802036522e+04,6.713604464346026646e+01
1.061386635397566351e+04,6.713581030663434035e+01
1.061386636993096363e+04,6.713557596621053847e+01
1.061386638588626192e+04,6.713534162224233626e+01
1.061386640184156204e+04,6.713510727467635775e+01
1.061386641779686033e+04,6.713487292356604996e+01
1.061386643375216045e+04,6.713463856885798009e+01
1.061386644970745874e+04,6.713440421060563779e+01
1.061386646566275886e+04,6.713416984875560445e+01
1.061386648161805715e+04,6.713393548336134131e+01
1.061386649757335726e+04,6.713370111436947241e+01
1.061386651352865556e+04,6.713346674183344476e+01
1.061386652948395567e+04,6.713323236569981134e+01
1.061386654543925397e+04,6.713299798602206181e+01
1.061386656139455408e+04,6.713276360274677756e+01
1.061386657734985238e+04,6.713252921592747668e+01
1.061386659330515249e+04,6.713229482551071214e+01
1.061386660926045079e+04,6.713206043154988834e+01
1.061386662521575090e+04,6.713182603399170034e+01
1.061386664117104920e+04,6.713159163288956677e+01
1.061386665712634931e+04,6.713135722819006901e+01
1.061386667308164760e+04,6.713112281994669672e+01
1.061386668903694772e+04,6.713088840810600288e+01
1.061386670499224601e+04,6.713065399272147715e+01
1.061386672094754613e+04,6.713041957373971513e+01
1.061386673690284442e+04,6.713018515121419227e+01
1.061386675285814454e+04,6.712995072509146155e+01
1.061386676881344283e+04,6.712971629542501262e+01
1.061386678476874295e+04,6.712948186216142687e+01
1.061386680072404306e+04,6.712924742532744915e+01
1.061386681667934135e+04,6.712901298494985269e+01
1.061386683263464147e+04,6.712877854097519048e+01
1.061386684858993976e+04,6.712854409345695217e+01
1.061386686454523988e+04,6.712830964234171915e+01
