Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.917309675925876945e+03,2.739236584831467258e+00
9.917309697571559809e+03,2.739236585551907410e+00
9.917309719217242673e+03,2.739236586272463470e+00
9.917309740862925537e+03,2.739236586993136768e+00
9.917309762508608401e+03,2.739236587713925086e+00
9.917309784154293084e+03,2.739236588434830644e+00
9.917309805799975948e+03,2.739236589155851664e+00
9.917309827445658811e+03,2.739236589876989481e+00
9.917309849091341675e+03,2.739236590598243204e+00
9.917309870737024539e+03,2.739236591319613279e+00
9.917309892382707403e+03,2.739236592041099705e+00
9.917309914028390267e+03,2.739236592762702038e+00
9.917309935674073131e+03,2.739236593484420723e+00
9.917309957319757814e+03,2.739236594206256203e+00
9.917309978965440678e+03,2.739236594928207147e+00
9.917310000611123542e+03,2.739236595650273998e+00
9.917310022256806405e+03,2.739236596372458088e+00
9.917310043902489269e+03,2.739236597094758086e+00
9.917310065548172133e+03,2.739236597817173990e+00
9.917310087193854997e+03,2.739236598539706247e+00
9.917310108839537861e+03,2.739236599262354854e+00
9.917310130485222544e+03,2.739236599985119813e+00
9.917310152130905408e+03,2.739236600708001124e+00
9.917310173776588272e+03,2.739236601430998341e+00
9.917310195422271136e+03,2.739236602154111466e+00
9.917310217067954000e+03,2.739236602877340943e+00
9.917310238713636863e+03,2.739236603600687214e+00
9.917310260359319727e+03,2.739236604324149837e+00
9.917310282005002591e+03,2.739236605047727480e+00
9.917310303650687274e+03,2.739236605771422361e+00
9.917310325296370138e+03,2.739236606495233151e+00
9.917310346942053002e+03,2.739236607219160291e+00
9.917310368587735866e+03,2.739236607943203783e+00
9.917310390233418730e+03,2.739236608667363182e+00
9.917310411879101594e+03,2.739236609391638932e+00
9.917310433524784457e+03,2.739236610116030590e+00
9.917310455170467321e+03,2.739236610840539043e+00
9.917310476816152004e+03,2.739236611565163404e+00
9.917310498461834868e+03,2.739236612289904116e+00
9.917310520107517732e+03,2.739236613014760735e+00
9.917310541753200596e+03,2.739236613739734150e+00
9.917310563398883460e+03,2.739236614464822583e+00
9.917310585044566324e+03,2.739236615190028257e+00
9.917310606690249188e+03,2.739236615915350281e+00
9.917310628335932051e+03,2.739236616640788213e+00
9.917310649981616734e+03,2.739236617366342053e+00
9.917310671627299598e+03,2.739236618092012687e+00
9.917310693272982462e+03,2.739236618817798785e+00
9.917310714918665326e+03,2.739236619543702123e+00
9.917310736564348190e+03,2.739236620269720923e+00
9.917310758210031054e+03,2.739236620995856075e+00
9.917310779855713918e+03,2.739236621722107579e+00
9.917310801501396782e+03,2.739236622448474989e+00
9.917310823147079645e+03,2.739236623174959195e+00
9.917310844792764328e+03,2.739236623901559309e+00
9.917310866438447192e+03,2.739236624628275774e+00
9.917310888084130056e+03,2.739236625355108146e+00
9.917310909729812920e+03,2.739236626082056869e+00
9.917310931375495784e+03,2.739236626809121944e+00
9.917310953021178648e+03,2.739236627536302926e+00
9.917310974666861512e+03,2.739236628263600259e+00
9.917310996312544376e+03,2.739236628991013500e+00
9.917311017958229058e+03,2.739236629718543981e+00
