Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
1.014846018518507481e+04,2.739353470516824984e+00
1.014846020605984813e+04,2.739353469153645193e+00
1.014846022693461964e+04,2.739353467790884622e+00
1.014846024780939297e+04,2.739353466428543271e+00
1.014846026868416629e+04,2.739353465066626470e+00
1.014846028955893780e+04,2.739353463705125336e+00
1.014846031043371113e+04,2.739353462344041645e+00
1.014846033130848264e+04,2.739353460983378952e+00
1.014846035218325596e+04,2.739353459623139031e+00
1.014846037305802929e+04,2.739353458263313001e+00
1.014846039393280080e+04,2.739353456903907968e+00
1.014846041480757413e+04,2.739353455544923932e+00
1.014846043568234745e+04,2.739353454186359116e+00
1.014846045655711896e+04,2.739353452828211744e+00
1.014846047743189229e+04,2.739353451470483591e+00
1.014846049830666561e+04,2.739353450113176436e+00
1.014846051918143712e+04,2.739353448756290277e+00
1.014846054005621045e+04,2.739353447399821562e+00
1.014846056093098196e+04,2.739353446043773843e+00
1.014846058180575528e+04,2.739353444688141792e+00
1.014846060268052861e+04,2.739353443332930738e+00
1.014846062355530012e+04,2.739353441978142456e+00
1.014846064443007344e+04,2.739353440623769842e+00
1.014846066530484677e+04,2.739353439269818224e+00
1.014846068617961828e+04,2.739353437916284051e+00
1.014846070705439161e+04,2.739353436563170874e+00
1.014846072792916493e+04,2.739353435210476917e+00
1.014846074880393644e+04,2.739353433858200404e+00
1.014846076967870977e+04,2.739353432506348440e+00
1.014846079055348127e+04,2.739353431154910368e+00
1.014846081142825460e+04,2.739353429803895068e+00
1.014846083230302793e+04,2.739353428453297212e+00
1.014846085317779944e+04,2.739353427103120353e+00
1.014846087405257276e+04,2.739353425753364490e+00
1.014846089492734609e+04,2.739353424404022519e+00
1.014846091580211760e+04,2.739353423055105097e+00
1.014846093667689092e+04,2.739353421706603342e+00
1.014846095755166243e+04,2.739353420358524360e+00
1.014846097842643576e+04,2.739353419010861046e+00
1.014846099930120909e+04,2.739353417663618728e+00
1.014846102017598059e+04,2.739353416316799184e+00
1.014846104105075392e+04,2.739353414970395306e+00
1.014846106192552725e+04,2.739353413624412426e+00
1.014846108280029875e+04,2.739353412278848765e+00
1.014846110367507208e+04,2.739353410933702548e+00
1.014846112454984541e+04,2.739353409588977328e+00
1.014846114542461692e+04,2.739353408244671328e+00
1.014846116629939024e+04,2.739353406900782772e+00
1.014846118717416175e+04,2.739353405557316989e+00
1.014846120804893508e+04,2.739353404214270427e+00
1.014846122892370840e+04,2.739353402871641308e+00
1.014846124979847991e+04,2.739353401529433185e+00
1.014846127067325324e+04,2.739353400187644283e+00
1.014846129154802657e+04,2.739353398846272825e+00
1.014846131242279807e+04,2.739353397505322363e+00
1.014846133329757140e+04,2.739353396164791121e+00
1.014846135417234473e+04,2.739353394824682653e+00
1.014846137504711623e+04,2.739353393484988075e+00
1.014846139592188956e+04,2.739353392145714494e+00
1.014846141679666107e+04,2.739353390806861910e+00
1.014846143767143440e+04,2.739353389468426769e+00
1.014846145854620772e+04,2.739353388130410849e+00
1.014846147942097923e+04,2.739353386792815925e+00
1.014846150029575256e+04,2.739353385455640222e+00
1.014846152117052588e+04,2.739353384118885515e+00
1.014846154204529739e+04,2.739353382782546475e+00
1.014846156292007072e+04,2.739353381446630209e+00
1.014846158379484405e+04,2.739353380111133163e+00
1.014846160466961555e+04,2.739353378776051784e+00
1.014846162554438888e+04,2.739353377441393178e+00
1.014846164641916039e+04,2.739353376107155569e+00
1.014846166729393371e+04,2.739353374773333627e+00
1.014846168816870704e+04,2.739353373439932682e+00
1.014846170904347855e+04,2.739353372106950957e+00
1.014846172991825188e+04,2.739353370774388452e+00
1.014846175079302520e+04,2.739353369442243391e+00
1.014846177166779671e+04,2.739353368110522879e+00
1.014846179254257004e+04,2.739353366779219812e+00
1.014846181341734336e+04,2.739353365448332411e+00
1.014846183429211487e+04,2.739353364117869560e+00
1.014846185516688820e+04,2.739353362787824153e+00
1.014846187604165971e+04,2.739353361458196190e+00
1.014846189691643303e+04,2.739353360128989223e+00
1.014846191779120636e+04,2.739353358800203253e+00
1.014846193866597787e+04,2.739353357471834727e+00
1.014846195954075120e+04,2.739353356143887197e+00
1.014846198041552452e+04,2.739353354816357111e+00
1.014846200129029603e+04,2.739353353489249798e+00
1.014846202216506936e+04,2.739353352162559929e+00
1.014846204303984086e+04,2.739353350836289280e+00
1.014846206391461419e+04,2.739353349510434299e+00
1.014846208478938752e+04,2.739353348185005643e+00
1.014846210566415903e+04,2.739353346859994431e+00
1.014846212653893235e+04,2.739353345535402440e+00
1.014846214741370568e+04,2.739353344211227892e+00
1.014846216828847719e+04,2.739353342887472564e+00
1.014846218916325051e+04,2.739353341564140010e+00
1.014846221003802384e+04,2.739353340241223123e+00
1.014846223091279535e+04,2.739353338918727232e+00
1.014846225178756868e+04,2.739353337596654114e+00
1.014846227266234018e+04,2.739353336274996664e+00
1.014846229353711351e+04,2.739353334953756658e+00
1.014846231441188684e+04,2.739353333632941201e+00
1.014846233528665834e+04,2.739353332312543188e+00
1.014846235616143167e+04,2.739353330992562618e+00
1.014846237703620500e+04,2.739353329673003046e+00
1.014846239791097651e+04,2.739353328353864470e+00
1.014846241878574983e+04,2.739353327035143337e+00
1.014846243966052316e+04,2.739353325716841425e+00
1.014846246053529467e+04,2.739353324398958733e+00
1.014846248141006799e+04,2.739353323081498814e+00
1.014846250228483950e+04,2.739353321764456339e+00
1.014846252315961283e+04,2.739353320447833084e+00
1.014846254403438616e+04,2.739353319131629050e+00
1.014846256490915766e+04,2.739353317815844235e+00
1.014846258578393099e+04,2.739353316500480418e+00
1.014846260665870432e+04,2.739353315185532267e+00
1.014846262753347582e+04,2.739353313871008666e+00
1.014846264840824915e+04,2.739353312556900732e+00
1.014846266928302248e+04,2.739353311243215572e+00
1.014846269015779399e+04,2.739353309929946079e+00
1.014846271103256731e+04,2.739353308617099358e+00
1.014846273190733882e+04,2.739353307304671858e+00
1.014846275278211215e+04,2.739353305992660026e+00
1.014846277365688547e+04,2.739353304681070966e+00
1.014846279453165698e+04,2.739353303369899351e+00
1.014846281540643031e+04,2.739353302059150508e+00
1.014846283628120364e+04,2.739353300748819109e+00
1.014846285715597514e+04,2.739353299438906930e+00
1.014846287803074847e+04,2.739353298129415748e+00
1.014846289890552180e+04,2.739353296820342010e+00
1.014846291978029330e+04,2.739353295511689268e+00
1.014846294065506663e+04,2.739353294203455746e+00
1.014846296152983814e+04,2.739353292895641445e+00
1.014846298240461147e+04,2.739353291588244588e+00
1.014846300327938479e+04,2.739353290281270503e+00
1.014846302415415630e+04,2.739353288974712086e+00
1.014846304502892963e+04,2.739353287668576442e+00
1.014846306590370295e+04,2.739353286362861795e+00
1.014846308677847446e+04,2.739353285057564591e+00
1.014846310765324779e+04,2.739353283752686607e+00
1.014846312852802112e+04,2.739353282448224292e+00
1.014846314940279262e+04,2.739353281144186525e+00
1.014846317027756595e+04,2.739353279840567978e+00
