Time (BJD_TBD - 2450000), F_star + F_c (mJy)
1.014846018518507481e+04,2.558352541415872317e+00
1.014846020605984813e+04,2.558352580948427768e+00
1.014846022693461964e+04,2.558352620480691897e+00
1.014846024780939297e+04,2.558352660012672253e+00
1.014846026868416629e+04,2.558352699544365283e+00
1.014846028955893780e+04,2.558352739075766991e+00
1.014846031043371113e+04,2.558352778606884037e+00
1.014846033130848264e+04,2.558352818137709317e+00
1.014846035218325596e+04,2.558352857668249936e+00
1.014846037305802929e+04,2.558352897198501896e+00
1.014846039393280080e+04,2.558352936728462979e+00
1.014846041480757413e+04,2.558352976258138067e+00
1.014846043568234745e+04,2.558353015787525386e+00
1.014846045655711896e+04,2.558353055316619606e+00
1.014846047743189229e+04,2.558353094845428721e+00
1.014846049830666561e+04,2.558353134373949178e+00
1.014846051918143712e+04,2.558353173902176980e+00
1.014846054005621045e+04,2.558353213430118789e+00
1.014846056093098196e+04,2.558353252957767943e+00
1.014846058180575528e+04,2.558353292485130659e+00
1.014846060268052861e+04,2.558353332012204273e+00
1.014846062355530012e+04,2.558353371538984788e+00
1.014846064443007344e+04,2.558353411065479310e+00
1.014846066530484677e+04,2.558353450591682954e+00
1.014846068617961828e+04,2.558353490117593498e+00
1.014846070705439161e+04,2.558353529643217605e+00
1.014846072792916493e+04,2.558353569168551278e+00
1.014846074880393644e+04,2.558353608693590964e+00
1.014846076967870977e+04,2.558353648218343768e+00
1.014846079055348127e+04,2.558353687742802585e+00
1.014846081142825460e+04,2.558353727266974076e+00
1.014846083230302793e+04,2.558353766790854689e+00
1.014846085317779944e+04,2.558353806314440870e+00
1.014846087405257276e+04,2.558353845837739726e+00
1.014846089492734609e+04,2.558353885360746816e+00
1.014846091580211760e+04,2.558353924883459474e+00
1.014846093667689092e+04,2.558353964405884362e+00
1.014846095755166243e+04,2.558354003928013487e+00
1.014846097842643576e+04,2.558354043449855286e+00
1.014846099930120909e+04,2.558354082971404875e+00
1.014846102017598059e+04,2.558354122492659588e+00
1.014846104105075392e+04,2.558354162013625199e+00
1.014846106192552725e+04,2.558354201534298600e+00
1.014846108280029875e+04,2.558354241054676681e+00
1.014846110367507208e+04,2.558354280574765216e+00
1.014846112454984541e+04,2.558354320094562429e+00
1.014846114542461692e+04,2.558354359614062989e+00
1.014846116629939024e+04,2.558354399133274004e+00
1.014846118717416175e+04,2.558354438652189256e+00
1.014846120804893508e+04,2.558354478170814517e+00
1.014846122892370840e+04,2.558354517689147567e+00
1.014846124979847991e+04,2.558354557207183522e+00
1.014846127067325324e+04,2.558354596724929042e+00
1.014846129154802657e+04,2.558354636242381908e+00
1.014846131242279807e+04,2.558354675759537233e+00
1.014846133329757140e+04,2.558354715276403457e+00
1.014846135417234473e+04,2.558354754792974806e+00
1.014846137504711623e+04,2.558354794309249503e+00
1.014846139592188956e+04,2.558354833825233321e+00
1.014846141679666107e+04,2.558354873340920044e+00
1.014846143767143440e+04,2.558354912856315444e+00
1.014846145854620772e+04,2.558354952371416857e+00
1.014846147942097923e+04,2.558354991886220287e+00
1.014846150029575256e+04,2.558355031400732837e+00
1.014846152117052588e+04,2.558355070914950513e+00
1.014846154204529739e+04,2.558355110428869761e+00
1.014846156292007072e+04,2.558355149942497686e+00
