Time (BJD_TBD - 2450000), F_d/F_star (ppm)
1.061386530092591420e+04,7.779857993983150699e+00
1.061386531688121431e+04,7.778927634421976656e+00
1.061386533283651261e+04,7.777997328215758621e+00
1.061386534879181272e+04,7.777067075152960030e+00
1.061386536474711102e+04,7.776136875446262309e+00
1.061386538070241113e+04,7.775206728884119123e+00
1.061386539665770943e+04,7.774276635679202130e+00
1.061386541261300954e+04,7.773346595620017396e+00
1.061386542856830783e+04,7.772416608919161973e+00
1.061386544452360795e+04,7.771486675365194330e+00
1.061386546047890624e+04,7.770556795170701747e+00
1.061386547643420636e+04,7.769626968124222266e+00
1.061386549238950465e+04,7.768697194438364484e+00
1.061386550834480477e+04,7.767767473901664665e+00
1.061386552430010306e+04,7.766837806726710092e+00
1.061386554025540318e+04,7.765908192702070778e+00
1.061386555621070147e+04,7.764978632040302031e+00
1.061386557216600158e+04,7.764049124530004065e+00
1.061386558812129988e+04,7.763119670383701099e+00
1.061386560407659999e+04,7.762190269390014663e+00
1.061386562003189829e+04,7.761260921761447662e+00
1.061386563598719840e+04,7.760331627286665146e+00
1.061386565194249670e+04,7.759402386178115840e+00
1.061386566789779681e+04,7.758473198224516310e+00
1.061386568385309511e+04,7.757544063638254883e+00
1.061386569980839522e+04,7.756614982208100528e+00
1.061386571576369352e+04,7.755685954146428251e+00
1.061386573171899363e+04,7.754756979241987480e+00
1.061386574767429192e+04,7.753828057707176313e+00
1.061386576362959204e+04,7.752899189330741514e+00
1.061386577958489033e+04,7.751970374325059865e+00
1.061386579554019045e+04,7.751041612478901222e+00
1.061386581149549056e+04,7.750112903898752847e+00
1.061386582745078886e+04,7.749184248691030064e+00
1.061386584340608897e+04,7.748255646644564010e+00
1.061386585936138727e+04,7.747327097971668408e+00
1.061386587531668738e+04,7.746398602461175287e+00
1.061386589127198567e+04,7.745470160325377051e+00
1.061386590722728579e+04,7.744541771353138593e+00
1.061386592318258408e+04,7.743613435756708796e+00
1.061386593913788420e+04,7.742685153324994296e+00
1.061386595509318249e+04,7.741756924270214668e+00
1.061386597104848261e+04,7.740828748381284541e+00
1.061386598700378090e+04,7.739900625870435036e+00
1.061386600295908102e+04,7.738972556526591440e+00
1.061386601891437931e+04,7.738044540561931584e+00
1.061386603486967942e+04,7.737116577765434045e+00
1.061386605082497772e+04,7.736188668349244679e+00
1.061386606678027783e+04,7.735260812102374928e+00
1.061386608273557613e+04,7.734333009236937784e+00
1.061386609869087624e+04,7.733405259541954457e+00
1.061386611464617454e+04,7.732477563229539719e+00
1.061386613060147465e+04,7.731549920088735206e+00
1.061386614655677295e+04,7.730622330331613057e+00
1.061386616251207306e+04,7.729694793747246884e+00
1.061386617846737136e+04,7.728767310547699054e+00
1.061386619442267147e+04,7.727839880522062721e+00
1.061386621037796976e+04,7.726912503882357619e+00
1.061386622633326988e+04,7.725985180417690223e+00
1.061386624228856817e+04,7.725057910340099809e+00
1.061386625824386829e+04,7.724130693438713280e+00
1.061386627419916658e+04,7.723203529925518396e+00
1.061386629015446670e+04,7.722276419589662488e+00
1.061386630610976681e+04,7.721349362537433869e+00
1.061386632206506511e+04,7.720422358875078217e+00
1.061386633802036522e+04,7.719495408391806812e+00
1.061386635397566351e+04,7.718568511299523038e+00
1.061386636993096363e+04,7.717641667387457716e+00
1.061386638588626192e+04,7.716714876867515116e+00
1.061386640184156204e+04,7.715788139528937606e+00
1.061386641779686033e+04,7.714861455583607253e+00
1.061386643375216045e+04,7.713934824820786851e+00
1.061386644970745874e+04,7.713008247452350474e+00
1.061386646566275886e+04,7.712081723267568911e+00
1.061386648161805715e+04,7.711155252478284261e+00
1.061386649757335726e+04,7.710228834873801951e+00
1.061386651352865556e+04,7.709302470665940987e+00
1.061386652948395567e+04,7.708376159644048542e+00
1.061386654543925397e+04,7.707449902019870791e+00
1.061386656139455408e+04,7.706523697582817967e+00
1.061386657734985238e+04,7.705597546544625587e+00
1.061386659330515249e+04,7.704671448694681679e+00
1.061386660926045079e+04,7.703745404244724426e+00
1.061386662521575090e+04,7.702819412984171166e+00
1.061386664117104920e+04,7.701893475124718336e+00
1.061386665712634931e+04,7.700967590455817025e+00
1.061386667308164760e+04,7.700041759189149460e+00
1.061386668903694772e+04,7.699115981114168505e+00
1.061386670499224601e+04,7.698190256442536850e+00
1.061386672094754613e+04,7.697264584963757983e+00
1.061386673690284442e+04,7.696338966889452848e+00
1.061386675285814454e+04,7.695413402009124937e+00
1.061386676881344283e+04,7.694487890534405850e+00
1.061386678476874295e+04,7.693562432254821282e+00
1.061386680072404306e+04,7.692637027276449047e+00
1.061386681667934135e+04,7.691711675705356299e+00
1.061386683263464147e+04,7.690786377331111368e+00
1.061386684858993976e+04,7.689861132365281016e+00
