Time (BJD_TBD - 2450000), F_h/F_star (ppm)
9.913946643518749624e+03,3.376357811561209732e-01
9.913946661622412648e+03,3.376162529985750616e-01
9.913946679726073853e+03,3.375967254015396213e-01
9.913946697829736877e+03,3.375771983610925675e-01
9.913946715933398082e+03,3.375576718811594268e-01
9.913946734037061105e+03,3.375381459578130072e-01
9.913946752140722310e+03,3.375186205949822771e-01
9.913946770244385334e+03,3.374990957887433751e-01
9.913946788348046539e+03,3.374795715430183862e-01
9.913946806451709563e+03,3.374600478538870574e-01
9.913946824555372586e+03,3.374405247233111527e-01
9.913946842659033791e+03,3.374210021532526582e-01
9.913946860762696815e+03,3.374014801397877128e-01
9.913946878866358020e+03,3.373819586868436748e-01
9.913946896970021044e+03,3.373624377904931859e-01
9.913946915073682248e+03,3.373429174546652698e-01
9.913946933177345272e+03,3.373233976754343444e-01
9.913946951281006477e+03,3.373038784567243265e-01
9.913946969384669501e+03,3.372843597946147409e-01
9.913946987488332525e+03,3.372648416910675739e-01
9.913947005591993729e+03,3.372453241480412589e-01
9.913947023695656753e+03,3.372258071616188735e-01
9.913947041799317958e+03,3.372062907357207817e-01
9.913947059902980982e+03,3.371867748664266196e-01
9.913947078006642187e+03,3.371672595576567510e-01
9.913947096110305210e+03,3.371477448054925330e-01
9.913947114213966415e+03,3.371282306138560503e-01
9.913947132317629439e+03,3.371087169788252735e-01
9.913947150421292463e+03,3.370892039023637432e-01
9.913947168524953668e+03,3.370696913864317246e-01
9.913947186628616691e+03,3.370501794271070772e-01
9.913947204732277896e+03,3.370306680283136069e-01
9.913947222835940920e+03,3.370111571861310051e-01
9.913947240939602125e+03,3.369916469044813012e-01
9.913947259043265149e+03,3.369721371794406894e-01
9.913947277146926353e+03,3.369526280149364728e-01
9.913947295250589377e+03,3.369331194070431246e-01
9.913947313354252401e+03,3.369136113577259617e-01
9.913947331457913606e+03,3.368941038689434175e-01
9.913947349561576630e+03,3.368745969367769044e-01
9.913947367665237834e+03,3.368550905651467309e-01
9.913947385768900858e+03,3.368355847501343092e-01
