Time (BJD_TBD - 2450000), F_star + F_d (mJy)
1.013335255787055939e+04,2.739532448908885254e+00
1.013335257878931770e+04,2.739532457222102035e+00
1.013335259970807601e+04,2.739532465535277961e+00
1.013335262062683432e+04,2.739532473848412586e+00
1.013335264154559445e+04,2.739532482161507243e+00
1.013335266246435276e+04,2.739532490474559268e+00
1.013335268338311107e+04,2.739532498787570436e+00
1.013335270430186938e+04,2.739532507100541192e+00
1.013335272522062769e+04,2.739532515413470204e+00
1.013335274613938600e+04,2.739532523726358360e+00
1.013335276705814431e+04,2.739532532039205215e+00
1.013335278797690262e+04,2.739532540352011214e+00
1.013335280889566275e+04,2.739532548664775913e+00
1.013335282981442106e+04,2.739532556977499755e+00
1.013335285073317937e+04,2.739532565290181854e+00
1.013335287165193768e+04,2.739532573602823096e+00
1.013335289257069599e+04,2.739532581915422593e+00
1.013335291348945429e+04,2.739532590227981235e+00
1.013335293440821260e+04,2.739532598540498576e+00
1.013335295532697091e+04,2.739532606852974617e+00
1.013335297624573104e+04,2.739532615165410689e+00
1.013335299716448935e+04,2.739532623477804130e+00
1.013335301808324766e+04,2.739532631790156714e+00
1.013335303900200597e+04,2.739532640102467997e+00
1.013335305992076428e+04,2.739532648414737981e+00
1.013335308083952259e+04,2.739532656726966220e+00
1.013335310175828090e+04,2.739532665039153603e+00
1.013335312267703921e+04,2.739532673351299241e+00
1.013335314359579934e+04,2.739532681663404912e+00
1.013335316451455765e+04,2.739532689975467949e+00
1.013335318543331596e+04,2.739532698287490575e+00
1.013335320635207427e+04,2.739532706599470568e+00
1.013335322727083258e+04,2.739532714911410594e+00
1.013335324818959089e+04,2.739532723223308874e+00
1.013335326910834920e+04,2.739532731535164967e+00
1.013335329002710751e+04,2.739532739846980647e+00
1.013335331094586763e+04,2.739532748158755471e+00
1.013335333186462594e+04,2.739532756470487662e+00
1.013335335278338425e+04,2.739532764782178997e+00
1.013335337370214256e+04,2.739532773093828588e+00
1.013335339462090087e+04,2.739532781405437323e+00
1.013335341553965918e+04,2.739532789717003869e+00
1.013335343645841749e+04,2.739532798028529559e+00
1.013335345737717762e+04,2.739532806340013948e+00
1.013335347829593593e+04,2.739532814651456594e+00
1.013335349921469424e+04,2.739532822962857939e+00
1.013335352013345255e+04,2.739532831274217539e+00
1.013335354105221086e+04,2.739532839585535839e+00
1.013335356197096917e+04,2.739532847896812839e+00
1.013335358288972748e+04,2.739532856208048095e+00
1.013335360380848579e+04,2.739532864519241162e+00
1.013335362472724591e+04,2.739532872830394261e+00
1.013335364564600422e+04,2.739532881141505172e+00
1.013335366656476253e+04,2.739532889452574338e+00
1.013335368748352084e+04,2.739532897763602204e+00
1.013335370840227915e+04,2.739532906074587881e+00
1.013335372932103746e+04,2.739532914385532703e+00
1.013335375023979577e+04,2.739532922696435779e+00
1.013335377115855408e+04,2.739532931007297112e+00
1.013335379207731421e+04,2.739532939318117588e+00
1.013335381299607252e+04,2.739532947628895876e+00
1.013335383391483083e+04,2.739532955939632419e+00
1.013335385483358914e+04,2.739532964250327662e+00
1.013335387575234745e+04,2.739532972560980717e+00
1.013335389667110576e+04,2.739532980871592915e+00
1.013335391758986407e+04,2.739532989182163369e+00
1.013335393850862238e+04,2.739532997492691635e+00
1.013335395942738251e+04,2.739533005803179488e+00
1.013335398034614082e+04,2.739533014113624709e+00
1.013335400126489913e+04,2.739533022424028630e+00
1.013335402218365743e+04,2.739533030734390362e+00
1.013335404310241574e+04,2.739533039044710350e+00
1.013335406402117405e+04,2.739533047354989037e+00
1.013335408493993236e+04,2.739533055665225980e+00
1.013335410585869067e+04,2.739533063975421179e+00
1.013335412677745080e+04,2.739533072285575077e+00
1.013335414769620911e+04,2.739533080595686787e+00
1.013335416861496742e+04,2.739533088905756752e+00
1.013335418953372573e+04,2.739533097215784974e+00
1.013335421045248404e+04,2.739533105525771450e+00
1.013335423137124235e+04,2.739533113835716183e+00
1.013335425229000066e+04,2.739533122145619171e+00
1.013335427320876079e+04,2.739533130455481302e+00
1.013335429412751910e+04,2.739533138765300357e+00
1.013335431504627741e+04,2.739533147075077668e+00
1.013335433596503572e+04,2.739533155384813679e+00
1.013335435688379403e+04,2.739533163694507945e+00
1.013335437780255234e+04,2.739533172004160022e+00
1.013335439872131064e+04,2.739533180313769911e+00
1.013335441964006895e+04,2.739533188623338944e+00
1.013335444055882908e+04,2.739533196932866232e+00
1.013335446147758739e+04,2.739533205242350444e+00
1.013335448239634570e+04,2.739533213551793800e+00
1.013335450331510401e+04,2.739533221861194523e+00
1.013335452423386232e+04,2.739533230170553502e+00
1.013335454515262063e+04,2.739533238479871180e+00
1.013335456607137894e+04,2.739533246789145782e+00
1.013335458699013725e+04,2.739533255098379527e+00
1.013335460790889738e+04,2.739533263407571972e+00
1.013335462882765569e+04,2.739533271716721341e+00
1.013335464974641400e+04,2.739533280025828965e+00
1.013335467066517231e+04,2.739533288334894845e+00
1.013335469158393062e+04,2.739533296643918536e+00
1.013335471250268893e+04,2.739533304952900483e+00
1.013335473342144724e+04,2.739533313261840242e+00
1.013335475434020555e+04,2.739533321570737368e+00
1.013335477525896567e+04,2.739533329879594525e+00
1.013335479617772398e+04,2.739533338188407718e+00
1.013335481709648229e+04,2.739533346497180055e+00
1.013335483801524060e+04,2.739533354805909759e+00
1.013335485893399891e+04,2.739533363114597719e+00
1.013335487985275722e+04,2.739533371423243047e+00
1.013335490077151553e+04,2.739533379731847518e+00
1.013335492169027384e+04,2.739533388040408912e+00
1.013335494260903397e+04,2.739533396348929006e+00
1.013335496352779228e+04,2.739533404657406468e+00
1.013335498444655059e+04,2.739533412965842185e+00
1.013335500536530890e+04,2.739533421274235270e+00
1.013335502628406721e+04,2.739533429582586610e+00
1.013335504720282552e+04,2.739533437890895762e+00
1.013335506812158383e+04,2.739533446199163169e+00
1.013335508904034396e+04,2.739533454507388832e+00
1.013335510995910226e+04,2.739533462815571419e+00
1.013335513087786057e+04,2.739533471123711816e+00
1.013335515179661888e+04,2.739533479431810470e+00
1.013335517271537719e+04,2.739533487739866491e+00
1.013335519363413550e+04,2.739533496047881211e+00
1.013335521455289381e+04,2.739533504355852855e+00
1.013335523547165212e+04,2.739533512663782755e+00
1.013335525639041225e+04,2.739533520971671354e+00
1.013335527730917056e+04,2.739533529279516877e+00
1.013335529822792887e+04,2.739533537587319767e+00
1.013335531914668718e+04,2.739533545895080913e+00
1.013335534006544549e+04,2.739533554202799870e+00
1.013335536098420380e+04,2.739533562510476639e+00
1.013335538190296211e+04,2.739533570818111219e+00
1.013335540282172042e+04,2.739533579125703167e+00
1.013335542374048055e+04,2.739533587433253814e+00
1.013335544465923886e+04,2.739533595740760941e+00
1.013335546557799717e+04,2.739533604048226323e+00
1.013335548649675547e+04,2.739533612355649517e+00
1.013335550741551378e+04,2.739533620663029634e+00
1.013335552833427209e+04,2.739533628970368007e+00
1.013335554925303040e+04,2.739533637277664191e+00
1.013335557017178871e+04,2.739533645584918187e+00
1.013335559109054884e+04,2.739533653892129994e+00
1.013335561200930715e+04,2.739533662199299169e+00
1.013335563292806546e+04,2.739533670506426155e+00
1.013335565384682377e+04,2.739533678813510509e+00
1.013335567476558208e+04,2.739533687120552230e+00
1.013335569568434039e+04,2.739533695427551763e+00
