Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.063802708333311602e+04,4.088448315897986731e+02
1.063802710516863226e+04,4.088508323205346073e+02
1.063802712700415032e+04,4.088568324397367064e+02
1.063802714883966655e+04,4.088628319463860521e+02
1.063802717067518279e+04,4.088688308409631986e+02
1.063802719251070084e+04,4.088748291239485866e+02
1.063802721434621708e+04,4.088808267943236388e+02
1.063802723618173331e+04,4.088868238525687389e+02
1.063802725801725137e+04,4.088928202991642138e+02
1.063802727985276761e+04,4.088988161330916569e+02
1.063802730168828566e+04,4.089048113553308781e+02
1.063802732352380190e+04,4.089108059648637550e+02
1.063802734535931813e+04,4.089167999621705007e+02
1.063802736719483619e+04,4.089227933477311581e+02
1.063802738903035242e+04,4.089287861205278887e+02
1.063802741086586866e+04,4.089347782810407921e+02
1.063802743270138672e+04,4.089407698297496836e+02
1.063802745453690295e+04,4.089467607656371797e+02
1.063802747637241919e+04,4.089527510891830957e+02
1.063802749820793724e+04,4.089587408008673037e+02
1.063802752004345348e+04,4.089647298996724771e+02
1.063802754187896971e+04,4.089707183860784880e+02
1.063802756371448777e+04,4.089767062605648675e+02
1.063802758555000401e+04,4.089826935221147437e+02
1.063802760738552206e+04,4.089886801717065623e+02
1.063802762922103830e+04,4.089946662083235083e+02
1.063802765105655453e+04,4.090006516324452264e+02
1.063802767289207259e+04,4.090066364445509066e+02
1.063802769472758882e+04,4.090126206436244161e+02
1.063802771656310506e+04,4.090186042301450584e+02
1.063802773839862311e+04,4.090245872045919100e+02
1.063802776023413935e+04,4.090305695659491221e+02
1.063802778206965559e+04,4.090365513146957710e+02
1.063802780390517364e+04,4.090425324513109899e+02
1.063802782574068988e+04,4.090485129747789870e+02
1.063802784757620611e+04,4.090544928855789522e+02
1.063802786941172417e+04,4.090604721841898481e+02
1.063802789124724040e+04,4.090664508695959967e+02
1.063802791308275846e+04,4.090724289427744793e+02
1.063802793491827470e+04,4.090784064027101863e+02
1.063802795675379093e+04,4.090843832498818529e+02
1.063802797858930899e+04,4.090903594847681006e+02
1.063802800042482522e+04,4.090963351063541609e+02
1.063802802226034146e+04,4.091023101151186552e+02
1.063802804409585951e+04,4.091082845115400914e+02
1.063802806593137575e+04,4.091142582946038146e+02
1.063802808776689199e+04,4.091202314647885032e+02
1.063802810960241004e+04,4.091262040225725514e+02
1.063802813143792628e+04,4.091321759669415314e+02
1.063802815327344251e+04,4.091381472983740082e+02
1.063802817510896057e+04,4.091441180173480348e+02
1.063802819694447680e+04,4.091500881228497519e+02
1.063802821877999486e+04,4.091560576158547633e+02
1.063802824061551109e+04,4.091620264953491528e+02
1.063802826245102733e+04,4.091679947618111441e+02
1.063802828428654539e+04,4.091739624157187905e+02
1.063802830612206162e+04,4.091799294560584599e+02
1.063802832795757786e+04,4.091858958833084330e+02
1.063802834979309591e+04,4.091918616979463650e+02
1.063802837162861215e+04,4.091978268989590219e+02
1.063802839346412838e+04,4.092037914868245139e+02
1.063802841529964644e+04,4.092097554620204392e+02
1.063802843713516268e+04,4.092157188235339049e+02
1.063802845897067891e+04,4.092216815718426233e+02
1.063802848080619697e+04,4.092276437074242494e+02
1.063802850264171320e+04,4.092336052292662316e+02
1.063802852447723126e+04,4.092395661383425818e+02
1.063802854631274749e+04,4.092455264336410892e+02
1.063802856814826373e+04,4.092514861156392953e+02
1.063802858998378179e+04,4.092574451848144577e+02
1.063802861181929802e+04,4.092634036401544790e+02
1.063802863365481426e+04,4.092693614821367873e+02
1.063802865549033231e+04,4.092753187112384694e+02
1.063802867732584855e+04,4.092812753264479397e+02
1.063802869916136478e+04,4.092872313282422851e+02
1.063802872099688284e+04,4.092931867170986493e+02
1.063802874283239908e+04,4.092991414920054467e+02
1.063802876466791531e+04,4.093050956534398210e+02
1.063802878650343337e+04,4.093110492018785749e+02
1.063802880833894960e+04,4.093170021363106912e+02
1.063802883017446766e+04,4.093229544577089882e+02
1.063802885200998389e+04,4.093289061650625626e+02
1.063802887384550013e+04,4.093348572588481034e+02
1.063802889568101818e+04,4.093408077395422993e+02
1.063802891751653442e+04,4.093467576061345881e+02
1.063802893935205066e+04,4.093527068591017155e+02
1.063802896118756871e+04,4.093586554989200295e+02
1.063802898302308495e+04,4.093646035245793087e+02
1.063802900485860118e+04,4.093705509365560715e+02
1.063802902669411924e+04,4.093764977353266090e+02
1.063802904852963547e+04,4.093824439198810410e+02
1.063802907036515171e+04,4.093883894906957721e+02
1.063802909220066977e+04,4.093943344482468092e+02
1.063802911403618600e+04,4.094002787915246699e+02
1.063802913587170406e+04,4.094062225215006379e+02
1.063802915770722029e+04,4.094121656371652875e+02
1.063802917954273653e+04,4.094181081389948531e+02
1.063802920137825458e+04,4.094240500274651708e+02
1.063802922321377082e+04,4.094299913015672132e+02
1.063802924504928706e+04,4.094359319617768165e+02
1.063802926688480511e+04,4.094418720085697601e+02
1.063802928872032135e+04,4.094478114409374712e+02
1.063802931055583758e+04,4.094537502593556155e+02
1.063802933239135564e+04,4.094596884642998020e+02
1.063802935422687187e+04,4.094656260547615716e+02
1.063802937606238811e+04,4.094715630312165899e+02
1.063802939789790616e+04,4.094774993941403523e+02
1.063802941973342240e+04,4.094834351425247405e+02
1.063802944156894046e+04,4.094893702773396171e+02
1.063802946340445669e+04,4.094953047975772051e+02
1.063802948523997293e+04,4.095012387037127723e+02
1.063802950707549098e+04,4.095071719962215298e+02
1.063802952891100722e+04,4.095131046740959846e+02
1.063802955074652346e+04,4.095190367378112910e+02
1.063802957258204151e+04,4.095249681878426031e+02
1.063802959441755775e+04,4.095308990231825987e+02
1.063802961625307398e+04,4.095368292443063751e+02
1.063802963808859204e+04,4.095427588516888022e+02
1.063802965992410827e+04,4.095486878443230125e+02
1.063802968175962451e+04,4.095546162226839328e+02
1.063802970359514256e+04,4.095605439872463762e+02
1.063802972543065880e+04,4.095664711370035320e+02
1.063802974726617686e+04,4.095723976729240121e+02
1.063802976910169309e+04,4.095783235940014038e+02
1.063802979093720933e+04,4.095842489007104064e+02
1.063802981277272738e+04,4.095901735935254351e+02
1.063802983460824362e+04,4.095960976714405319e+02
1.063802985644375985e+04,4.096020211349301690e+02
1.063802987827927791e+04,4.096079439844686476e+02
1.063802990011479415e+04,4.096138662190503510e+02
1.063802992195031038e+04,4.096197878391495237e+02
1.063802994378582844e+04,4.096257088452404105e+02
1.063802996562134467e+04,4.096316292363175648e+02
1.063802998745686091e+04,4.096375490128552315e+02
1.063803000929237896e+04,4.096434681753274845e+02
1.063803003112789520e+04,4.096493867227291616e+02
1.063803005296341325e+04,4.096553046560273401e+02
1.063803007479892949e+04,4.096612219742170282e+02
1.063803009663444573e+04,4.096671386777722432e+02
1.063803011846996378e+04,4.096730547671668319e+02
1.063803014030548002e+04,4.096789702413960867e+02
1.063803016214099625e+04,4.096848851009340251e+02
1.063803018397651431e+04,4.096907993462542095e+02
1.063803020581203054e+04,4.096967129763522735e+02
1.063803022764754678e+04,4.097026259917019502e+02
1.063803024948306484e+04,4.097085383927768021e+02
1.063803027131858107e+04,4.097144501785728039e+02
1.063803029315409731e+04,4.097203613495636318e+02
1.063803031498961536e+04,4.097262719062224505e+02
1.063803033682513160e+04,4.097321818475456325e+02
1.063803035866064965e+04,4.097380911744988907e+02
1.063803038049616589e+04,4.097439998860787682e+02
1.063803040233168213e+04,4.097499079827584865e+02
1.063803042416720018e+04,4.097558154650112101e+02
1.063803044600271642e+04,4.097617223318337665e+02
1.063803046783823265e+04,4.097676285836993202e+02
1.063803048967375071e+04,4.097735342210808653e+02
1.063803051150926694e+04,4.097794392429755135e+02
1.063803053334478318e+04,4.097853436498563724e+02
1.063803055518030123e+04,4.097912474421961520e+02
1.063803057701581747e+04,4.097971506189923616e+02
1.063803059885133371e+04,4.098030531807178818e+02
1.063803062068685176e+04,4.098089551278453655e+02
1.063803064252236800e+04,4.098148564593726633e+02
1.063803066435788605e+04,4.098207571762639532e+02
1.063803068619340229e+04,4.098266572775171994e+02
1.063803070802891853e+04,4.098325567636050550e+02
1.063803072986443658e+04,4.098384556350000025e+02
1.063803075169995282e+04,4.098443538907001766e+02
1.063803077353546905e+04,4.098502515311782304e+02
1.063803079537098711e+04,4.098561485569064189e+02
1.063803081720650334e+04,4.098620449668832748e+02
1.063803083904201958e+04,4.098679407615811670e+02
1.063803086087753763e+04,4.098738359414721799e+02
1.063803088271305387e+04,4.098797305055553579e+02
1.063803090454857011e+04,4.098856244543028424e+02
1.063803092638408816e+04,4.098915177881865475e+02
1.063803094821960440e+04,4.098974105062058015e+02
1.063803097005512245e+04,4.099033026093233616e+02
1.063803099189063869e+04,4.099091940965386698e+02
1.063803101372615492e+04,4.099150849683237539e+02
1.063803103556167298e+04,4.099209752251503005e+02
1.063803105739718922e+04,4.099268648660180361e+02
1.063803107923270545e+04,4.099327538913988178e+02
1.063803110106822351e+04,4.099386423017641619e+02
1.063803112290373974e+04,4.099445300961142493e+02
1.063803114473925598e+04,4.099504172749205964e+02
1.063803116657477403e+04,4.099563038386547760e+02
1.063803118841029027e+04,4.099621897863170261e+02
1.063803121024580651e+04,4.099680751183789766e+02
1.063803123208132456e+04,4.099739598353118026e+02
1.063803125391684080e+04,4.099798439361163105e+02
1.063803127575235885e+04,4.099857274217538929e+02
1.063803129758787509e+04,4.099916102912254701e+02
1.063803131942339132e+04,4.099974925450022738e+02
1.063803134125890938e+04,4.100033741835552519e+02
1.063803136309442561e+04,4.100092552058858359e+02
1.063803138492994185e+04,4.100151356124649737e+02
1.063803140676545991e+04,4.100210154037636130e+02
1.063803142860097614e+04,4.100268945787832990e+02
1.063803145043649238e+04,4.100327731379949228e+02
1.063803147227201043e+04,4.100386510818693182e+02
1.063803149410752667e+04,4.100445284094082581e+02
1.063803151594304290e+04,4.100504051210826901e+02
1.063803153777856096e+04,4.100562812173630505e+02
1.063803155961407720e+04,4.100621566972515666e+02
1.063803158144959525e+04,4.100680315617082670e+02
1.063803160328511149e+04,4.100739058097355496e+02
1.063803162512062772e+04,4.100797794418039643e+02
1.063803164695614578e+04,4.100856524583837768e+02
1.063803166879166201e+04,4.100915248584778396e+02
1.063803169062717825e+04,4.100973966425564186e+02
1.063803171246269631e+04,4.101032678110897223e+02
1.063803173429821254e+04,4.101091383630808878e+02
1.063803175613372878e+04,4.101150082990000669e+02
1.063803177796924683e+04,4.101208776193174117e+02
1.063803179980476307e+04,4.101267463230360590e+02
1.063803182164027930e+04,4.101326144106262745e+02
1.063803184347579736e+04,4.101384818825579259e+02
1.063803186531131360e+04,4.101443487378346617e+02
1.063803188714683165e+04,4.101502149774151462e+02
1.063803190898234789e+04,4.101560806003030279e+02
1.063803193081786412e+04,4.101619456069684020e+02
1.063803195265338218e+04,4.101678099978806813e+02
1.063803197448889841e+04,4.101736737720443102e+02
1.063803199632441465e+04,4.101795369299288154e+02
1.063803201815993270e+04,4.101853994720037804e+02
1.063803203999544894e+04,4.101912613972736494e+02
1.063803206183096518e+04,4.101971227062080629e+02
1.063803208366648323e+04,4.102029833992762065e+02
1.063803210550199947e+04,4.102088434754830359e+02
1.063803212733751570e+04,4.102147029352979075e+02
1.063803214917303376e+04,4.102205617791901204e+02
1.063803217100854999e+04,4.102264200061646306e+02
1.063803219284406623e+04,4.102322776166907943e+02
1.063803221467958429e+04,4.102381346112377400e+02
1.063803223651510052e+04,4.102439909888107081e+02
1.063803225835061858e+04,4.102498467503668280e+02
1.063803228018613481e+04,4.102557018949115104e+02
1.063803230202165105e+04,4.102615564229138840e+02
1.063803232385716910e+04,4.102674103348427366e+02
1.063803234569268534e+04,4.102732636297040472e+02
1.063803236752820158e+04,4.102791163079666603e+02
1.063803238936371963e+04,4.102849683700992500e+02
1.063803241119923587e+04,4.102908198151080796e+02
1.063803243303475210e+04,4.102966706434618800e+02
1.063803245487027016e+04,4.103025208556292114e+02
1.063803247670578639e+04,4.103083704506165077e+02
1.063803249854130263e+04,4.103142194288925566e+02
1.063803252037682068e+04,4.103200677909255774e+02
1.063803254221233692e+04,4.103259155357224586e+02
1.063803256404785498e+04,4.103317626642387950e+02
1.063803258588337121e+04,4.103376091754815320e+02
1.063803260771888745e+04,4.103434550699191163e+02
1.063803262955440550e+04,4.103493003480196535e+02
1.063803265138992174e+04,4.103551450087904868e+02
1.063803267322543797e+04,4.103609890526998925e+02
1.063803269506095603e+04,4.103668324802158054e+02
1.063803271689647227e+04,4.103726752903459101e+02
1.063803273873198850e+04,4.103785174835583121e+02
1.063803276056750656e+04,4.103843590603208327e+02
1.063803278240302279e+04,4.103902000196414406e+02
1.063803280423853903e+04,4.103960403619880708e+02
1.063803282607405708e+04,4.104018800878284878e+02
1.063803284790957332e+04,4.104077191961708877e+02
1.063803286974509138e+04,4.104135576879694440e+02
1.063803289158060761e+04,4.104193955622326939e+02
1.063803291341612385e+04,4.104252328194282313e+02
1.063803293525164190e+04,4.104310694600235934e+02
1.063803295708715814e+04,4.104369054830275445e+02
1.063803297892267437e+04,4.104427408889077356e+02
1.063803300075819243e+04,4.104485756781311920e+02
1.063803302259370867e+04,4.104544098497073037e+02
1.063803304442922490e+04,4.104602434041034371e+02
