Time (BJD_TBD - 2450000), F_star + F_f (mJy)
1.027127336805546656e+04,3.860458763497780499e+00
1.027127353332662278e+04,3.860458775996959968e+00
1.027127369859778082e+04,3.860458788494483873e+00
1.027127386386893704e+04,3.860458800990351769e+00
1.027127402914009326e+04,3.860458813484563656e+00
1.027127419441124948e+04,3.860458825977120867e+00
1.027127435968240752e+04,3.860458838468020737e+00
1.027127452495356374e+04,3.860458850957265042e+00
1.027127469022471996e+04,3.860458863444852451e+00
1.027127485549587800e+04,3.860458875930782963e+00
1.027127502076703422e+04,3.860458888415057466e+00
1.027127518603819044e+04,3.860458900897674184e+00
1.027127535130934666e+04,3.860458913378634005e+00
1.027127551658050470e+04,3.860458925857937373e+00
1.027127568185166092e+04,3.860458938335582513e+00
1.027127584712281714e+04,3.860458950811570311e+00
1.027127601239397518e+04,3.860458963285900769e+00
1.027127617766513140e+04,3.860458975758572997e+00
1.027127634293628762e+04,3.860458988229586996e+00
1.027127650820744384e+04,3.860459000698943210e+00
1.027127667347860188e+04,3.860459013166641640e+00
1.027127683874975810e+04,3.860459025632680952e+00
1.027127700402091432e+04,3.860459038097061590e+00
1.027127716929207236e+04,3.860459050559783556e+00
1.027127733456322858e+04,3.860459063020845960e+00
1.027127749983438480e+04,3.860459075480249247e+00
1.027127766510554284e+04,3.860459087937993861e+00
1.027127783037669906e+04,3.860459100394078469e+00
1.027127799564785528e+04,3.860459112848504404e+00
1.027127816091901150e+04,3.860459125301269889e+00
1.027127832619016954e+04,3.860459137752375369e+00
1.027127849146132576e+04,3.860459150201820400e+00
1.027127865673248198e+04,3.860459162649606313e+00
1.027127882200364002e+04,3.860459175095730888e+00
1.027127898727479624e+04,3.860459187540195458e+00
1.027127915254595246e+04,3.860459199982998690e+00
1.027127931781710868e+04,3.860459212424141473e+00
1.027127948308826672e+04,3.860459224863623362e+00
1.027127964835942294e+04,3.860459237301443469e+00
1.027127981363057916e+04,3.860459249737603127e+00
1.027127997890173719e+04,3.860459262172101003e+00
