Time (BJD_TBD - 2450000), F_b/F_star (ppm)
1.065014266203716397e+04,6.629806464801055199e+02
1.065014268332748725e+04,6.629905497694006726e+02
1.065014270461781052e+04,6.630004505340427841e+02
1.065014272590813380e+04,6.630103487739542061e+02
1.065014274719845707e+04,6.630202444890575180e+02
1.065014276848878217e+04,6.630301376801201059e+02
1.065014278977910544e+04,6.630400283453739121e+02
1.065014281106942872e+04,6.630499164855867775e+02
1.065014283235975199e+04,6.630598021006813951e+02
1.065014285365007527e+04,6.630696851905801168e+02
1.065014287494039854e+04,6.630795657552054081e+02
1.065014289623072182e+04,6.630894437944798483e+02
1.065014291752104509e+04,6.630993193083261303e+02
1.065014293881136837e+04,6.631091922966667198e+02
1.065014296010169346e+04,6.631190627602674112e+02
1.065014298139201674e+04,6.631289306973643534e+02
1.065014300268234001e+04,6.631387961087233407e+02
1.065014302397266329e+04,6.631486589942672936e+02
1.065014304526298656e+04,6.631585193539186776e+02
1.065014306655330984e+04,6.631683771876004130e+02
1.065014308784363311e+04,6.631782324952351928e+02
1.065014310913395639e+04,6.631880852767455963e+02
1.065014313042427966e+04,6.631979355320545437e+02
1.065014315171460476e+04,6.632077832619261244e+02
1.065014317300492803e+04,6.632176284646001250e+02
1.065014319429525131e+04,6.632274711408412031e+02
1.065014321558557458e+04,6.632373112905718244e+02
1.065014323687589786e+04,6.632471489137152503e+02
1.065014325816622113e+04,6.632569840101940599e+02
1.065014327945654441e+04,6.632668165799312874e+02
1.065014330074686768e+04,6.632766466228497393e+02
1.065014332203719096e+04,6.632864741388726770e+02
1.065014334332751605e+04,6.632962991287619161e+02
1.065014336461783932e+04,6.633061215907620181e+02
1.065014338590816260e+04,6.633159415256352531e+02
1.065014340719848587e+04,6.633257589333047690e+02
1.065014342848880915e+04,6.633355738136933724e+02
1.065014344977913242e+04,6.633453861667243245e+02
1.065014347106945570e+04,6.633551959923208869e+02
1.065014349235977897e+04,6.633650032904057525e+02
1.065014351365010225e+04,6.633748080609024100e+02
1.065014353494042734e+04,6.633846103045709697e+02
1.065014355623075062e+04,6.633944100196601994e+02
1.065014357752107389e+04,6.634042072069303231e+02
1.065014359881139717e+04,6.634140018663048295e+02
1.065014362010172044e+04,6.634237939977067526e+02
1.065014364139204372e+04,6.634335836010595813e+02
1.065014366268236699e+04,6.634433706762863494e+02
1.065014368397269027e+04,6.634531552233104321e+02
1.065014370526301354e+04,6.634629372420552045e+02
1.065014372655333864e+04,6.634727167332791851e+02
1.065014374784366191e+04,6.634824936952348935e+02
1.065014376913398519e+04,6.634922681286811894e+02
1.065014379042430846e+04,6.635020400335414479e+02
1.065014381171463174e+04,6.635118094097391577e+02
1.065014383300495501e+04,6.635215762571975802e+02
1.065014385429527829e+04,6.635313405758403178e+02
1.065014387558560156e+04,6.635411023655907456e+02
1.065014389687592484e+04,6.635508616263724662e+02
1.065014391816624993e+04,6.635606183589421789e+02
1.065014393945657321e+04,6.635703725615566100e+02
1.065014396074689648e+04,6.635801242349725726e+02
1.065014398203721976e+04,6.635898733791138966e+02
1.065014400332754303e+04,6.635996199939040707e+02
1.065014402461786631e+04,6.636093640792668111e+02
1.065014404590818958e+04,6.636191056351253792e+02
1.065014406719851286e+04,6.636288446614039458e+02
1.065014408848883613e+04,6.636385811580256586e+02
1.065014410977916123e+04,6.636483151257460804e+02
1.065014413106948450e+04,6.636580465628254615e+02
1.065014415235980778e+04,6.636677754700193645e+02
1.065014417365013105e+04,6.636775018472513921e+02
1.065014419494045433e+04,6.636872256944453738e+02
1.065014421623077760e+04,6.636969470115250260e+02
1.065014423752110088e+04,6.637066657984141784e+02
1.065014425881142415e+04,6.637163820550367745e+02
1.065014428010174743e+04,6.637260957813165305e+02
1.065014430139207252e+04,6.637358069780068490e+02
1.065014432268239580e+04,6.637455156433723005e+02
1.065014434397271907e+04,6.637552217781664012e+02
1.065014436526304235e+04,6.637649253823133222e+02
1.065014438655336562e+04,6.637746264557367795e+02
1.065014440784368890e+04,6.637843249983608303e+02
1.065014442913401217e+04,6.637940210101095317e+02
1.065014445042433545e+04,6.638037144909068275e+02
1.065014447171465872e+04,6.638134054406765472e+02
1.065014449300498381e+04,6.638230938601705020e+02
1.065014451429530709e+04,6.638327797476572414e+02
1.065014453558563036e+04,6.638424631038888037e+02
1.065014455687595364e+04,6.638521439287891326e+02
1.065014457816627691e+04,6.638618222222822851e+02
1.065014459945660019e+04,6.638714979842926596e+02
1.065014462074692347e+04,6.638811712147441995e+02
1.065014464203724674e+04,6.638908419135609620e+02
1.065014466332757002e+04,6.639005100806674591e+02
1.065014468461789511e+04,6.639101757168134554e+02
1.065014470590821838e+04,6.639198388202714796e+02
1.065014472719854166e+04,6.639294993917917509e+02
1.065014474848886493e+04,6.639391574312985540e+02
1.065014476977918821e+04,6.639488129387161734e+02
1.065014479106951148e+04,6.639584659139688938e+02
1.065014481235983476e+04,6.639681163569812270e+02
1.065014483365015803e+04,6.639777642676772302e+02
1.065014485494048131e+04,6.639874096459814155e+02
1.065014487623080640e+04,6.639970524926420694e+02
1.065014489752112968e+04,6.640066928059355860e+02
1.065014491881145295e+04,6.640163305866105929e+02
1.065014494010177623e+04,6.640259658345913749e+02
1.065014496139209950e+04,6.640355985498024438e+02
1.065014498268242278e+04,6.640452287321685390e+02
1.065014500397274605e+04,6.640548563816138312e+02
1.065014502526306933e+04,6.640644814980629462e+02
1.065014504655339260e+04,6.640741040814406233e+02
1.065014506784371770e+04,6.640837241324929892e+02
1.065014508913404097e+04,6.640933416495008714e+02
1.065014511042436425e+04,6.641029566332108516e+02
1.065014513171468752e+04,6.641125690835476689e+02
1.065014515300501080e+04,6.641221790004360628e+02
1.065014517429533407e+04,6.641317863838004314e+02
1.065014519558565735e+04,6.641413912335657415e+02
1.065014521687598062e+04,6.641509935496563912e+02
1.065014523816630390e+04,6.641605933319973474e+02
1.065014525945662899e+04,6.641701905813331450e+02
1.065014528074695227e+04,6.641797852959485908e+02
1.065014530203727554e+04,6.641893774765884473e+02
1.065014532332759882e+04,6.641989671231779084e+02
1.065014534461792209e+04,6.642085542356413725e+02
1.065014536590824537e+04,6.642181388139039200e+02
