Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.917309675925876945e+03,2.557520150884741383e+00
9.917309697571559809e+03,2.557520151558021482e+00
9.917309719217242673e+03,2.557520152231409938e+00
9.917309740862925537e+03,2.557520152904906752e+00
9.917309762508608401e+03,2.557520153578511923e+00
9.917309784154293084e+03,2.557520154252226341e+00
9.917309805799975948e+03,2.557520154926049116e+00
9.917309827445658811e+03,2.557520155599980249e+00
9.917309849091341675e+03,2.557520156274020628e+00
9.917309870737024539e+03,2.557520156948168921e+00
9.917309892382707403e+03,2.557520157622426016e+00
9.917309914028390267e+03,2.557520158296792356e+00
9.917309935674073131e+03,2.557520158971266611e+00
9.917309957319757814e+03,2.557520159645849667e+00
9.917309978965440678e+03,2.557520160320541525e+00
9.917310000611123542e+03,2.557520160995342184e+00
9.917310022256806405e+03,2.557520161670251202e+00
9.917310043902489269e+03,2.557520162345269021e+00
9.917310065548172133e+03,2.557520163020395199e+00
9.917310087193854997e+03,2.557520163695629734e+00
9.917310108839537861e+03,2.557520164370973514e+00
9.917310130485222544e+03,2.557520165046425209e+00
9.917310152130905408e+03,2.557520165721986594e+00
9.917310173776588272e+03,2.557520166397655448e+00
9.917310195422271136e+03,2.557520167073433548e+00
9.917310217067954000e+03,2.557520167749320006e+00
9.917310238713636863e+03,2.557520168425315710e+00
9.917310260359319727e+03,2.557520169101418883e+00
9.917310282005002591e+03,2.557520169777631303e+00
9.917310303650687274e+03,2.557520170453952524e+00
9.917310325296370138e+03,2.557520171130382547e+00
9.917310346942053002e+03,2.557520171806920928e+00
9.917310368587735866e+03,2.557520172483567222e+00
9.917310390233418730e+03,2.557520173160323207e+00
9.917310411879101594e+03,2.557520173837187105e+00
9.917310433524784457e+03,2.557520174514159805e+00
9.917310455170467321e+03,2.557520175191241307e+00
9.917310476816152004e+03,2.557520175868430723e+00
9.917310498461834868e+03,2.557520176545729829e+00
9.917310520107517732e+03,2.557520177223136848e+00
9.917310541753200596e+03,2.557520177900652669e+00
9.917310563398883460e+03,2.557520178578276848e+00
9.917310585044566324e+03,2.557520179256010273e+00
9.917310606690249188e+03,2.557520179933851612e+00
9.917310628335932051e+03,2.557520180611802196e+00
9.917310649981616734e+03,2.557520181289860695e+00
9.917310671627299598e+03,2.557520181968028439e+00
9.917310693272982462e+03,2.557520182646304097e+00
9.917310714918665326e+03,2.557520183324689445e+00
9.917310736564348190e+03,2.557520184003182262e+00
9.917310758210031054e+03,2.557520184681784325e+00
9.917310779855713918e+03,2.557520185360494747e+00
9.917310801501396782e+03,2.557520186039313526e+00
9.917310823147079645e+03,2.557520186718241550e+00
9.917310844792764328e+03,2.557520187397278377e+00
9.917310866438447192e+03,2.557520188076422674e+00
9.917310888084130056e+03,2.557520188755676660e+00
9.917310909729812920e+03,2.557520189435038560e+00
9.917310931375495784e+03,2.557520190114509262e+00
9.917310953021178648e+03,2.557520190794088322e+00
9.917310974666861512e+03,2.557520191473776627e+00
9.917310996312544376e+03,2.557520192153573291e+00
9.917311017958229058e+03,2.557520192833478312e+00
9.917311039603911922e+03,2.557520193513492135e+00
9.917311061249594786e+03,2.557520194193614316e+00
9.917311082895277650e+03,2.557520194873845742e+00
9.917311104540960514e+03,2.557520195554185083e+00
9.917311126186643378e+03,2.557520196234633225e+00
9.917311147832326242e+03,2.557520196915190169e+00
9.917311169478009106e+03,2.557520197595855471e+00
9.917311191123693789e+03,2.557520198276629575e+00
9.917311212769376652e+03,2.557520198957512481e+00
9.917311234415059516e+03,2.557520199638503744e+00
9.917311256060742380e+03,2.557520200319603365e+00
9.917311277706425244e+03,2.557520201000812232e+00
9.917311299352108108e+03,2.557520201682128569e+00
9.917311320997790972e+03,2.557520202363554152e+00
9.917311342643473836e+03,2.557520203045088536e+00
9.917311364289158519e+03,2.557520203726731722e+00
9.917311385934841383e+03,2.557520204408483266e+00
9.917311407580524246e+03,2.557520205090343168e+00
9.917311429226207110e+03,2.557520205772311872e+00
9.917311450871889974e+03,2.557520206454388489e+00
9.917311472517572838e+03,2.557520207136574797e+00
9.917311494163255702e+03,2.557520207818868574e+00
9.917311515808938566e+03,2.557520208501272041e+00
9.917311537454623249e+03,2.557520209183783422e+00
9.917311559100306113e+03,2.557520209866403604e+00
9.917311580745988977e+03,2.557520210549132589e+00
9.917311602391671840e+03,2.557520211231969931e+00
9.917311624037354704e+03,2.557520211914915631e+00
9.917311645683037568e+03,2.557520212597970577e+00
9.917311667328720432e+03,2.557520213281133437e+00
9.917311688974403296e+03,2.557520213964405098e+00
9.917311710620087979e+03,2.557520214647786005e+00
9.917311732265770843e+03,2.557520215331274827e+00
9.917311753911453707e+03,2.557520216014872450e+00
9.917311775557136571e+03,2.557520216698578430e+00
9.917311797202819434e+03,2.557520217382393213e+00
9.917311818848502298e+03,2.557520218066316797e+00
9.917311840494185162e+03,2.557520218750348295e+00
9.917311862139868026e+03,2.557520219434489039e+00
9.917311883785550890e+03,2.557520220118738141e+00
9.917311905431235573e+03,2.557520220803096045e+00
9.917311927076918437e+03,2.557520221487561862e+00
9.917311948722601301e+03,2.557520222172136926e+00
9.917311970368284165e+03,2.557520222856820791e+00
9.917311992013967028e+03,2.557520223541612570e+00
9.917312013659649892e+03,2.557520224226513150e+00
9.917312035305332756e+03,2.557520224911522089e+00
9.917312056951015620e+03,2.557520225596640273e+00
9.917312078596700303e+03,2.557520226281866815e+00
9.917312100242383167e+03,2.557520226967201715e+00
9.917312121888066031e+03,2.557520227652644973e+00
9.917312143533748895e+03,2.557520228338197477e+00
9.917312165179431759e+03,2.557520229023857894e+00
9.917312186825114622e+03,2.557520229709627113e+00
9.917312208470797486e+03,2.557520230395505578e+00
9.917312230116480350e+03,2.557520231081491957e+00
9.917312251762165033e+03,2.557520231767587138e+00
9.917312273407847897e+03,2.557520232453790676e+00
9.917312295053530761e+03,2.557520233140102572e+00
9.917312316699213625e+03,2.557520233826524159e+00
9.917312338344896489e+03,2.557520234513053214e+00
9.917312359990579353e+03,2.557520235199691516e+00
9.917312381636262216e+03,2.557520235886437732e+00
9.917312403281945080e+03,2.557520236573293193e+00
9.917312424927629763e+03,2.557520237260257012e+00
9.917312446573312627e+03,2.557520237947329189e+00
9.917312468218995491e+03,2.557520238634510168e+00
9.917312489864678355e+03,2.557520239321799949e+00
9.917312511510361219e+03,2.557520240009197643e+00
9.917312533156044083e+03,2.557520240696704583e+00
9.917312554801726947e+03,2.557520241384319881e+00
9.917312576447409810e+03,2.557520242072043537e+00
9.917312598093094493e+03,2.557520242759875995e+00
9.917312619738777357e+03,2.557520243447816810e+00
9.917312641384460221e+03,2.557520244135866871e+00
9.917312663030143085e+03,2.557520244824024847e+00
9.917312684675825949e+03,2.557520245512291623e+00
9.917312706321508813e+03,2.557520246200667202e+00
9.917312727967191677e+03,2.557520246889150695e+00
9.917312749612874541e+03,2.557520247577743433e+00
9.917312771258559223e+03,2.557520248266444529e+00
9.917312792904242087e+03,2.557520248955253983e+00
9.917312814549924951e+03,2.557520249644172239e+00
9.917312836195607815e+03,2.557520250333198852e+00
9.917312857841290679e+03,2.557520251022334268e+00
9.917312879486973543e+03,2.557520251711578485e+00
9.917312901132656407e+03,2.557520252400930616e+00
9.917312922778339271e+03,2.557520253090391549e+00
9.917312944424022135e+03,2.557520253779961283e+00
9.917312966069706818e+03,2.557520254469639820e+00
9.917312987715389681e+03,2.557520255159426714e+00
9.917313009361072545e+03,2.557520255849321966e+00
9.917313031006755409e+03,2.557520256539325576e+00
9.917313052652438273e+03,2.557520257229438432e+00
9.917313074298121137e+03,2.557520257919659201e+00
9.917313095943804001e+03,2.557520258609989217e+00
9.917313117589486865e+03,2.557520259300427146e+00
9.917313139235171548e+03,2.557520259990974321e+00
9.917313160880854412e+03,2.557520260681629409e+00
9.917313182526537275e+03,2.557520261372393744e+00
9.917313204172220139e+03,2.557520262063265992e+00
9.917313225817903003e+03,2.557520262754247486e+00
9.917313247463585867e+03,2.557520263445336450e+00
