Time (BJD_TBD - 2450000), F_g/F_star (ppm)
9.889738090277649462e+03,4.132260779121956773e+00
9.889738107156652404e+03,4.132444323906242722e+00
9.889738124035655346e+03,4.132627872614455633e+00
9.889738140914658288e+03,4.132811425246582182e+00
9.889738157793661230e+03,4.132994981802605494e+00
9.889738174672662353e+03,4.133178542262738731e+00
9.889738191551665295e+03,4.133362106666527147e+00
9.889738208430668237e+03,4.133545674994172359e+00
9.889738225309671179e+03,4.133729247245661931e+00
9.889738242188674121e+03,4.133912823420983429e+00
9.889738259067677063e+03,4.134096403520130636e+00
9.889738275946680005e+03,4.134279987543076906e+00
9.889738292825682947e+03,4.134463575489816911e+00
9.889738309704684070e+03,4.134647167340546936e+00
9.889738326583687012e+03,4.134830763134829112e+00
9.889738343462689954e+03,4.135014362852866832e+00
9.889738360341692896e+03,4.135197966494635224e+00
9.889738377220695838e+03,4.135381574060132515e+00
9.889738394099698780e+03,4.135565185549333833e+00
9.889738410978701722e+03,4.135748800962240068e+00
9.889738427857704664e+03,4.135932420298824574e+00
9.889738444736705787e+03,4.136116043539296960e+00
9.889738461615708729e+03,4.136299670723214028e+00
9.889738478494711671e+03,4.136483301830765846e+00
9.889738495373714613e+03,4.136666936861950639e+00
9.889738512252717555e+03,4.136850575816751530e+00
9.889738529131720497e+03,4.137034218695154308e+00
9.889738546010723439e+03,4.137217865497147429e+00
9.889738562889726381e+03,4.137401516222716680e+00
9.889738579768727504e+03,4.137585170852053018e+00
9.889738596647730446e+03,4.137768829424725681e+00
9.889738613526733388e+03,4.137952491920942499e+00
9.889738630405736330e+03,4.138136158340673276e+00
9.889738647284739272e+03,4.138319828683917123e+00
9.889738664163742214e+03,4.138503502950649171e+00
9.889738681042745156e+03,4.138687181140862315e+00
9.889738697921748098e+03,4.138870863254550336e+00
9.889738714800749221e+03,4.139054549271889982e+00
9.889738731679752163e+03,4.139238239232464700e+00
9.889738748558755105e+03,4.139421933116468999e+00
9.889738765437758047e+03,4.139605630923878898e+00
9.889738782316760989e+03,4.139789332654699727e+00
9.889738799195763931e+03,4.139973038308894182e+00
9.889738816074766873e+03,4.140156747886467592e+00
9.889738832953769816e+03,4.140340461387401305e+00
9.889738849832770939e+03,4.140524178791879173e+00
9.889738866711773881e+03,4.140707900139481978e+00
9.889738883590776823e+03,4.140891625410401566e+00
9.889738900469779765e+03,4.141075354604636161e+00
9.889738917348782707e+03,4.141259087722161780e+00
9.889738934227785649e+03,4.141442824762957997e+00
9.889738951106788591e+03,4.141626565727019482e+00
9.889738967985791533e+03,4.141810310614332913e+00
9.889738984864792656e+03,4.141994059405082140e+00
9.889739001743795598e+03,4.142177812138847948e+00
9.889739018622798540e+03,4.142361568795834614e+00
9.889739035501801482e+03,4.142545329376010166e+00
9.889739052380804424e+03,4.142729093879366609e+00
