Time (BJD_TBD - 2450000), F_star + F_b (mJy)
9.903683680555783212e+03,2.559589551276317376e+00
9.903683703452748887e+03,2.559589624195978796e+00
9.903683726349714561e+03,2.559589697107532480e+00
9.903683749246680236e+03,2.559589770010977539e+00
9.903683772143645911e+03,2.559589842906313084e+00
9.903683795040611585e+03,2.559589915793539117e+00
9.903683817937577260e+03,2.559589988672655192e+00
9.903683840834542934e+03,2.559590061543659090e+00
9.903683863731508609e+03,2.559590134406551254e+00
9.903683886628474283e+03,2.559590207261331241e+00
9.903683909525439958e+03,2.559590280107998161e+00
9.903683932422405633e+03,2.559590352946551128e+00
9.903683955319371307e+03,2.559590425776989253e+00
9.903683978216336982e+03,2.559590498599312092e+00
9.903684001113302656e+03,2.559590571413520088e+00
9.903684024010268331e+03,2.559590644219611022e+00
9.903684046907234006e+03,2.559590717017584893e+00
9.903684069804199680e+03,2.559590789807440814e+00
9.903684092701163536e+03,2.559590862589172122e+00
9.903684115598129210e+03,2.559590935362791253e+00
9.903684138495094885e+03,2.559591008128290213e+00
9.903684161392060560e+03,2.559591080885668113e+00
9.903684184289026234e+03,2.559591153634925398e+00
9.903684207185991909e+03,2.559591226376060735e+00
9.903684230082957583e+03,2.559591299109073681e+00
9.903684252979923258e+03,2.559591371833963791e+00
9.903684275876888933e+03,2.559591444550730177e+00
9.903684298773854607e+03,2.559591517259371951e+00
9.903684321670820282e+03,2.559591589959888669e+00
9.903684344567785956e+03,2.559591662652279886e+00
9.903684367464751631e+03,2.559591735336544271e+00
9.903684390361717305e+03,2.559591808012682268e+00
9.903684413258682980e+03,2.559591880680692544e+00
9.903684436155648655e+03,2.559591953340574211e+00
9.903684459052614329e+03,2.559592025992326381e+00
9.903684481949580004e+03,2.559592098635949498e+00
9.903684504846545678e+03,2.559592171271442229e+00
9.903684527743511353e+03,2.559592243898804131e+00
9.903684550640477028e+03,2.559592316518034316e+00
9.903684573537442702e+03,2.559592389129132339e+00
9.903684596434408377e+03,2.559592461732096869e+00
9.903684619331374051e+03,2.559592534326928792e+00
9.903684642228339726e+03,2.559592606913625445e+00
9.903684665125305401e+03,2.559592679492187273e+00
9.903684688022271075e+03,2.559592752062614274e+00
9.903684710919236750e+03,2.559592824624903784e+00
9.903684733816202424e+03,2.559592897179057580e+00
9.903684756713168099e+03,2.559592969725073441e+00
9.903684779610133774e+03,2.559593042262951368e+00
9.903684802507099448e+03,2.559593114792690027e+00
9.903684825404065123e+03,2.559593187314288976e+00
9.903684848301030797e+03,2.559593259827747769e+00
9.903684871197996472e+03,2.559593332333065963e+00
9.903684894094960327e+03,2.559593404830236896e+00
9.903684916991926002e+03,2.559593477319271670e+00
9.903684939888891677e+03,2.559593549800163181e+00
9.903684962785857351e+03,2.559593622272911428e+00
9.903684985682823026e+03,2.559593694737515523e+00
9.903685008579788700e+03,2.559593767193974578e+00
9.903685031476754375e+03,2.559593839642288593e+00
9.903685054373720050e+03,2.559593912082456235e+00
9.903685077270685724e+03,2.559593984514477061e+00
9.903685100167651399e+03,2.559594056938350626e+00
9.903685123064617073e+03,2.559594129354076042e+00
9.903685145961582748e+03,2.559594201761652865e+00
9.903685168858548423e+03,2.559594274161080207e+00
9.903685191755514097e+03,2.559594346552357624e+00
9.903685214652479772e+03,2.559594418935484228e+00
9.903685237549445446e+03,2.559594491310459574e+00
9.903685260446411121e+03,2.559594563677282775e+00
9.903685283343376796e+03,2.559594636035953386e+00
9.903685306240342470e+03,2.559594708386470518e+00
9.903685329137308145e+03,2.559594780728833729e+00
9.903685352034273819e+03,2.559594853063042574e+00
