Time (BJD_TBD - 2450000), F_f/F_star (ppm)
1.014846018518507481e+04,2.044845416165995466e+00
1.014846020605984813e+04,2.045034990978503497e+00
1.014846022693461964e+04,2.045224574354154612e+00
1.014846024780939297e+04,2.045414166325950411e+00
1.014846026868416629e+04,2.045603766877338359e+00
1.014846028955893780e+04,2.045793375991751706e+00
1.014846031043371113e+04,2.045982993702200936e+00
1.014846033130848264e+04,2.046172619975597406e+00
1.014846035218325596e+04,2.046362254844950712e+00
1.014846037305802929e+04,2.046551898293699878e+00
1.014846039393280080e+04,2.046741550305287483e+00
1.014846041480757413e+04,2.046931210912714239e+00
1.014846043568234745e+04,2.047120880099423612e+00
1.014846045655711896e+04,2.047310557848843526e+00
1.014846047743189229e+04,2.047500244193999119e+00
1.014846049830666561e+04,2.047689939118318758e+00
1.014846051918143712e+04,2.047879642605236139e+00
1.014846054005621045e+04,2.048069354687771515e+00
1.014846056093098196e+04,2.048259075332820256e+00
1.014846058180575528e+04,2.048448804573418158e+00
1.014846060268052861e+04,2.048638542392983375e+00
1.014846062355530012e+04,2.048828288774949602e+00
1.014846064443007344e+04,2.049018043752346419e+00
1.014846066530484677e+04,2.049207807308607077e+00
1.014846068617961828e+04,2.049397579427140847e+00
1.014846070705439161e+04,2.049587360140991965e+00
1.014846072792916493e+04,2.049777149433584356e+00
1.014846074880393644e+04,2.049966947288345942e+00
1.014846076967870977e+04,2.050156753738307636e+00
1.014846079055348127e+04,2.050346568750354592e+00
1.014846081142825460e+04,2.050536392357532378e+00
1.014846083230302793e+04,2.050726224543259146e+00
1.014846085317779944e+04,2.050916065290949053e+00
1.014846087405257276e+04,2.051105914633656102e+00
1.014846089492734609e+04,2.051295772554794450e+00
1.014846091580211760e+04,2.051485639037787134e+00
1.014846093667689092e+04,2.051675514115679277e+00
1.014846095755166243e+04,2.051865397755337828e+00
1.014846097842643576e+04,2.052055289989826559e+00
1.014846099930120909e+04,2.052245190802554298e+00
1.014846102017598059e+04,2.052435100176940086e+00
1.014846104105075392e+04,2.052625018146033042e+00
1.014846106192552725e+04,2.052814944693252208e+00
1.014846108280029875e+04,2.053004879802005966e+00
1.014846110367507208e+04,2.053194823505359423e+00
1.014846112454984541e+04,2.053384775786720517e+00
1.014846114542461692e+04,2.053574736629502961e+00
1.014846116629939024e+04,2.053764706066771861e+00
1.014846118717416175e+04,2.053954684065373737e+00
1.014846120804893508e+04,2.054144670658392346e+00
