Time (BJD_TBD - 2450000), F_star + F_planets (mJy)
9.896128576389048249e+03,2.596880533846313455e+00
9.896128599245501391e+03,2.596880617103877853e+00
9.896128622101952715e+03,2.596880700355441718e+00
9.896128644958405857e+03,2.596880783601022813e+00
9.896128667814857181e+03,2.596880866840599822e+00
9.896128690671310324e+03,2.596880950074194061e+00
9.896128713527761647e+03,2.596881033301787767e+00
9.896128736384214790e+03,2.596881116523391597e+00
9.896128759240666113e+03,2.596881199738994894e+00
9.896128782097119256e+03,2.596881282948604763e+00
9.896128804953570580e+03,2.596881366152214099e+00
9.896128827810023722e+03,2.596881449349833559e+00
9.896128850666476865e+03,2.596881532541452486e+00
9.896128873522928188e+03,2.596881615727067327e+00
9.896128896379381331e+03,2.596881698906685187e+00
9.896128919235832655e+03,2.596881782080298962e+00
9.896128942092285797e+03,2.596881865247919308e+00
9.896128964948737121e+03,2.596881948409524909e+00
9.896128987805190263e+03,2.596882031565137083e+00
9.896129010661641587e+03,2.596882114714741618e+00
9.896129033518094730e+03,2.596882197858349173e+00
9.896129056374546053e+03,2.596882280995938430e+00
9.896129079230999196e+03,2.596882364127534260e+00
9.896129102087450519e+03,2.596882447253115345e+00
9.896129124943903662e+03,2.596882530372695896e+00
9.896129147800356805e+03,2.596882613486265257e+00
9.896129170656808128e+03,2.596882696593823425e+00
9.896129193513261271e+03,2.596882779695373955e+00
9.896129216369712594e+03,2.596882862790913293e+00
9.896129239226165737e+03,2.596882945880444993e+00
9.896129262082617061e+03,2.596883028963958395e+00
9.896129284939070203e+03,2.596883112041467712e+00
9.896129307795521527e+03,2.596883195112958731e+00
9.896129330651974669e+03,2.596883278178438559e+00
9.896129353508425993e+03,2.596883361237900090e+00
9.896129376364879136e+03,2.596883444291346876e+00
9.896129399221332278e+03,2.596883527338782471e+00
9.896129422077783602e+03,2.596883610380196217e+00
9.896129444934236744e+03,2.596883693415595218e+00
9.896129467790688068e+03,2.596883776444968817e+00
9.896129490647141211e+03,2.596883859468334776e+00
9.896129513503592534e+03,2.596883942485668229e+00
9.896129536360045677e+03,2.596884025496994042e+00
9.896129559216497000e+03,2.596884108502287347e+00
9.896129582072950143e+03,2.596884191501565908e+00
9.896129604929401467e+03,2.596884274494815514e+00
9.896129627785854609e+03,2.596884357482050376e+00
9.896129650642307752e+03,2.596884440463259835e+00
9.896129673498759075e+03,2.596884523438436787e+00
9.896129696355212218e+03,2.596884606407595442e+00
9.896129719211663542e+03,2.596884689370721588e+00
9.896129742068116684e+03,2.596884772327822333e+00
9.896129764924568008e+03,2.596884855278890569e+00
9.896129787781021150e+03,2.596884938223944062e+00
9.896129810637472474e+03,2.596885021162954388e+00
9.896129833493925616e+03,2.596885104095942864e+00
9.896129856350376940e+03,2.596885187022895281e+00
9.896129879206830083e+03,2.596885269943818741e+00
9.896129902063283225e+03,2.596885352858713247e+00
9.896129924919734549e+03,2.596885435767568140e+00
9.896129947776187691e+03,2.596885518670397630e+00
9.896129970632639015e+03,2.596885601567180402e+00
9.896129993489092158e+03,2.596885684457937771e+00
9.896130016345543481e+03,2.596885767342655527e+00
9.896130039201996624e+03,2.596885850221337222e+00
9.896130062058447947e+03,2.596885933093975751e+00
9.896130084914901090e+03,2.596886015960585326e+00
9.896130107771352414e+03,2.596886098821151734e+00
9.896130130627805556e+03,2.596886181675685634e+00
9.896130153484256880e+03,2.596886264524165711e+00
9.896130176340710022e+03,2.596886347366616832e+00
9.896130199197163165e+03,2.596886430203021234e+00
