Time (BJD_TBD - 2450000), F_c/F_star (ppm)
1.014093855324061587e+04,1.151182739079289803e+02
1.014093857208740883e+04,1.151281129511221906e+02
1.014093859093419996e+04,1.151379522761787939e+02
1.014093860978099292e+04,1.151477918849746800e+02
1.014093862862778406e+04,1.151576317755869070e+02
1.014093864747457701e+04,1.151674719498913930e+02
1.014093866632136815e+04,1.151773124059651110e+02
1.014093868516816110e+04,1.151871531456840074e+02
1.014093870401495224e+04,1.151969941671251405e+02
1.014093872286174519e+04,1.152068354721644141e+02
1.014093874170853633e+04,1.152166770588787585e+02
1.014093876055532928e+04,1.152265189291442908e+02
1.014093877940212042e+04,1.152363610810377992e+02
1.014093879824891337e+04,1.152462035164354432e+02
1.014093881709570451e+04,1.152560462334139402e+02
1.014093883594249746e+04,1.152658892338496202e+02
1.014093885478928860e+04,1.152757325158189730e+02
1.014093887363608155e+04,1.152855760811985277e+02
1.014093889248287269e+04,1.152954199280645753e+02
1.014093891132966564e+04,1.153052640582939006e+02
1.014093893017645678e+04,1.153151084699625386e+02
1.014093894902324973e+04,1.153249531649474022e+02
1.014093896787004269e+04,1.153347981422747068e+02
1.014093898671683382e+04,1.153446434009708241e+02
1.014093900556362678e+04,1.153544889429124822e+02
1.014093902441041791e+04,1.153643347661757588e+02
1.014093904325721087e+04,1.153741808726376661e+02
1.014093906210400201e+04,1.153840272603739976e+02
1.014093908095079496e+04,1.153938739312619219e+02
1.014093909979758610e+04,1.154037208833771047e+02
1.014093911864437905e+04,1.154135681185968849e+02
1.014093913749117019e+04,1.154234156349968288e+02
1.014093915633796314e+04,1.154332634344543038e+02
1.014093917518475428e+04,1.154431115150447908e+02
1.014093919403154723e+04,1.154529598786457427e+02
1.014093921287833837e+04,1.154628085233325834e+02
1.014093923172513132e+04,1.154726574509828225e+02
1.014093925057192246e+04,1.154825066596718273e+02
1.014093926941871541e+04,1.154923561512772494e+02
1.014093928826550655e+04,1.155022059238742287e+02
1.014093930711229950e+04,1.155120559793405164e+02
1.014093932595909064e+04,1.155219063157512949e+02
1.014093934480588359e+04,1.155317569349843438e+02
1.014093936365267473e+04,1.155416078351146894e+02
1.014093938249946768e+04,1.155514590180202532e+02
1.014093940134626064e+04,1.155613104827267534e+02
1.014093942019305177e+04,1.155711622282598370e+02
1.014093943903984473e+04,1.155810142564975393e+02
1.014093945788663586e+04,1.155908665655146308e+02
1.014093947673342882e+04,1.156007191571892747e+02
1.014093949558021995e+04,1.156105720295962271e+02
1.014093951442701291e+04,1.156204251846136515e+02
1.014093953327380405e+04,1.156302786203161332e+02
1.014093955212059700e+04,1.156401323385821485e+02
1.014093957096738814e+04,1.156499863374859558e+02
1.014093958981418109e+04,1.156598406189061876e+02
1.014093960866097223e+04,1.156696951809171310e+02
1.014093962750776518e+04,1.156795500253974609e+02
1.014093964635455632e+04,1.156894051504212655e+02
1.014093966520134927e+04,1.156992605578673761e+02
1.014093968404814041e+04,1.157091162458097671e+02
1.014093970289493336e+04,1.157189722161274688e+02
1.014093972174172450e+04,1.157288284668942424e+02
1.014093974058851745e+04,1.157386849999891467e+02
1.014093975943530859e+04,1.157485418134860282e+02
1.014093977828210154e+04,1.157583989092639740e+02
1.014093979712889450e+04,1.157682562863480769e+02
1.014093981597568563e+04,1.157781139437633726e+02
1.014093983482247859e+04,1.157879718833891189e+02
1.014093985366926972e+04,1.157978301032988355e+02
1.014093987251606268e+04,1.158076886053719079e+02
1.014093989136285381e+04,1.158175473876817279e+02
1.014093991020964677e+04,1.158274064521079083e+02
1.014093992905643790e+04,1.158372657967235710e+02
1.014093994790323086e+04,1.158471254234084853e+02
