Time (BJD_TBD - 2450000), F_e/F_star (ppm)
1.014093855324061587e+04,8.157535829451586551e+01
1.014093857208740883e+04,8.157432871750910408e+01
1.014093859093419996e+04,8.157329913172598879e+01
1.014093860978099292e+04,8.157226953696823557e+01
1.014093862862778406e+04,8.157123993343493851e+01
1.014093864747457701e+04,8.157021032092769985e+01
1.014093866632136815e+04,8.156918069964574158e+01
1.014093868516816110e+04,8.156815106939062332e+01
1.014093870401495224e+04,8.156712143036155283e+01
1.014093872286174519e+04,8.156609178236016078e+01
1.014093874170853633e+04,8.156506212558551283e+01
1.014093876055532928e+04,8.156403245983929651e+01
1.014093877940212042e+04,8.156300278532066272e+01
1.014093879824891337e+04,8.156197310183121374e+01
1.014093881709570451e+04,8.156094340957011468e+01
1.014093883594249746e+04,8.155991370833901044e+01
1.014093885478928860e+04,8.155888399833698088e+01
1.014093887363608155e+04,8.155785427936575616e+01
1.014093889248287269e+04,8.155682455162441613e+01
1.014093891132966564e+04,8.155579481491459148e+01
1.014093893017645678e+04,8.155476506943544734e+01
1.014093894902324973e+04,8.155373531498861439e+01
1.014093896787004269e+04,8.155270555167382440e+01
1.014093898671683382e+04,8.155167577959089442e+01
1.014093900556362678e+04,8.155064599854142671e+01
1.014093902441041791e+04,8.154961620872461481e+01
1.014093904325721087e+04,8.154858640994203256e+01
1.014093906210400201e+04,8.154755660239281667e+01
1.014093908095079496e+04,8.154652678587862624e+01
1.014093909979758610e+04,8.154549696059862640e+01
1.014093911864437905e+04,8.154446712635439098e+01
1.014093913749117019e+04,8.154343728334512775e+01
1.014093915633796314e+04,8.154240743137241054e+01
1.014093917518475428e+04,8.154137757063544711e+01
1.014093919403154723e+04,8.154034770093583973e+01
1.014093921287833837e+04,8.153931782247269666e+01
1.014093923172513132e+04,8.153828793504770545e+01
1.014093925057192246e+04,8.153725803885997436e+01
1.014093926941871541e+04,8.153622813371113409e+01
1.014093928826550655e+04,8.153519821980036397e+01
1.014093930711229950e+04,8.153416829692925205e+01
1.014093932595909064e+04,8.153313836529700609e+01
1.014093934480588359e+04,8.153210842470517150e+01
1.014093936365267473e+04,8.153107847535297026e+01
1.014093938249946768e+04,8.153004851704200462e+01
1.014093940134626064e+04,8.152901854987199215e+01
1.014093942019305177e+04,8.152798857394280674e+01
1.014093943903984473e+04,8.152695858905596538e+01
1.014093945788663586e+04,8.152592859541070425e+01
1.014093947673342882e+04,8.152489859280858298e+01
1.014093949558021995e+04,8.152386858144883774e+01
1.014093951442701291e+04,8.152283856113301397e+01
1.014093953327380405e+04,8.152180853206027678e+01
1.014093955212059700e+04,8.152077849403227106e+01
1.014093957096738814e+04,8.151974844724816194e+01
1.014093958981418109e+04,8.151871839150949484e+01
1.014093960866097223e+04,8.151768832701554857e+01
1.014093962750776518e+04,8.151665825356779749e+01
1.014093964635455632e+04,8.151562817136554884e+01
1.014093966520134927e+04,8.151459808021030540e+01
1.014093968404814041e+04,8.151356798030134598e+01
1.014093970289493336e+04,8.151253787144014495e+01
1.014093972174172450e+04,8.151150775382593849e+01
1.014093974058851745e+04,8.151047762726032886e+01
1.014093975943530859e+04,8.150944749194250960e+01
1.014093977828210154e+04,8.150841734767404034e+01
1.014093979712889450e+04,8.150738719455473813e+01
1.014093981597568563e+04,8.150635703268436316e+01
1.014093983482247859e+04,8.150532686186448927e+01
1.014093985366926972e+04,8.150429668229439528e+01
1.014093987251606268e+04,8.150326649377555555e+01
1.014093989136285381e+04,8.150223629650726309e+01
1.014093991020964677e+04,8.150120609029097807e+01
1.014093992905643790e+04,8.150017587532602192e+01
1.014093994790323086e+04,8.149914565141388323e+01
1.014093996675002199e+04,8.149811541875386922e+01
1.014093998559681495e+04,8.149708517714744005e+01
1.014094000444360609e+04,8.149605492679383190e+01
1.014094002329039904e+04,8.149502466749463281e+01
1.014094004213719018e+04,8.149399439944906476e+01
1.014094006098398313e+04,8.149296412245861632e+01
1.014094007983077427e+04,8.149193383672262314e+01
1.014094009867756722e+04,8.149090354204253117e+01
1.014094011752435836e+04,8.148987323861764764e+01
1.014094013637115131e+04,8.148884292624944692e+01
1.014094015521794245e+04,8.148781260513726465e+01
1.014094017406473540e+04,8.148678227508254679e+01
1.014094019291152654e+04,8.148575193628454372e+01
1.014094021175831949e+04,8.148472158854481506e+01
1.014094023060511245e+04,8.148369123196314945e+01
1.014094024945190358e+04,8.148266086663942076e+01
1.014094026829869654e+04,8.148163049237507494e+01
1.014094028714548767e+04,8.148060010936949027e+01
1.014094030599228063e+04,8.147956971742404164e+01
1.014094032483907176e+04,8.147853931673812156e+01
1.014094034368586472e+04,8.147750890711310490e+01
1.014094036253265585e+04,8.147647848874838417e+01
1.014094038137944881e+04,8.147544806144536267e+01
1.014094040022623994e+04,8.147441762540340449e+01
1.014094041907303290e+04,8.147338718042392713e+01
1.014094043791982403e+04,8.147235672670629469e+01
1.014094045676661699e+04,8.147132626405196731e+01
1.014094047561340813e+04,8.147029579266018118e+01
1.014094049446020108e+04,8.146926531233249591e+01
1.014094051330699222e+04,8.146823482326816190e+01
1.014094053215378517e+04,8.146720432526865352e+01
1.014094055100057631e+04,8.146617381853330642e+01
1.014094056984736926e+04,8.146514330286356653e+01
1.014094058869416040e+04,8.146411277845875532e+01
1.014094060754095335e+04,8.146308224512031870e+01
1.014094062638774631e+04,8.146205170294815900e+01
1.014094064523453744e+04,8.146102115204207905e+01
1.014094066408133040e+04,8.145999059220353899e+01
1.014094068292812153e+04,8.145896002363187449e+01
1.014094070177491449e+04,8.145792944612853148e+01
1.014094072062170562e+04,8.145689885989283141e+01
1.014094073946849858e+04,8.145586826472623443e+01
1.014094075831528971e+04,8.145483766082810462e+01
1.014094077716208267e+04,8.145380704799980265e+01
1.014094079600887380e+04,8.145277642644074945e+01
1.014094081485566676e+04,8.145174579595233411e+01
1.014094083370245789e+04,8.145071515673390650e+01
1.014094085254925085e+04,8.144968450858688414e+01
1.014094087139604198e+04,8.144865385171064531e+01
1.014094089024283494e+04,8.144762318590657912e+01
1.014094090908962608e+04,8.144659251137409228e+01
1.014094092793641903e+04,8.144556182791461652e+01
1.014094094678321017e+04,8.144453113572738800e+01
1.014094096563000312e+04,8.144350043461393795e+01
