Time (BJD_TBD - 2450000), F_star + F_e (mJy)
9.903683680555783212e+03,3.860328662894643159e+00
9.903683703452748887e+03,3.860328657765874638e+00
9.903683726349714561e+03,3.860328652637134539e+00
9.903683749246680236e+03,3.860328647508424194e+00
9.903683772143645911e+03,3.860328642379743602e+00
9.903683795040611585e+03,3.860328637251091433e+00
9.903683817937577260e+03,3.860328632122469905e+00
9.903683840834542934e+03,3.860328626993876799e+00
9.903683863731508609e+03,3.860328621865313448e+00
9.903683886628474283e+03,3.860328616736779406e+00
9.903683909525439958e+03,3.860328611608275562e+00
9.903683932422405633e+03,3.860328606479800584e+00
9.903683955319371307e+03,3.860328601351354916e+00
9.903683978216336982e+03,3.860328596222939002e+00
9.903684001113302656e+03,3.860328591094552397e+00
9.903684024010268331e+03,3.860328585966195103e+00
9.903684046907234006e+03,3.860328580837867563e+00
9.903684069804199680e+03,3.860328575709569332e+00
9.903684092701163536e+03,3.860328570581299967e+00
9.903684115598129210e+03,3.860328565453060801e+00
9.903684138495094885e+03,3.860328560324850944e+00
9.903684161392060560e+03,3.860328555196670841e+00
9.903684184289026234e+03,3.860328550068519160e+00
9.903684207185991909e+03,3.860328544940398121e+00
9.903684230082957583e+03,3.860328539812305504e+00
9.903684252979923258e+03,3.860328534684243085e+00
9.903684275876888933e+03,3.860328529556210420e+00
9.903684298773854607e+03,3.860328524428206176e+00
9.903684321670820282e+03,3.860328519300231687e+00
9.903684344567785956e+03,3.860328514172287395e+00
9.903684367464751631e+03,3.860328509044372414e+00
9.903684390361717305e+03,3.860328503916486298e+00
9.903684413258682980e+03,3.860328498788629936e+00
9.903684436155648655e+03,3.860328493660803328e+00
9.903684459052614329e+03,3.860328488533005586e+00
9.903684481949580004e+03,3.860328483405237598e+00
9.903684504846545678e+03,3.860328478277499809e+00
9.903684527743511353e+03,3.860328473149790440e+00
9.903684550640477028e+03,3.860328468022111714e+00
9.903684573537442702e+03,3.860328462894461410e+00
9.903684596434408377e+03,3.860328457766841304e+00
9.903684619331374051e+03,3.860328452639250951e+00
9.903684642228339726e+03,3.860328447511689909e+00
9.903684665125305401e+03,3.860328442384157732e+00
9.903684688022271075e+03,3.860328437256655754e+00
9.903684710919236750e+03,3.860328432129182641e+00
9.903684733816202424e+03,3.860328427001739726e+00
9.903684756713168099e+03,3.860328421874326121e+00
9.903684779610133774e+03,3.860328416746942271e+00
9.903684802507099448e+03,3.860328411619587730e+00
9.903684825404065123e+03,3.860328406492262054e+00
9.903684848301030797e+03,3.860328401364966577e+00
9.903684871197996472e+03,3.860328396237701298e+00
9.903684894094960327e+03,3.860328391110464885e+00
9.903684916991926002e+03,3.860328385983258670e+00
9.903684939888891677e+03,3.860328380856081321e+00
